# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR11805719_sorted.bam" "SRR11805717_sorted.bam" "SRR11805716_sorted.bam" "SRR11805720_sorted.bam" "SRR11805718_sorted.bam" "SRR11805721_sorted.bam" "SRR11805715_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR11805719_sorted.bam	SRR11805717_sorted.bam	SRR11805716_sorted.bam	SRR11805720_sorted.bam	SRR11805718_sorted.bam	SRR11805721_sorted.bam	SRR11805715_sorted.bam
gene-SynWH7803_0893	CT971583.1	847793	848644	-	852	39	24	46	58	64	66	73
gene-SynWH7803_0894	CT971583.1	848761	849072	+	312	72	160	130	239	142	308	205
gene-SynWH7803_0895	CT971583.1	849161	849733	+	573	54	105	55	142	105	171	127
gene-SynWH7803_0896	CT971583.1	849678	850559	-	882	78	36	39	71	116	112	84
gene-SynWH7803_0897	CT971583.1	850845	851183	-	339	22	18	36	55	67	96	49
gene-SynWH7803_0898	CT971583.1	851251	851568	-	318	59	28	43	87	81	124	79
gene-SynWH7803_0899	CT971583.1	851679	852362	+	684	144	158	145	477	272	628	409
gene-SynWH7803_0900	CT971583.1	852889	853284	-	396	49	34	47	78	76	92	46
gene-SynWH7803_0901	CT971583.1	853538	854140	+	603	49	20	41	59	97	101	61
gene-SynWH7803_0902	CT971583.1	854410	854709	+	300	31	42	44	231	68	195	55
gene-SynWH7803_0903	CT971583.1	854821	855852	-	1032	94	58	111	298	185	265	125
gene-SynWH7803_0904	CT971583.1	855868	856425	-	558	68	49	83	168	146	202	120
gene-SynWH7803_0905	CT971583.1	857855	858541	-	687	63	49	49	111	104	170	74
gene-SynWH7803_0906	CT971583.1	858649	858867	-	219	38	28	31	68	51	46	71
gene-SynWH7803_0907	CT971583.1	859193	859471	-	279	84	15	29	48	80	63	47
gene-SynWH7803_0908	CT971583.1	859456	859746	-	291	70	15	27	61	75	73	52
gene-SynWH7803_0909	CT971583.1	860017	860361	-	345	53	56	53	217	92	138	58
gene-SynWH7803_0910	CT971583.1	860372	861163	-	792	115	103	131	405	220	412	142
gene-SynWH7803_0911	CT971583.1	861160	861891	-	732	92	98	129	278	157	320	157
gene-SynWH7803_0912	CT971583.1	861981	862280	-	300	26	21	31	74	33	63	44
gene-SynWH7803_0913	CT971583.1	862284	862595	+	312	53	33	23	56	53	65	90
gene-SynWH7803_0914	CT971583.1	863199	863939	-	741	56	46	66	89	94	112	150
gene-SynWH7803_0915	CT971583.1	864023	864631	+	609	29	68	41	55	61	52	139
gene-SynWH7803_0916	CT971583.1	864649	865989	-	1341	86	129	101	168	156	181	198
gene-SynWH7803_0917	CT971583.1	866005	866280	+	276	49	36	36	117	73	77	98
gene-SynWH7803_0918	CT971583.1	866355	866561	+	207	38	30	32	78	49	53	70
gene-SynWH7803_0919	CT971583.1	866705	867442	+	738	53	33	38	76	75	78	93
gene-SynWH7803_0920	CT971583.1	867498	867716	+	219	37	172	117	84	75	120	440
gene-SynWH7803_0921	CT971583.1	867718	868155	+	438	71	332	170	220	135	233	770
gene-SynWH7803_0922	CT971583.1	868779	868976	+	198	30	20	26	54	38	68	63
gene-SynWH7803_0923	CT971583.1	869001	869708	+	708	58	67	44	137	80	123	154
gene-SynWH7803_0924	CT971583.1	869715	870155	-	441	68	41	48	79	78	152	93
gene-SynWH7803_0925	CT971583.1	870299	870451	-	153	56	19	24	44	41	144	49
gene-SynWH7803_0926	CT971583.1	870511	870699	-	189	44	9	14	58	33	143	31
gene-SynWH7803_0927	CT971583.1	871055	871375	-	321	545	1510	981	5658	1414	5462	2776
gene-SynWH7803_0928	CT971583.1	871421	872167	-	747	125	212	153	565	181	408	579
gene-SynWH7803_0929	CT971583.1	872157	873113	-	957	113	94	114	103	113	137	192
gene-SynWH7803_0930	CT971583.1	873217	873900	-	684	153	278	214	164	207	161	413
gene-SynWH7803_0931	CT971583.1	873921	874154	-	234	130	275	160	125	123	87	305
gene-SynWH7803_0932	CT971583.1	874332	874550	+	219	83	126	129	487	141	314	256
gene-SynWH7803_0933	CT971583.1	874878	875231	-	354	46	71	65	198	76	154	81
gene-SynWH7803_0934	CT971583.1	875397	875651	-	255	2091	2207	762	6847	685	3437	23470
gene-SynWH7803_0935	CT971583.1	875872	876096	+	225	50	67	37	105	80	113	138
gene-SynWH7803_0936	CT971583.1	876084	877325	+	1242	255	280	321	361	352	337	591
gene-SynWH7803_0937	CT971583.1	877292	877492	-	201	179	174	249	216	262	223	339
gene-SynWH7803_0938	CT971583.1	877554	878168	-	615	51	86	75	101	99	109	263
gene-SynWH7803_0939	CT971583.1	878198	878473	+	276	62	413	138	207	86	284	807
gene-SynWH7803_0940	CT971583.1	878481	878789	-	309	123	611	206	300	132	520	1298
gene-SynWH7803_0941	CT971583.1	878859	879077	+	219	30	49	54	93	62	65	111
gene-SynWH7803_0942	CT971583.1	879128	879325	+	198	14	35	36	69	27	48	81
gene-SynWH7803_0943	CT971583.1	879356	879625	+	270	31	93	47	73	42	64	110
gene-SynWH7803_0944	CT971583.1	879671	880120	+	450	65	120	64	144	112	197	280
gene-SynWH7803_0945	CT971583.1	880071	881273	-	1203	75	118	86	151	136	167	262
gene-SynWH7803_0946	CT971583.1	881285	881530	+	246	64	89	56	87	82	84	273
gene-SynWH7803_0947	CT971583.1	881730	882068	+	339	187	498	285	239	250	356	724
gene-SynWH7803_0948	CT971583.1	882187	887421	+	5235	1960	4300	2502	15027	4382	12003	9200
gene-SynWH7803_0949	CT971583.1	887772	888296	+	525	44	130	71	154	95	108	327
gene-SynWH7803_0950	CT971583.1	888309	889130	-	822	107	264	167	188	172	221	659
gene-SynWH7803_0951	CT971583.1	889134	889658	-	525	55	315	145	151	143	200	771
gene-SynWH7803_0952	CT971583.1	890307	891158	+	852	102	333	159	285	166	365	537
gene-SynWH7803_0953	CT971583.1	891172	891456	+	285	66	145	98	146	73	150	335
gene-SynWH7803_0954	CT971583.1	891461	891688	-	228	43	105	76	87	48	69	243
gene-SynWH7803_0955	CT971583.1	891727	891969	+	243	60	141	113	158	94	375	330
gene-SynWH7803_0956	CT971583.1	892042	892311	+	270	56	86	90	111	104	94	222
gene-SynWH7803_0957	CT971583.1	892462	892962	-	501	47	108	81	79	98	96	239
gene-SynWH7803_0958	CT971583.1	892949	893266	-	318	73	326	175	163	118	162	624
gene-SynWH7803_0959	CT971583.1	893263	893505	-	243	61	277	139	141	112	140	477
gene-SynWH7803_0960	CT971583.1	893599	893934	+	336	62	103	76	200	98	117	217
gene-SynWH7803_0961	CT971583.1	894087	894293	+	207	25	25	23	43	27	44	61
gene-SynWH7803_0962	CT971583.1	894337	894678	+	342	93	162	125	146	111	182	356
gene-SynWH7803_0963	CT971583.1	894793	895056	-	264	142	259	254	589	264	365	607
gene-SynWH7803_0964	CT971583.1	895058	895225	-	168	82	144	147	217	134	250	385
gene-SynWH7803_0965	CT971583.1	895314	895526	-	213	31	27	30	43	36	56	52
gene-SynWH7803_0966	CT971583.1	895618	896277	-	660	95	111	78	131	95	149	359
gene-SynWH7803_0967	CT971583.1	896274	896807	-	534	63	102	84	146	104	128	384
gene-SynWH7803_0968	CT971583.1	896797	897120	-	324	51	72	70	103	84	107	193
gene-SynWH7803_0969	CT971583.1	897117	897365	-	249	40	53	48	48	42	56	154
gene-SynWH7803_0970	CT971583.1	897362	897811	-	450	55	76	57	64	64	89	301
gene-SynWH7803_0971	CT971583.1	897808	899322	-	1515	130	301	183	260	185	230	1521
gene-SynWH7803_0972	CT971583.1	899322	899684	-	363	56	189	133	188	87	157	1208
gene-SynWH7803_0973	CT971583.1	899685	900701	-	1017	650	1451	1401	2260	744	2985	23053
gene-SynWH7803_0974	CT971583.1	901091	901390	+	300	30	28	43	81	52	57	111
gene-SynWH7803_0975	CT971583.1	901418	901591	+	174	39	44	50	84	54	60	127
gene-SynWH7803_0976	CT971583.1	902246	902407	+	162	89	188	154	672	202	370	606
gene-SynWH7803_0977	CT971583.1	902492	902875	+	384	206	428	281	396	224	308	950
gene-SynWH7803_0978	CT971583.1	902916	903878	+	963	282	735	489	597	432	524	1896
gene-SynWH7803_0979	CT971583.1	903875	904624	+	750	443	1186	971	1420	803	1398	3002
gene-SynWH7803_0980	CT971583.1	904635	905471	+	837	213	584	530	684	412	750	1234
gene-SynWH7803_0981	CT971583.1	905462	906553	-	1092	84	115	102	172	111	122	218
gene-SynWH7803_0982	CT971583.1	906659	907249	+	591	103	356	204	290	189	316	1068
gene-SynWH7803_0983	CT971583.1	907359	907616	+	258	811	2322	1562	3534	1765	2676	4141
gene-SynWH7803_0984	CT971583.1	907707	908048	+	342	328	1213	725	1223	666	943	2506
gene-SynWH7803_0985	CT971583.1	908139	909023	+	885	143	351	225	312	225	279	762
gene-SynWH7803_0986	CT971583.1	909039	909728	+	690	66	108	85	123	108	124	248
gene-SynWH7803_0987	CT971583.1	909725	911092	+	1368	107	143	113	155	161	145	240
gene-SynWH7803_0988	CT971583.1	911132	911833	+	702	68	90	61	103	101	98	171
gene-SynWH7803_0989	CT971583.1	911826	912611	+	786	81	77	73	121	110	117	122
gene-SynWH7803_0990	CT971583.1	912729	913565	+	837	99	94	59	191	139	164	122
gene-SynWH7803_0991	CT971583.1	913673	914260	-	588	61	53	44	106	63	97	82
gene-SynWH7803_0992	CT971583.1	914351	914830	+	480	76	57	80	146	112	148	94
gene-SynWH7803_0993	CT971583.1	914907	916490	-	1584	180	283	272	446	338	376	473
gene-SynWH7803_0994	CT971583.1	916611	917267	-	657	190	754	439	343	315	376	1316
gene-SynWH7803_0995	CT971583.1	917408	917602	-	195	26	44	50	106	61	71	120
gene-SynWH7803_0996	CT971583.1	917705	918529	+	825	152	286	251	407	256	323	889
gene-SynWH7803_0997	CT971583.1	918574	919284	+	711	77	144	103	156	132	178	296
gene-SynWH7803_0998	CT971583.1	919301	919702	-	402	49	92	60	54	85	102	191
gene-SynWH7803_0999	CT971583.1	919725	920354	-	630	107	198	191	297	208	313	292
gene-SynWH7803_1000	CT971583.1	920361	920603	-	243	110	179	213	378	240	336	280
gene-SynWH7803_1001	CT971583.1	920810	921529	+	720	43	68	43	112	69	92	161
gene-SynWH7803_1002	CT971583.1	921529	922671	+	1143	71	53	39	77	87	63	125
gene-SynWH7803_1003	CT971583.1	922671	923765	+	1095	60	68	48	118	88	101	156
gene-SynWH7803_1004	CT971583.1	923826	924278	+	453	32	41	36	68	62	76	96
gene-SynWH7803_1005	CT971583.1	924296	924526	+	231	36	45	40	59	49	68	94
gene-SynWH7803_1006	CT971583.1	924546	925844	-	1299	99	183	135	158	153	173	362
gene-SynWH7803_1007	CT971583.1	925897	926214	+	318	38	71	51	76	75	46	222
gene-SynWH7803_1008	CT971583.1	926211	926441	+	231	38	87	61	84	91	66	249
gene-SynWH7803_1009	CT971583.1	926677	926946	-	270	41	82	61	143	91	132	197
gene-SynWH7803_1010	CT971583.1	926943	927170	-	228	36	75	88	214	118	192	176
gene-SynWH7803_1011	CT971583.1	927176	927391	-	216	43	60	80	239	119	221	156
gene-SynWH7803_1012	CT971583.1	927827	928165	+	339	64	20	36	110	89	90	60
gene-SynWH7803_1013	CT971583.1	928486	928695	+	210	13	10	23	64	38	48	40
gene-SynWH7803_1014	CT971583.1	928832	929050	+	219	33	48	45	114	60	112	96
gene-SynWH7803_1015	CT971583.1	929322	929507	+	186	60	109	133	416	154	272	418
gene-SynWH7803_1016	CT971583.1	929687	931246	+	1560	158	120	146	380	244	402	271
gene-SynWH7803_1017	CT971583.1	931371	932888	+	1518	148	141	164	408	245	404	347
gene-SynWH7803_1018	CT971583.1	933018	934208	+	1191	253	624	446	636	450	629	1205
gene-SynWH7803_1019	CT971583.1	934198	934551	-	354	271	805	584	772	536	734	1691
gene-SynWH7803_1020	CT971583.1	934566	935183	-	618	62	66	53	41	82	80	107
gene-SynWH7803_1021	CT971583.1	935277	937013	+	1737	148	118	94	129	222	168	179
gene-SynWH7803_1022	CT971583.1	937028	937903	+	876	54	77	79	83	80	76	230
gene-SynWH7803_1023	CT971583.1	937943	938599	+	657	54	120	106	127	94	181	255
gene-SynWH7803_1024	CT971583.1	938648	939796	+	1149	133	213	229	876	320	625	299
gene-SynWH7803_1025	CT971583.1	939800	941170	+	1371	198	259	342	1344	453	822	473
gene-SynWH7803_1026	CT971583.1	941282	942856	+	1575	203	371	256	527	295	321	1414
gene-SynWH7803_1027	CT971583.1	942863	943618	+	756	90	160	108	168	145	150	433
gene-SynWH7803_1028	CT971583.1	943615	945030	+	1416	184	397	230	582	394	605	854
gene-SynWH7803_1029	CT971583.1	945031	945225	-	195	131	276	141	528	291	540	511
gene-SynWH7803_1030	CT971583.1	945410	946789	-	1380	146	235	228	467	260	374	500
gene-SynWH7803_1031	CT971583.1	946804	947712	-	909	64	41	79	112	98	89	116
gene-SynWH7803_1032	CT971583.1	947687	949006	-	1320	143	191	161	133	209	179	408
gene-SynWH7803_1033	CT971583.1	949012	950592	-	1581	117	202	165	193	172	244	485
gene-SynWH7803_1034	CT971583.1	950657	951397	+	741	81	149	101	109	104	113	319
gene-SynWH7803_1035	CT971583.1	951429	952256	+	828	188	442	315	525	298	466	1110
gene-SynWH7803_1036	CT971583.1	952265	953356	+	1092	263	529	313	489	274	459	1084
gene-SynWH7803_1037	CT971583.1	953353	954159	+	807	117	187	141	308	170	231	356
gene-SynWH7803_1038	CT971583.1	954182	955153	+	972	259	582	462	761	481	639	1344
gene-SynWH7803_1039	CT971583.1	955147	955812	-	666	108	132	147	279	188	248	313
gene-SynWH7803_1040	CT971583.1	955956	957926	+	1971	294	874	437	758	484	647	2025
gene-SynWH7803_1041	CT971583.1	957929	958654	-	726	114	226	150	279	176	236	468
gene-SynWH7803_1042	CT971583.1	958651	959109	-	459	97	168	121	183	138	188	454
gene-SynWH7803_1043	CT971583.1	959192	960010	+	819	73	126	85	143	129	160	276
gene-SynWH7803_1044	CT971583.1	960081	960386	+	306	228	296	207	790	390	911	511
gene-SynWH7803_1045	CT971583.1	960478	961458	+	981	300	768	601	1146	701	907	1485
gene-SynWH7803_1046	CT971583.1	961589	962263	+	675	81	118	107	162	107	180	255
gene-SynWH7803_1047	CT971583.1	962344	962589	+	246	124	254	144	494	194	351	502
gene-SynWH7803_1048	CT971583.1	962586	963098	+	513	124	324	158	539	249	393	746
gene-SynWH7803_1049	CT971583.1	963101	964210	+	1110	226	515	263	748	387	571	1288
gene-SynWH7803_1050	CT971583.1	964216	964974	+	759	149	338	218	457	311	325	718
gene-SynWH7803_1051	CT971583.1	964984	966006	+	1023	193	486	413	991	463	795	970
gene-SynWH7803_1052	CT971583.1	966003	967511	+	1509	172	172	164	362	260	349	343
gene-SynWH7803_1053	CT971583.1	967513	968184	+	672	151	301	250	711	276	550	639
gene-RNA_24	CT971583.1	968238	968311	-	74	39	45	37	61	49	57	119
gene-SynWH7803_1054	CT971583.1	968326	968613	-	288	39	116	50	83	71	82	347
gene-SynWH7803_1055	CT971583.1	968687	968866	-	180	66	234	84	154	79	158	649
gene-SynWH7803_1056	CT971583.1	968863	969585	-	723	197	1018	406	679	384	609	2487
gene-SynWH7803_1057	CT971583.1	969610	969867	-	258	147	691	290	487	328	457	1528
gene-SynWH7803_1058	CT971583.1	969940	971691	-	1752	202	587	337	329	354	435	1125
gene-SynWH7803_1059	CT971583.1	971730	972077	+	348	46	38	48	72	73	59	85
gene-SynWH7803_1060	CT971583.1	972225	973271	+	1047	139	289	179	300	239	241	644
gene-SynWH7803_1061	CT971583.1	973306	974451	+	1146	176	573	386	409	292	422	1037
gene-SynWH7803_1062	CT971583.1	974583	974882	+	300	186	445	336	677	416	531	1012
gene-SynWH7803_1063	CT971583.1	974879	975289	+	411	79	214	140	227	174	162	381
gene-SynWH7803_1064	CT971583.1	975301	976671	+	1371	165	475	289	294	255	241	758
gene-SynWH7803_1065	CT971583.1	976748	976972	+	225	47	86	74	104	65	81	196
gene-SynWH7803_1066	CT971583.1	977031	978494	+	1464	180	651	431	368	322	372	1147
gene-SynWH7803_1067	CT971583.1	978564	982085	+	3522	450	931	699	1236	747	935	1587
gene-SynWH7803_1068	CT971583.1	982139	982516	-	378	267	1365	1080	989	642	858	2088
gene-SynWH7803_1069	CT971583.1	982543	982812	-	270	356	1536	1244	1356	811	1266	2654
gene-SynWH7803_1070	CT971583.1	982867	983514	-	648	78	88	74	138	132	127	197
gene-SynWH7803_1071	CT971583.1	983536	984003	+	468	58	90	49	66	101	87	195
gene-SynWH7803_1072	CT971583.1	983982	984905	-	924	147	137	86	129	188	114	202
gene-SynWH7803_1073	CT971583.1	984992	987073	+	2082	277	132	110	202	333	186	294
gene-SynWH7803_1074	CT971583.1	987019	988005	-	987	123	102	37	95	135	100	172
gene-SynWH7803_1075	CT971583.1	988101	989111	+	1011	131	215	126	190	176	216	420
gene-SynWH7803_1076	CT971583.1	989113	989370	+	258	74	107	87	104	119	109	255
gene-SynWH7803_1077	CT971583.1	989370	989666	+	297	85	99	83	105	137	113	216
gene-SynWH7803_1078	CT971583.1	989669	990535	-	867	152	92	100	187	206	160	223
gene-SynWH7803_1079	CT971583.1	990665	991039	+	375	74	121	67	77	115	69	214
gene-SynWH7803_1080	CT971583.1	991048	992322	-	1275	151	110	63	100	167	84	134
gene-SynWH7803_1081	CT971583.1	992328	992771	-	444	97	46	36	75	117	87	54
gene-SynWH7803_1082	CT971583.1	992817	993536	-	720	103	69	53	113	116	93	115
gene-SynWH7803_1083	CT971583.1	993635	994027	+	393	59	64	61	81	53	92	205
gene-SynWH7803_1084	CT971583.1	994147	994815	+	669	43	76	72	107	70	107	234
gene-SynWH7803_1085	CT971583.1	994828	995262	-	435	67	69	67	108	82	110	117
gene-SynWH7803_1086	CT971583.1	995259	996599	-	1341	97	230	115	256	180	198	438
gene-SynWH7803_1087	CT971583.1	996586	997032	-	447	114	475	188	256	167	210	980
gene-SynWH7803_1088	CT971583.1	997032	997508	-	477	180	792	342	486	304	424	1695
gene-SynWH7803_1089	CT971583.1	997659	998153	-	495	70	61	58	215	92	162	169
gene-SynWH7803_1090	CT971583.1	998365	998733	+	369	713	1179	1260	10983	2074	6655	2660
gene-SynWH7803_1091	CT971583.1	999051	999317	-	267	52	89	56	384	110	183	204
gene-SynWH7803_1092	CT971583.1	999458	999781	-	324	42	27	37	137	69	126	59
gene-SynWH7803_1093	CT971583.1	1000045	1000758	-	714	73	74	78	179	125	199	242
gene-SynWH7803_1094	CT971583.1	1000850	1001569	+	720	97	164	139	177	121	200	310
gene-SynWH7803_1095	CT971583.1	1001573	1001932	+	360	34	63	51	65	40	84	109
gene-SynWH7803_1096	CT971583.1	1001956	1002180	+	225	39	86	46	101	67	100	151
gene-SynWH7803_1097	CT971583.1	1002191	1002400	+	210	34	52	30	67	64	76	107
gene-SynWH7803_1098	CT971583.1	1002516	1003715	+	1200	139	240	208	231	249	255	474
gene-SynWH7803_1099	CT971583.1	1003712	1004734	-	1023	173	321	245	464	337	421	913
gene-SynWH7803_1100	CT971583.1	1004762	1006129	-	1368	379	875	670	1260	675	1154	2821
gene-SynWH7803_1101	CT971583.1	1006132	1007577	-	1446	351	1057	705	1266	720	1199	3221
gene-SynWH7803_1102	CT971583.1	1007577	1008659	-	1083	604	1977	1269	2443	1163	2265	5012
gene-SynWH7803_1103	CT971583.1	1008731	1009168	-	438	162	426	284	454	302	457	944
gene-SynWH7803_1104	CT971583.1	1009228	1009731	-	504	78	173	171	224	167	235	379
gene-SynWH7803_1105	CT971583.1	1009728	1010339	-	612	88	221	175	195	199	240	535
gene-SynWH7803_1106	CT971583.1	1010336	1012714	-	2379	273	765	607	763	514	862	1855
gene-SynWH7803_1107	CT971583.1	1012841	1013146	-	306	30	58	61	94	98	74	249
gene-SynWH7803_1108	CT971583.1	1013195	1013524	-	330	33	80	68	95	81	101	292
gene-SynWH7803_1109	CT971583.1	1013521	1013892	-	372	44	63	58	79	68	121	235
gene-SynWH7803_1110	CT971583.1	1014129	1015499	-	1371	266	979	628	1124	597	914	2693
gene-SynWH7803_1111	CT971583.1	1015496	1017391	-	1896	154	129	136	317	224	293	447
gene-SynWH7803_1112	CT971583.1	1017474	1018229	+	756	45	68	68	104	85	128	215
gene-SynWH7803_1113	CT971583.1	1018226	1018564	+	339	41	132	98	183	65	170	319
gene-SynWH7803_1114	CT971583.1	1018554	1019486	+	933	455	1389	1286	1945	1065	1812	2705
gene-SynWH7803_1115	CT971583.1	1019488	1019664	-	177	451	1300	1277	1928	1101	1861	2551
gene-SynWH7803_1116	CT971583.1	1019752	1021614	+	1863	271	518	384	642	418	557	966
gene-SynWH7803_1117	CT971583.1	1021668	1024412	+	2745	330	520	348	1092	542	1031	1118
gene-SynWH7803_1118	CT971583.1	1024460	1025062	-	603	183	1265	835	574	505	937	4338
gene-SynWH7803_1119	CT971583.1	1025216	1025506	+	291	166	363	317	894	406	674	631
gene-RNA_25	CT971583.1	1025555	1025628	+	74	69	133	101	466	143	289	222
gene-SynWH7803_1120	CT971583.1	1025699	1026685	-	987	388	501	417	1509	463	945	1361
gene-SynWH7803_1121	CT971583.1	1026795	1027292	-	498	69	70	60	150	88	140	149
gene-SynWH7803_1122	CT971583.1	1027289	1027843	-	555	81	152	89	221	110	164	290
gene-SynWH7803_1123	CT971583.1	1027830	1028978	-	1149	205	595	448	1139	437	921	1445
gene-SynWH7803_1124	CT971583.1	1028986	1029663	-	678	208	620	355	524	349	577	1454
gene-SynWH7803_1125	CT971583.1	1029694	1030125	-	432	62	124	61	146	94	177	337
gene-SynWH7803_1126	CT971583.1	1030157	1030834	+	678	87	85	86	129	128	122	237
gene-SynWH7803_1127	CT971583.1	1030764	1031951	-	1188	146	213	157	250	189	241	486
gene-SynWH7803_1128	CT971583.1	1031951	1033495	-	1545	200	317	323	393	340	404	664
gene-SynWH7803_1129	CT971583.1	1033606	1034214	+	609	61	87	81	170	109	170	286
gene-SynWH7803_1130	CT971583.1	1034214	1036001	+	1788	133	307	181	243	219	262	676
gene-SynWH7803_1131	CT971583.1	1036002	1037672	-	1671	227	1027	585	505	410	610	2180
gene-SynWH7803_1132	CT971583.1	1037726	1038022	-	297	115	358	199	235	183	314	926
gene-SynWH7803_1133	CT971583.1	1038047	1038664	-	618	77	270	148	136	138	189	646
gene-SynWH7803_1134	CT971583.1	1038750	1039280	+	531	101	269	227	258	177	261	554
gene-SynWH7803_1135	CT971583.1	1039271	1040407	+	1137	193	613	488	552	388	533	1192
gene-SynWH7803_1136	CT971583.1	1040404	1041771	-	1368	133	278	249	314	235	310	494
gene-SynWH7803_1137	CT971583.1	1041810	1042418	-	609	87	123	143	102	121	97	256
gene-SynWH7803_1138	CT971583.1	1042488	1043036	-	549	53	75	52	94	95	76	148
gene-SynWH7803_1139	CT971583.1	1043067	1043771	+	705	26	79	52	101	66	81	186
gene-SynWH7803_1140	CT971583.1	1043774	1044121	-	348	25	56	36	50	50	77	125
gene-SynWH7803_1141	CT971583.1	1044219	1044473	+	255	67	238	201	163	148	271	470
gene-SynWH7803_1142	CT971583.1	1044470	1045123	+	654	76	377	250	164	189	255	697
gene-SynWH7803_1143	CT971583.1	1045127	1046104	+	978	77	117	94	120	144	138	220
gene-SynWH7803_1144	CT971583.1	1046114	1047244	+	1131	80	58	81	162	83	114	192
gene-SynWH7803_1145	CT971583.1	1047299	1048372	-	1074	596	4371	1924	2081	1503	1786	11339
gene-SynWH7803_1146	CT971583.1	1048459	1049544	-	1086	118	260	133	172	185	244	545
gene-SynWH7803_1147	CT971583.1	1049577	1049972	-	396	67	210	104	145	108	135	427
gene-SynWH7803_1148	CT971583.1	1049972	1050850	-	879	127	476	296	362	227	420	971
gene-SynWH7803_1149	CT971583.1	1050887	1051702	-	816	76	147	113	175	103	156	363
gene-SynWH7803_1150	CT971583.1	1051699	1051995	-	297	102	215	173	336	206	346	468
gene-SynWH7803_1151	CT971583.1	1052086	1052988	-	903	433	1913	1237	1536	1060	1393	4820
gene-SynWH7803_1152	CT971583.1	1053064	1054137	-	1074	105	279	177	229	155	210	587
gene-SynWH7803_1153	CT971583.1	1054167	1055243	-	1077	88	180	136	222	146	152	363
gene-SynWH7803_1154	CT971583.1	1055248	1056363	-	1116	138	262	183	299	217	220	521
gene-SynWH7803_1155	CT971583.1	1056360	1056869	-	510	114	286	185	273	182	249	647
gene-SynWH7803_1156	CT971583.1	1056869	1057411	-	543	137	325	238	441	216	368	909
gene-SynWH7803_1157	CT971583.1	1057408	1057887	-	480	66	102	93	163	88	135	263
gene-SynWH7803_1158	CT971583.1	1057911	1058975	-	1065	117	355	205	269	184	283	753
gene-SynWH7803_1159	CT971583.1	1059027	1060193	-	1167	121	327	162	229	195	223	653
gene-SynWH7803_1160	CT971583.1	1060255	1060791	-	537	99	212	144	227	155	177	549
gene-SynWH7803_1161	CT971583.1	1060852	1062468	-	1617	347	732	492	1323	619	949	1882
gene-SynWH7803_1162	CT971583.1	1062514	1062981	-	468	118	208	213	332	170	371	554
