# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR8782499_sorted.bam" "SRR8782500_sorted.bam" "SRR8782496_sorted.bam" "SRR8782494_sorted.bam" "SRR8782492_sorted.bam" "SRR8782497_sorted.bam" "SRR8782493_sorted.bam" "SRR8782490_sorted.bam" "SRR8782498_sorted.bam" "SRR8782495_sorted.bam" "SRR8782501_sorted.bam" "SRR8782491_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR8782499_sorted.bam	SRR8782500_sorted.bam	SRR8782496_sorted.bam	SRR8782494_sorted.bam	SRR8782492_sorted.bam	SRR8782497_sorted.bam	SRR8782493_sorted.bam	SRR8782490_sorted.bam	SRR8782498_sorted.bam	SRR8782495_sorted.bam	SRR8782501_sorted.bam	SRR8782491_sorted.bam
gene-PA1596	NC_002516.2	1737536	1739440	+	1905	1732	6316	1057	27758	6215	10013	4193	8901	1028	1716	2010	35394
gene-PA1597	NC_002516.2	1739508	1740233	+	726	257	838	189	3132	2680	1211	884	1575	188	357	205	3329
gene-PA1598	NC_002516.2	1740244	1741065	-	822	99	317	71	1225	913	461	342	559	87	159	113	1096
gene-PA1599	NC_002516.2	1741146	1741928	+	783	270	333	195	835	571	307	230	227	146	266	591	543
gene-PA1600	NC_002516.2	1741939	1743240	-	1302	426	669	389	1225	1081	252	395	256	108	252	1088	818
gene-PA1601	NC_002516.2	1743290	1745536	-	2247	1594	2881	1176	1449	5000	1260	979	777	1171	326	3118	2726
gene-PA1602	NC_002516.2	1745533	1746024	-	492	623	1457	514	221	2106	695	174	316	841	80	1119	1458
gene-PA1603	NC_002516.2	1746231	1746653	-	423	115	185	89	191	501	125	101	192	83	90	108	768
gene-PA1604	NC_002516.2	1746692	1747597	-	906	393	438	187	398	2010	198	160	877	204	222	229	3052
gene-PA1605	NC_002516.2	1747596	1748630	+	1035	171	227	123	322	621	148	124	330	120	171	179	772
gene-PA1606	NC_002516.2	1748699	1749175	+	477	69	62	35	94	81	48	36	58	39	59	49	101
gene-PA1607	NC_002516.2	1749349	1749789	-	441	485	632	317	881	855	452	423	790	266	479	378	1511
gene-PA1608	NC_002516.2	1749895	1751520	-	1626	491	440	358	1247	1230	497	493	474	269	603	328	1368
gene-PA1609	NC_002516.2	1751674	1752891	-	1218	4286	4669	2680	7344	8480	4407	3004	3211	4659	5123	4044	6343
gene-PA1610	NC_002516.2	1752903	1753418	-	516	2303	2396	1386	3778	5732	2026	1366	1486	2149	2597	2043	3535
gene-PA1611	NC_002516.2	1753607	1755562	-	1956	439	717	392	857	817	683	439	521	768	656	734	760
gene-PA1612	NC_002516.2	1755559	1756317	-	759	112	164	78	161	152	135	69	88	164	151	178	127
gene-PA1613	NC_002516.2	1756489	1758597	-	2109	388	585	403	809	505	622	392	446	643	618	751	526
gene-PA1614	NC_002516.2	1758748	1759770	+	1023	825	1142	846	2615	1895	1393	1287	1047	1265	1517	1304	2041
gene-PA1615	NC_002516.2	1759784	1760125	+	342	373	525	341	1106	679	588	583	525	538	688	540	921
gene-PA1616	NC_002516.2	1760122	1760586	+	465	339	459	307	1131	602	594	546	469	487	662	515	845
gene-PA1617	NC_002516.2	1760713	1762380	+	1668	325	664	330	817	625	671	450	411	431	451	562	1209
gene-PA1618	NC_002516.2	1762433	1762870	+	438	128	239	78	554	671	287	182	225	367	230	298	836
gene-PA1619	NC_002516.2	1762928	1763752	+	825	115	145	109	359	459	217	189	173	250	193	138	471
gene-PA1620	NC_002516.2	1763793	1764434	+	642	24	39	22	154	65	75	102	37	65	47	36	79
gene-PA1621	NC_002516.2	1764536	1765348	+	813	219	403	170	591	362	316	283	281	242	278	213	729
gene-PA1622	NC_002516.2	1765345	1766205	+	861	153	247	97	374	241	214	133	231	175	163	138	563
gene-PA1623	NC_002516.2	1766285	1766947	+	663	428	993	475	1814	2018	1104	838	868	1307	768	813	2192
gene-PA1624	NC_002516.2	1766956	1767762	+	807	386	884	434	1619	1668	1155	855	788	1074	758	766	2420
gene-PA1625	NC_002516.2	1767928	1768995	+	1068	145	226	139	560	355	427	344	190	241	279	235	365
gene-PA1626	NC_002516.2	1769047	1770321	-	1275	160	179	136	486	92	231	158	144	132	189	202	197
gene-PA1627	NC_002516.2	1770337	1770984	-	648	126	149	108	481	131	191	153	155	88	156	131	235
gene-PA1628	NC_002516.2	1771122	1772651	-	1530	79	134	63	228	164	93	83	130	81	80	98	364
gene-PA1629	NC_002516.2	1772655	1773440	-	786	40	59	34	123	69	63	45	49	46	54	55	155
gene-PA1630	NC_002516.2	1773682	1774548	+	867	143	285	111	399	254	257	111	152	239	223	248	284
gene-PA1631	NC_002516.2	1774603	1775757	+	1155	66	161	52	214	178	130	81	83	111	95	113	214
gene-PA1632	NC_002516.2	1775849	1776034	+	186	15	9	3	8	16	5	5	15	6	7	7	20
gene-PA1633	NC_002516.2	1776045	1777739	+	1695	127	130	66	156	305	91	106	182	116	94	83	431
gene-PA1634	NC_002516.2	1777751	1779823	+	2073	48	35	23	72	145	40	49	102	31	46	23	93
gene-PA1635	NC_002516.2	1779877	1780428	+	552	7	8	7	21	32	6	32	33	7	13	7	12
gene-PA1636	NC_002516.2	1780536	1783193	+	2658	191	268	153	457	287	254	237	311	185	364	235	388
gene-PA1637	NC_002516.2	1783294	1783986	+	693	84	160	70	227	163	122	87	141	153	139	114	251
gene-PA1638	NC_002516.2	1784108	1785016	+	909	157	194	114	415	137	338	150	145	218	292	267	182
gene-PA1639	NC_002516.2	1785127	1785732	+	606	408	603	384	818	366	645	468	482	649	758	790	506
gene-PA1640	NC_002516.2	1785736	1786773	-	1038	442	754	359	1003	697	583	415	691	721	665	728	940
gene-PA1641	NC_002516.2	1786888	1787166	+	279	73	96	55	229	135	89	81	161	77	84	140	258
gene-PA1642	NC_002516.2	1787250	1788284	+	1035	979	1162	839	2180	1888	1143	1214	1752	1054	1205	1069	1988
gene-PA1643	NC_002516.2	1788284	1789393	+	1110	705	895	684	1556	1190	1052	1111	1519	825	924	785	1623
gene-PA1643a	NC_002516.2	1789372	1789719	-	348	218	305	208	419	334	354	372	385	241	338	226	495
gene-PA1644	NC_002516.2	1789857	1790465	+	609	276	510	307	671	399	445	351	431	403	440	392	585
gene-PA1645	NC_002516.2	1790472	1790879	-	408	134	209	110	283	249	165	124	213	200	186	177	370
gene-PA1646	NC_002516.2	1791080	1793038	+	1959	136	137	86	299	579	148	196	391	136	162	116	726
gene-PA1647	NC_002516.2	1793019	1794740	-	1722	257	260	113	345	1154	192	262	795	237	180	155	1207
gene-PA1648	NC_002516.2	1794883	1795887	-	1005	53	65	49	364	106	92	42	67	111	226	45	142
gene-PA1649	NC_002516.2	1796138	1796899	+	762	105	239	191	1046	142	336	100	77	554	907	115	124
gene-PA1650	NC_002516.2	1797058	1797951	+	894	158	336	167	836	272	471	209	258	459	561	195	633
gene-PA1651	NC_002516.2	1797958	1799154	-	1197	280	630	265	1506	579	678	413	488	531	495	314	1238
gene-PA1652	NC_002516.2	1799385	1800020	+	636	95	173	92	354	150	209	134	176	140	161	198	242
gene-PA1653	NC_002516.2	1800071	1800547	-	477	93	153	116	333	205	146	158	175	219	143	175	327
gene-PA1654	NC_002516.2	1800629	1801795	+	1167	379	455	358	1154	1189	573	519	807	955	691	665	1362
gene-PA1655	NC_002516.2	1801851	1802453	+	603	236	321	201	901	1027	433	465	686	416	358	312	1300
gene-PA1656	NC_002516.2	1803626	1805182	+	1557	1446	1203	2663	3401	1644	2580	4949	4724	587	988	424	2619
gene-PA1657	NC_002516.2	1805218	1805724	+	507	890	806	1651	1360	491	986	2138	2610	243	531	272	712
gene-PA1658	NC_002516.2	1805753	1807228	+	1476	1765	1447	3351	2492	813	1585	3465	4495	547	1135	574	1367
gene-PA1659	NC_002516.2	1807241	1807648	+	408	342	305	747	536	192	424	707	866	99	318	112	297
gene-PA1660	NC_002516.2	1808193	1809773	+	1581	593	593	1321	749	407	790	1407	1319	219	575	261	660
gene-PA1661	NC_002516.2	1809737	1810744	+	1008	348	399	745	358	227	400	756	676	156	254	179	356
gene-PA1662	NC_002516.2	1810751	1813384	+	2634	1154	1052	1932	780	669	666	1575	1996	585	359	276	992
gene-PA1663	NC_002516.2	1813395	1814906	+	1512	616	463	816	363	290	315	890	845	314	157	128	453
gene-PA1664	NC_002516.2	1814995	1815135	+	141	144	90	192	97	63	69	227	205	75	48	42	86
gene-PA1665	NC_002516.2	1815153	1816346	+	1194	574	291	697	380	163	184	741	775	226	128	145	280
gene-PA1666	NC_002516.2	1816352	1816858	+	507	404	231	472	237	87	145	450	509	122	75	131	219
gene-PA1667	NC_002516.2	1816855	1818186	+	1332	768	402	749	458	364	247	751	928	224	211	230	511
gene-PA1668	NC_002516.2	1818189	1819058	+	870	519	169	445	236	92	168	399	474	101	124	143	155
gene-PA1669	NC_002516.2	1819074	1822601	+	3528	1929	628	1490	681	405	534	1396	1660	353	423	631	628
gene-PA1670	NC_002516.2	1822601	1823329	+	729	462	172	319	209	143	186	458	464	81	115	136	203
gene-PA1671	NC_002516.2	1823326	1824315	+	990	396	163	314	267	343	191	423	472	143	161	141	892
gene-PA1672	NC_002516.2	1824343	1824723	-	381	185	265	139	353	539	199	197	331	214	209	196	1240
gene-PA1673	NC_002516.2	1824969	1825430	+	462	3493	3675	1743	2782	13195	827	2318	12383	1035	696	758	21186
gene-PA1674	NC_002516.2	1825495	1826040	-	546	1473	1711	1132	3382	3042	2052	1680	3361	1613	2174	1753	6733
gene-PA1675	NC_002516.2	1826118	1826675	-	558	366	361	308	897	598	533	674	628	337	517	419	1301
gene-PA1676	NC_002516.2	1826732	1827052	-	321	122	163	114	463	427	245	312	272	279	250	217	699
gene-PA1677	NC_002516.2	1827225	1827821	-	597	444	838	504	1963	2140	936	690	818	1076	1062	774	3026
gene-PA1678	NC_002516.2	1827992	1828906	+	915	654	956	673	2119	906	1176	995	672	706	1100	921	1018
gene-PA1679	NC_002516.2	1828931	1829710	-	780	550	678	495	1356	1839	704	684	629	441	702	571	1975
gene-PA1680	NC_002516.2	1829788	1830771	-	984	130	194	91	296	348	148	168	161	157	128	184	342
gene-PA1681	NC_002516.2	1830879	1831970	+	1092	1230	1730	980	3433	1498	1623	1263	1251	1508	1920	1756	1554
gene-PA1682	NC_002516.2	1832014	1833165	+	1152	270	373	239	834	373	584	344	275	515	613	505	340
gene-PA1683	NC_002516.2	1833162	1833779	+	618	426	724	406	1183	753	817	494	614	749	826	707	760
gene-PA1684	NC_002516.2	1833776	1834321	+	546	526	865	507	1304	1112	980	598	816	778	987	778	1218
gene-PA1685	NC_002516.2	1834393	1835142	+	750	391	650	447	1112	602	911	579	578	692	824	615	721
gene-PA1686	NC_002516.2	1835325	1836218	-	894	298	554	343	877	639	644	485	529	631	561	449	795
gene-PA1687	NC_002516.2	1836367	1837227	+	861	907	1122	826	2104	492	1200	591	445	700	1485	1167	489
gene-PA1688	NC_002516.2	1837388	1838257	+	870	710	902	1461	1759	324	1044	709	632	909	2069	1311	655
gene-PA1689	NC_002516.2	1838260	1840362	+	2103	2006	2738	3078	2847	767	2116	1011	1613	2823	3448	2975	1639
gene-PA1690	NC_002516.2	1840468	1841517	-	1050	26	44	43	59	62	49	29	52	101	53	85	98
gene-PA1691	NC_002516.2	1841514	1842302	-	789	28	40	19	35	44	21	34	43	91	35	46	63
gene-PA1692	NC_002516.2	1842299	1842565	-	267	28	32	22	28	45	24	32	37	72	38	41	42
gene-PA1693	NC_002516.2	1842568	1843221	-	654	77	107	69	133	155	92	95	117	164	146	128	163
gene-PA1694	NC_002516.2	1843218	1844147	-	930	61	66	26	76	104	59	42	79	157	99	127	90
gene-PA1695	NC_002516.2	1844144	1845253	-	1110	62	79	40	76	114	47	49	71	217	188	165	67
gene-PA1696	NC_002516.2	1845241	1845717	-	477	26	44	22	37	51	22	11	25	90	146	81	26
gene-PA1697	NC_002516.2	1845714	1847036	-	1323	78	113	48	107	141	71	49	77	242	503	296	67
gene-PA1698	NC_002516.2	1847227	1848093	+	867	65	82	39	134	140	56	54	51	191	393	254	84
gene-PA1699	NC_002516.2	1848074	1848352	+	279	27	36	17	47	39	23	14	22	81	120	76	33
gene-PA1700	NC_002516.2	1848339	1848710	+	372	24	37	13	40	64	26	17	32	111	125	85	36
gene-PA1701	NC_002516.2	1848707	1849072	+	366	17	23	8	20	46	18	17	23	89	103	82	32
gene-PA1702	NC_002516.2	1849077	1849406	+	330	12	11	9	21	35	6	14	14	61	64	37	48
gene-PA1703	NC_002516.2	1849403	1851523	+	2121	103	153	96	123	192	114	106	120	387	331	275	232
gene-PA1704	NC_002516.2	1851520	1851954	+	435	26	46	28	37	54	37	37	44	64	56	46	65
gene-PA1705	NC_002516.2	1851982	1852278	+	297	14	31	11	34	68	31	27	28	50	67	64	36
gene-PA1706	NC_002516.2	1852288	1853172	+	885	48	56	45	101	196	53	54	95	194	213	140	118
gene-PA1707	NC_002516.2	1853181	1853684	+	504	45	86	45	83	255	59	62	82	226	216	183	116
gene-PA1708	NC_002516.2	1853665	1854837	+	1173	144	166	120	226	830	156	199	263	606	481	571	303
gene-PA1709	NC_002516.2	1854849	1855736	+	888	100	113	111	177	673	136	149	215	419	358	428	229
gene-PA1710	NC_002516.2	1855862	1856299	+	438	252	336	157	419	820	339	203	359	755	912	673	386
gene-PA1711	NC_002516.2	1856308	1856553	+	246	168	231	115	287	572	233	180	273	500	632	436	303
gene-PA1712	NC_002516.2	1856562	1856975	+	414	105	182	97	299	460	229	164	185	430	559	314	242
gene-PA1713	NC_002516.2	1857273	1858109	+	837	245	307	204	341	383	401	213	200	676	690	878	362
gene-PA1714	NC_002516.2	1858207	1859037	+	831	253	311	186	487	508	321	263	262	653	805	728	351
gene-PA1715	NC_002516.2	1859071	1859493	+	423	74	78	57	95	140	69	77	66	197	257	268	77
gene-PA1716	NC_002516.2	1859493	1861295	+	1803	146	225	149	314	274	195	154	153	460	554	497	212
gene-PA1717	NC_002516.2	1861297	1862595	+	1299	107	151	99	170	211	91	81	104	350	284	385	115
gene-PA1718	NC_002516.2	1862558	1862761	+	204	51	80	44	75	151	47	22	57	162	99	178	40
gene-PA1719	NC_002516.2	1862764	1863021	+	258	60	103	64	92	205	77	39	76	237	134	260	62
gene-PA1720	NC_002516.2	1863024	1863371	+	348	50	79	61	78	198	65	55	77	231	147	216	104
gene-PA1721	NC_002516.2	1863368	1863799	+	432	38	52	34	52	134	50	36	58	191	89	159	97
gene-PA1722	NC_002516.2	1863799	1864137	+	339	47	74	41	63	153	64	34	55	200	110	191	86
gene-PA1723	NC_002516.2	1864134	1864880	+	747	84	108	77	98	257	126	95	102	283	128	305	143
gene-PA1724	NC_002516.2	1864889	1865515	+	627	64	64	35	51	110	56	45	49	168	59	151	70
gene-PA1725	NC_002516.2	1865494	1866138	+	645	62	60	53	77	85	53	48	65	145	96	146	76
gene-PA1726	NC_002516.2	1866241	1868535	-	2295	379	561	484	966	364	731	538	452	631	789	664	445
gene-PA1727	NC_002516.2	1868706	1870763	-	2058	870	993	843	1931	671	1326	1298	960	750	1044	875	1026
gene-PA1728	NC_002516.2	1871116	1871457	+	342	342	529	366	1117	1165	592	592	651	353	519	316	2144
gene-PA1729	NC_002516.2	1871555	1872202	+	648	242	446	234	911	1298	487	470	513	440	363	299	2303
gene-PA1730	NC_002516.2	1872602	1874014	+	1413	142	150	119	387	203	182	254	200	90	147	87	405
gene-PA1731	NC_002516.2	1874017	1874970	+	954	54	82	59	251	114	113	133	112	67	78	54	260
gene-PA1732	NC_002516.2	1874967	1875767	+	801	54	81	58	297	155	140	109	114	51	88	59	240
gene-PA1733	NC_002516.2	1875849	1876580	+	732	95	145	74	341	217	128	130	140	109	160	86	400
gene-PA1734	NC_002516.2	1876588	1877409	-	822	82	148	92	305	180	186	117	148	175	165	120	262
gene-PA1735	NC_002516.2	1877522	1878409	+	888	108	139	82	192	180	136	127	167	133	95	123	230
gene-PA1736	NC_002516.2	1878980	1880185	+	1206	688	1378	438	364	416	302	237	158	167	139	238	405
gene-PA1737	NC_002516.2	1880199	1882343	+	2145	966	1234	353	699	590	524	364	298	216	259	359	920
gene-PA1738	NC_002516.2	1882595	1883509	-	915	141	352	104	468	403	248	157	222	235	201	183	705
gene-PA1739	NC_002516.2	1883661	1884632	+	972	44	73	23	100	129	68	62	53	50	42	29	234
gene-PA1740	NC_002516.2	1884655	1885653	+	999	195	237	205	580	334	357	293	213	274	363	278	413
gene-PA1741	NC_002516.2	1885662	1886033	-	372	231	312	261	685	520	396	300	261	310	407	320	542
gene-PA1742	NC_002516.2	1886278	1887000	+	723	1167	1896	853	1606	4665	926	749	2505	1812	599	850	5872
gene-PA1743	NC_002516.2	1887058	1887297	-	240	14	49	12	42	123	43	41	53	78	18	26	153
gene-PA1744	NC_002516.2	1887325	1887543	-	219	13	25	15	36	60	23	26	30	36	19	18	43
gene-PA1745	NC_002516.2	1887698	1888186	-	489	46	50	28	85	89	47	65	64	27	21	41	177
gene-PA1746	NC_002516.2	1888407	1888913	+	507	3390	13089	3493	30243	16661	15382	7059	6091	4837	7804	3804	41896
gene-PA1747	NC_002516.2	1888985	1889173	-	189	382	892	640	4094	3874	1840	2011	1005	846	1776	535	5521
gene-PA1748	NC_002516.2	1889323	1890012	-	690	636	1121	1020	5692	2801	2436	3063	807	1031	1770	1279	4631
gene-PA1749	NC_002516.2	1890196	1890681	+	486	490	698	431	2699	1432	822	1270	665	596	843	482	2108
gene-PA1750	NC_002516.2	1890739	1891815	-	1077	1582	2447	1402	5545	1646	3245	1588	1480	3008	3423	2906	1884
gene-PA1751	NC_002516.2	1892133	1892510	+	378	86	187	70	274	294	146	103	165	188	162	157	399
gene-PA1752	NC_002516.2	1892510	1893457	+	948	343	535	274	771	588	525	377	606	505	449	507	1152
gene-PA1753	NC_002516.2	1893620	1894117	+	498	222	302	164	523	581	298	286	358	218	315	272	1087
gene-PA1754	NC_002516.2	1894249	1895223	+	975	876	1150	796	3059	2304	1563	1331	1346	1314	1495	1158	4588
gene-PA1755	NC_002516.2	1895280	1895627	-	348	186	298	171	520	294	298	212	254	215	281	201	475
gene-PA1756	NC_002516.2	1895692	1896495	-	804	424	645	335	853	400	542	368	415	331	563	472	545
gene-PA1757	NC_002516.2	1896630	1897247	+	618	325	432	246	1160	303	563	321	268	378	671	607	347
gene-PA1758	NC_002516.2	1897290	1898651	-	1362	392	597	383	1088	649	799	502	463	665	835	658	929
gene-PA1759	NC_002516.2	1898816	1901521	+	2706	478	821	408	1295	2260	792	757	870	1175	652	630	3564
gene-PA1760	NC_002516.2	1901524	1904247	+	2724	202	367	219	1640	1069	605	511	388	441	538	451	1643
gene-PA1761	NC_002516.2	1904479	1904916	+	438	45	76	45	299	236	149	70	88	70	170	94	430
gene-PA1762	NC_002516.2	1904995	1905756	+	762	33	57	30	170	150	95	51	56	54	101	67	214
gene-PA1763	NC_002516.2	1905797	1906822	+	1026	33	44	24	87	111	58	41	62	45	64	44	166
gene-PA1764	NC_002516.2	1906842	1908440	+	1599	42	72	44	86	110	58	57	90	60	59	56	185
gene-PA1765	NC_002516.2	1908454	1909641	+	1188	75	105	67	144	119	129	74	94	90	109	84	196
gene-PA1766	NC_002516.2	1909698	1910681	-	984	2187	3054	2190	4456	1376	3043	1563	1925	2457	3408	2673	1301
gene-PA1767	NC_002516.2	1910685	1912211	-	1527	3240	4267	3650	9020	1861	5380	3446	2634	3212	5531	4468	2161
gene-PA1768	NC_002516.2	1912217	1912756	-	540	1040	1229	1189	3204	828	2140	1495	686	1118	1999	1718	726
gene-PA1769	NC_002516.2	1913047	1913871	-	825	988	1367	893	2531	1579	1493	1312	1234	848	1221	1139	2031
gene-PA1770	NC_002516.2	1914037	1916412	+	2376	8368	11258	7728	21241	5595	10862	7771	11322	7537	11954	10400	9278
gene-PA1771	NC_002516.2	1916482	1917492	+	1011	659	802	677	1551	260	1394	778	363	679	1284	956	233
gene-PA1772	NC_002516.2	1917599	1918087	+	489	845	1355	635	1868	1471	1250	914	1417	746	1010	952	2122
gene-PA1773	NC_002516.2	1918275	1919273	+	999	480	618	437	1079	644	844	586	381	599	916	915	626
gene-PA1774	NC_002516.2	1919322	1919576	+	255	777	894	616	1495	828	1030	764	418	835	1034	923	593
gene-PA1775	NC_002516.2	1919579	1920403	+	825	1664	1993	1173	3118	1875	2290	1460	942	1818	2082	1674	1752
gene-PA1776	NC_002516.2	1920568	1921065	+	498	7955	7559	6336	10013	11085	8455	6923	7210	9204	10214	10133	6849
gene-PA1777	NC_002516.2	1921174	1922226	+	1053	118203	120788	103158	136602	160881	95997	107971	155541	116537	118936	128524	109034
gene-PA1778	NC_002516.2	1922295	1923032	-	738	429	623	423	615	277	630	393	265	470	440	460	343
gene-PA1779	NC_002516.2	1923044	1925770	-	2727	66	108	75	188	217	149	114	134	81	72	84	290
gene-PA1780	NC_002516.2	1925797	1926123	-	327	10	14	18	38	40	20	6	17	19	14	12	63
gene-PA1781	NC_002516.2	1926176	1928626	-	2451	52	54	48	117	73	47	66	51	46	54	50	86
gene-PA1781.1	NC_002516.2	1928666	1928886	-	221	6	8	7	7	5	5	0	5	7	7	5	7
gene-PA1782	NC_002516.2	1928894	1930489	-	1596	24	23	26	53	39	15	23	44	23	23	22	58
gene-PA1783	NC_002516.2	1930564	1931775	-	1212	13	13	25	33	24	12	23	22	14	18	18	23
gene-PA1784	NC_002516.2	1932129	1932824	-	696	17	34	21	51	55	26	24	50	31	35	28	88
gene-PA1785	NC_002516.2	1933054	1933632	-	579	20	52	16	53	44	61	35	49	30	37	19	71
gene-PA1786	NC_002516.2	1933649	1934857	-	1209	49	70	69	121	44	100	91	61	62	98	55	68
gene-PA1787	NC_002516.2	1935035	1937644	-	2610	11900	17031	12233	27235	12128	16924	13477	17751	12294	14844	11419	9860
gene-PA1788	NC_002516.2	1938026	1938493	+	468	337	374	261	674	988	365	438	593	273	318	271	1438
gene-PA1789	NC_002516.2	1938549	1939412	-	864	3027	2588	1358	1839	13807	685	1419	8987	1008	573	684	18852
gene-PA1790	NC_002516.2	1939583	1940206	+	624	430	452	313	917	443	594	464	449	358	550	506	355
gene-PA1791	NC_002516.2	1940255	1941586	-	1332	800	1078	798	1244	280	997	476	364	804	1495	1708	305
gene-PA1792	NC_002516.2	1941720	1942442	-	723	916	1223	688	1567	1076	991	694	1066	1080	1222	1300	904
gene-PA1793	NC_002516.2	1942447	1942944	-	498	2358	2934	1680	3921	3161	2343	1771	3187	2305	2771	2821	2171
gene-PA1794	NC_002516.2	1943067	1944737	+	1671	3436	4266	3449	6787	2633	4189	3167	3345	3851	4983	4615	4049
gene-PA1795	NC_002516.2	1944747	1946129	+	1383	2981	4251	2801	4894	2425	3744	2466	3372	4040	4297	3896	3528
gene-PA1796	NC_002516.2	1946187	1947041	-	855	1307	1490	1374	3142	990	1950	1396	746	1329	2273	1745	835
gene-PA1796.1	NC_002516.2	1947320	1947396	+	77	2378	2616	1402	4403	3519	5036	2716	1699	1926	4618	3224	2073
gene-PA1796.2	NC_002516.2	1947448	1947523	+	76	1147	1321	756	2254	1599	2313	1365	846	896	2164	1520	982
gene-PA1796.3	NC_002516.2	1947578	1947662	+	85	334	451	247	679	479	707	406	288	271	668	395	304
gene-PA1796.4	NC_002516.2	1947729	1947804	+	76	151	174	164	303	184	282	191	119	112	373	150	134
gene-PA1797a	NC_002516.2	1947994	1948215	+	222	233	224	214	518	264	253	264	265	126	240	253	306
gene-PA1797	NC_002516.2	1948502	1950334	-	1833	323	325	293	617	267	307	372	417	254	392	398	439
gene-PA1798	NC_002516.2	1950439	1951725	-	1287	387	511	365	880	255	536	419	525	311	540	380	492
gene-PA1799	NC_002516.2	1951726	1952433	-	708	318	363	309	806	235	468	374	352	232	438	359	442
gene-PA1800	NC_002516.2	1952665	1953975	+	1311	17220	22220	16529	40339	8334	26332	14176	10443	20722	30345	26406	10199
gene-PA1801	NC_002516.2	1954069	1954710	+	642	4903	7028	4670	12950	5700	8192	5507	3977	6086	8441	6922	6400
gene-PA1802	NC_002516.2	1954815	1956095	+	1281	9568	14850	9620	35036	20066	22160	12966	11200	14135	18086	13793	25671
gene-PA1803	NC_002516.2	1956227	1958623	+	2397	14951	20737	10778	39714	24129	25365	18791	18062	15490	19508	18700	34120
gene-PA1804	NC_002516.2	1958759	1959031	+	273	20852	27346	11695	32348	38869	21985	17335	27285	20792	25965	25048	20816
gene-PA1804.1	NC_002516.2	1959083	1959159	+	77	2338	3690	1628	5339	3608	3453	2110	3208	2545	3386	2918	2803
gene-PA1805	NC_002516.2	1959263	1961128	+	1866	4604	8495	4766	17272	3140	11330	5499	5611	6339	8900	7570	5931
gene-PA1806	NC_002516.2	1961227	1962024	-	798	213	448	225	611	1081	413	298	345	428	645	587	584
gene-PA1807	NC_002516.2	1962046	1963656	-	1611	328	537	337	897	1196	593	510	435	497	1101	764	716
gene-PA1808	NC_002516.2	1963658	1964677	-	1020	189	359	200	591	624	351	275	309	304	548	395	425
gene-PA1809	NC_002516.2	1964682	1965764	-	1083	205	403	262	665	746	377	293	411	368	522	390	520
gene-PA1810	NC_002516.2	1965771	1967618	-	1848	474	840	437	1184	1584	948	711	908	787	911	842	1367
gene-PA1811	NC_002516.2	1967615	1969444	-	1830	264	540	230	799	1302	474	291	457	711	553	516	847
gene-PA1812	NC_002516.2	1969635	1971239	-	1605	2085	3101	2311	6653	1524	3977	2336	2044	2199	3729	3562	1605
gene-PA1813	NC_002516.2	1971317	1972093	-	777	231	374	218	647	476	355	214	335	297	320	289	470
gene-PA1814	NC_002516.2	1972195	1972956	+	762	552	1080	527	1695	1702	1029	713	947	901	978	823	2922
gene-PA1815	NC_002516.2	1972959	1973405	+	447	543	829	644	1916	888	1218	738	595	817	1271	913	1493
gene-PA1816	NC_002516.2	1973470	1974210	+	741	666	1072	729	2429	1065	1356	979	809	870	1484	1004	1765
gene-PA1817	NC_002516.2	1974238	1974627	-	390	281	483	287	865	795	507	402	483	336	517	334	1062
