Geneid	5_R1	5_R2	30_R1	30_R2	60_R1	60_R2	120_R1	120_R2	Entity	Symbol
gene-Syncc8109_1030	23	6	5	3	0	0	1	1	host	gene-Syncc8109_1030
gene-Syncc8109_0970	578	188	91	39	2	64	9	11	host	pdxJ
gene-Syncc8109_1289	789	237	153	57	6	58	23	32	host	gene-Syncc8109_1289
gene-Syncc8109_2278	268	90	50	22	2	13	6	3	host	gene-Syncc8109_2278
gene-Syncc8109_0888	1550	494	275	68	14	85	29	32	host	metA
gene-Syncc8109_0044	433	123	91	34	3	27	11	10	host	gene-Syncc8109_0044
gene-Syncc8109_1337	467	135	266	42	7	52	13	45	host	gene-Syncc8109_1337
gene-Syncc8109_2632	242	73	69	14	1	12	4	9	host	gene-Syncc8109_2632
gene-Syncc8109_0608	32	10	9	4	0	0	2	1	host	gene-Syncc8109_0608
gene-Syncc8109_2354	1919	610	381	117	11	131	42	47	host	gene-Syncc8109_2354
gene-Syncc8109_2684	120	24	30	6	1	9	3	1	host	ureD
gene-Syncc8109_1631	764	240	248	69	7	60	29	19	host	gene-Syncc8109_1631
gene-Syncc8109_2583	2315	735	293	99	10	115	29	22	host	secE
gene-Syncc8109_0675	1593	417	283	121	16	132	30	28	host	fabG
gene-Syncc8109_2480	9073	2845	1325	469	53	589	93	154	host	PsbD/D2
gene-Syncc8109_2592	831	250	210	70	5	92	40	38	host	argJ
gene-Syncc8109_0379	16157	4621	3129	5033	108	1718	382	271	host	rpl4
gene-Syncc8109_2676	1763	507	200	73	9	41	38	41	host	urtD
gene-Syncc8109_0797	26	7	10	2	0	4	1	1	host	gene-Syncc8109_0797
gene-Syncc8109_2007	1136	462	328	71	9	85	42	57	host	gene-Syncc8109_2007
gene-Syncc8109_1769	238	77	74	30	1	18	3	8	host	gene-Syncc8109_1769
gene-Syncc8109_2020	511	137	98	25	4	47	11	6	host	gene-Syncc8109_2020
gene-Syncc8109_1388	384	114	89	29	4	27	5	10	host	gene-Syncc8109_1388
gene-Syncc8109_1888	2730	915	435	119	18	202	53	46	host	clpP3
gene-Syncc8109_0767	1357	459	397	127	16	132	58	54	host	gene-Syncc8109_0767
gene-BSV9_gp140	0	0	4467	1169	2110	24434	15119	18691	phage	gene-BSV9_gp140
gene-Syncc8109_1125	562	178	129	35	4	28	22	7	host	gene-Syncc8109_1125
gene-Syncc8109_2233	896	259	118	28	6	44	15	17	host	gene-Syncc8109_2233
gene-Syncc8109_1072	253	74	68	18	0	23	9	2	host	rimI
gene-Syncc8109_0883	3186	1073	758	195	24	182	51	57	host	gene-Syncc8109_0883
gene-Syncc8109_1875	225	66	63	13	3	18	6	9	host	gene-Syncc8109_1875
gene-Syncc8109_2125	640	211	141	43	2	43	13	17	host	rmlA
gene-Syncc8109_0065	2196	715	406	138	16	158	51	48	host	gene-Syncc8109_0065
gene-Syncc8109_0839	259	113	66	22	4	44	7	9	host	gene-Syncc8109_0839
gene-Syncc8109_2599	2166	569	328	156	10	1073	56	43	host	alaS
gene-Syncc8109_2393	512	149	131	46	3	51	20	12	host	gene-Syncc8109_2393
gene-Syncc8109_0201	775	278	189	50	8	69	14	17	host	gene-Syncc8109_0201
gene-Syncc8109_2673	129	39	35	14	0	16	4	3	host	gene-Syncc8109_2673
gene-Syncc8109_2002	125	39	38	8	1	6	4	6	host	gene-Syncc8109_2002
gene-BSV9_gp78	14	4	12313	3373	1497	8820	2073	2096	phage	gene-BSV9_gp78
gene-Syncc8109_1808	41	17	12	2	0	5	4	1	host	gene-Syncc8109_1808
gene-Syncc8109_0021	18	6	5	1	2	3	0	1	host	gene-Syncc8109_0021
gene-Syncc8109_1433	304	102	71	24	3	18	10	11	host	gene-Syncc8109_1433
gene-Syncc8109_0059	527	148	98	45	7	49	10	12	host	thiG
gene-Syncc8109_0594	20	3	5	5	0	0	0	0	host	gene-Syncc8109_0594
gene-Syncc8109_1708	622	169	96	59	7	51	16	7	host	gene-Syncc8109_1708
gene-Syncc8109_1036	403	152	124	35	3	35	17	8	host	gene-Syncc8109_1036
gene-Syncc8109_2664	2900	218	150	38	4	37	17	21	host	gene-Syncc8109_2664
gene-Syncc8109_2054	798	271	154	48	4	59	23	11	host	gene-Syncc8109_2054
gene-Syncc8109_1961	421	97	69	19	4	37	15	7	host	chlN
gene-Syncc8109_0317	2708	835	497	137	15	205	45	63	host	gene-Syncc8109_0317
gene-Syncc8109_1778	438	125	173	49	9	46	14	22	host	gene-Syncc8109_1778
gene-Syncc8109_1790	314	123	95	25	4	15	17	10	host	gene-Syncc8109_1790
gene-Syncc8109_2614	594	228	167	61	8	37	27	22	host	gene-Syncc8109_2614
gene-Syncc8109_0945	261	96	68	24	4	16	9	3	host	gene-Syncc8109_0945
gene-Syncc8109_2435	723	212	113	44	11	33	11	11	host	gene-Syncc8109_2435
gene-Syncc8109_0610	313	111	97	23	2	22	14	16	host	gene-Syncc8109_0610
gene-Syncc8109_1417	218	86	102	23	1	14	5	13	host	gene-Syncc8109_1417
gene-Syncc8109_2292	144	48	35	7	0	5	4	6	host	gene-Syncc8109_2292
gene-Syncc8109_1013	839	206	193	59	3	69	16	25	host	malQ
gene-Syncc8109_2455	1512	426	335	88	8	115	47	46	host	gene-Syncc8109_2455
gene-Syncc8109_1527	2436	768	526	178	15	230	55	49	host	gatA
gene-BSV9_gp200	0	0	1243	351	276	3648	6207	9031	phage	gene-BSV9_gp200
gene-BSV9_gp60	0	0	50991	11987	8995	84929	21375	25560	phage	gene-BSV9_gp60
gene-Syncc8109_2235	450	183	198	46	4	61	20	45	host	gene-Syncc8109_2235
gene-Syncc8109_1979	1320	374	232	78	9	116	30	24	host	gene-Syncc8109_1979
gene-Syncc8109_2231	3960	1208	777	280	20	341	73	61	host	serA
gene-Syncc8109_0206	1090	324	208	40	4	69	17	19	host	degT
gene-Syncc8109_0576	567	182	183	57	5	40	20	17	host	gene-Syncc8109_0576
gene-BSV9_gp131	0	1	6475	1587	2574	31789	57156	71225	phage	21
gene-Syncc8109_0160	4268	1431	889	232	33	255	105	97	host	gene-Syncc8109_0160
gene-Syncc8109_2008	398	124	79	15	1	35	6	12	host	gene-Syncc8109_2008
gene-Syncc8109_2277	20431	5961	3379	1018	118	1492	554	489	host	gene-Syncc8109_2277_gene_apcE
gene-Syncc8109_1772	129	36	53	20	1	12	7	7	host	gene-Syncc8109_1772
gene-Syncc8109_2485	278	1058	311	4078	9	10025	8345	124	host	gene-Syncc8109_2485
gene-Syncc8109_1699	1073	327	187	63	8	59	17	22	host	gene-Syncc8109_1699
gene-Syncc8109_0575	934	332	379	99	9	99	38	49	host	gene-Syncc8109_0575
gene-Syncc8109_0350	684	193	179	59	7	48	29	24	host	gene-Syncc8109_0350
gene-Syncc8109_2274	8873	2607	1218	508	47	622	131	126	host	atpB
gene-Syncc8109_2574	363	127	81	19	3	22	6	4	host	rnhA
gene-Syncc8109_1999	200	63	42	14	0	14	4	3	host	gene-Syncc8109_1999
gene-Syncc8109_2555	641	187	142	34	10	60	27	9	host	dgkA
gene-Syncc8109_2371	1121	368	244	85	13	96	25	20	host	gene-Syncc8109_2371
gene-Syncc8109_1282	87	32	26	6	2	7	3	1	host	gene-Syncc8109_1282
gene-Syncc8109_2112	146	61	42	11	1	9	6	4	host	gene-Syncc8109_2112
gene-Syncc8109_0381	9231	2938	2080	840	103	964	252	176	host	gene-Syncc8109_0381
gene-Syncc8109_2436	241	73	32	24	2	7	1	3	host	gene-Syncc8109_2436
gene-Syncc8109_0110	569	136	85	41	7	37	16	15	host	gene-Syncc8109_0110
gene-Syncc8109_0992	593	166	113	29	3	52	18	14	host	gene-Syncc8109_0992
gene-Syncc8109_1544	43	14	10	2	0	6	1	1	host	gene-Syncc8109_1544
gene-Syncc8109_1338	827	315	256	63	14	67	12	22	host	gene-Syncc8109_1338
gene-BSV9_gp209	0	0	66081	20067	24687	190501	44714	44511	phage	gene-BSV9_gp209
gene-Syncc8109_1003	497	138	90	36	2	42	12	13	host	gene-Syncc8109_1003
gene-Syncc8109_1006	414	117	74	24	4	36	11	15	host	cad
gene-Syncc8109_2234	286	114	100	32	4	41	15	33	host	gene-Syncc8109_2234
gene-Syncc8109_2674	133	38	76	48	6	51	69	27	host	gene-Syncc8109_2674
gene-Syncc8109_0031	545	136	107	26	5	38	18	11	host	thiL
gene-Syncc8109_0334	105	25	22	4	1	0	11	1	host	gene-Syncc8109_0334
gene-Syncc8109_1110	91	32	29	6	1	12	4	3	host	gene-Syncc8109_1110
gene-Syncc8109_0570	936	272	175	58	5	54	11	8	host	gene-Syncc8109_0570
gene-Syncc8109_2503	1976	549	318	121	11	109	27	23	host	crtB
gene-Syncc8109_0763	2644	1226	393	133	15	81	29	18	host	gene-Syncc8109_0763
gene-Syncc8109_1693	360	129	80	33	7	26	10	6	host	gene-Syncc8109_1693
gene-Syncc8109_0976	774	238	231	51	6	70	24	39	host	recB
gene-Syncc8109_1968	333	90	74	17	3	32	12	9	host	gene-Syncc8109_1968
gene-Syncc8109_2607	2002	689	451	121	19	158	56	64	host	fpaA
gene-BSV9_gp126	0	0	1827	431	1347	14671	33856	39214	phage	17
gene-Syncc8109_0409	6315	1970	1347	342	43	406	145	115	host	ppc
gene-Syncc8109_0516	418	133	74	28	4	21	7	5	host	gene-Syncc8109_0516
gene-Syncc8109_1885	433	133	136	53	5	70	53	21	host	hemN
gene-Syncc8109_2341	1587	460	335	119	12	147	40	65	host	gene-Syncc8109_2341
gene-Syncc8109_2101	2718	796	514	155	7	237	56	53	host	gene-Syncc8109_2101
gene-Syncc8109_0500	1929	582	402	123	12	138	26	35	host	gene-Syncc8109_0500
gene-Syncc8109_0215	140	48	27	6	1	16	1	4	host	gene-Syncc8109_0215
gene-Syncc8109_1995	75	27	25	6	2	4	4	3	host	gene-Syncc8109_1995
gene-Syncc8109_2367	4305	1344	1122	424	65	453	167	196	host	ftrC
gene-Syncc8109_1325	5153	2099	972	306	48	297	91	76	host	rpsR
gene-Syncc8109_1306	1724	687	538	173	14	145	56	64	host	gene-Syncc8109_1306
gene-Syncc8109_1636	630	194	173	50	3	73	14	21	host	gene-Syncc8109_1636
gene-BSV9_gp34	4	1	28571	7729	31953	305123	232988	276744	phage	gene-BSV9_gp34
gene-Syncc8109_0617	63	19	25	12	1	11	1	0	host	gene-Syncc8109_0617
gene-BSV9_gp46	1	0	30863	7511	15708	162413	58794	67270	phage	gene-BSV9_gp46
gene-BSV9_gp216	8	5	152209	37724	64737	541716	333837	454151	phage	gene-BSV9_gp216
gene-Syncc8109_0489	194	64	94	27	6	20	12	10	host	gene-Syncc8109_0489
gene-Syncc8109_0284	3971	1208	840	239	33	276	93	99	host	ileS
gene-Syncc8109_1613	2098	725	539	158	20	150	50	48	host	gene-Syncc8109_1613
gene-Syncc8109_0541	324	83	109	30	1	40	25	14	host	gene-Syncc8109_0541
gene-Syncc8109_1174	823	265	205	64	8	63	28	19	host	gene-Syncc8109_1174
gene-Syncc8109_1265	1729	10107	366	124	17	101	38	21	host	gene-Syncc8109_1265
gene-Syncc8109_2595	3529	1078	759	257	18	313	92	66	host	gatB
gene-Syncc8109_0098	367	119	165	34	7	44	13	13	host	gene-Syncc8109_0098
gene-Syncc8109_0995	1208	295	198	62	10	92	21	22	host	BioB
gene-Syncc8109_2695	365	102	90	37	6	25	10	8	host	gene-Syncc8109_2695
gene-Syncc8109_2025	1681	434	254	90	9	92	35	33	host	gene-Syncc8109_2025
gene-Syncc8109_2572	300	83	68	22	2	28	9	8	host	hisC/cobC
gene-Syncc8109_0263	2930	895	839	214	35	231	108	90	host	tatA
gene-Syncc8109_2351	306	68	64	20	3	19	5	5	host	gene-Syncc8109_2351
gene-Syncc8109_0768	1237	414	345	98	15	88	32	31	host	gene-Syncc8109_0768
gene-Syncc8109_0313	1434	443	338	77	11	93	35	28	host	gene-Syncc8109_0313
gene-Syncc8109_2072	788	207	133	71	11	72	20	17	host	gene-Syncc8109_2072
gene-Syncc8109_2098	855	242	142	43	4	55	10	15	host	metC
gene-Syncc8109_1194	173	67	84	35	6	24	34	22	host	gene-Syncc8109_1194
gene-Syncc8109_2080	2022	681	1025	237	36	326	181	183	host	gene-Syncc8109_2080
gene-Syncc8109_1178	1721	594	596	125	12	133	38	49	host	gene-Syncc8109_1178
gene-Syncc8109_0078	1144	279	200	47	6	91	25	21	host	lysC
gene-Syncc8109_0588	55	17	30	11	3	5	5	1	host	gene-Syncc8109_0588
gene-Syncc8109_0394	503	167	122	49	4	55	12	13	host	gene-Syncc8109_0394
gene-Syncc8109_2576	1718	578	864	283	21	429	91	91	host	gene-Syncc8109_2576
gene-Syncc8109_0587	101	24	33	3	1	9	1	2	host	gene-Syncc8109_0587
gene-Syncc8109_2273	4593	1621	577	288	31	332	86	53	host	gene-Syncc8109_2273
gene-Syncc8109_0964	695	216	135	52	5	71	35	19	host	gene-Syncc8109_0964
gene-Syncc8109_0265	438	143	84	34	3	18	4	15	host	gene-Syncc8109_0265
gene-Syncc8109_2611	1481	497	137	52	5	80	23	17	host	gene-Syncc8109_2611
gene-Syncc8109_1405	329	121	71	23	4	27	11	4	host	gene-Syncc8109_1405
gene-Syncc8109_0257	647	185	112	40	5	42	12	14	host	gene-Syncc8109_0257
gene-Syncc8109_2463	243	80	39	18	2	10	4	4	host	gene-Syncc8109_2463
gene-BSV9_gp8	0	0	5476	1267	2434	25575	12190	15075	phage	gene-BSV9_gp8
gene-Syncc8109_1375	133	55	58	19	2	22	3	6	host	gene-Syncc8109_1375
gene-Syncc8109_0261	959	371	212	76	10	81	34	28	host	psbN
gene-Syncc8109_0224	1487	444	246	76	12	97	23	33	host	gene-Syncc8109_0224
gene-Syncc8109_2030	207	51	76	15	0	14	1	7	host	gene-Syncc8109_2030
gene-Syncc8109_0633	1358	424	452	138	18	183	80	70	host	gene-Syncc8109_0633
gene-Syncc8109_0101	2650	955	1428	246	35	364	121	138	host	gene-Syncc8109_0101
gene-Syncc8109_0349	259	67	60	17	1	17	3	6	host	alr
gene-Syncc8109_0983	1017	404	294	113	10	105	28	45	host	gene-Syncc8109_0983
gene-Syncc8109_1017	1983	571	398	131	23	135	40	42	host	kprS
gene-Syncc8109_1464	1015	306	226	74	3	85	24	30	host	pcyA
gene-Syncc8109_1600	255	79	82	20	1	16	8	13	host	gene-Syncc8109_1600
gene-Syncc8109_0253	1572	411	259	86	12	107	36	31	host	gene-Syncc8109_0253
gene-Syncc8109_0058	1134	393	393	92	8	86	35	46	host	gene-Syncc8109_0058
gene-Syncc8109_1908	996	290	149	48	3	48	14	7	host	gene-Syncc8109_1908
gene-Syncc8109_2374	425	132	102	38	2	26	26	14	host	gene-Syncc8109_2374
gene-Syncc8109_2634	341	85	68	28	3	23	7	6	host	gene-Syncc8109_2634
gene-BSV9_gp42	0	0	55743	13718	25454	273850	126246	150650	phage	gene-BSV9_gp42
gene-Syncc8109_1763	535	222	192	66	8	39	26	17	host	gene-Syncc8109_1763
gene-Syncc8109_0858	1551	544	414	147	12	148	50	48	host	tpiA
gene-Syncc8109_1257	1863	546	428	135	22	155	41	38	host	gene-Syncc8109_1257
gene-Syncc8109_1461	878	289	224	68	10	78	18	24	host	gene-Syncc8109_1461
gene-BSV9_gp179	0	0	59816	17229	10815	95942	18113	22333	phage	gene-BSV9_gp179
gene-Syncc8109_2334	85	23	17	10	0	6	0	1	host	gene-Syncc8109_2334
gene-BSV9_gp229	0	0	16493	4459	4544	42609	13567	15951	phage	gene-BSV9_gp229
gene-Syncc8109_1680	126	40	24	6	1	4	0	4	host	gene-Syncc8109_1680
gene-Syncc8109_1581	224	70	44	20	0	12	6	5	host	gene-Syncc8109_1581
gene-Syncc8109_0214	1296	399	230	68	10	98	27	29	host	gene-Syncc8109_0214
gene-Syncc8109_1129	216	76	61	16	8	18	111	6	host	gene-Syncc8109_1129
gene-Syncc8109_1524	4164	1166	492	230	29	194	54	43	host	rps15
gene-Syncc8109_1316	678	269	225	56	3	54	16	20	host	dnaJ
gene-BSV9_gp17	0	0	11853	3864	4449	28302	17822	20618	phage	gene-BSV9_gp17
gene-Syncc8109_1767	429	145	128	54	7	40	18	16	host	gene-Syncc8109_1767
gene-Syncc8109_0296	75	29	21	10	1	16	7	0	host	gene-Syncc8109_0296
gene-Syncc8109_2524	100	27	21	8	1	9	5	3	host	gene-Syncc8109_2524
gene-Syncc8109_0074	169	45	41	15	1	18	1	3	host	gene-Syncc8109_0074
gene-Syncc8109_2202	528	135	70	31	0	22	6	5	host	gene-Syncc8109_2202
gene-Syncc8109_1137	67	20	24	7	0	6	2	4	host	gene-Syncc8109_1137
gene-Syncc8109_1487	480	139	107	23	3	26	4	8	host	gene-Syncc8109_1487
gene-Syncc8109_0870	1116	369	260	99	11	99	49	33	host	gene-Syncc8109_0870
gene-Syncc8109_1128	60	22	12	4	0	16	2	2	host	gene-Syncc8109_1128
gene-Syncc8109_0640	457	130	57	22	3	33	7	2	host	tyrA
gene-Syncc8109_0448	2219	812	1044	216	40	242	94	130	host	gene-Syncc8109_0448
gene-BSV9_gp43	0	0	60375	15623	19943	206421	75518	91470	phage	gene-BSV9_gp43
gene-Syncc8109_0452	1206	468	847	180	25	184	75	100	host	cpeZ
gene-Syncc8109_0112	4271	1226	445	164	34	183	81	66	host	infC
gene-Syncc8109_0129	350	84	54	23	2	20	5	5	host	mreC
gene-Syncc8109_0590	180	62	59	17	1	22	6	8	host	gene-Syncc8109_0590
gene-BSV9_gp86	0	0	60230	15957	3173	25350	4806	5015	phage	gene-BSV9_gp86
gene-Syncc8109_1122	27	15	13	7	1	9	0	0	host	gene-Syncc8109_1122
gene-Syncc8109_1895	29	7	6	4	0	2	1	0	host	gene-Syncc8109_1895
gene-Syncc8109_2750	237	68	51	19	2	25	8	4	host	gene-Syncc8109_2750
gene-Syncc8109_0754	508	140	81	30	4	24	13	11	host	gene-Syncc8109_0754
gene-Syncc8109_1331	145	50	44	10	1	10	2	4	host	gene-Syncc8109_1331
gene-Syncc8109_0600	910	287	406	115	18	141	44	39	host	gene-Syncc8109_0600
gene-Syncc8109_0669	1114	346	242	84	7	85	27	24	host	drrA
gene-Syncc8109_2428	538	200	188	59	4	64	30	31	host	gene-Syncc8109_2428
gene-Syncc8109_1040	231	73	89	26	3	34	12	13	host	pcbD
gene-Syncc8109_2380	158	40	49	15	2	12	3	5	host	gene-Syncc8109_2380
gene-Syncc8109_0701	297	112	79	54	2	18	9	5	host	gene-Syncc8109_0701
gene-Syncc8109_0924	349	206	181	24	5	42	26	36	host	gene-Syncc8109_0924
gene-Syncc8109_1633	525	192	202	45	5	41	16	13	host	gene-Syncc8109_1633
gene-Syncc8109_1185	516	186	139	36	6	45	10	9	host	hli7
gene-Syncc8109_0764	1492	596	266	86	20	62	29	29	host	gene-Syncc8109_0764
gene-Syncc8109_2515	624	219	170	67	12	48	19	21	host	gene-Syncc8109_2515
gene-Syncc8109_1936	8923	2971	1263	491	53	478	134	107	host	rpsD
gene-BSV9_gp222	0	0	115211	27006	42984	345896	164678	218237	phage	gene-BSV9_gp222
gene-Syncc8109_0088	31652	140	283	3268	16	100	126	188	host	gene-Syncc8109_0088
gene-Syncc8109_0775	1035	358	305	89	8	99	25	40	host	tal
gene-Syncc8109_0521	1423	447	278	118	15	114	52	57	host	minD
gene-Syncc8109_1993	915	276	162	59	5	77	14	25	host	gene-Syncc8109_1993
gene-Syncc8109_0502	870	258	232	55	9	57	21	26	host	nrdR
gene-Syncc8109_0999	308	95	90	27	4	29	9	17	host	gene-Syncc8109_0999_gene_rimI
gene-Syncc8109_1243	991	459	308	73	13	101	36	35	host	gene-Syncc8109_1243
gene-Syncc8109_1434	216	72	63	16	1	19	11	6	host	pgl
gene-Syncc8109_2606	1534	451	328	86	15	184	63	68	host	gene-Syncc8109_2606
gene-Syncc8109_1045	21	7	11	3	0	4	4	0	host	gene-Syncc8109_1045
gene-Syncc8109_2116	1408	518	442	104	16	130	49	59	host	gene-Syncc8109_2116
gene-Syncc8109_2723	16750	4520	2234	1239	136	1859	410	297	host	gene-Syncc8109_2723
gene-Syncc8109_2547	183	59	48	22	3	24	7	14	host	menC
gene-Syncc8109_2594	641	206	117	41	3	54	21	14	host	gene-Syncc8109_2594
gene-Syncc8109_0728	824	240	165	48	7	51	13	19	host	gene-Syncc8109_0728
gene-BSV9_gp3	0	0	5800	1804	2621	21689	10759	9839	phage	gene-BSV9_gp3
gene-Syncc8109_2022	89	17	11	6	0	7	4	2	host	gene-Syncc8109_2022
gene-Syncc8109_1224	65	24	29	13	0	7	2	2	host	gene-Syncc8109_1224
gene-Syncc8109_1645	248	72	46	16	3	20	8	6	host	gene-Syncc8109_1645
gene-Syncc8109_0991	184	62	38	13	1	16	4	6	host	gene-Syncc8109_0991
gene-Syncc8109_0001	1654	574	510	127	15	160	45	45	host	dnaN
gene-Syncc8109_1092	70	24	30	7	1	8	1	2	host	gene-Syncc8109_1092
gene-Syncc8109_1307	1068	332	234	78	13	76	21	27	host	gene-Syncc8109_1307
gene-Syncc8109_1654	372	89	38	6	2	18	5	3	host	gene-Syncc8109_1654
gene-BSV9_gp157	0	0	53231	12945	8966	94599	19005	24235	phage	gene-BSV9_gp157
gene-Syncc8109_0399	190	57	55	13	2	13	6	6	host	gene-Syncc8109_0399
gene-Syncc8109_1114	1096	331	310	72	11	102	32	25	host	gene-Syncc8109_1114
gene-Syncc8109_1899	1588	483	256	92	7	109	26	34	host	glyQ
gene-Syncc8109_1458	10345	3203	1574	577	65	620	174	157	host	rps2
gene-Syncc8109_2087	311	103	56	28	0	34	4	4	host	gene-Syncc8109_2087
gene-Syncc8109_0293	780	216	169	44	4	54	28	15	host	gene-Syncc8109_0293_gene_pyrB
gene-Syncc8109_1195	120	46	19	9	2	10	11	3	host	gene-Syncc8109_1195
gene-Syncc8109_0382	13582	4241	3692	1181	148	1611	362	292	host	gene-Syncc8109_0382
gene-Syncc8109_0477	489	180	179	51	10	53	27	14	host	gene-Syncc8109_0477
gene-Syncc8109_1947	4350	1241	696	182	22	228	74	67	host	ndhF3
gene-Syncc8109_0242	1091	364	259	78	7	80	18	31	host	gene-Syncc8109_0242
gene-Syncc8109_0310	383	137	101	33	1	39	16	9	host	gene-Syncc8109_0310
gene-Syncc8109_0757	572	152	128	42	5	50	17	13	host	gene-Syncc8109_0757
gene-Syncc8109_2318	17	9	16	2	1	3	2	2	host	gene-Syncc8109_2318
gene-Syncc8109_0451	312	96	142	47	3	30	16	16	host	gene-Syncc8109_0451
gene-Syncc8109_0771	2528	578	361	171	13	229	60	39	host	cobC
gene-Syncc8109_2418	29704	10239	29114	8080	1069	13030	2632	3520	host	gene-Syncc8109_2418
gene-Syncc8109_0205	1215	323	236	78	10	69	21	31	host	gene-Syncc8109_0205
gene-Syncc8109_1603	273	102	75	14	4	11	10	9	host	gene-Syncc8109_1603
gene-Syncc8109_0226	888	233	155	59	1	65	18	13	host	pyrE
gene-Syncc8109_2550	1245	4854	178	81	6	79	21	25	host	gshB
gene-Syncc8109_0290	154	63	50	8	1	13	7	10	host	gene-Syncc8109_0290
gene-Syncc8109_0720	331	106	78	20	6	17	10	5	host	gene-Syncc8109_0720
gene-Syncc8109_1169	451	151	153	61	9	61	15	16	host	gene-Syncc8109_1169
gene-Syncc8109_2102	491	138	128	36	4	37	8	12	host	gene-Syncc8109_2102
gene-Syncc8109_2100	1674	493	266	91	12	109	37	32	host	queA
gene-Syncc8109_0783	376	119	67	35	5	24	19	9	host	gene-Syncc8109_0783
gene-Syncc8109_0973	669	231	146	41	3	60	12	19	host	gene-Syncc8109_0973
gene-Syncc8109_2368	275	66	54	14	3	23	7	9	host	gene-Syncc8109_2368
gene-BSV9_gp49	0	0	32065	9451	15731	154462	39100	45773	phage	gene-BSV9_gp49
gene-Syncc8109_1221	527	191	133	33	4	43	16	19	host	lacF
gene-BSV9_gp171	0	1	26587	7623	10374	89128	47263	52291	phage	gene-BSV9_gp171
gene-Syncc8109_0364	6835	1926	1463	652	36	798	175	129	host	rpsE
gene-Syncc8109_0091	2841	969	876	221	33	223	75	99	host	gene-Syncc8109_0091
gene-Syncc8109_1867	1732	503	313	116	19	108	38	35	host	argD
gene-Syncc8109_1882	434	115	90	42	1	45	12	9	host	panB
gene-Syncc8109_1044	56	12	22	5	0	4	4	2	host	gene-Syncc8109_1044
gene-Syncc8109_0410	1122	326	223	64	8	82	26	19	host	gene-Syncc8109_0410
gene-Syncc8109_1982	808	239	179	63	6	69	23	25	host	gene-Syncc8109_1982
gene-Syncc8109_2162	875	236	128	46	3	84	20	17	host	degP
gene-Syncc8109_2759	796	276	203	63	8	80	21	20	host	gene-Syncc8109_2759
gene-Syncc8109_1109	32	5	11	4	0	5	1	2	host	gene-Syncc8109_1109
gene-Syncc8109_0901	4308	1325	862	304	41	323	98	96	host	gene-Syncc8109_0901
gene-Syncc8109_0835	905	288	188	83	10	85	23	20	host	gene-Syncc8109_0835
gene-Syncc8109_1467	147	56	49	11	0	10	8	7	host	gene-Syncc8109_1467
gene-Syncc8109_0880	511	193	133	40	2	35	13	6	host	glnQ
gene-Syncc8109_2036	984	284	236	66	7	68	18	16	host	crtL
gene-Syncc8109_1157	245	73	39	7	0	13	9	6	host	gene-Syncc8109_1157
gene-Syncc8109_1916	329	114	131	37	1	44	18	14	host	nifU
gene-BSV9_gp184	0	0	44760	10229	3251	34945	23359	28795	phage	gene-BSV9_gp184
gene-Syncc8109_2069	2080	590	332	122	6	160	46	36	host	dxr
gene-Syncc8109_0204	729	196	135	54	7	67	24	13	host	gene-Syncc8109_0204
gene-Syncc8109_0569	600	171	118	37	5	34	19	17	host	gene-Syncc8109_0569
gene-Syncc8109_0700	186	56	52	15	2	11	3	5	host	gene-Syncc8109_0700
gene-Syncc8109_1846	7872	2105	1369	518	41	504	138	108	host	rps16
gene-Syncc8109_0070	5314	1523	774	286	33	422	105	85	host	gene-Syncc8109_0070
gene-Syncc8109_0234	1652	680	207	60	17	81	24	44	host	psbK
gene-Syncc8109_0435	298	91	77	10	0	16	8	6	host	rpcF
gene-Syncc8109_1661	1964	697	378	131	7	159	39	51	host	opdA
gene-Syncc8109_2762	3885	1118	747	220	21	278	75	63	host	gene-Syncc8109_2762
gene-Syncc8109_2203	861	242	155	51	6	61	19	12	host	gene-Syncc8109_2203_gene_msrA
gene-Syncc8109_0604	29	7	10	7	0	6	2	0	host	gene-Syncc8109_0604
gene-Syncc8109_2525	1777	405	234	105	10	134	37	31	host	gene-Syncc8109_2525
gene-Syncc8109_2346	393	114	96	41	3	17	18	20	host	gene-Syncc8109_2346
gene-Syncc8109_0116	456	105	90	46	2	49	22	21	host	gene-Syncc8109_0116
gene-Syncc8109_1105	1056	333	384	121	21	87	79	61	host	gene-Syncc8109_1105
gene-Syncc8109_2282	1011	267	140	50	8	64	22	20	host	gene-Syncc8109_2282
gene-Syncc8109_0125	6870	2119	1203	498	39	493	111	90	host	ahcY
gene-Syncc8109_1724	369	158	163	48	6	36	20	18	host	gene-Syncc8109_1724
gene-Syncc8109_1731	361	125	83	33	4	15	6	5	host	gene-Syncc8109_1731
gene-Syncc8109_1384	1319	476	416	101	18	109	59	49	host	gene-Syncc8109_1384
gene-Syncc8109_1682	328	100	70	19	2	30	3	7	host	gene-Syncc8109_1682
gene-Syncc8109_0414	1113	375	261	78	2	99	24	32	host	rodA
gene-Syncc8109_0209	169	50	52	14	1	14	3	6	host	gene-Syncc8109_0209
gene-Syncc8109_0366	5749	1744	1643	721	56	869	199	136	host	rpl6
gene-Syncc8109_1390	3422	1286	999	264	29	345	104	120	host	gcpE
gene-BSV9_gp6	0	0	40205	10436	11151	120871	38746	52202	phage	gene-BSV9_gp6
gene-Syncc8109_2254	1220	360	287	121	13	111	35	20	host	gene-Syncc8109_2254
