Geneid	5_R1	5_R2	30_R1	30_R2	60_R1	60_R2	120_R1	120_R2	Entity	Symbol
gene-SynWH7803_1028	184	132	26	24	5	16	5	4	host	murF
gene-SynWH7803_1544	892	257	72	51	9	37	23	13	host	gene-SynWH7803_1544_gene_rpoD
gene-SynWH7803_0383	405	193	52	43	4	22	15	2	host	gene-SynWH7803_0383
gene-SynWH7803_1313	240	204	95	107	22	40	24	23	host	gene-SynWH7803_1313
gene-SynWH7803_0305	308	130	42	42	7	17	8	2	host	cinA
gene-SynWH7803_0110	113	52	13	8	2	5	2	2	host	gene-SynWH7803_0110
gene-SynWH7803_0217	864	686	117	145	23	65	41	22	host	icd
gene-SynWH7803_1390	115	58	17	12	6	11	2	0	host	gene-SynWH7803_1390
gene-SynWH7803_0578	597	461	84	96	10	61	46	17	host	lrtA
gene-SynWH7803_0983	926	536	133	78	33	81	28	25	host	gene-SynWH7803_0983
gene-SynWH7803_1262	887	567	103	123	25	69	49	17	host	dapF
gene-SynWH7803_0982	272	139	46	42	8	20	13	14	host	gene-SynWH7803_0982
gene-SynWH7803_2449	124	94	14	20	1	7	6	4	host	gene-SynWH7803_2449
gene-SynWH7803_0854	41	26	4	15	2	1	1	1	host	gene-SynWH7803_0854
gene-BSV9_gp125	2	0	465	706	3634	5739	13866	21072	phage	gene-BSV9_gp125
gene-SynWH7803_0207	474	261	59	57	10	26	14	8	host	ackA
gene-SynWH7803_0895	65	32	10	11	1	2	0	0	host	gene-SynWH7803_0895
gene-SynWH7803_2512	126	75	22	22	3	11	8	4	host	gene-SynWH7803_2512
gene-SynWH7803_2062	8445	4676	1016	926	172	456	235	140	host	rpoB
gene-SynWH7803_0880	19	10	4	8	0	1	0	0	host	gene-SynWH7803_0880
gene-SynWH7803_1933	43	39	4	13	2	1	2	0	host	gene-SynWH7803_1933
gene-SynWH7803_0328	725	304	53	62	10	33	18	8	host	gene-SynWH7803_0328
gene-SynWH7803_1352	287	139	35	20	6	16	5	6	host	rsbW
gene-SynWH7803_2476	24	65	23	22	1	4	4	1	host	gene-SynWH7803_2476
gene-SynWH7803_0664	142	88	18	22	2	17	4	4	host	gene-SynWH7803_0664
gene-SynWH7803_1270	66	27	13	17	2	5	5	2	host	gene-SynWH7803_1270
gene-SynWH7803_1063	45	21	13	11	1	4	3	0	host	gene-SynWH7803_1063
gene-SynWH7803_1875	233	107	43	26	5	30	14	8	host	gene-SynWH7803_1875
gene-SynWH7803_0623	798	321	76	48	8	55	16	7	host	gene-SynWH7803_0623
gene-SynWH7803_2014	240	132	36	27	5	20	8	9	host	gene-SynWH7803_2014_gene_petF
gene-SynWH7803_2037	35	26	9	7	2	8	7	7	host	gene-SynWH7803_2037
gene-SynWH7803_1465	316	164	31	20	4	22	6	4	host	gene-SynWH7803_1465
gene-SynWH7803_2232	469	271	72	64	7	26	18	22	host	gene-SynWH7803_2232
gene-RNA_37	122	101	110	53	12	92	71	850	host	gene-RNA_37
gene-SynWH7803_0558	905	637	155	116	31	111	49	30	host	gene-SynWH7803_0558
gene-SynWH7803_0128	5382	2695	842	589	117	535	182	94	host	gene-SynWH7803_0128
gene-SynWH7803_1741	480	218	56	81	9	26	34	13	host	fkpA
gene-SynWH7803_1173	252	115	40	26	6	11	8	5	host	gene-SynWH7803_1173
gene-SynWH7803_0599	135	78	16	19	2	9	5	2	host	gene-SynWH7803_0599
gene-SynWH7803_1825	78	54	11	16	1	5	4	2	host	gene-SynWH7803_1825
gene-SynWH7803_0887	44	24	5	7	1	1	1	0	host	gene-SynWH7803_0887
gene-SynWH7803_0533	6899	4663	1006	815	153	753	407	175	host	petB
gene-SynWH7803_0362	94	35	9	18	4	7	7	3	host	proV
gene-BSV9_gp69	136	4	75714	110800	38143	73806	7103	6111	phage	gene-BSV9_gp69
gene-SynWH7803_1202	585	335	59	72	6	35	20	12	host	gene-SynWH7803_1202
gene-SynWH7803_0915	75	40	5	8	1	5	1	224	host	gene-SynWH7803_0915
gene-SynWH7803_1573	149	98	25	29	2	15	10	6	host	gene-SynWH7803_1573
gene-SynWH7803_1320	267	148	28	18	3	21	5	5	host	ddpX
gene-SynWH7803_1374	863	438	79	50	14	62	30	12	host	gene-SynWH7803_1374
gene-SynWH7803_1355	2291	1186	318	218	50	163	60	42	host	psb28
gene-SynWH7803_0735	132	55	13	13	1	9	2	3	host	gene-SynWH7803_0735_gene_petJ
gene-SynWH7803_0225	123	105	24	22	4	16	7	2	host	gene-SynWH7803_0225
gene-SynWH7803_1518	650	372	59	61	7	43	15	5	host	gene-SynWH7803_1518
gene-BSV9_gp134	0	0	1337	2666	19155	39698	48676	65511	phage	gene-BSV9_gp134
gene-SynWH7803_1739	162	92	20	25	4	11	7	7	host	lnt
gene-SynWH7803_0903	126	34	28	22	6	17	4	1	host	gene-SynWH7803_0903
gene-SynWH7803_1855	1050	632	164	151	44	100	38	31	host	ppX
gene-SynWH7803_0440	2447	1286	209	195	20	110	25	13	host	gene-SynWH7803_0440
gene-SynWH7803_1089	106	48	15	14	1	9	0	0	host	gene-SynWH7803_1089
gene-SynWH7803_1094	243	173	22	31	4	20	5	6	host	gene-SynWH7803_1094
gene-SynWH7803_1521	414	166	29	34	7	29	13	7	host	gene-SynWH7803_1521
gene-SynWH7803_0041	125	59	31	18	5	23	12	8	host	gene-SynWH7803_0041
gene-SynWH7803_0054	109	76	30	38	3	25	7	11	host	gene-SynWH7803_0054
gene-SynWH7803_1540	176	133	37	32	4	16	4	7	host	gene-SynWH7803_1540
gene-SynWH7803_0011	690	316	70	85	19	35	23	18	host	ftsY
gene-SynWH7803_0215	111	57	15	16	3	12	4	1	host	gene-SynWH7803_0215
gene-SynWH7803_2493	20212	11024	2003	868	204	952	382	233	host	gene-SynWH7803_2493
gene-SynWH7803_0795	193	99	32	34	5	21	2	5	host	gene-SynWH7803_0795
gene-SynWH7803_0548	294	166	101	58	13	65	23	23	host	gene-SynWH7803_0548
gene-SynWH7803_1850	1540	1098	172	176	33	107	70	29	host	petC
gene-SynWH7803_0277	127	76	25	22	3	9	7	3	host	gene-SynWH7803_0277
gene-SynWH7803_2317	52	34	9	9	1	4	3	3	host	menC
gene-SynWH7803_0241	227	82	27	27	3	22	9	1	host	gene-SynWH7803_0241
gene-SynWH7803_0981	67	43	17	18	3	6	4	2	host	gene-SynWH7803_0981
gene-SynWH7803_1819	256	115	41	38	9	26	17	8	host	xthA
gene-SynWH7803_0369	1090	549	101	62	14	51	37	16	host	clpS
gene-SynWH7803_0676	166	101	25	26	3	14	5	6	host	gene-SynWH7803_0676
gene-SynWH7803_2507	310	115	27	19	3	21	6	3	host	gene-SynWH7803_2507
gene-SynWH7803_1695	239	154	51	59	13	23	28	16	host	gene-SynWH7803_1695
gene-SynWH7803_1489	106	62	13	17	2	8	9	4	host	gene-SynWH7803_1489
gene-SynWH7803_0354	1083	587	162	134	28	82	54	30	host	gene-SynWH7803_0354_gene_cysD
gene-SynWH7803_0089	732	324	133	95	18	91	9	10	host	gene-SynWH7803_0089
gene-SynWH7803_2243	134	88	26	37	4	17	7	7	host	holB
gene-SynWH7803_0263	629	344	90	74	15	46	28	11	host	degT
gene-SynWH7803_1022	192	98	29	30	2	12	17	6	host	menB
gene-SynWH7803_2340	213	124	23	30	10	7	10	5	host	trmE
gene-SynWH7803_0588	234	127	40	31	5	29	9	4	host	gene-SynWH7803_0588
gene-SynWH7803_0694	225	111	25	24	2	13	6	0	host	gloB
gene-SynWH7803_1759	1731	967	224	222	42	173	124	46	host	ftsZ
gene-SynWH7803_0611	7667	1859	419	259	56	251	74	55	host	gene-SynWH7803_0611_gene_rpoD
gene-SynWH7803_1130	252	164	36	38	3	18	17	7	host	gene-SynWH7803_1130
gene-SynWH7803_1506	82	56	12	19	2	5	7	2	host	gene-SynWH7803_1506
gene-SynWH7803_1964	317	147	40	40	4	31	21	7	host	kaiC
gene-BSV9_gp185	0	0	16190	25744	9726	19043	48977	63267	phage	gene-BSV9_gp185
gene-BSV9_gp202	0	0	1470	1475	1924	5862	16294	20596	phage	gene-BSV9_gp202
gene-SynWH7803_1436	357	184	51	35	8	22	18	9	host	folP
gene-SynWH7803_0307	580	304	54	63	15	38	19	12	host	leuD
gene-SynWH7803_1935	178	81	15	22	1	16	11	3	host	gene-SynWH7803_1935
gene-SynWH7803_0192	639	286	66	60	12	46	29	9	host	gene-SynWH7803_0192_gene_rfbB
gene-SynWH7803_2066	343	151	59	63	9	35	33	13	host	rpiA%2C cbbI%2C ppi
gene-BSV9_gp174	0	0	4417	9202	17653	25292	5109	6300	phage	gene-BSV9_gp174
gene-SynWH7803_1655	14	6	2	2	0	1	0	0	host	gene-SynWH7803_1655
gene-SynWH7803_0260	148	60	28	29	8	18	4	2	host	gene-SynWH7803_0260
gene-BSV9_gp208	0	0	16834	31495	64179	115970	28284	36603	phage	gene-BSV9_gp208
gene-SynWH7803_2396	604	300	78	72	13	58	10	12	host	gene-SynWH7803_2396
gene-SynWH7803_0142	91	57	18	24	5	9	8	3	host	cysE
gene-SynWH7803_0769	56	31	22	19	4	7	3	3	host	gene-SynWH7803_0769
gene-SynWH7803_1192	294	151	37	35	4	12	5	4	host	gene-SynWH7803_1192_gene_speE
gene-SynWH7803_2455	165	80	31	20	6	17	6	5	host	gene-SynWH7803_2455
gene-SynWH7803_0602	232	136	33	31	4	17	7	10	host	mqoA
gene-SynWH7803_2159	61	32	15	17	4	5	6	3	host	gene-SynWH7803_2159
gene-SynWH7803_0149	80	41	13	9	4	9	2	2	host	gene-SynWH7803_0149
gene-BSV9_gp96	0	0	5286	11688	54755	82580	17797	22640	phage	gene-BSV9_gp96
gene-SynWH7803_2522	333	250	60	42	14	40	18	11	host	mraY
gene-SynWH7803_1108	192	96	39	31	5	22	8	4	host	gene-SynWH7803_1108
gene-SynWH7803_0264	197	124	20	26	1	5	5	0	host	gene-SynWH7803_0264
gene-SynWH7803_1096	168	104	20	26	7	13	7	3	host	gene-SynWH7803_1096
gene-SynWH7803_0095	1764	834	271	182	88	274	48	19	host	gene-SynWH7803_0095
gene-SynWH7803_1225	120	86	20	19	2	13	2	7	host	gene-SynWH7803_1225
gene-SynWH7803_1350	259	112	23	20	2	18	8	8	host	gene-SynWH7803_1350
gene-SynWH7803_2189	750	444	88	89	24	55	28	22	host	gene-SynWH7803_2189
gene-SynWH7803_1769	58	33	18	21	2	5	3	1	host	gene-SynWH7803_1769
gene-RNA_53	34	2191	18	10	56	32	11	7	host	gene-RNA_53
gene-SynWH7803_1749	225	157	40	40	2	35	12	11	host	gene-SynWH7803_1749
gene-SynWH7803_1116	643	369	77	69	15	39	14	14	host	ftsH
gene-SynWH7803_1245	505	234	92	71	12	45	16	10	host	pstC
gene-SynWH7803_1064	464	272	43	85	13	33	15	10	host	gene-SynWH7803_1064
gene-SynWH7803_1087	372	220	37	22	6	15	10	9	host	gene-SynWH7803_1087
gene-SynWH7803_1191	252	134	20	21	7	10	2	1	host	gene-SynWH7803_1191
gene-SynWH7803_0595	107	46	13	10	6	7	4	1	host	gene-SynWH7803_0595
gene-SynWH7803_0774	109	70	14	16	2	9	3	1	host	glk
gene-SynWH7803_0360	113	50	12	15	1	4	2	2	host	gene-SynWH7803_0360
gene-SynWH7803_1110	1025	703	124	144	28	97	43	34	host	gene-SynWH7803_1110
gene-SynWH7803_1625	865	446	65	46	7	25	11	8	host	gene-SynWH7803_1625
gene-SynWH7803_0847	10	3	0	5	0	0	1	0	host	gene-SynWH7803_0847
gene-SynWH7803_1781	135	51	15	19	1	11	4	3	host	gene-SynWH7803_1781
gene-SynWH7803_1629	2072	1069	253	261	47	115	95	54	host	pntAA
gene-RNA_24	34	26	14	14	5	17	4	58	host	gene-RNA_24
gene-SynWH7803_1909	304	127	40	38	14	18	16	10	host	cysQ
gene-SynWH7803_0517	726	439	82	63	19	48	29	18	host	psbT
gene-SynWH7803_2217	168	87	19	15	2	20	6	2	host	gene-SynWH7803_2217
gene-SynWH7803_0985	68	41	11	10	0	6	7	5	host	gene-SynWH7803_0985
gene-BSV9_gp173	0	0	40693	69956	155618	275012	50163	51711	phage	43
gene-SynWH7803_0816	49	24	9	14	0	7	2	2	host	gene-SynWH7803_0816
gene-SynWH7803_2185	1436	773	189	172	32	97	43	32	host	uup
gene-BSV9_gp77	2	0	26451	33388	11006	24222	3631	3930	phage	gene-BSV9_gp77
gene-SynWH7803_0687	743	429	143	124	25	93	37	35	host	chpX
gene-SynWH7803_0681	566	804	224	212	41	134	51	40	host	csoS3
gene-SynWH7803_0301	141	82	20	19	2	10	6	2	host	gene-SynWH7803_0301
gene-SynWH7803_0033	1111	665	146	141	23	88	62	29	host	accB
gene-SynWH7803_0685	982	471	172	127	26	100	60	26	host	ndhF
gene-SynWH7803_1107	141	62	26	23	1	16	9	5	host	gene-SynWH7803_1107
gene-SynWH7803_1957	265	188	38	55	10	19	13	10	host	fabZ
gene-SynWH7803_1263	255	133	22	36	3	18	9	2	host	nifS
gene-SynWH7803_1278	460	289	89	89	13	63	24	13	host	gene-SynWH7803_1278
gene-SynWH7803_0643	77	43	11	16	0	5	3	3	host	gene-SynWH7803_0643
gene-SynWH7803_0862	170	75	32	27	5	19	12	4	host	gene-SynWH7803_0862
gene-SynWH7803_0968	47	17	8	11	4	10	2	2	host	gene-SynWH7803_0968
gene-SynWH7803_0962	214	119	27	20	5	24	13	10	host	gene-SynWH7803_0962
gene-SynWH7803_1226	298	143	31	32	3	30	15	8	host	gene-SynWH7803_1226
gene-SynWH7803_1361	691	430	128	113	21	55	29	22	host	secF
gene-SynWH7803_2133	182	87	14	22	1	8	5	0	host	gene-SynWH7803_2133
gene-SynWH7803_1520	125	79	30	14	1	8	2	2	host	gene-SynWH7803_1520
gene-SynWH7803_2314	2872	1596	333	274	57	188	93	58	host	ndhH
gene-SynWH7803_1008	84	48	18	18	0	5	5	1	host	gene-SynWH7803_1008
gene-SynWH7803_0528	390	167	62	52	6	33	30	16	host	minE
gene-BSV9_gp32	0	0	17928	29456	113905	207302	104658	130827	phage	gene-BSV9_gp32
gene-SynWH7803_1305	108	55	41	26	8	15	6	2	host	gene-SynWH7803_1305
gene-SynWH7803_0130	1190	621	151	88	15	100	29	14	host	gene-SynWH7803_0130
gene-SynWH7803_1888	72	33	10	7	0	1	1	1	host	birA
gene-SynWH7803_0245	282	161	38	40	8	23	15	12	host	gene-SynWH7803_0245
gene-BSV9_gp211	0	0	31663	55965	99813	183735	21197	23679	phage	gene-BSV9_gp211
gene-BSV9_gp41	0	0	8014	14390	52195	90421	29211	29551	phage	gene-BSV9_gp41
gene-SynWH7803_2437	113	51	15	11	3	6	2	1	host	gene-SynWH7803_2437
gene-SynWH7803_0061	501	266	58	61	19	27	16	10	host	gene-SynWH7803_0061
gene-SynWH7803_1219	551	306	65	30	5	41	16	9	host	gene-SynWH7803_1219
gene-SynWH7803_0702	268	184	52	40	10	34	17	5	host	dnaA
gene-SynWH7803_0027	175	97	25	24	0	8	6	1	host	murB
gene-SynWH7803_0121	998	486	132	102	24	65	32	12	host	gene-SynWH7803_0121
gene-SynWH7803_1883	2169	1289	335	322	57	160	91	57	host	topA
gene-SynWH7803_1411	77	34	15	15	3	6	1	3	host	alkB
gene-SynWH7803_2045	201	92	24	18	2	11	3	3	host	bioD
gene-SynWH7803_2434	92	38	20	24	1	6	2	1	host	gene-SynWH7803_2434
gene-SynWH7803_0580	308	160	40	42	6	22	21	11	host	fadD
gene-SynWH7803_0152	167	98	31	15	3	11	4	2	host	mgtE
gene-SynWH7803_0713	139	68	25	35	3	17	1	2	host	gene-SynWH7803_0713_gene_ctaE%2C coxC
gene-SynWH7803_2142	224	136	42	57	6	16	13	9	host	gene-SynWH7803_2142
gene-SynWH7803_0547	56	46	20	36	6	21	6	4	host	glpK
gene-SynWH7803_1098	931	552	92	106	24	75	30	18	host	rhlE
gene-BSV9_gp95	0	0	10900	23034	98432	188852	47985	58673	phage	gene-BSV9_gp95
gene-SynWH7803_0871	91	43	13	18	1	10	2	3	host	gene-SynWH7803_0871
gene-SynWH7803_1697	76	45	10	4	2	6	2	2	host	gene-SynWH7803_1697
gene-SynWH7803_0456	973	792	168	180	31	105	61	46	host	trpE
gene-BSV9_gp51	0	0	6200	10644	27204	54287	11222	13785	phage	gene-BSV9_gp51
gene-SynWH7803_1408	1021	465	93	77	24	54	29	10	host	metA
gene-SynWH7803_1833	108	44	29	13	3	8	5	4	host	gene-SynWH7803_1833
gene-SynWH7803_0088	954	572	118	116	21	77	41	27	host	ribH
gene-SynWH7803_2016	4419	4001	1221	1242	297	846	522	345	host	atpC
gene-SynWH7803_1032	219	129	31	37	13	17	9	6	host	aroA
gene-SynWH7803_0831	240	130	36	26	7	20	1	4	host	gene-SynWH7803_0831
gene-SynWH7803_2464	399	223	45	40	7	21	19	11	host	gene-SynWH7803_2464
gene-SynWH7803_0218	249	115	38	43	18	32	13	9	host	gene-SynWH7803_0218
gene-SynWH7803_1445	248	144	42	37	2	19	16	7	host	gene-SynWH7803_1445
gene-SynWH7803_1227	321	177	65	52	7	55	21	6	host	gene-SynWH7803_1227
gene-SynWH7803_0064	294	192	55	58	9	23	34	16	host	clpX
gene-SynWH7803_1214	4150	1929	371	271	73	222	75	64	host	gene-SynWH7803_1214_gene_clpP
gene-SynWH7803_0700	88	43	13	19	1	6	3	4	host	gene-SynWH7803_0700
gene-SynWH7803_1085	47	17	7	8	1	2	0	1	host	gene-SynWH7803_1085
gene-SynWH7803_0166	108	59	14	13	6	10	3	2	host	xylB
gene-SynWH7803_2432	106	55	12	24	2	5	3	2	host	gene-SynWH7803_2432
gene-SynWH7803_1337	285	123	38	27	11	22	2	3	host	gene-SynWH7803_1337
gene-SynWH7803_1269	291	138	36	30	6	20	18	5	host	uvrC
gene-SynWH7803_0655	1526	672	207	138	24	117	54	28	host	gene-SynWH7803_0655
gene-SynWH7803_1880	60	23	10	9	4	5	1	1	host	gene-SynWH7803_1880
gene-SynWH7803_0675	206	145	437	24	7	30	13	8	host	gene-SynWH7803_0675
gene-SynWH7803_2309	204	153	33	28	2	16	7	6	host	gene-SynWH7803_2309
gene-SynWH7803_1703	507	227	63	37	9	40	12	5	host	gene-SynWH7803_1703
gene-SynWH7803_1539	354	187	43	30	12	19	12	4	host	cdsA
gene-SynWH7803_1801	2018	833	246	147	31	129	46	32	host	lepA
gene-SynWH7803_0596	186	142	28	26	5	11	10	4	host	gene-SynWH7803_0596
gene-SynWH7803_0910	427	132	30	34	12	20	5	2	host	gene-SynWH7803_0910
gene-SynWH7803_0992	50	45	13	20	2	6	2	2	host	gene-SynWH7803_0992
gene-SynWH7803_1159	361	184	56	62	7	25	28	12	host	gene-SynWH7803_1159
gene-SynWH7803_1050	85	40	20	23	3	8	1	2	host	gene-SynWH7803_1050
gene-SynWH7803_0413	2401	1512	283	303	63	128	77	61	host	rpsM
gene-SynWH7803_1105	303	206	41	72	8	28	0	3	host	gene-SynWH7803_1105
gene-SynWH7803_2056	555	301	60	55	9	38	18	14	host	gene-SynWH7803_2056
gene-SynWH7803_1587	178	102	25	25	2	13	4	4	host	gene-SynWH7803_1587
gene-SynWH7803_2160	35	27	13	13	3	8	2	0	host	gene-SynWH7803_2160
gene-SynWH7803_1673	32	21	4	4	1	5	0	1	host	gene-SynWH7803_1673
gene-SynWH7803_0586	213	108	24	21	3	20	6	4	host	metB
gene-BSV9_gp223	0	0	4465	10046	28124	34851	11780	18500	phage	gene-BSV9_gp223
gene-SynWH7803_0065	109	47	13	28	4	8	3	5	host	gene-SynWH7803_0065
gene-SynWH7803_2173	214	119	29	35	5	20	5	8	host	gene-SynWH7803_2173
gene-SynWH7803_1004	139	92	12	6	1	7	5	2	host	gene-SynWH7803_1004
gene-SynWH7803_0582	1525	685	173	196	32	107	74	42	host	pdhC
gene-SynWH7803_0651	607	324	73	89	21	45	31	15	host	gene-SynWH7803_0651
gene-SynWH7803_0958	297	138	30	24	7	13	13	5	host	gene-SynWH7803_0958
gene-SynWH7803_1143	229	136	25	31	4	15	15	6	host	gene-SynWH7803_1143
gene-SynWH7803_1203	252	152	46	28	9	20	16	8	host	gene-SynWH7803_1203
gene-SynWH7803_1708	74	45	11	21	2	5	0	0	host	gene-SynWH7803_1708
gene-SynWH7803_0453	291	2481	42	73	12	31	10	12	host	gene-SynWH7803_0453
gene-SynWH7803_2025	6134	4721	878	737	160	486	341	200	host	apcE
gene-BSV9_gp116	0	0	5991	7985	7671	21358	4156	4886	phage	gene-BSV9_gp116
gene-SynWH7803_0474	297	164	57	69	15	22	8	18	host	gene-SynWH7803_0474
gene-SynWH7803_1742	3847	1948	425	412	73	207	134	79	host	sodB
gene-SynWH7803_2335	140	83	12	35	3	12	10	2	host	gene-SynWH7803_2335
gene-SynWH7803_1272	472	262	82	79	11	45	27	24	host	gene-SynWH7803_1272
gene-SynWH7803_0722	89	47	18	32	4	11	2	2	host	gene-SynWH7803_0722
gene-SynWH7803_1630	101	62	14	9	1	10	5	4	host	gene-SynWH7803_1630
gene-BSV9_gp108	1	0	2283	3318	13311	29682	111225	116875	phage	gene-BSV9_gp108
gene-SynWH7803_0418	1891	962	277	382	54	131	80	53	host	rpsE
gene-SynWH7803_2506	592	348	66	79	10	28	17	12	host	eriC
gene-SynWH7803_0134	918	463	122	103	29	70	31	18	host	gene-SynWH7803_0134
gene-SynWH7803_1609	168	127	29	22	3	12	6	5	host	gene-SynWH7803_1609
gene-SynWH7803_0318	181	118	38	26	3	20	12	7	host	gene-SynWH7803_0318
gene-SynWH7803_2448	131	84	24	24	0	8	6	6	host	gene-SynWH7803_2448
gene-SynWH7803_0883	2	0	0	2	1	1	0	0	host	gene-SynWH7803_0883
gene-BSV9_gp180	0	0	7265	13322	14907	24402	2631	3131	phage	gene-BSV9_gp180
gene-BSV9_gp105	0	0	4885	7076	21381	48048	178591	220344	phage	gene-BSV9_gp105
gene-SynWH7803_1091	187	70	22	15	2	10	3	4	host	gene-SynWH7803_1091
gene-BSV9_gp72	19	0	60001	82730	33366	59962	6396	6055	phage	gene-BSV9_gp72
gene-SynWH7803_0324	162	89	18	16	5	15	8	0	host	gene-SynWH7803_0324
gene-SynWH7803_0961	40	24	9	5	0	3	0	0	host	gene-SynWH7803_0961
gene-SynWH7803_1513	120	45	26	17	3	12	13	6	host	gene-SynWH7803_1513
gene-SynWH7803_1736	416	426	78	91	16	47	27	14	host	gene-SynWH7803_1736_gene_rpoD
gene-SynWH7803_2299	880	643	112	116	17	67	52	15	host	trpB
gene-SynWH7803_0214	84	40	11	11	2	6	7	5	host	glcE
gene-SynWH7803_1136	304	166	41	40	2	24	12	5	host	gene-SynWH7803_1136
gene-SynWH7803_1721	130	47	18	12	2	7	3	0	host	cpmA
gene-SynWH7803_2385	1730	897	217	200	45	98	66	49	host	gatB
gene-SynWH7803_0150	38	20	8	14	0	4	0	1	host	crcB
gene-SynWH7803_1290	1021	547	135	156	30	121	43	27	host	pheT
gene-SynWH7803_2447	182	97	17	21	5	15	6	2	host	gene-SynWH7803_2447
gene-SynWH7803_2280	218	133	40	47	9	21	12	3	host	ndhD
gene-SynWH7803_0942	16	10	3	6	0	0	1	0	host	gene-SynWH7803_0942
gene-SynWH7803_0234	72	47	11	13	6	10	3	3	host	pcnB
gene-SynWH7803_0071	1680	973	195	218	40	120	75	60	host	tig
gene-SynWH7803_1663	272	146	39	46	17	40	9	6	host	gene-SynWH7803_1663
gene-SynWH7803_1709	186	82	18	19	3	13	0	3	host	gene-SynWH7803_1709
gene-SynWH7803_0760	118	61	21	16	8	15	9	3	host	gene-SynWH7803_0760
gene-SynWH7803_1349	561	298	57	35	8	47	25	18	host	gene-SynWH7803_1349
gene-SynWH7803_2176	377	171	51	41	9	26	0	5	host	hflX
gene-SynWH7803_2084	2610	2188	360	516	92	369	133	84	host	psbA
gene-SynWH7803_0332	524	281	68	51	11	40	18	10	host	gene-SynWH7803_0332
gene-SynWH7803_0476	89	45	7	17	3	8	4	4	host	rpcF
gene-SynWH7803_0572	481	312	67	58	16	53	48	25	host	gene-SynWH7803_0572
gene-SynWH7803_0159	80	48	5	12	5	6	1	2	host	gene-SynWH7803_0159
gene-SynWH7803_0826	137	109	27	32	9	15	8	9	host	gene-SynWH7803_0826
gene-SynWH7803_1904	157	117	24	19	11	18	23	8	host	gene-SynWH7803_1904
gene-SynWH7803_1291	4969	3087	615	516	127	426	159	101	host	rpmG
gene-RNA_35	128	124	80	73	30	138	30	79	host	gene-RNA_35
gene-SynWH7803_0520	415	260	77	67	9	67	24	12	host	psbM
gene-SynWH7803_2076	637	415	57	60	7	55	14	5	host	gene-SynWH7803_2076
gene-RNA_22	442	221	91	85	23	73	21	23	host	gene-RNA_22
gene-SynWH7803_1451	95	38	16	11	2	13	2	4	host	gene-SynWH7803_1451
gene-SynWH7803_1765	2490	1473	326	275	54	164	107	90	host	ilvC
gene-SynWH7803_2105	270	136	34	35	4	20	5	7	host	gene-SynWH7803_2105
gene-SynWH7803_0268	1270	756	140	127	32	84	57	32	host	fabI
gene-SynWH7803_0784	14523	7261	2005	1408	345	1596	857	421	host	gene-SynWH7803_0784_gene_psbA
gene-SynWH7803_1426	291	189	58	24	6	22	6	4	host	gene-SynWH7803_1426
gene-SynWH7803_0282	114	66	18	12	2	11	12	3	host	gene-SynWH7803_0282
gene-SynWH7803_2024	276	181	81	73	14	40	32	21	host	gene-SynWH7803_2024
gene-SynWH7803_0406	3003	1668	376	381	64	224	129	62	host	rpmE
gene-SynWH7803_1612	117	75	10	18	2	7	1	2	host	gene-SynWH7803_1612
gene-SynWH7803_0843	105	43	20	5	0	11	0	0	host	gene-SynWH7803_0843
gene-SynWH7803_1302	385	169	63	54	14	46	21	9	host	gene-SynWH7803_1302
gene-SynWH7803_0554	3000	1177	447	221	43	274	103	39	host	gene-SynWH7803_0554
gene-SynWH7803_2291	2155	1305	321	320	57	207	126	64	host	ndhA
gene-SynWH7803_0284	328	157	51	44	3	21	12	6	host	gene-SynWH7803_0284
gene-SynWH7803_2379	687	366	116	140	32	60	46	31	host	eno
gene-SynWH7803_2497	89	129	23	67	7	11	5	2	host	trpD
gene-BSV9_gp46	0	0	7904	15575	55087	97488	24810	28168	phage	gene-BSV9_gp46
gene-SynWH7803_0247	1205	957	106	116	17	77	43	22	host	psbL
gene-SynWH7803_0907	37	4	6	1	1	0	0	0	host	gene-SynWH7803_0907
gene-BSV9_gp90	200	12	78351	91559	18353	63222	6179	6180	phage	gene-BSV9_gp90
gene-SynWH7803_2245	673	339	75	83	12	45	35	9	host	copA
gene-SynWH7803_1354	325	161	33	31	5	24	12	7	host	gene-SynWH7803_1354
gene-SynWH7803_2364	307	132	58	52	7	47	18	15	host	gspD
gene-SynWH7803_0740	163	62	18	18	1	7	2	5	host	gene-SynWH7803_0740
gene-SynWH7803_0212	158	72	14	28	6	10	14	3	host	gene-SynWH7803_0212
gene-SynWH7803_2325	1990	1225	235	206	33	124	49	41	host	prfB
gene-BSV9_gp193	0	1	46987	78163	93916	185822	48238	51849	phage	nrdA
gene-SynWH7803_1147	312	172	35	26	6	11	11	7	host	gene-SynWH7803_1147
gene-BSV9_gp110	0	0	1112	1561	2757	6243	13265	18567	phage	14
gene-SynWH7803_0874	264	127	73	86	7	35	12	6	host	gene-SynWH7803_0874
gene-SynWH7803_2119	4371	2255	2587	2006	892	3124	1008	966	host	gene-SynWH7803_2119
gene-SynWH7803_1667	119	59	26	7	2	10	4	0	host	gene-SynWH7803_1667
gene-SynWH7803_0680	1312	920	292	381	69	154	108	81	host	csoS2
gene-SynWH7803_0259	28	21	8	3	1	2	1	0	host	folK
gene-SynWH7803_0366	2589	2134	366	472	102	398	145	81	host	gene-SynWH7803_0366_gene_psbA
