# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR38081879_sorted.bam" "SRR38081882_sorted.bam" "SRR38081881_sorted.bam" "SRR38081880_sorted.bam" "SRR38081883_sorted.bam" "SRR38081884_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR38081879_sorted.bam	SRR38081882_sorted.bam	SRR38081881_sorted.bam	SRR38081880_sorted.bam	SRR38081883_sorted.bam	SRR38081884_sorted.bam
gene-HB27c_C1608	CP053287.1	1499947	1501059	+	1113	69	102	289	2004	610	699
gene-HB27c_C1609	CP053287.1	1501056	1502297	+	1242	107	93	1056	362	558	7572
gene-HB27c_C1610	CP053287.1	1502294	1502863	+	570	67	66	147	279	216	423
gene-HB27c_C1611	CP053287.1	1502835	1503653	+	819	101	71	196	594	236	768
gene-HB27c_C1612	CP053287.1	1503743	1505005	-	1263	2218	1566	6430	10430	7973	19174
gene-HB27c_C1613	CP053287.1	1505015	1505647	-	633	302	767	3106	3490	2425	5601
gene-HB27c_C1614	CP053287.1	1505656	1506138	-	483	6029	1781	3621	4092	8128	6088
gene-HB27c_C1615	CP053287.1	1506149	1506880	-	732	459	1966	2580	5621	8794	7097
gene-HB27c_C1616	CP053287.1	1506960	1507727	-	768	79	183	204	577	807	700
gene-HB27c_C1617	CP053287.1	1507738	1508778	-	1041	40	128	183	2025	409	869
gene-HB27c_C1618	CP053287.1	1508778	1509974	-	1197	38	63	2690	4607	244	547
gene-HB27c_C1619	CP053287.1	1510016	1511083	+	1068	92	225	11111	811	784	4635
gene-HB27c_C1620	CP053287.1	1511052	1512215	-	1164	126	135	1067	1428	629	1776
gene-HB27c_C1621	CP053287.1	1512317	1512784	-	468	18	18	83	103	57	123
gene-HB27c_C1622	CP053287.1	1512784	1513848	-	1065	226	323	465	543	627	5540
gene-HB27c_C1623	CP053287.1	1513914	1514708	+	795	187	207	1752	1745	2517	1842
gene-HB27c_C1624	CP053287.1	1514726	1515310	-	585	96	199	384	1629	502	1892
gene-HB27c_C1625	CP053287.1	1515307	1515717	-	411	42	61	187	542	10977	1025
gene-HB27c_C1626	CP053287.1	1515787	1516122	+	336	12	16	28	1439	62	66
gene-HB27c_C1627	CP053287.1	1516122	1516565	+	444	24	40	87	9597	476	217
gene-HB27c_C1628	CP053287.1	1516574	1517170	+	597	41	55	106	191	174	333
gene-HB27c_C1629	CP053287.1	1517200	1517670	+	471	31	23	182	109	92	101
gene-HB27c_C1630	CP053287.1	1517633	1518133	+	501	26	94	112	572	206	2342
gene-HB27c_C1631	CP053287.1	1518123	1518851	-	729	18	34	149	213	198	8750
gene-HB27c_C1632	CP053287.1	1518862	1519353	-	492	51	46	1295	507	207	437
gene-HB27c_C1633	CP053287.1	1519371	1520960	+	1590	134	221	529	1173	1474	7173
gene-HB27c_C1634	CP053287.1	1520968	1521249	+	282	31	83	196	267	360	1376
gene-HB27c_C1635	CP053287.1	1521250	1521717	+	468	814	58	56	315	112	165
gene-HB27c_C1636	CP053287.1	1521767	1523620	+	1854	91	230	290	948	1566	1311
gene-HB27c_C1637	CP053287.1	1523623	1524537	+	915	45	106	464	404	397	536
gene-HB27c_C1638	CP053287.1	1524534	1525820	-	1287	15	23	46	69	54	129
gene-HB27c_C1639	CP053287.1	1525891	1526943	+	1053	67	107	302	461	1630	724
gene-HB27c_C1640	CP053287.1	1526940	1529297	+	2358	150	292	3262	1288	2382	12740
gene-HB27c_C1641	CP053287.1	1529411	1529875	+	465	44	77	196	444	401	492
gene-HB27c_C1642	CP053287.1	1529852	1530820	-	969	76	168	407	1358	636	5504
gene-HB27c_C1643	CP053287.1	1530817	1531611	-	795	497	284	1213	7010	795	1971
gene-HB27c_C1644	CP053287.1	1531613	1532107	-	495	89	395	720	1351	1027	26404
gene-HB27c_C1645	CP053287.1	1532171	1532698	-	528	809	374	1195	1616	4861	5174
gene-HB27c_C1646	CP053287.1	1532731	1533357	+	627	37	38	136	218	1015	663
gene-HB27c_C1647	CP053287.1	1533411	1533638	+	228	11	16	34	123	45	68
gene-HB27c_C1648	CP053287.1	1533659	1535668	+	2010	29	67	282	229	198	592
gene-HB27c_C1649	CP053287.1	1535656	1536465	-	810	31	101	193	592	166	1532
gene-HB27c_C1650	CP053287.1	1536449	1537198	-	750	1491	168	691	1137	942	882
gene-HB27c_C1651	CP053287.1	1537192	1537941	-	750	41	33	130	2004	146	163
gene-HB27c_C1652	CP053287.1	1537941	1539734	-	1794	127	374	489	4954	1055	1730
gene-HB27c_C1653	CP053287.1	1539767	1541107	+	1341	53	327	1912	972	1260	1799
gene-HB27c_C1654	CP053287.1	1541409	1542536	+	1128	27	51	629	683	618	2086
gene-HB27c_C1655	CP053287.1	1542589	1543857	+	1269	340	870	3931	2371	3559	9634
gene-HB27c_C1656	CP053287.1	1543844	1545268	+	1425	436	500	1770	5045	4444	4121
gene-HB27c_C1657	CP053287.1	1545269	1546255	-	987	139	86	229	557	421	1262
gene-HB27c_C1658	CP053287.1	1546252	1546866	-	615	280	303	408	1057	915	2951
gene-HB27c_C1659	CP053287.1	1546853	1548700	-	1848	256	3935	2059	4317	3181	8746
gene-HB27c_C1660	CP053287.1	1548709	1549353	-	645	214	108	2490	1839	2060	1376
gene-HB27c_C1661	CP053287.1	1549397	1550059	-	663	101	174	782	769	945	11433
gene-HB27c_C1662	CP053287.1	1550118	1550678	-	561	18	29	344	461	614	2103
gene-HB27c_C1663	CP053287.1	1551258	1554143	+	2886	978752	1804406	3495323	4604232	4896990	7406072
gene-HB27c_C1664	CP053287.1	1554235	1554342	+	108	2938	5388	16528	18267	22720	36891
gene-HB27c_C1665	CP053287.1	1554360	1554435	+	76	1	17	532	426	2465	16978
gene-HB27c_C1666	CP053287.1	1554471	1555103	-	633	112	179	581	2106	2066	1483
gene-HB27c_C1667	CP053287.1	1555100	1556101	-	1002	430	376	1150	1116	681	4885
gene-HB27c_C1668	CP053287.1	1556107	1557516	-	1410	303	3189	2277	7150	4240	8777
gene-HB27c_C1669	CP053287.1	1557527	1558612	-	1086	462	548	883	2707	914	2583
gene-HB27c_C1670	CP053287.1	1558625	1561294	-	2670	900	1310	2597	3128	8382	4472
gene-HB27c_C1671	CP053287.1	1561291	1561776	-	486	1242	124	230	2166	474	2621
gene-HB27c_C1672	CP053287.1	1561811	1562539	-	729	27	32	104	246	136	466
gene-HB27c_C1673	CP053287.1	1562536	1563291	-	756	54	45	315	580	253	1036
gene-HB27c_C1674	CP053287.1	1563350	1563556	-	207	141	128	1852	1813	5427	13857
gene-HB27c_C1675	CP053287.1	1563714	1565003	+	1290	348	593	3208	4765	17202	9621
gene-HB27c_C1676	CP053287.1	1565055	1565930	+	876	166	420	1503	4139	2323	8052
gene-HB27c_C1677	CP053287.1	1565927	1566769	+	843	136	11699	856	1890	1167	5779
gene-HB27c_C1678	CP053287.1	1566787	1568361	-	1575	460	709	2462	2605	5958	9652
gene-HB27c_C1679	CP053287.1	1568417	1570243	-	1827	790	2166	4991	9354	13738	22862
gene-HB27c_C1680	CP053287.1	1570287	1570363	+	77	16	14	72	162	44	7614
gene-HB27c_C1681	CP053287.1	1570465	1571601	+	1137	57	96	242	615	1152	2230
gene-HB27c_C1682	CP053287.1	1571598	1572404	+	807	52	22	439	443	292	446
gene-HB27c_C1683	CP053287.1	1572448	1572879	+	432	18	54	50	169	193	350
gene-HB27c_C1684	CP053287.1	1572876	1573223	-	348	151	485	117	364	124	614
gene-HB27c_C1685	CP053287.1	1573236	1574150	-	915	104	131	888	1478	644	2125
gene-HB27c_C1686	CP053287.1	1574259	1574708	+	450	1169	1868	3341	6717	33897	33816
gene-HB27c_C1687	CP053287.1	1574766	1575671	+	906	68	122	569	1122	1386	2401
gene-HB27c_C1688	CP053287.1	1575714	1576109	+	396	67	168	302	735	826	2738
gene-HB27c_C1689	CP053287.1	1576110	1577354	+	1245	57	85	330	554	295	508
gene-HB27c_C1690	CP053287.1	1577364	1578494	-	1131	75	156	260	552	528	943
gene-HB27c_C1691	CP053287.1	1578487	1578981	-	495	30	52	115	217	101	2707
gene-HB27c_C1692	CP053287.1	1578988	1579680	-	693	31	256	344	214	338	1002
gene-HB27c_C1693	CP053287.1	1579729	1581168	+	1440	56	35	228	495	594	554
gene-HB27c_C1694	CP053287.1	1581168	1581935	+	768	25	319	205	342	335	467
gene-HB27c_C1695	CP053287.1	1582024	1582428	+	405	560	1062	1934	3811	3728	9974
gene-HB27c_C1696	CP053287.1	1582415	1582888	-	474	114	201	433	839	300	1856
gene-HB27c_C1697	CP053287.1	1582909	1583286	+	378	18	23	113	170	325	299
gene-HB27c_C1698	CP053287.1	1583291	1583623	+	333	7	33	92	152	130	448
gene-HB27c_C1699	CP053287.1	1583654	1584316	+	663	56	79	320	406	259	1640
gene-HB27c_C1700	CP053287.1	1584339	1584605	+	267	26	58	114	189	297	363
gene-HB27c_C1701	CP053287.1	1584581	1585384	-	804	63	71	178	382	598	690
gene-HB27c_C1702	CP053287.1	1585374	1585970	-	597	28	22	74	95	85	317
gene-HB27c_C1703	CP053287.1	1585946	1586503	-	558	14	29	133	106	149	230
gene-HB27c_C1704	CP053287.1	1586496	1587086	-	591	369	150	281	1086	825	857
gene-HB27c_C1705	CP053287.1	1587147	1588037	+	891	34	216	375	769	837	9760
gene-HB27c_C1706	CP053287.1	1588152	1589123	+	972	48	88	339	1243	1258	1448
gene-HB27c_C1707	CP053287.1	1589133	1589390	+	258	552	135	789	1012	1364	2351
gene-HB27c_C1708	CP053287.1	1589396	1590532	+	1137	1231	438	843	1129	2253	2928
gene-HB27c_C1709	CP053287.1	1590536	1591261	+	726	59	70	281	393	318	1347
gene-HB27c_C1710	CP053287.1	1591254	1592063	+	810	16	28	81	95	558	183
gene-HB27c_C1711	CP053287.1	1592069	1592647	+	579	71	351	438	386	912	1958
gene-HB27c_C1712	CP053287.1	1592644	1593561	+	918	49	75	300	610	1450	1924
gene-HB27c_C1713	CP053287.1	1593570	1594391	+	822	481	35	160	192	774	2002
gene-HB27c_C1714	CP053287.1	1594435	1595598	+	1164	132	691	159	524	571	1834
gene-HB27c_C1715	CP053287.1	1595607	1596311	+	705	30	31	86	267	171	6432
gene-HB27c_C1716	CP053287.1	1596258	1596701	-	444	18	26	135	186	49	109
gene-HB27c_C1717	CP053287.1	1596761	1597717	-	957	17	45	125	300	139	982
gene-HB27c_C1718	CP053287.1	1597800	1598903	+	1104	78	311	315	794	963	1389
gene-HB27c_C1719	CP053287.1	1599045	1599121	-	77	1	3	25	51	130	86
gene-HB27c_C1720	CP053287.1	1599123	1599197	-	75	1	2	46	12	90	151
gene-HB27c_C1721	CP053287.1	1599204	1599279	-	76	3	7	476	272	495	115
gene-HB27c_C1722	CP053287.1	1599326	1600045	-	720	5	8	18	21	19	37
gene-HB27c_C1723	CP053287.1	1600090	1602465	-	2376	1126	6819	8517	20636	7171	72561
gene-HB27c_C1724	CP053287.1	1602478	1603491	-	1014	109	5940	1100	1754	29832	2794
gene-HB27c_C1725	CP053287.1	1603506	1605332	-	1827	109	232	2137	3702	1846	6669
gene-HB27c_C1726	CP053287.1	1605483	1606580	+	1098	76	65	661	882	193	485
gene-HB27c_C1727	CP053287.1	1606721	1607956	-	1236	43	127	1781	914	753	1427
gene-HB27c_C1728	CP053287.1	1608042	1609199	-	1158	132	508	431	458	719	11260
gene-HB27c_C1729	CP053287.1	1609199	1610419	-	1221	241	920	621	3474	7607	6560
gene-HB27c_C1730	CP053287.1	1610455	1611240	-	786	1150	123	279	3414	373	2589
gene-HB27c_C1731	CP053287.1	1611392	1611901	+	510	50	93	182	1207	499	674
gene-HB27c_C1732	CP053287.1	1611880	1612134	-	255	37	79	61	156	152	255
gene-HB27c_C1733	CP053287.1	1612167	1612592	-	426	6	7	5	13	19	72
gene-HB27c_C1734	CP053287.1	1612644	1613813	-	1170	5	11	27	47	34	202
gene-HB27c_C1735	CP053287.1	1613831	1616818	-	2988	26	25	95	164	124	19852
gene-HB27c_C1736	CP053287.1	1616894	1617841	+	948	13	36	108	511	1408	437
gene-HB27c_C1737	CP053287.1	1617958	1618446	-	489	3	22	43	80	62	115
gene-HB27c_C1738	CP053287.1	1618443	1619294	-	852	3	12	20	106	47	56
gene-HB27c_C1739	CP053287.1	1619349	1620185	-	837	5	17	26	7481	353	184
gene-HB27c_C1740	CP053287.1	1620326	1621903	+	1578	53	62	231	270	1252	317
gene-HB27c_C1741	CP053287.1	1621823	1622035	-	213	81	31	81	195	146	1199
gene-HB27c_C1742	CP053287.1	1622022	1622930	-	909	146	68	2432	1605	624	488
gene-HB27c_C1743	CP053287.1	1622927	1623163	-	237	9	25	51	78	102	93
gene-HB27c_C1744	CP053287.1	1623148	1624218	-	1071	100	108	3135	1730	755	1434
gene-HB27c_C1745	CP053287.1	1624223	1624939	-	717	65	22	69	288	73	1169
gene-HB27c_C1746	CP053287.1	1624992	1625426	+	435	157	69	1248	449	362	705
gene-HB27c_C1747	CP053287.1	1625427	1625942	+	516	44	74	341	1667	489	2163
gene-HB27c_C1748	CP053287.1	1625939	1626307	+	369	14	23	62	94	132	90
gene-HB27c_C1749	CP053287.1	1626304	1627053	+	750	21	38	149	165	2809	734
gene-HB27c_C1750	CP053287.1	1627036	1627611	-	576	25	45	89	456	339	341
gene-HB27c_C1751	CP053287.1	1627608	1628372	-	765	59	48	632	1166	416	2029
gene-HB27c_C1752	CP053287.1	1628450	1631140	+	2691	877	886	4194	3970	3725	10666
gene-HB27c_C1753	CP053287.1	1631151	1632371	+	1221	441	630	1860	3260	3714	13620
gene-HB27c_C1754	CP053287.1	1632373	1633740	+	1368	305	2573	2471	3573	3959	5289
gene-HB27c_C1755	CP053287.1	1633830	1635032	+	1203	42	100	469	387	929	4441
gene-HB27c_C1756	CP053287.1	1635022	1636410	+	1389	409	88	352	340	1134	5994
gene-HB27c_C1757	CP053287.1	1636403	1636945	+	543	13	30	144	160	189	545
gene-HB27c_C1758	CP053287.1	1636947	1637210	+	264	19	82	301	1126	278	600
gene-HB27c_C1759	CP053287.1	1637194	1637412	+	219	35	105	282	467	355	2780
gene-HB27c_C1760	CP053287.1	1637400	1638575	+	1176	332	525	5809	1763	2360	27932
gene-HB27c_C1761	CP053287.1	1638633	1640264	-	1632	158	94	254	600	764	1979
gene-HB27c_C1762	CP053287.1	1640287	1641222	-	936	57	117	2214	487	437	806
gene-HB27c_C1763	CP053287.1	1641222	1642811	-	1590	190	302	1643	11040	4119	47445
gene-HB27c_C1764	CP053287.1	1642900	1644147	-	1248	84	330	7599	955	4113	2707
gene-HB27c_C1765	CP053287.1	1644398	1646635	+	2238	48	124	879	662	375	1099
gene-HB27c_C1766	CP053287.1	1646625	1647407	+	783	6	17	50	170	84	126
gene-HB27c_C1767	CP053287.1	1647505	1647810	+	306	1403	3760	9578	11528	26794	16919
gene-HB27c_C1768	CP053287.1	1647823	1649454	+	1632	6249	13110	30452	67287	47087	50887
gene-HB27c_C1769	CP053287.1	1649518	1651050	-	1533	423	203	720	4286	2029	14325
gene-HB27c_C1770	CP053287.1	1651117	1652181	+	1065	27	44	286	697	456	498
gene-HB27c_C1771	CP053287.1	1652218	1652721	+	504	7	13	33	112	57	562
gene-HB27c_C1772	CP053287.1	1652735	1653655	+	921	30	64	157	420	415	665
gene-HB27c_C1773	CP053287.1	1653609	1654406	-	798	39	62	193	619	413	343
gene-HB27c_C1774	CP053287.1	1654407	1655165	-	759	82	118	608	649	271	375
gene-HB27c_C1775	CP053287.1	1655150	1656181	-	1032	36	34	216	210	157	1224
gene-HB27c_C1776	CP053287.1	1656394	1656486	-	93	8	16	29	51	24	34
gene-HB27c_C1777	CP053287.1	1657365	1658180	-	816	108	99	505	395	555	9245
gene-HB27c_C1778	CP053287.1	1658174	1659379	-	1206	49	95	6925	593	330	1239
gene-HB27c_C1779	CP053287.1	1659372	1660274	-	903	48	165	460	9436	485	2086
gene-HB27c_C1780	CP053287.1	1660331	1661281	-	951	183	479	5380	2618	3220	19764
gene-HB27c_C1781	CP053287.1	1661336	1662439	-	1104	67	87	413	3692	1224	692
gene-HB27c_C1782	CP053287.1	1662436	1663317	-	882	57	131	421	612	467	7566
gene-HB27c_C1783	CP053287.1	1663358	1664743	+	1386	105	121	3102	1057	784	2774
gene-HB27c_C1784	CP053287.1	1664828	1665271	-	444	238	5000	5321	7240	12022	9754
gene-HB27c_C1785	CP053287.1	1665383	1665667	+	285	78	140	585	904	9212	3612
gene-HB27c_C1786	CP053287.1	1665664	1665921	+	258	68	125	463	2764	507	973
gene-HB27c_C1787	CP053287.1	1665923	1667218	-	1296	66	61	2166	11494	367	580
gene-HB27c_C1788	CP053287.1	1667289	1667364	+	76	11	191	446	502	4501	1398
gene-HB27c_C1789	CP053287.1	1667377	1667462	+	86	311	58	434	17302	4675	3019
gene-HB27c_C1790	CP053287.1	1667489	1667564	+	76	55	112	617	943	2128	1807
gene-HB27c_C1791	CP053287.1	1667568	1667643	+	76	133	1064	1276	642	1572	1951
gene-HB27c_C1792	CP053287.1	1667701	1668921	+	1221	1933	7189	17280	44638	38325	69651
gene-HB27c_C1793	CP053287.1	1668966	1669130	+	165	101	431	1029	1257	3082	5332
gene-HB27c_C1794	CP053287.1	1669130	1669312	+	183	155	290	8091	1503	1943	14229
gene-HB27c_C1795	CP053287.1	1669309	1669863	+	555	186	413	1626	2946	21733	6361
gene-HB27c_C1796	CP053287.1	1669907	1670350	+	444	151	3000	2494	2771	2885	87970
gene-HB27c_C1797	CP053287.1	1670343	1671032	+	690	210	570	3433	4212	8608	20257
gene-HB27c_C1798	CP053287.1	1671125	1671200	+	76	14	38	130	184	3889	744
gene-HB27c_C1799	CP053287.1	1671300	1671605	+	306	273	626	4248	4214	7691	11349
gene-HB27c_C1800	CP053287.1	1671615	1672406	+	792	481	1150	5147	7249	10428	22104
gene-HB27c_C1801	CP053287.1	1672403	1672669	+	267	247	458	1581	37470	3051	5704
gene-HB27c_C1802	CP053287.1	1672680	1673126	+	447	529	782	3499	3855	22631	35773
gene-HB27c_C1803	CP053287.1	1673138	1674430	-	1293	96	189	678	1212	960	1129
gene-HB27c_C1804	CP053287.1	1674498	1675322	+	825	0	3	16	12	77	9
gene-HB27c_C1805	CP053287.1	1675477	1676118	+	642	62	183	438	5166	414	41073
gene-HB27c_C1806	CP053287.1	1676108	1677079	+	972	215	271	1187	1008	974	2417
gene-HB27c_C1807	CP053287.1	1677076	1677435	+	360	73	90	252	669	1539	1021
gene-HB27c_C1808	CP053287.1	1677445	1678314	+	870	28	59	207	370	2145	1024
gene-HB27c_C1809	CP053287.1	1678451	1679713	+	1263	12	38	199	234	154	508
gene-HB27c_C1810	CP053287.1	1679710	1680360	+	651	9	21	47	322	76	191
gene-HB27c_C1811	CP053287.1	1680357	1680629	+	273	71	149	387	1022	558	1040
gene-HB27c_C1812	CP053287.1	1680626	1682011	-	1386	797	1947	7271	3819	3296	14001
gene-HB27c_C1813	CP053287.1	1682022	1683377	-	1356	629	1164	2041	3992	3393	8810
gene-HB27c_C1814	CP053287.1	1683630	1683836	-	207	136	306	1650	545	4807	899
gene-HB27c_C1815	CP053287.1	1683838	1684812	-	975	2486	412	4810	6503	1271	21657
gene-HB27c_C1816	CP053287.1	1684822	1685925	-	1104	496	802	12265	6128	8971	18612
gene-HB27c_C1817	CP053287.1	1686056	1686469	+	414	6	7	69	353	48	162
gene-HB27c_C1818	CP053287.1	1686466	1686858	+	393	18	20	61	347	85	10100
gene-HB27c_C1819	CP053287.1	1686809	1687234	-	426	15	17	92	237	117	9785
gene-HB27c_C1820	CP053287.1	1687282	1688169	-	888	104	34	163	305	191	208
gene-HB27c_C1821	CP053287.1	1688173	1689219	-	1047	252	67	337	5926	450	2122
gene-HB27c_C1822	CP053287.1	1689253	1690044	+	792	12	23	77	98	152	110
gene-HB27c_C1823	CP053287.1	1690049	1691275	-	1227	108	1798	2227	1360	2915	4734
gene-HB27c_C1824	CP053287.1	1691372	1692040	-	669	145	193	788	2407	741	3589
gene-HB27c_C1825	CP053287.1	1692037	1692582	-	546	147	247	1357	1197	645	2979
gene-HB27c_C1826	CP053287.1	1692579	1693286	-	708	80	46	176	548	285	3063
gene-HB27c_C1827	CP053287.1	1693283	1694077	-	795	29	42	787	222	371	456
gene-HB27c_C1828	CP053287.1	1694118	1695056	+	939	139	79	324	57609	682	1997
gene-HB27c_C1829	CP053287.1	1695059	1696168	+	1110	87	151	1572	2353	1332	2806
gene-HB27c_C1830	CP053287.1	1696165	1696512	+	348	4	21	45	63	46	75
gene-HB27c_C1831	CP053287.1	1696505	1698073	+	1569	91	226	651	1218	713	2825
gene-HB27c_C1832	CP053287.1	1698111	1698716	+	606	7	24	129	137	148	248
gene-HB27c_C1833	CP053287.1	1698903	1699334	+	432	161	346	2611	3732	2617	9741
gene-HB27c_C1834	CP053287.1	1699356	1700471	+	1116	53	76	3720	6678	397	2911
gene-HB27c_C1835	CP053287.1	1700521	1700898	-	378	151	553	6761	2965	14239	10852
gene-HB27c_C1836	CP053287.1	1700912	1701433	-	522	1011	5513	13494	13158	18367	34886
gene-HB27c_C1837	CP053287.1	1701622	1702974	-	1353	85	914	668	1213	972	2904
gene-HB27c_C1838	CP053287.1	1702974	1703276	-	303	32	57	215	396	686	1591
gene-HB27c_C1839	CP053287.1	1703276	1704403	-	1128	127	204	7848	8083	790	20524
gene-HB27c_C1840	CP053287.1	1704515	1705411	+	897	42	53	405	406	1090	882
gene-HB27c_C1841	CP053287.1	1705408	1706220	+	813	11	45	199	221	275	312
gene-HB27c_C1842	CP053287.1	1706222	1707361	+	1140	17	52	311	181	223	470
gene-HB27c_C1843	CP053287.1	1707343	1708437	-	1095	7	42	130	158	902	1612
gene-HB27c_C1844	CP053287.1	1708524	1710008	+	1485	18	34	68	160	127	2793
gene-HB27c_C1845	CP053287.1	1710005	1712017	-	2013	337	277	1607	3060	1342	3745
gene-HB27c_C1846	CP053287.1	1712022	1713569	-	1548	115	119	547	501	740	2940
gene-HB27c_C1847	CP053287.1	1713592	1714203	+	612	13	17	175	149	114	277
gene-HB27c_C1848	CP053287.1	1714243	1714722	+	480	28	161	66	62	246	278
gene-HB27c_C1849	CP053287.1	1714789	1715868	+	1080	149	268	2078	2076	6386	3825
gene-HB27c_C1850	CP053287.1	1715935	1717434	-	1500	158	211	4122	5136	3610	5626
gene-HB27c_C1851	CP053287.1	1717436	1717978	-	543	30	81	453	1324	425	1006
gene-HB27c_C1852	CP053287.1	1718081	1719289	-	1209	157	251	517	1063	1035	1652
gene-HB27c_C1853	CP053287.1	1719300	1720139	-	840	9	16	478	287	570	373
gene-HB27c_C1854	CP053287.1	1720177	1721022	+	846	23	21	74	149	154	456
gene-HB27c_C1855	CP053287.1	1720994	1721350	+	357	3	10	56	88	87	259
gene-HB27c_C1856	CP053287.1	1721526	1722071	+	546	127	250	2219	2874	4114	7653
gene-HB27c_C1857	CP053287.1	1722158	1722571	-	414	96	345	583	698	698	2055
gene-HB27c_C1858	CP053287.1	1722608	1723543	-	936	34	1920	400	509	949	5344
gene-HB27c_C1859	CP053287.1	1723553	1724410	-	858	22	11	16	207	38	54
gene-HB27c_C1860	CP053287.1	1724517	1727234	+	2718	301	718	3306	4666	4780	14425
gene-HB27c_C1861	CP053287.1	1727244	1728506	+	1263	201	475	1270	3259	2054	9324
gene-HB27c_C1862	CP053287.1	1728498	1729061	-	564	24	56	154	236	176	632
gene-HB27c_C1863	CP053287.1	1729058	1729504	-	447	16	41	99	279	160	1383
gene-HB27c_C1864	CP053287.1	1729479	1729790	-	312	6	9	27	53	32	96
gene-HB27c_C1865	CP053287.1	1729836	1736039	+	6204	360	487	1468	49671	3960	15944
gene-HB27c_C1866	CP053287.1	1736050	1736748	+	699	24	45	81	202	264	260
gene-HB27c_C1867	CP053287.1	1736753	1737292	+	540	53	53	294	1061	241	1447
gene-HB27c_C1868	CP053287.1	1737353	1737592	+	240	217	347	925	7325	2188	2402
gene-HB27c_C1869	CP053287.1	1737709	1738182	-	474	30	84	234	692	2114	736
gene-HB27c_C1870	CP053287.1	1738256	1738477	-	222	1317	3731	6966	8367	7545	22670
gene-HB27c_C1871	CP053287.1	1738593	1739645	-	1053	191	134	1611	1253	454	774
gene-HB27c_C1872	CP053287.1	1739794	1740855	+	1062	37	90	142	204	203	1288
gene-HB27c_C1873	CP053287.1	1740847	1741632	-	786	66	121	8775	1935	272	3823
gene-HB27c_C1874	CP053287.1	1741647	1742288	+	642	263	215	1347	921	1388	2908
gene-HB27c_C1875	CP053287.1	1742276	1743103	+	828	27	46	164	250	146	326
gene-HB27c_C1876	CP053287.1	1743081	1743647	+	567	6	64	28	58	247	131
gene-HB27c_C1877	CP053287.1	1743822	1744316	-	495	145	133	315	592	319	1253
gene-HB27c_C1878	CP053287.1	1744313	1744873	-	561	58	1566	1192	2085	845	2243
gene-HB27c_C1879	CP053287.1	1744960	1745673	+	714	13	20	93	76	133	137
gene-HB27c_C1880	CP053287.1	1745681	1746163	+	483	22	49	202	347	440	279
gene-HB27c_C1881	CP053287.1	1746207	1746692	+	486	84	163	240	409	285	620
gene-HB27c_C1882	CP053287.1	1746654	1747091	-	438	70	123	495	961	636	998
gene-HB27c_C1883	CP053287.1	1747123	1747209	-	87	9	856	131	401	455	358
gene-HB27c_C1884	CP053287.1	1747431	1749041	+	1611	449	1256	6338	5482	12119	71815
gene-HB27c_C1885	CP053287.1	1749213	1751849	+	2637	302	471	2405	6208	3749	3763
gene-HB27c_C1886	CP053287.1	1751827	1752528	-	702	45	493	187	282	312	2399
gene-HB27c_C1887	CP053287.1	1752620	1753273	-	654	468	227	309	845	730	1250
gene-HB27c_C1888	CP053287.1	1753292	1756222	-	2931	487	2189	1897	1864	1960	14160
gene-HB27c_C1889	CP053287.1	1756307	1757356	+	1050	160	38	2480	163	370	182
gene-HB27c_C1890	CP053287.1	1757431	1757727	-	297	7	13	773	50	23	113
gene-HB27c_C1891	CP053287.1	1757703	1758254	-	552	6	24	59	92	40	229
gene-HB27c_C1892	CP053287.1	1758251	1758667	-	417	1	1	3	8	12	33
gene-HB27c_C1893	CP053287.1	1758755	1759714	+	960	621	506	399	1117	1420	4743
gene-HB27c_C1894	CP053287.1	1759839	1761665	+	1827	312	470	2077	2654	3113	3383
gene-HB27c_C1895	CP053287.1	1761723	1762232	+	510	24	35	87	390	235	1092
gene-HB27c_C1896	CP053287.1	1762342	1762695	+	354	298	540	1289	2802	10412	8480
gene-HB27c_C1897	CP053287.1	1762698	1762967	+	270	51	142	273	317	376	488
gene-HB27c_C1898	CP053287.1	1762952	1763380	+	429	39	51	103	307	309	739
gene-HB27c_C1899	CP053287.1	1763390	1763842	+	453	36	70	122	166	193	612
gene-HB27c_C1900	CP053287.1	1763846	1764238	+	393	12	35	35	69	69	150
gene-HB27c_C1901	CP053287.1	1764235	1764486	+	252	26	18	25	38	86	89
gene-HB27c_C1902	CP053287.1	1764979	1765533	+	555	7	21	19	29	31	58
gene-HB27c_C1903	CP053287.1	1765854	1767041	+	1188	28	41	122	222	219	307
gene-HB27c_C1904	CP053287.1	1767019	1768665	+	1647	52	111	257	998	402	1054
gene-HB27c_C1905	CP053287.1	1768669	1769859	+	1191	50	75	230	365	568	1939
gene-HB27c_C1906	CP053287.1	1769856	1770323	+	468	29	23	72	127	2285	197
gene-HB27c_C1907	CP053287.1	1770291	1771022	-	732	20	100	484	250	156	425
gene-HB27c_C1908	CP053287.1	1771019	1771216	-	198	7	15	60	546	80	85
gene-HB27c_C1909	CP053287.1	1771236	1772363	+	1128	142	49	102	158	313	619
gene-HB27c_C1910	CP053287.1	1772444	1773115	+	672	1320	67	72	174	260	742
