Geneid	30_R1	480_R1	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SynWH7803_0601	255.4910376890914	338.76533996506987	host	gene-SynWH7803_0601	None	None	5.834694990506909
gene-SynWH7803_1176	344.3584906452783	445.7746085161432	host	gene-SynWH7803_1176	None	None	6.508542025965627
gene-SynWH7803_2429	97.80263514770529	107.30004384228661	host	gene-SynWH7803_2429	None	None	0.21989174484724877
gene-SynWH7803_0809	26.05231260697005	26.838194943678097	host	gene-SynWH7803_0809	None	None	0.005838581210042945
gene-SynWH7803_1071	38.24720333055003	58.68562736610595	host	gene-SynWH7803_1071	None	None	2.154735263867626
gene-SynWH7803_0319	65.00322603792728	77.08314380757137	host	ntcA	None	None	0.5135060227101232
gene-SynWH7803_1687	76.8793833620988	71.08803690992907	host	gene-SynWH7803_1687	None	None	0.11333472485834568
gene-SynWH7803_1830	72.41404076200284	83.62008762339002	host	gene-SynWH7803_1830	None	None	0.4023974996977686
gene-SynWH7803_0782	78.87878641361954	108.26582153633548	host	gene-SynWH7803_0782	None	None	2.307300869535814
gene-SynWH7803_1349	90.60239762867137	88.06930259042224	host	gene-SynWH7803_1349	None	None	0.017956314472113186
gene-SynWH7803_0289	38.482010607670745	38.155656649774365	host	cobS	None	None	0.0006948730933892394
gene-SynWH7803_0320	53.57412896770389	52.0978712268269	host	rph	None	None	0.010311799310542552
gene-SSBP1_gp30	4.8735205366424355	61.34878253714882	phage	gene-SSBP1_gp30	early	early	24.081427781753852
gene-SynWH7803_1786	35.03005735211406	41.51731653713037	host	gene-SynWH7803_1786	None	None	0.274892067456619
gene-SynWH7803_0901	26.55972328688627	52.834582727216585	host	gene-SynWH7803_0901	None	None	4.347718830658237
gene-SynWH7803_0306	90.57636192254436	114.25033498995157	host	leuC	None	None	1.3681248812886793
gene-SynWH7803_2321	102.10333872218604	101.74062641184423	host	gshB	None	None	0.0003226983442629457
gene-SynWH7803_1261	192.17645794577933	287.72724731496515	host	gene-SynWH7803_1261	None	None	9.51227636814553
gene-SynWH7803_1199	22.85391125383412	30.20395803717988	host	gene-SynWH7803_1199	None	None	0.5090968450039215
gene-SynWH7803_2197	137.18062271370744	145.50369419903237	host	gene-SynWH7803_2197	None	None	0.12252805480399642
gene-SynWH7803_0702	65.50726438006599	73.01465630788364	host	dnaA	None	None	0.20343687583146758
gene-SynWH7803_0069	200.81816462859797	228.75056454628876	host	gene-SynWH7803_0069	None	None	0.9081421809502437
gene-SynWH7803_0661	87.69331925820848	101.26504418487735	host	gene-SynWH7803_0661	None	None	0.4873870468841243
gene-SynWH7803_2044	31.739870599491187	32.87720612510202	host	gene-SynWH7803_2044	None	None	0.010009212451142602
gene-SynWH7803_0564	51.742773179635584	55.70905673408551	host	dus	None	None	0.07320212809279988
gene-SynWH7803_2271	494.1929769529091	375.40558667858	host	gene-SynWH7803_2271	None	None	8.113194224505053
gene-SynWH7803_0517	4439.874835494573	4082.1303212810685	host	psbT	None	None	7.508862943370872
gene-SynWH7803_1608	44.0290737183912	53.86696652380019	host	gene-SynWH7803_1608	None	None	0.4943209889351871
gene-SynWH7803_2107	663.5211927308052	587.4119906222406	host	gene-SynWH7803_2107	None	None	2.315315766936331
gene-SynWH7803_1765	240.65698850771577	243.1342511538835	host	ilvC	None	None	0.006342436277257228
gene-SynWH7803_2060	196.77833183120305	314.91981174395886	host	rpoC2	None	None	13.638323151279835
gene-SynWH7803_0026	279.7933521046885	276.7137641641531	host	gene-SynWH7803_0026	None	None	0.008520881050970824
gene-SynWH7803_0759	564.0498069752746	1160.4786316317554	host	gene-SynWH7803_0759	None	None	103.13756935445097
gene-SynWH7803_1128	68.55515946124956	82.17876189860787	host	metG	None	None	0.6156628239243298
gene-SynWH7803_1823	597.8798641752201	778.369578135801	host	gene-SynWH7803_1823	None	None	11.835258872428412
gene-SynWH7803_0333	90.38248889656293	89.49804751597401	host	gene-SynWH7803_0333	None	None	0.0021743223900112974
gene-SynWH7803_0290	85.14267402836688	69.43251517786166	host	gene-SynWH7803_0290	None	None	0.7983463982011497
gene-SynWH7803_1323	5.509292446505821	8.260112363109048	host	gene-SynWH7803_1323	None	None	0.2747762273753877
gene-SynWH7803_2368	34.58778256764887	53.64519114870736	host	pyrD	None	None	2.0581014473848347
gene-SynWH7803_1538	112.5807046262506	165.6611423934648	host	gene-SynWH7803_1538	None	None	5.063100507235091
gene-SynWH7803_0910	137.81280407176655	163.48139051986658	host	gene-SynWH7803_0910	None	None	1.093410264901734
gene-SynWH7803_1716	37.891392722275505	48.91510984142448	host	thiE	None	None	0.6999610370999754
gene-SynWH7803_2494	205.2130130354609	306.3181889145797	host	gene-SynWH7803_2494	None	None	9.991821173936833
gene-SynWH7803_1054	78.04011130697755	89.91476478592661	host	gene-SynWH7803_1054	None	None	0.4197776168377474
gene-SynWH7803_1133	59.45221897370117	96.24768467111367	host	upp	None	None	4.3478071090461725
gene-SynWH7803_1224	3181.506568074125	2920.461975389319	host	psaK	None	None	5.583794711869981
gene-SynWH7803_1295	107.33848836127909	124.07467209298355	host	gene-SynWH7803_1295	None	None	0.6051942883272813
gene-SynWH7803_2171	46.275929410708166	50.66450300795865	host	gene-SynWH7803_2171	None	None	0.09933717922417397
gene-SynWH7803_0393	46.31320598928125	72.29157670108275	host	gene-SynWH7803_0393	None	None	2.8450612594673035
gene-SynWH7803_2515	45.31300599458311	41.605465292035845	host	aroE	None	None	0.0790732847550715
gene-SynWH7803_0486	6266.183369552658	6397.215062340553	host	cpeA	None	None	0.6779106180383521
gene-SynWH7803_2228	69.73019057681513	64.2552943608519	host	gene-SynWH7803_2228	None	None	0.11185722315187072
gene-SynWH7803_2114	92.19013867449421	90.24172756696635	host	gene-SynWH7803_2114	None	None	0.010404722382528509
gene-SynWH7803_1847	26.273711105401762	33.01638152597026	host	gene-SynWH7803_1847	None	None	0.383399674234556
gene-SSBP1_gp05	7.832939600814399	45.670991637296055	phage	gene-SSBP1_gp05	early	early	13.379560611573261
gene-SynWH7803_2481	44.016079413508244	66.53670591279631	host	narB	None	None	2.2938301211654744
gene-SynWH7803_0215	25.7028210272351	32.627152780286266	host	gene-SynWH7803_0215	None	None	0.4109925574844866
gene-SynWH7803_0847	124.42685015976355	143.12333056833603	host	gene-SynWH7803_0847	None	None	0.6532576033341886
gene-SynWH7803_1833	48.27939135774693	44.342380971483806	host	gene-SynWH7803_1833	None	None	0.08367390512917244
gene-SynWH7803_1553	102.28935446397577	172.2266600850257	host	prs	None	None	8.908818535719805
gene-SynWH7803_1711	38.88532142574169	43.626858667199436	host	gene-SynWH7803_1711	None	None	0.13623549509179736
gene-SynWH7803_2478	34.16168407408474	46.75191949579633	host	moaA	None	None	0.979526439192765
gene-SynWH7803_1174	244.75006787216728	241.70413180658755	host	gene-SynWH7803_1174	None	None	0.009536074024775739
gene-SynWH7803_2061	312.1928254900395	568.5342115162705	host	rpoC1	None	None	37.304921632250505
gene-SynWH7803_2215	59.49009265994019	56.63563998531726	host	gene-SynWH7803_2215	None	None	0.035082233222813335
gene-SynWH7803_2041	28.829414347255046	39.19453525692601	host	gene-SynWH7803_2041	None	None	0.7896904847281518
gene-SynWH7803_2474	33.665473352862136	34.36225830545826	host	gene-SynWH7803_2474	None	None	0.003568465817755978
gene-SynWH7803_0868	23.051848262984137	32.676157317447796	host	por%2C pcr	None	None	0.8310662099879265
gene-SynWH7803_0741	546.4580331699821	662.4942418584386	host	gene-SynWH7803_0741	None	None	5.5686241735532995
gene-SynWH7803_0972	139.77471709913056	136.1894559041533	host	gene-SynWH7803_0972	None	None	0.023289432277241177
gene-RNA_7	106.68255321064844	124.40535083463018	host	gene-RNA_7	None	None	0.6796062236971734
gene-SynWH7803_2388	67.7318894893951	81.71932514352547	host	ndk	None	None	0.6545559253532511
gene-SynWH7803_2070	52.115562164180595	82.58940715965345	host	gene-SynWH7803_2070	None	None	3.4469969202680115
gene-SynWH7803_0089	316.9825705017257	276.93333677127373	host	gene-SynWH7803_0089	None	None	1.3503099536102385
gene-SynWH7803_0158	50.84289886346801	69.25383095546347	host	gene-SynWH7803_0158	None	None	1.4112058713302118
gene-SynWH7803_0774	35.36426440691819	42.11353480578624	host	glk	None	None	0.29397228225325595
gene-SynWH7803_1091	387.62249728361104	215.72196070396777	host	gene-SynWH7803_1091	None	None	24.488328420991
gene-SynWH7803_0281	33.067925428180374	31.01090294397469	host	pyrE	None	None	0.03301668903770425
gene-SynWH7803_0360	71.74694787353499	87.67615201678697	host	gene-SynWH7803_0360	None	None	0.7958054535759271
gene-SynWH7803_1741	208.98296955674166	215.7306903810675	host	fkpA	None	None	0.0536028630792186
gene-SynWH7803_0862	96.64581537772513	110.11783539214716	host	gene-SynWH7803_0862	None	None	0.4388956245287809
gene-SynWH7803_0870	276.6231292493561	300.66429973289917	host	gene-SynWH7803_0870	None	None	0.5005980116678999
gene-SynWH7803_1774	23.62019699873681	41.4152855983662	host	hisF	None	None	2.434556995835729
gene-SynWH7803_2049	115.79086267395536	140.68236416628517	host	gene-SynWH7803_2049	None	None	1.2078977095893977
gene-SynWH7803_0505	1164.7411920205031	605.2563481148634	host	cpcG2	None	None	88.42478123901195
gene-SynWH7803_0376	65.06293506368166	67.74831289121427	host	gene-SynWH7803_0376	None	None	0.027148506574732098
gene-SynWH7803_1740	194.53526276369712	217.34107772386625	host	gene-SynWH7803_1740	None	None	0.6313851329525186
gene-SynWH7803_1014	140.72953875585225	161.24191941685473	host	gene-SynWH7803_1014	None	None	0.696684651801138
gene-SynWH7803_1257	148.20542155600313	168.68258063409598	host	gene-SynWH7803_1257	None	None	0.6616123693726605
gene-SynWH7803_1187	30.247446516368	30.78073857869003	host	chrA	None	None	0.0023300744016285175
gene-RNA_53	117.76112604406192	180.91940550865232	host	gene-RNA_53	None	None	6.677650270994121
gene-SynWH7803_1006	32.84308981059508	41.92372656657271	host	gene-SynWH7803_1006	None	None	0.5514342317188247
gene-SynWH7803_1938	53.754022031947116	50.61151687573621	host	gene-SynWH7803_1938	None	None	0.04731130007169988
gene-SynWH7803_1461	46.47800770507806	80.59190711033422	host	arsR	None	None	4.579204032372517
gene-SynWH7803_1145	521.6701970964936	522.1175493430018	host	cbbA%2C cfxA%2C fbaA%2C fda	None	None	9.586433311686179e-05
gene-SynWH7803_0041	806.5079447165808	636.6813028127781	host	gene-SynWH7803_0041	None	None	9.992136634088848
gene-SynWH7803_1194	43.9895170482614	50.18820921684102	host	lig	None	None	0.20399613647844161
gene-SynWH7803_0332	37.858134035281275	42.0169365680019	host	gene-SynWH7803_0332	None	None	0.10826681200737866
gene-SynWH7803_1902	113.72966407138233	130.92650172661314	host	gene-SynWH7803_1902	None	None	0.6043813046276131
gene-SynWH7803_0787	226.43102518573235	157.6356923133986	host	gene-SynWH7803_0787	None	None	6.1614266602337295
gene-SynWH7803_0793	71.72751933380582	97.23910053068674	host	gene-SynWH7803_0793	None	None	1.9259448277032711
gene-SynWH7803_1119	827.3918684057999	727.5427490682063	host	gene-SynWH7803_1119	None	None	3.205873263240174
gene-SSBP1_gp03	5.815364249089478	33.90725136708343	phage	gene-SSBP1_gp03	early	early	9.933310151016512
gene-SynWH7803_2158	459.4673735052493	488.5456779922722	host	gene-SynWH7803_2158	None	None	0.4459578855503897
gene-SynWH7803_1329	637.5923824385638	797.5712105495891	host	rpsB	None	None	8.916483656922107
gene-SynWH7803_1506	85.01129342602427	79.54601357898166	host	gene-SynWH7803_1506	None	None	0.09075647976416339
gene-SynWH7803_0482	334.6065840370433	286.8625523568436	host	pebA	None	None	1.833954759448564
gene-SynWH7803_2198	113.99477872921986	107.94651815819249	host	gene-SynWH7803_2198	None	None	0.08241245871785993
gene-SynWH7803_0033	298.04780234485196	334.48292500364704	host	accB	None	None	1.0493704936092643
gene-SynWH7803_0522	50.28087708369023	44.58982356192871	host	gene-SynWH7803_0522	None	None	0.17069595758830225
gene-SynWH7803_0624	266.28246824778137	220.57559310376382	host	ppa	None	None	2.1455107774443536
gene-SynWH7803_0984	962.9456154714103	865.9351127325984	host	gene-SynWH7803_0984_gene_petJ	None	None	2.572895404414594
gene-SynWH7803_1798	1954.8607745298873	1359.8610177010669	host	gene-SynWH7803_1798	None	None	53.401873945517636
gene-SynWH7803_2361	26.86684398405445	30.164365760545856	host	gene-SynWH7803_2361	None	None	0.09533069625499695
gene-SynWH7803_1344	111.89855916308049	129.89339574033033	host	tadA	None	None	0.6696131464987815
gene-SynWH7803_1279	322.1862842417625	345.8162193230632	host	gene-SynWH7803_1279	None	None	0.41794291860187466
gene-SynWH7803_0004	114.95155589304477	129.55482301484395	host	purF	None	None	0.43609375670104533
gene-SynWH7803_1352	271.77314250168763	252.1199457410897	host	rsbW	None	None	0.3686326004092894
gene-SynWH7803_0190	233.60509903897346	304.60635156693087	host	thiC	None	None	4.6832688665983895
gene-SynWH7803_1859	53.150984425684264	63.118032513757186	host	gene-SynWH7803_1859	None	None	0.4272077385917017
gene-SynWH7803_1641	923.0569071736572	987.6257580012303	host	petM	None	None	1.0910070450688316
gene-SynWH7803_0201	30.332411253773525	44.28859488629113	host	rimM	None	None	1.30509538573466
gene-SynWH7803_1689	209.7592064086227	298.59118636548664	host	gene-SynWH7803_1689_gene_ftsH	None	None	7.761497556827084
gene-SynWH7803_2056	97.53196612044353	102.88428843383603	host	gene-SynWH7803_2056	None	None	0.07146963755547239
gene-SynWH7803_2078	280.1450090693591	282.16192338237397	host	gene-SynWH7803_2078	None	None	0.0036171911737842644
gene-SynWH7803_0571	42.380567634904885	48.938945291108446	host	gene-SynWH7803_0571	None	None	0.235504527472888
gene-SynWH7803_0371	102.31626488009093	89.72080381412339	host	gene-SynWH7803_0371	None	None	0.41305993822713416
gene-SynWH7803_1491	153.5039440110588	222.67586966114695	host	gene-SynWH7803_1491	None	None	6.359665144486789
gene-SynWH7803_0401	34.69037991041577	45.112921367749415	host	gene-SynWH7803_0401	None	None	0.6806069967656863
gene-SynWH7803_0807	59.57003097310861	63.17707069707631	host	gene-SynWH7803_0807	None	None	0.052998137606703605
gene-SynWH7803_1395	108.6642348258434	125.71978425248406	host	gene-SynWH7803_1395	None	None	0.6205452218723395
gene-SynWH7803_1556	1014.9465900940419	1030.1540132848854	host	gene-SynWH7803_1556	None	None	0.0565414043014088
gene-SynWH7803_2526	67.75218875697433	80.8855618325986	host	purT	None	None	0.5802209992393155
gene-SynWH7803_0730	395.5460819040965	403.83890809395336	host	ictA	None	None	0.04301492214367403
gene-SynWH7803_1680	98.99699057550262	87.7769312175899	host	lexA	None	None	0.3370109991440478
gene-SynWH7803_0961	56.564350397975915	67.47753626095363	host	gene-SynWH7803_0961	None	None	0.4800701959950518
gene-SynWH7803_1708	105.46881045888864	145.85571477375115	host	gene-SynWH7803_1708	None	None	3.2450116808696285
gene-SynWH7803_2134	283.0225382235438	279.2646812174662	host	gene-SynWH7803_2134_gene_hli	None	None	0.012557185002501995
gene-SynWH7803_0380	504.820197360369	588.5330058715197	host	fusA	None	None	3.2047440333598654
gene-SynWH7803_1389	192.5064338948137	219.1892263780287	host	gene-SynWH7803_1389	None	None	0.8646817095794391
gene-SynWH7803_0222	241.5709776634208	227.91877455848365	host	gene-SynWH7803_0222	None	None	0.19849490722255594
gene-SynWH7803_1278	435.30329375994427	443.2321831764998	host	gene-SynWH7803_1278	None	None	0.035779595150324466
gene-SynWH7803_1167	99.72943673572783	133.07958807231245	host	gene-SynWH7803_1167	None	None	2.388723107040575
gene-SynWH7803_0656	145.32368685841524	157.41771712603878	host	accA	None	None	0.24156849077984904
gene-SynWH7803_1242	70.23380194977621	113.63296652528432	host	gene-SynWH7803_1242_gene_petF	None	None	5.121881190040908
gene-SynWH7803_1685	92.39308301869711	74.11156370233951	host	gene-SynWH7803_1685	None	None	1.0036174818421169
gene-SynWH7803_1475	103.7691660841341	131.41999160237816	host	ispG	None	None	1.625432395271136
gene-SynWH7803_2154	62.52334251158294	99.27310895190637	host	gene-SynWH7803_2154	None	None	4.173593800118304
gene-SynWH7803_2206	71.64429558899575	102.73184523244151	host	gene-SynWH7803_2206	None	None	2.7711237852870707
gene-SynWH7803_2300	29.5804733277346	38.74508955320838	host	gene-SynWH7803_2300	None	None	0.6146322622074101
gene-SynWH7803_0685	261.80080921231945	205.08806896567066	host	ndhF	None	None	3.444432986747767
gene-SynWH7803_2383	15.92526994563383	19.54190542826804	host	argJ	None	None	0.1843965874975431
gene-SynWH7803_2459	280.7108716311149	393.95112376522115	host	gene-SynWH7803_2459	None	None	9.503540136318751
gene-SynWH7803_0830	104.84745698399202	122.26539652137222	host	gene-SynWH7803_0830	None	None	0.6679160008895465
gene-SynWH7803_2240	451.1627556233541	618.8513728406585	host	gene-SynWH7803_2240	None	None	13.139766848039981
gene-SynWH7803_1357	123.97321852143617	141.43587606173847	host	gene-SynWH7803_1357	None	None	0.5744799530113927
gene-SynWH7803_0504	385.01034394257533	198.32835713912348	host	gene-SynWH7803_0504	None	None	29.871294440314596
gene-SynWH7803_1843	59.940837266125165	63.157852606442574	host	gcp	None	None	0.042036140719901485
gene-SynWH7803_2097	33.011205144427066	39.81131723854864	host	gene-SynWH7803_2097	None	None	0.3174946635975681
gene-SynWH7803_0717	430.0782727038338	418.82561748514803	host	gene-SynWH7803_0717	None	None	0.07457984993002448
gene-SynWH7803_1707	31.016600981302254	27.909167529898752	host	cobL	None	None	0.08193480457591294
gene-SynWH7803_0838	279.7843401759319	302.3032980116983	host	gene-SynWH7803_0838	None	None	0.43559030353910827
gene-SynWH7803_0605	685.9671423791129	747.6104079120755	host	gene-SynWH7803_0605_gene_ppa	None	None	1.325317972786159
gene-SynWH7803_0381	416.8965311453718	464.1621951473613	host	rpsG	None	None	1.2678173014353071
gene-SynWH7803_2014	128.57592333382271	143.39653397028297	host	gene-SynWH7803_2014_gene_petF	None	None	0.40381019058844814
gene-SynWH7803_1909	61.24168835624774	67.62966997295533	host	cysQ	None	None	0.1583218709899602
gene-SynWH7803_2024	53.45889423785659	43.31654337509192	host	gene-SynWH7803_2024	None	None	0.5314741196771385
