# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR13084821_sorted.bam" "SRR13084827_sorted.bam" "SRR13084839_sorted.bam" "SRR13084830_sorted.bam" "SRR13084822_sorted.bam" "SRR13084838_sorted.bam" "SRR13084833_sorted.bam" "SRR13084829_sorted.bam" "SRR13084817_sorted.bam" "SRR13084834_sorted.bam" "SRR13084835_sorted.bam" "SRR13084831_sorted.bam" "SRR13084828_sorted.bam" "SRR13084826_sorted.bam" "SRR13084823_sorted.bam" "SRR13084840_sorted.bam" "SRR13084818_sorted.bam" "SRR13084820_sorted.bam" "SRR13084836_sorted.bam" "SRR13084825_sorted.bam" "SRR13084832_sorted.bam" "SRR13084824_sorted.bam" "SRR13084819_sorted.bam" "SRR13084837_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR13084821_sorted.bam	SRR13084827_sorted.bam	SRR13084839_sorted.bam	SRR13084830_sorted.bam	SRR13084822_sorted.bam	SRR13084838_sorted.bam	SRR13084833_sorted.bam	SRR13084829_sorted.bam	SRR13084817_sorted.bam	SRR13084834_sorted.bam	SRR13084835_sorted.bam	SRR13084831_sorted.bam	SRR13084828_sorted.bam	SRR13084826_sorted.bam	SRR13084823_sorted.bam	SRR13084840_sorted.bam	SRR13084818_sorted.bam	SRR13084820_sorted.bam	SRR13084836_sorted.bam	SRR13084825_sorted.bam	SRR13084832_sorted.bam	SRR13084824_sorted.bam	SRR13084819_sorted.bam	SRR13084837_sorted.bam
gene-b0482	U00096.3	507286	508080	-	795	183	126	161	201	141	248	118	281	405	141	384	150	141	230	498	229	295	133	280	221	202	269	150	220
gene-b0483	U00096.3	508218	508559	+	342	333	238	321	396	288	501	265	757	830	311	957	348	303	350	1148	383	464	228	619	283	504	417	206	433
gene-b0484	U00096.3	508875	511379	-	2505	2304	1367	3481	5215	1347	5103	2497	8175	6400	2650	11225	5631	1407	3701	7055	3587	5901	2080	7110	3787	3922	5392	2766	8491
gene-b0485	U00096.3	511641	512573	+	933	144	80	98	467	186	146	104	663	925	182	691	263	246	199	1039	561	883	125	514	395	166	876	252	316
gene-b0486	U00096.3	512576	513868	+	1293	351	218	332	1572	521	578	238	2044	2947	621	2238	863	611	685	3115	1165	2580	353	1727	1189	528	2497	745	1177
gene-b0487	U00096.3	513993	514400	+	408	415	277	397	905	337	502	297	1314	1451	454	1593	642	398	622	1793	608	1369	337	1091	674	491	1239	509	891
gene-b0488	U00096.3	514401	514859	-	459	243	171	254	476	197	346	205	698	744	221	725	366	204	363	901	328	739	204	624	396	318	616	279	484
gene-b0489	U00096.3	514856	515773	-	918	254	183	235	330	171	325	211	480	551	201	532	358	156	344	640	308	594	207	400	368	306	486	250	323
gene-b0490	U00096.3	515919	516596	+	678	256	122	245	329	147	367	172	519	410	209	593	311	149	273	598	246	403	184	405	252	306	238	189	319
gene-b0491	U00096.3	516583	517362	+	780	345	213	319	521	212	452	232	855	789	285	892	470	230	432	900	324	667	234	575	368	425	437	267	522
gene-b0492	U00096.3	517425	518279	-	855	830	503	738	1346	891	818	643	2393	3467	885	2457	1260	779	1138	3941	1639	2953	583	1599	1660	735	2562	1093	1553
gene-b0493	U00096.3	518340	519149	-	810	323	211	293	476	202	311	222	652	986	219	694	401	221	374	1079	390	921	199	557	488	265	828	317	379
gene-b0494	U00096.3	519139	519765	-	627	299	169	287	490	169	438	219	727	833	231	804	406	221	329	953	343	776	201	656	399	368	656	251	417
gene-b0495	U00096.3	519733	520419	+	687	257	183	278	480	160	250	225	783	884	256	866	455	202	339	1009	385	861	197	559	482	260	723	323	493
gene-b0496	U00096.3	520416	522830	+	2415	484	326	432	873	326	481	357	1279	1704	368	1370	749	376	637	1786	706	1522	350	1014	913	494	1364	599	943
gene-b0497	U00096.3	523261	527541	+	4281	273	141	246	425	152	435	218	672	699	246	735	427	260	366	912	476	708	212	626	419	461	487	312	657
gene-b0498	U00096.3	527581	527949	+	369	18	8	13	73	21	89	24	84	58	44	88	50	39	30	76	45	81	18	141	36	97	31	22	81
gene-b0502	U00096.3	529645	530016	-	372	47	29	49	83	18	100	36	109	109	30	118	70	31	89	127	42	98	43	102	64	82	74	61	95
gene-b0503	U00096.3	530132	531226	-	1095	316	178	273	430	153	441	238	680	583	163	642	493	152	542	654	237	655	325	472	446	388	497	313	593
gene-b0504	U00096.3	531295	532221	-	927	14	11	9	16	9	15	18	21	25	9	28	14	21	11	43	50	33	23	20	10	27	10	8	14
gene-b0505	U00096.3	532451	532933	+	483	37	22	32	64	17	65	35	93	84	27	117	54	30	59	142	56	86	36	67	35	76	56	38	84
gene-b0506	U00096.3	533011	533826	+	816	1657	1105	1660	3526	1165	2759	1198	5273	5935	1606	5905	2957	1198	2584	6404	1757	4477	1490	4893	2478	2612	3939	2033	3486
gene-b4831	U00096.3	533629	533863	+	235	570	410	671	1696	473	1462	524	2152	2240	725	2648	1158	534	966	2612	772	1788	543	3085	957	1359	1588	813	1571
gene-b0507	U00096.3	533916	535697	+	1782	83	36	60	100	31	84	46	173	202	69	218	66	98	78	263	121	211	54	118	87	76	138	71	128
gene-b0508	U00096.3	535710	536486	+	777	18	9	18	25	6	26	25	22	22	11	34	19	23	21	40	25	40	13	34	23	20	17	14	26
gene-b0509	U00096.3	536586	537464	+	879	23	11	16	26	8	37	24	44	44	11	50	41	42	35	75	46	66	31	38	29	38	29	23	38
gene-b0511	U00096.3	537633	539087	+	1455	15	5	8	6	3	19	15	20	10	10	20	7	29	11	29	37	33	8	15	11	9	10	4	14
gene-b0512	U00096.3	539147	540508	+	1362	53	26	46	83	24	129	38	89	66	25	101	78	53	65	106	77	109	49	150	65	119	80	34	74
gene-b0513	U00096.3	540565	541866	+	1302	41	17	25	111	35	109	44	133	124	28	170	140	54	114	207	87	210	78	125	138	104	150	81	138
gene-b0514	U00096.3	541888	543033	+	1146	161	102	129	268	98	288	109	503	546	107	509	361	79	400	517	153	458	209	362	393	293	376	294	471
gene-b0515	U00096.3	543261	544046	-	786	139	94	115	320	100	213	95	367	446	111	438	236	125	228	582	167	396	123	376	230	195	368	188	330
gene-b0516	U00096.3	544057	545292	-	1236	84	53	55	132	53	134	71	161	180	58	227	112	67	89	270	134	210	62	159	91	95	153	76	122
gene-b0517	U00096.3	545314	546363	-	1050	22	12	13	26	9	21	21	36	31	14	32	21	26	17	47	41	61	16	39	22	38	31	20	40
gene-b0518	U00096.3	546680	548347	+	1668	32	17	8	10	19	27	18	31	22	17	42	14	28	18	68	76	51	17	23	19	36	12	12	25
gene-b4572	U00096.3	548357	549616	+	1260	49	28	44	53	26	29	39	97	67	33	99	63	42	36	109	79	117	39	63	45	49	53	30	58
gene-b0520	U00096.3	549627	550442	+	816	42	24	23	38	16	37	31	65	51	19	67	48	45	33	80	52	77	34	41	41	44	57	27	57
gene-b0521	U00096.3	550439	551332	+	894	118	67	97	78	29	233	87	273	279	65	285	54	55	197	285	112	124	104	91	71	184	109	36	80
gene-b0522	U00096.3	551527	552594	-	1068	9685	6254	7379	6079	2934	10130	6789	21166	22712	3742	20268	1914	2630	14662	21761	4444	9065	8346	6081	1909	9584	8725	1252	2127
gene-b0523	U00096.3	552591	553100	-	510	4595	3070	3779	2214	1315	6096	3656	10527	10277	1919	10205	987	1204	7450	10437	2280	3360	4092	2631	788	5705	3181	530	800
gene-b0524	U00096.3	553218	553940	-	723	1823	1154	1596	4146	774	3434	1386	4679	3648	1054	4620	3666	922	3150	4880	1250	5156	1818	4953	3381	3277	3870	2570	4672
gene-b0525	U00096.3	553943	554437	-	495	5915	3823	5349	11067	3088	10147	4836	15220	11938	4131	16705	10263	3215	9810	17201	3969	13242	5590	13117	9264	9525	9559	6900	12859
gene-b0526	U00096.3	554611	555996	+	1386	2918	1860	2416	4910	1162	3951	2215	6729	5821	1505	6856	5297	1107	5080	7261	1761	7007	2769	4962	5167	3515	5347	3869	6649
gene-b0527	U00096.3	556032	556553	-	522	35	33	45	141	14	96	36	120	74	26	116	141	44	115	120	56	216	52	177	131	104	121	90	174
gene-b0528	U00096.3	556661	556873	-	213	660	480	643	1170	361	915	453	1753	1981	451	1620	853	337	1237	1982	568	1381	654	1022	751	939	1148	693	996
gene-b0529	U00096.3	556875	557741	-	867	858	657	809	1685	413	1330	714	2436	2588	538	2202	1041	414	1574	2685	873	1931	769	1569	928	1331	1581	785	1315
gene-b0530	U00096.3	558212	558754	+	543	21	8	11	27	9	52	17	28	33	11	21	33	16	28	30	14	34	15	34	23	45	13	24	53
gene-b0531	U00096.3	558974	559666	+	693	13	4	7	23	8	41	18	16	16	15	29	21	20	17	19	22	25	7	29	12	20	17	18	14
gene-b0532	U00096.3	559697	562300	+	2604	59	22	32	69	24	88	53	84	66	46	98	51	68	63	121	107	102	47	76	50	75	52	48	85
gene-b0533	U00096.3	562336	563319	+	984	21	9	7	8	8	9	17	6	6	4	23	10	24	8	33	27	32	11	13	14	13	8	8	9
gene-b0534	U00096.3	563330	563845	+	516	17	10	9	14	8	28	18	19	20	12	18	8	30	14	47	19	42	21	27	15	30	14	11	13
gene-b0535	U00096.3	563848	564480	-	633	12	3	6	42	4	21	13	22	21	9	37	20	18	16	39	13	46	8	55	18	33	21	16	23
gene-b0536	U00096.3	564723	564799	+	77	297	245	230	575	157	961	130	406	621	179	520	408	177	510	774	205	664	613	1170	704	924	551	373	488
gene-b0537	U00096.3	564815	565978	-	1164	579	391	563	1215	359	1526	416	1424	1293	502	1617	1011	430	1102	1810	576	1555	643	2040	914	1541	969	728	1460
gene-b0540	U00096.3	566842	567141	+	300	20	16	13	28	17	39	24	42	55	24	37	25	21	23	55	62	69	17	39	34	32	44	13	38
gene-b0541	U00096.3	567138	568004	+	867	110	67	77	169	59	151	82	214	267	67	250	151	94	137	306	232	283	94	207	139	151	174	114	181
gene-b0543	U00096.3	568315	568647	+	333	118	78	80	342	61	432	98	326	316	74	309	283	82	254	317	104	327	134	565	202	375	300	204	358
gene-b4733	U00096.3	568695	568844	+	150	0	0	0	4	1	9	2	2	0	3	2	0	3	1	1	2	7	1	13	0	4	1	2	3
gene-b0544	U00096.3	568902	570428	+	1527	18	11	28	60	13	43	21	38	29	19	54	53	35	32	52	31	82	19	87	31	46	32	28	74
gene-b0545	U00096.3	570893	571444	+	552	22	11	20	44	18	51	20	42	51	18	48	31	23	43	72	36	65	13	66	41	67	36	22	38
gene-b0546	U00096.3	571454	572251	+	798	72	33	85	199	56	269	65	207	180	107	254	119	74	152	247	107	218	84	306	114	227	115	96	223
gene-b4588	U00096.3	572368	572469	+	102	9	4	4	7	7	16	14	14	13	1	13	11	12	10	21	19	18	10	24	7	19	7	7	12
gene-b0547	U00096.3	572466	572921	+	456	13	4	6	1	9	12	13	12	15	4	19	3	19	7	21	28	18	6	16	8	9	6	6	14
gene-b0548	U00096.3	572921	573091	+	171	6	0	4	0	1	4	10	11	9	2	12	2	5	3	12	20	9	5	7	2	9	4	2	8
gene-b0549	U00096.3	573084	573374	+	291	6	4	5	3	2	3	11	14	7	2	11	6	11	5	27	33	9	9	11	9	14	6	6	3
gene-b0550	U00096.3	573371	573733	+	363	11	10	8	2	2	3	13	11	6	4	16	5	15	6	24	32	15	4	18	7	11	2	2	5
gene-b4509	U00096.3	573730	573870	+	141	7	3	7	3	3	2	7	2	5	2	7	3	5	4	7	13	7	1	6	2	4	5	5	2
gene-b0551	U00096.3	573956	574339	+	384	13	7	9	21	9	24	11	24	23	13	22	13	18	8	40	12	26	10	40	9	27	18	10	17
gene-b0552	U00096.3	574737	575717	-	981	527	372	436	704	262	638	349	1121	1093	288	1142	659	300	868	1561	591	1162	491	816	717	618	876	443	752
gene-b0554	U00096.3	577398	577613	+	216	27	9	19	151	15	73	15	86	98	30	108	105	13	60	113	24	174	29	190	77	65	130	93	130
gene-b0555	U00096.3	577613	578110	+	498	51	34	43	201	22	113	31	145	113	45	160	147	37	77	169	64	217	57	217	148	124	157	99	176
gene-b0556	U00096.3	578107	578568	+	462	442	252	233	702	137	843	278	652	514	251	502	654	151	623	605	220	818	414	739	498	977	444	451	652
gene-b4510	U00096.3	578327	578509	+	183	214	118	109	355	61	436	161	325	253	117	239	368	87	298	297	120	416	227	379	247	527	215	247	321
gene-b0557	U00096.3	578600	578893	-	294	936	570	664	1835	370	2486	812	1808	1169	626	1269	1605	405	1569	1428	455	1505	902	2048	1116	2903	880	999	1720
gene-b0558	U00096.3	579184	579594	-	411	3	2	0	9	2	10	1	2	4	5	9	1	3	1	2	5	7	3	13	2	10	4	4	6
gene-b0559	U00096.3	579880	580086	+	207	18	10	9	24	9	50	9	24	33	15	29	24	17	26	36	14	33	11	50	16	48	12	21	42
gene-b4589	U00096.3	580251	580445	-	195	8	2	2	8	5	2	3	8	3	1	6	3	11	6	16	13	12	4	11	3	8	4	4	3
gene-b0560	U00096.3	580834	581379	+	546	8	8	1	8	7	10	5	15	21	6	33	7	33	9	32	67	22	3	19	12	20	5	9	8
gene-b0561	U00096.3	581534	582097	+	564	17	5	9	13	10	8	13	25	24	5	14	10	18	14	37	31	23	13	17	11	25	13	8	17
gene-b0563	U00096.3	582875	583060	+	186	7	4	3	14	5	9	2	13	15	4	16	5	5	6	17	8	14	5	11	3	15	3	9	4
gene-b0564	U00096.3	583681	584430	+	750	25	19	33	64	35	123	18	96	70	42	113	34	54	37	115	62	87	24	191	33	81	43	38	76
gene-b0565	U00096.3	584680	585633	-	954	9309	6237	8681	12920	5406	12266	7658	21908	15692	7442	23146	10459	5923	10500	27156	8088	15922	6521	15120	8751	12936	7973	6471	11751
gene-b0566	U00096.3	586147	586908	-	762	30	13	24	26	21	40	22	52	59	18	57	32	34	40	90	45	57	21	47	23	57	29	29	27
gene-b0567	U00096.3	587091	587981	-	891	48	37	36	82	27	68	49	128	117	41	128	50	38	65	149	68	107	40	105	67	73	98	49	97
gene-b0568	U00096.3	587982	590954	-	2973	234	117	189	335	111	323	213	505	506	145	542	332	165	332	621	268	483	187	358	308	320	368	222	416
gene-b0569	U00096.3	590941	593178	-	2238	138	70	109	201	92	273	88	247	260	110	276	162	119	182	313	163	300	106	280	152	218	222	142	261
gene-b0570	U00096.3	593328	594770	-	1443	201	133	128	234	80	272	123	345	343	104	438	271	103	296	438	177	393	164	309	285	261	324	187	287
gene-b0571	U00096.3	594760	595443	-	684	211	153	165	357	109	331	178	472	485	118	480	386	119	385	553	210	554	210	428	366	288	409	297	424
gene-b0572	U00096.3	595600	596973	+	1374	40	23	36	48	24	74	43	75	72	29	107	42	45	48	92	76	94	35	90	34	65	34	25	61
gene-b0573	U00096.3	597131	597463	+	333	13	6	11	29	3	23	12	19	28	10	35	18	18	13	33	21	19	6	41	14	24	20	7	33
gene-b0574	U00096.3	597479	598702	+	1224	46	19	25	49	15	46	27	71	60	30	69	49	31	49	86	65	75	21	84	44	48	51	36	78
gene-b0575	U00096.3	598714	601857	+	3144	141	77	109	218	86	167	93	312	287	79	329	189	142	167	381	229	367	125	285	192	160	224	119	281
gene-b0576	U00096.3	601959	603335	+	1377	764	534	628	1854	325	1679	552	1973	2345	365	1850	2281	336	2347	2067	630	2706	1200	1961	2105	1638	2071	1680	2426
gene-b0577	U00096.3	603416	604663	-	1248	778	464	645	1165	412	1196	538	1627	1663	496	1744	1065	450	1188	1778	573	1418	685	1341	905	1142	1106	680	1315
gene-b0578	U00096.3	604771	605424	-	654	412	288	403	870	306	717	341	1201	1247	302	1270	741	297	766	1508	558	1180	366	1037	715	600	971	646	984
gene-b0579	U00096.3	605518	605886	-	369	63	20	35	110	30	142	48	130	157	44	142	90	64	93	173	76	187	50	207	113	120	157	73	99
gene-b0580	U00096.3	605951	606199	-	249	129	67	76	261	82	374	69	254	453	75	335	208	77	279	417	142	351	170	529	221	284	321	232	293
gene-b0581	U00096.3	606265	607383	-	1119	81	44	63	190	158	79	75	376	491	163	462	125	143	77	614	283	373	44	230	164	66	343	103	147
gene-b4835	U00096.3	607733	607792	-	60	3	4	4	9	3	10	2	13	14	8	13	7	4	9	11	8	10	2	16	8	10	8	8	4
gene-b4415	U00096.3	607836	607988	+	153	7	2	3	6	5	8	7	21	22	6	17	10	8	5	17	7	9	1	13	18	14	7	6	11
gene-b0582	U00096.3	608065	609177	+	1113	277	176	198	556	162	469	178	639	852	212	670	621	183	615	972	346	1041	316	628	738	445	894	553	721
gene-b0583	U00096.3	609459	610079	-	621	36	11	17	1005	15	37	21	573	2466	19	59	602	22	349	3829	40	4705	144	80	1958	95	4154	1230	60
gene-b0584	U00096.3	610254	612494	-	2241	589	374	77	9459	91	149	177	9819	51203	77	380	6268	138	11106	73281	148	60712	4857	446	27987	1583	55812	18188	344
gene-b0585	U00096.3	612737	613939	+	1203	32	9	9	792	12	22	22	1130	5148	16	75	145	33	18	6752	46	3150	29	103	333	38	3125	211	25
gene-b4511	U00096.3	613942	614160	+	219	5	3	5	588	4	13	8	671	2540	7	54	185	9	37	3724	14	2354	17	45	485	19	2448	268	16
gene-b0586	U00096.3	614157	618038	+	3882	263	168	123	5888	111	196	133	6735	25837	120	735	4038	185	840	38813	222	28266	480	538	11820	395	30291	7486	458
gene-b0587	U00096.3	618254	619387	+	1134	14	3	4	188	3	10	16	90	270	7	30	74	15	17	346	14	423	13	62	131	15	298	102	21
gene-b0588	U00096.3	619384	620199	-	816	35	8	14	1013	15	15	29	1011	2221	17	175	421	27	30	2496	36	2274	18	283	404	48	1899	365	27
gene-b0589	U00096.3	620196	621188	-	993	110	55	51	1077	56	627	59	1187	2427	47	211	376	77	130	2603	88	2257	73	306	361	115	1985	307	60
gene-b0590	U00096.3	621185	622189	-	1005	60	36	31	605	42	41	47	720	1702	32	132	132	59	62	1684	63	1229	48	141	122	74	1092	94	25
gene-b0591	U00096.3	622300	623550	+	1251	66	34	30	3089	39	54	54	3194	7563	50	322	1311	61	124	6619	69	6871	97	429	1307	130	5594	1119	111
gene-b0592	U00096.3	623554	624510	-	957	37	25	29	1669	38	36	40	1567	4135	36	251	710	42	52	4669	67	4113	37	339	880	90	3519	657	116
gene-b0593	U00096.3	624885	626060	+	1176	48	13	8	3796	22	20	20	4798	19098	26	208	1631	45	157	23887	49	16912	102	246	3412	102	15576	2055	86
gene-b0594	U00096.3	626070	627680	+	1611	56	28	23	5444	25	36	43	6270	24472	41	301	3716	55	443	31045	56	25282	304	353	8558	260	23123	4997	255
gene-b0595	U00096.3	627694	628551	+	858	68	28	25	4093	19	51	35	5083	18648	29	330	4445	46	1117	24085	40	21513	695	254	11362	538	19889	7158	317
gene-b0596	U00096.3	628551	629297	+	747	150	76	69	4305	54	135	100	5813	19849	75	427	5105	60	1681	25930	111	22076	1027	343	13221	705	20840	8946	488
gene-b0597	U00096.3	629300	629713	+	414	70	34	29	2563	30	75	51	3257	11172	63	266	3078	40	1072	14466	67	12752	590	174	8191	445	11946	5554	332
gene-b0598	U00096.3	629894	631999	+	2106	602	360	489	2774	321	649	317	2727	7615	396	1551	3075	422	1455	9386	693	11287	745	990	7914	839	10953	4975	857
gene-b4512	U00096.3	632182	632379	+	198	69	44	76	142	78	104	49	260	294	88	246	107	79	119	373	112	344	55	188	181	99	288	145	128
gene-b0599	U00096.3	632389	633477	-	1089	120	79	112	195	97	195	71	308	418	127	327	143	122	234	484	188	414	117	251	251	187	325	169	206
gene-b0600	U00096.3	633586	634746	+	1161	209	139	190	154	97	252	118	449	463	109	534	184	120	302	518	171	313	173	284	212	217	219	145	248
gene-b0601	U00096.3	634747	635376	-	630	37	26	47	38	31	61	33	104	96	29	102	32	42	60	136	61	93	35	92	54	67	62	35	79
gene-b0602	U00096.3	635349	636569	-	1221	20	9	17	17	11	20	25	40	24	21	28	18	30	14	45	32	54	14	27	18	25	18	13	22
gene-b0603	U00096.3	636716	637618	-	903	17	9	7	40	10	38	14	24	25	16	36	17	19	20	53	26	36	15	56	27	43	27	18	22
gene-b0604	U00096.3	637827	638573	-	747	133	109	129	400	114	286	99	517	473	129	578	360	116	319	730	210	620	206	567	385	255	375	280	475
gene-b0605	U00096.3	638945	639508	+	564	16136	10746	16077	35891	8602	28836	14133	56091	38237	12860	57604	32938	9301	31323	56587	14303	43041	15730	36321	29755	23391	31665	20627	39770
gene-b0606	U00096.3	639753	641318	+	1566	2402	1669	2355	7561	1590	4090	1899	10949	9431	2427	12647	6717	1635	5051	12940	2775	10846	2807	8171	6865	3635	8458	4396	8322
gene-b0607	U00096.3	641439	641867	-	429	69	44	62	87	48	106	67	117	125	37	120	73	61	81	112	96	111	52	155	70	118	82	60	88
gene-b0608	U00096.3	642088	643326	+	1239	59	32	33	93	45	86	51	171	191	60	173	93	60	70	261	103	225	37	134	108	99	143	48	108
gene-b4734	U00096.3	643330	643419	-	90	14	6	10	16	7	16	17	50	43	18	42	21	11	18	55	25	48	10	54	25	20	31	12	32
gene-b0610	U00096.3	643557	643967	-	411	396	263	328	945	191	792	270	839	1052	209	1073	792	192	858	1335	360	1485	469	1313	1001	656	1254	661	1120
gene-b0611	U00096.3	644197	645003	-	807	371	257	311	614	235	588	283	937	1005	255	1053	579	287	617	1319	459	1087	329	792	647	551	913	435	615
gene-b0612	U00096.3	645117	646580	-	1464	50	23	33	54	29	85	32	67	69	32	57	47	47	60	117	73	99	56	117	56	105	74	47	61
gene-b0613	U00096.3	646631	647509	-	879	34	19	23	30	19	48	27	52	41	24	62	24	41	36	67	40	50	16	65	23	51	35	14	20
gene-b0614	U00096.3	647484	648035	-	552	38	16	32	50	22	60	30	64	62	27	62	40	28	42	62	46	62	23	58	38	48	68	19	35
gene-b0615	U00096.3	648039	649571	-	1533	37	10	18	28	14	27	25	48	18	19	39	18	40	27	71	72	74	14	25	27	35	30	14	25
gene-b0616	U00096.3	649582	650490	-	909	39	24	28	27	28	26	27	60	86	22	70	17	40	27	108	76	63	21	33	35	48	39	21	30
gene-b0617	U00096.3	650487	650783	-	297	4	5	2	2	1	8	4	8	9	1	13	2	5	4	14	19	12	3	10	9	7	8	5	6
gene-b0618	U00096.3	650798	651856	-	1059	26	21	6	45	11	44	14	35	36	8	38	19	30	25	66	48	72	10	73	35	40	47	16	27
gene-b0619	U00096.3	652235	653893	+	1659	198	135	204	371	119	300	158	482	462	169	505	382	133	394	589	207	597	222	529	370	315	536	273	486
gene-b0620	U00096.3	653862	654542	+	681	73	37	69	217	36	106	67	212	226	62	243	180	46	144	287	101	280	68	242	206	106	263	145	235
gene-b0621	U00096.3	654583	655968	-	1386	65	30	32	106	35	88	50	126	125	38	111	73	57	85	170	119	146	59	122	91	110	107	68	90
gene-b0622	U00096.3	656557	657117	+	561	16	13	17	29	18	59	16	28	34	17	34	25	23	44	64	40	45	22	49	33	52	26	20	37
gene-b0623	U00096.3	657292	657501	+	210	30071	20424	21565	69519	14617	110938	18846	61577	70346	19756	84179	49705	16283	71736	88951	16627	71149	35335	147038	45751	91106	59901	53012	91716
gene-b0624	U00096.3	657555	657938	-	384	253	151	183	522	124	594	177	715	738	170	785	512	151	436	616	213	550	300	838	344	570	433	342	645
gene-b0627	U00096.3	658947	659150	+	204	358	276	289	441	241	526	301	500	910	255	486	333	235	592	795	409	737	243	771	423	575	546	346	539
gene-b0628	U00096.3	659251	660216	-	966	3797	2483	2888	5346	1472	4081	2708	7023	6767	1635	6427	6018	1404	5958	6750	2428	7844	3542	4850	5634	4059	5832	4165	5830
gene-b0629	U00096.3	660425	661378	-	954	94	76	83	218	56	214	66	231	237	94	240	174	72	177	250	92	221	86	254	134	208	159	129	196
gene-b0630	U00096.3	661637	662278	-	642	313	222	244	433	141	361	211	548	710	147	579	333	166	488	783	272	613	231	515	392	406	484	288	424
gene-b0631	U00096.3	662379	662642	-	264	141	92	119	385	153	310	84	336	564	114	453	272	133	326	698	299	625	187	610	428	195	609	315	368
gene-b0632	U00096.3	662752	663963	-	1212	854	535	646	1457	354	1298	647	1780	1997	411	1762	1392	435	1583	2517	767	2251	902	1493	1488	1206	1780	990	1402
gene-b0633	U00096.3	664102	665190	-	1089	866	597	719	1341	444	1468	607	1895	2149	469	2167	1374	449	1519	2467	870	1690	998	1589	1269	1404	1529	1002	1466
gene-b0634	U00096.3	665201	666313	-	1113	685	460	514	1165	291	1401	519	1613	1901	365	1699	1574	331	1559	1965	576	1663	899	1498	1492	1346	1401	1084	1786
gene-b0635	U00096.3	666316	668217	-	1902	1749	1110	1338	4833	653	3492	1221	4704	4639	928	4643	6036	729	4587	4975	1000	6258	2557	4735	5805	3368	4919	4139	7143
gene-b0636	U00096.3	668248	668715	-	468	1468	903	979	3407	485	2229	1019	3509	3456	641	3369	4115	518	3329	3624	849	5130	1788	3318	4257	2283	4053	3149	4897
gene-b0637	U00096.3	668719	669036	-	318	1223	706	883	3413	453	2405	902	3255	3176	623	2933	3494	537	2939	3243	765	4333	1457	3658	3513	2150	3589	2719	4435
gene-b0638	U00096.3	669296	669907	-	612	41	43	42	114	25	104	36	106	143	31	122	81	47	103	176	64	173	42	159	74	113	120	80	106
gene-b0639	U00096.3	669931	670572	-	642	72	41	48	147	39	135	47	169	195	50	182	101	54	141	251	105	190	56	162	115	139	178	114	143
gene-b0640	U00096.3	670574	671605	-	1032	524	365	492	1070	350	941	486	1589	1783	421	1583	1173	296	1302	2089	594	1529	573	1053	1222	894	1360	881	1454
gene-b0641	U00096.3	671605	672186	-	582	1950	1273	1734	4556	968	3335	1556	6207	6030	1304	5747	4786	942	4607	6727	1647	5947	2386	3954	4602	3204	4999	3257	5404
gene-b0642	U00096.3	672201	674783	-	2583	7139	4951	6055	15272	3462	10430	5582	21427	21134	4201	19225	17538	3284	16499	24323	6309	22555	8162	13556	17218	9523	18670	11831	19859
gene-b0643	U00096.3	675018	675500	+	483	364	255	447	1070	659	491	344	2404	2175	903	2757	592	635	423	3107	1005	1382	222	1605	592	455	1293	438	905
gene-b0644	U00096.3	675570	676547	-	978	60	32	56	177	72	127	69	257	254	86	285	87	97	69	374	132	208	35	290	85	120	192	56	119
gene-b0645	U00096.3	676711	677418	+	708	12	6	7	21	5	27	15	9	7	9	10	8	16	15	12	16	28	5	24	11	15	2	11	28
gene-b0646	U00096.3	677415	678842	+	1428	23	8	8	19	6	24	17	25	29	15	28	22	25	18	58	48	56	13	33	26	24	26	20	30
gene-b0647	U00096.3	678852	679406	-	555	9	3	3	15	1	24	4	17	19	6	12	14	16	12	26	16	26	12	27	11	21	14	12	12
gene-b0648	U00096.3	679508	680215	+	708	8	7	9	24	7	18	11	34	28	13	39	27	13	18	48	23	46	17	24	22	22	26	17	38
gene-b0649	U00096.3	680212	681663	+	1452	101	64	96	144	71	142	89	245	232	105	277	126	97	135	319	126	194	71	171	127	158	131	94	173
gene-b0650	U00096.3	681723	683393	-	1671	58	40	62	110	55	134	44	154	145	49	148	128	68	116	216	94	166	54	141	103	119	99	94	139
gene-b0651	U00096.3	683477	684412	-	936	170	183	148	179	92	252	100	241	286	118	365	212	126	310	393	189	371	157	297	289	206	304	176	286
gene-b0652	U00096.3	684530	685255	-	726	930	635	843	2234	672	1474	623	3259	3994	793	4403	1853	735	1590	5171	1138	3802	1025	2962	2458	1254	3485	1611	2991
gene-b0653	U00096.3	685255	685929	-	675	527	338	454	1226	428	934	347	1606	2254	382	2117	870	430	972	2715	746	2400	572	1778	1309	711	2157	767	1346
