# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR17374249_sorted.bam" "SRR17374246_sorted.bam" "SRR17374247_sorted.bam" "SRR17374244_sorted.bam" "SRR17374248_sorted.bam" "SRR17374245_sorted.bam" "SRR17374241_sorted.bam" "SRR17374243_sorted.bam" "SRR17374242_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR17374249_sorted.bam	SRR17374246_sorted.bam	SRR17374247_sorted.bam	SRR17374244_sorted.bam	SRR17374248_sorted.bam	SRR17374245_sorted.bam	SRR17374241_sorted.bam	SRR17374243_sorted.bam	SRR17374242_sorted.bam
gene-LUU82_05385	CP089586.1	1057168	1057971	-	804	8953	9487	11581	13251	14060	12629	10805	10071	12538
gene-LUU82_05390	CP089586.1	1058273	1059835	-	1563	7421	9672	9484	10928	10392	12118	10781	9566	13525
gene-LUU82_05395	CP089586.1	1059835	1060095	-	261	1609	2097	2073	2667	2315	2585	2254	1996	2638
gene-LUU82_05400	CP089586.1	1060076	1061560	-	1485	5179	6861	6334	7611	7345	8282	6933	6595	8671
gene-LUU82_05405	CP089586.1	1061993	1063168	+	1176	4196	6107	4996	6409	5724	6904	5574	5574	6740
gene-LUU82_05410	CP089586.1	1063146	1064336	+	1191	4487	6721	5503	7200	5958	7605	6350	5992	8126
gene-LUU82_05415	CP089586.1	1064449	1064958	-	510	1971	3032	2442	3071	3200	3056	3385	3093	3828
gene-LUU82_05420	CP089586.1	1065152	1065910	-	759	671	823	938	1188	1068	1091	1124	925	1140
gene-LUU82_05425	CP089586.1	1066055	1067623	-	1569	741	844	893	1027	1032	1079	1190	944	1344
gene-LUU82_05430	CP089586.1	1067965	1069050	+	1086	7481	9752	9423	12091	11230	12108	12036	10480	14351
gene-LUU82_05435	CP089586.1	1069246	1070016	-	771	8767	11679	11312	14554	13513	14310	12719	12209	14836
gene-LUU82_05440	CP089586.1	1070337	1072181	-	1845	5614	7301	7152	8447	7712	9212	8256	7459	10812
gene-LUU82_05445	CP089586.1	1072191	1073576	-	1386	2721	3441	3604	4158	3876	4670	3848	3458	5275
gene-LUU82_05450	CP089586.1	1073597	1074451	-	855	2243	3059	3153	3739	3406	3823	3712	2950	4578
gene-LUU82_05455	CP089586.1	1074448	1075257	-	810	3914	5641	5491	7155	6100	7353	6675	5499	8250
gene-LUU82_05460	CP089586.1	1075274	1075909	-	636	2140	2944	3034	4211	3354	3984	3806	2721	4322
gene-LUU82_05465	CP089586.1	1075926	1076273	-	348	825	1188	1235	1625	1419	1739	1455	1069	1811
gene-LUU82_05470	CP089586.1	1076459	1077052	+	594	580	806	734	927	831	1076	899	746	1124
gene-LUU82_05475	CP089586.1	1077156	1077521	+	366	1051	1726	1462	2107	1621	2027	1868	1521	2086
gene-LUU82_05480	CP089586.1	1077544	1078350	+	807	1748	2803	2352	3299	2529	3316	2845	2500	3542
gene-LUU82_05485	CP089586.1	1078811	1080619	-	1809	6197	13030	8205	12687	8350	14072	14805	12657	19821
gene-LUU82_05490	CP089586.1	1080667	1081653	-	987	195	236	238	245	236	287	192	199	285
gene-LUU82_05495	CP089586.1	1081774	1082493	-	720	7570	9601	9508	12161	11469	11855	10676	10062	11966
gene-LUU82_05500	CP089586.1	1082864	1083259	-	396	28678	32771	36275	39924	43690	37081	41660	36936	43392
gene-LUU82_05505	CP089586.1	1083554	1084543	+	990	6037	8634	8340	10653	9526	11090	10563	9500	13334
gene-LUU82_05510	CP089586.1	1084585	1085466	-	882	263	275	347	308	376	342	307	300	345
gene-LUU82_05515	CP089586.1	1085478	1086440	-	963	195	218	252	223	246	272	245	217	280
gene-LUU82_05520	CP089586.1	1086433	1087413	-	981	177	136	216	225	183	211	193	171	235
gene-LUU82_05525	CP089586.1	1087416	1088402	-	987	61	83	106	106	84	79	69	72	129
gene-LUU82_05530	CP089586.1	1088453	1090168	-	1716	25	32	33	52	38	45	46	36	47
gene-LUU82_05535	CP089586.1	1090380	1092035	-	1656	658	1209	899	1139	842	1180	1858	1257	2144
gene-LUU82_05540	CP089586.1	1092054	1092995	-	942	270	561	463	539	360	600	903	623	1219
gene-LUU82_05545	CP089586.1	1092985	1094067	-	1083	432	836	593	625	461	730	1189	877	1541
gene-LUU82_05550	CP089586.1	1094083	1095153	-	1071	357	756	521	643	424	629	1043	830	1484
gene-LUU82_05555	CP089586.1	1095153	1096079	-	927	319	644	432	556	409	589	973	851	1153
gene-LUU82_05560	CP089586.1	1096322	1096693	+	372	225	288	333	440	425	401	407	340	418
gene-LUU82_05565	CP089586.1	1096748	1097992	-	1245	16031	27773	16235	33064	23601	35469	30396	26965	35342
gene-LUU82_05570	CP089586.1	1098004	1098945	-	942	8718	15959	8378	19066	12419	19333	16063	14238	18440
gene-LUU82_05575	CP089586.1	1099240	1099425	+	186	2215	3294	2984	4558	4214	4109	4295	3968	4816
gene-LUU82_05580	CP089586.1	1099682	1100116	-	435	413	680	549	1088	736	829	842	765	882
gene-LUU82_05585	CP089586.1	1100427	1100942	-	516	196	281	235	372	311	299	325	249	308
gene-LUU82_05590	CP089586.1	1100926	1102044	-	1119	164	232	253	292	279	232	273	221	231
gene-LUU82_05595	CP089586.1	1102037	1102678	-	642	51	91	78	93	91	83	97	84	111
gene-LUU82_05600	CP089586.1	1102662	1103807	-	1146	41	75	87	90	81	95	71	57	80
gene-LUU82_05605	CP089586.1	1103917	1104786	+	870	126	167	160	217	187	195	193	134	232
gene-LUU82_05610	CP089586.1	1104845	1107454	-	2610	5998	13139	9785	12005	9118	12302	11435	9042	14698
gene-LUU82_05615	CP089586.1	1107657	1109471	-	1815	411	487	451	600	612	562	480	439	520
gene-LUU82_05620	CP089586.1	1110019	1110327	-	309	5514	8638	7261	12163	8786	10326	9541	8761	10652
gene-LUU82_05625	CP089586.1	1110441	1111265	+	825	2686	3957	3198	3788	3407	4507	3625	3317	4813
gene-LUU82_05630	CP089586.1	1111317	1112633	+	1317	5534	9196	6934	9307	7599	10609	9795	8454	13446
gene-LUU82_05635	CP089586.1	1112804	1113193	-	390	1999	1803	2608	2906	3581	2461	2256	2342	2329
gene-LUU82_05640	CP089586.1	1113522	1114424	-	903	6934	12211	9116	13709	9879	13677	13029	11522	15963
gene-LUU82_05645	CP089586.1	1114590	1118243	-	3654	5950	8843	7886	8865	7791	10698	9650	8522	13207
gene-LUU82_05650	CP089586.1	1118244	1121720	-	3477	3468	5039	4449	5470	4819	6090	5528	4829	7053
gene-LUU82_05655	CP089586.1	1121880	1122455	-	576	4175	4658	5396	6098	6595	5821	5274	5060	6124
gene-LUU82_05660	CP089586.1	1122471	1122995	-	525	3251	3623	4085	4744	4806	4378	4032	3915	4256
gene-LUU82_05665	CP089586.1	1123000	1123575	-	576	2240	2567	2927	3073	3268	3098	2960	2853	3396
gene-LUU82_05670	CP089586.1	1123900	1125231	-	1332	12449	24376	17405	26685	18404	25164	25571	21950	30432
gene-LUU82_05675	CP089586.1	1125582	1126787	+	1206	373	2887	535	626	535	750	703	558	997
gene-LUU82_05680	CP089586.1	1126777	1128156	+	1380	559	3488	776	870	840	1027	911	761	1233
gene-LUU82_05685	CP089586.1	1128398	1129327	+	930	406	821	579	679	691	715	604	522	809
gene-LUU82_05690	CP089586.1	1129780	1131024	-	1245	2380	4180	3153	4052	3832	4426	3910	3539	4788
gene-LUU82_05695	CP089586.1	1131133	1132323	-	1191	486	699	718	943	849	865	945	764	1088
gene-LUU82_05700	CP089586.1	1132631	1133758	-	1128	987	2014	1449	2392	1448	2469	2346	1802	3104
gene-LUU82_05705	CP089586.1	1134120	1134497	-	378	1924	2935	2623	3692	3096	3327	3358	3179	3694
gene-LUU82_05710	CP089586.1	1134913	1135506	-	594	7447	11309	9430	14104	12142	13100	12752	11091	14046
gene-LUU82_05715	CP089586.1	1135570	1135953	+	384	444	642	532	559	637	675	556	523	944
gene-LUU82_05720	CP089586.1	1136084	1138489	+	2406	16549	24745	20153	19094	21086	28717	22709	20578	34775
gene-LUU82_05725	CP089586.1	1138482	1138910	+	429	3407	5030	4289	4639	4448	5959	4824	4250	6749
gene-LUU82_05730	CP089586.1	1138910	1139251	+	342	4154	6400	5022	5159	5152	7099	5906	5355	8488
gene-LUU82_05735	CP089586.1	1139244	1140740	+	1497	12515	19001	15524	16347	16182	21583	18915	17207	26697
gene-LUU82_05740	CP089586.1	1140742	1141221	+	480	4286	6457	5331	6156	5583	7493	6730	5819	8984
gene-LUU82_05745	CP089586.1	1141221	1141514	+	294	3037	4601	3676	4344	3989	5196	4691	4105	6196
gene-LUU82_05750	CP089586.1	1141492	1141848	+	357	2392	3500	2912	3856	3367	4190	3824	3576	4550
gene-LUU82_05755	CP089586.1	1142095	1143249	+	1155	327	370	428	422	520	467	410	373	473
gene-LUU82_05760	CP089586.1	1143305	1143679	-	375	2158	2202	2724	3211	3483	2770	2515	2317	2804
gene-LUU82_05765	CP089586.1	1143698	1145014	-	1317	4881	4661	5961	6110	7359	6015	5296	4594	6404
gene-LUU82_05770	CP089586.1	1145425	1146900	-	1476	2447	3669	3210	3843	3527	4313	3965	3631	5102
gene-LUU82_05775	CP089586.1	1147031	1148239	-	1209	49516	63422	63737	83621	73190	82947	74745	70879	87843
gene-LUU82_05780	CP089586.1	1148693	1149052	-	360	1317	1643	1693	2795	1917	2217	2222	1940	2211
gene-LUU82_05785	CP089586.1	1149065	1149301	-	237	992	1380	1268	2291	1533	1821	1745	1586	1867
gene-LUU82_05790	CP089586.1	1149618	1150682	+	1065	5751	7830	7203	8616	8413	9400	9219	7880	11663
gene-LUU82_05795	CP089586.1	1150741	1151064	-	324	716	865	829	1293	1123	1104	1024	930	1109
gene-LUU82_05800	CP089586.1	1151165	1151407	+	243	3269	4352	4384	7572	5770	5922	5963	6157	6431
gene-LUU82_05805	CP089586.1	1151670	1152845	-	1176	20600	29534	20545	29161	27044	36387	24953	26306	34150
gene-LUU82_05810	CP089586.1	1152842	1153078	-	237	6370	9253	6593	9344	8469	11301	7672	7898	10770
gene-LUU82_05815	CP089586.1	1153096	1154310	-	1215	13858	19738	14197	20358	18604	24765	16645	17505	22740
gene-LUU82_05820	CP089586.1	1154307	1155764	-	1458	17951	24876	17756	23589	24018	31135	19623	21150	28187
gene-LUU82_05825	CP089586.1	1155780	1155932	-	153	3543	5104	3459	4511	4683	6001	3827	4006	5600
gene-LUU82_05830	CP089586.1	1155980	1156090	-	111	1712	2537	1644	2230	2241	2973	1820	1865	2702
gene-LUU82_05835	CP089586.1	1156344	1157303	-	960	3271	4986	4064	5095	4394	5799	4975	4503	6698
gene-LUU82_05840	CP089586.1	1157336	1158115	-	780	2895	4839	3804	4552	4011	5302	4579	4123	6305
gene-LUU82_05845	CP089586.1	1158115	1158549	-	435	1667	2750	2204	2617	2467	2936	2456	2212	3497
gene-LUU82_05850	CP089586.1	1158647	1158913	+	267	350	481	481	780	655	637	604	649	701
gene-LUU82_05855	CP089586.1	1158992	1159375	-	384	1535	1965	2067	2916	2506	2481	2310	2085	2768
gene-LUU82_05860	CP089586.1	1159505	1160422	-	918	8545	11695	11224	15639	13968	14874	13484	12109	15798
gene-LUU82_05865	CP089586.1	1160506	1161825	-	1320	2439	3736	3264	3417	3128	4380	3630	3162	5250
gene-LUU82_05870	CP089586.1	1161852	1162679	-	828	1510	2366	1864	2314	2035	2606	2228	1987	3160
gene-LUU82_05875	CP089586.1	1162692	1163540	-	849	1811	2639	2208	2496	2237	2946	2470	2364	3444
gene-LUU82_05880	CP089586.1	1163588	1163671	-	84	120	171	182	168	140	205	171	158	202
gene-LUU82_05885	CP089586.1	1164011	1165078	-	1068	2359	3256	3353	3578	3066	3902	3624	2925	4741
gene-LUU82_05890	CP089586.1	1165092	1166132	-	1041	1536	2155	2269	2608	2104	2598	2528	2133	3101
gene-LUU82_05900	CP089586.1	1166817	1166954	-	138	166	174	196	213	229	223	225	206	288
gene-LUU82_05905	CP089586.1	1167140	1168537	-	1398	30361	29825	42114	40670	41173	42202	36745	32952	47237
gene-LUU82_05910	CP089586.1	1168688	1169152	-	465	14792	14199	20116	16055	17584	20103	16307	13536	24002
gene-LUU82_05915	CP089586.1	1169142	1170392	-	1251	31615	30732	43072	36480	39398	43805	35686	31576	50935
gene-LUU82_05920	CP089586.1	1170498	1171805	-	1308	28002	27664	39191	34427	35675	39835	32679	29752	48299
gene-LUU82_05925	CP089586.1	1171903	1172664	-	762	15958	15988	21772	20572	20887	22271	18551	16707	25452
gene-LUU82_05930	CP089586.1	1172992	1173843	+	852	7431	8040	9362	9677	9980	10512	9030	9502	12319
gene-LUU82_05935	CP089586.1	1174077	1174271	-	195	28567	32880	43509	51688	45595	39311	51231	43191	56560
gene-LUU82_05940	CP089586.1	1175097	1175282	-	186	161	176	188	264	251	255	217	234	253
gene-LUU82_05945	CP089586.1	1175284	1175394	-	111	105	118	143	156	158	150	162	131	182
gene-LUU82_05950	CP089586.1	1175465	1175617	-	153	651	714	840	1224	1204	850	1104	1205	993
gene-LUU82_05955	CP089586.1	1175991	1176548	+	558	668	1013	793	919	1159	1221	1063	1469	1832
gene-LUU82_05960	CP089586.1	1176626	1177426	-	801	1257	1626	1396	1891	2062	1946	1922	2159	2464
gene-LUU82_05965	CP089586.1	1177734	1178270	-	537	623	761	876	914	1076	904	818	857	913
gene-LUU82_05970	CP089586.1	1178299	1178463	-	165	353	444	445	420	524	514	399	471	526
gene-LUU82_05975	CP089586.1	1178643	1179170	-	528	687	783	830	772	954	822	839	814	1019
gene-LUU82_05980	CP089586.1	1179221	1179439	-	219	679	887	930	842	1015	888	940	812	1034
gene-LUU82_05985	CP089586.1	1179457	1180035	-	579	1215	1668	1591	1668	1836	1714	1671	1499	2009
gene-LUU82_05990	CP089586.1	1180047	1180388	-	342	695	949	941	917	1049	1035	952	926	1160
gene-LUU82_05995	CP089586.1	1180905	1181546	-	642	266	380	368	457	431	478	516	368	602
gene-LUU82_06000	CP089586.1	1181543	1181923	-	381	132	190	197	248	205	236	230	188	305
gene-LUU82_06005	CP089586.1	1182253	1183962	-	1710	485	598	601	655	694	713	685	594	764
gene-LUU82_06010	CP089586.1	1183976	1184845	-	870	319	434	464	523	461	583	533	435	650
gene-LUU82_06015	CP089586.1	1184912	1185229	-	318	125	136	156	160	159	151	195	164	172
gene-LUU82_06020	CP089586.1	1185230	1185613	-	384	94	134	141	151	146	170	206	182	189
gene-LUU82_06025	CP089586.1	1185615	1185818	-	204	61	109	94	100	99	98	121	103	160
gene-LUU82_06030	CP089586.1	1185803	1185958	-	156	80	110	92	115	115	105	128	126	142
gene-LUU82_06035	CP089586.1	1185970	1186242	-	273	108	167	131	169	147	206	256	197	252
gene-LUU82_06040	CP089586.1	1186243	1186464	-	222	74	132	110	121	117	187	242	173	245
gene-LUU82_06045	CP089586.1	1186636	1187208	+	573	804	1517	1308	2323	1465	2013	2169	1676	2450
gene-LUU82_06050	CP089586.1	1187235	1188623	+	1389	2094	3370	2920	4254	2908	4177	4193	3360	5695
gene-LUU82_06055	CP089586.1	1188637	1189857	+	1221	3512	5380	4606	5848	4849	6669	6395	5689	8534
gene-LUU82_06060	CP089586.1	1190000	1190821	-	822	2536	5114	4368	7860	3781	6682	10261	7179	11694
gene-LUU82_06065	CP089586.1	1190839	1191534	-	696	1418	2707	2384	4238	2149	3837	5472	3409	6273
gene-LUU82_06070	CP089586.1	1191527	1192552	-	1026	2669	4672	4319	6938	3908	6941	9086	6281	11381
gene-LUU82_06075	CP089586.1	1192802	1193098	-	297	404	528	625	1058	689	690	898	703	792
gene-LUU82_06080	CP089586.1	1193091	1193477	-	387	742	916	1157	2493	1143	1255	1490	1096	1560
gene-LUU82_06085	CP089586.1	1194001	1194879	-	879	740	1011	1078	1371	1181	1243	1228	1064	1489
gene-LUU82_06090	CP089586.1	1195058	1195438	-	381	8433	12740	10802	14835	14075	14668	15094	14069	18048
gene-LUU82_06095	CP089586.1	1195596	1195952	-	357	2719	4667	3366	4785	3734	4839	4686	4046	5813
gene-LUU82_06100	CP089586.1	1196096	1196416	+	321	1992	3645	2583	4295	3108	4493	4308	3569	5247
gene-LUU82_06105	CP089586.1	1196566	1197105	-	540	1623	2431	2464	4263	2374	3851	2629	2110	2968
gene-LUU82_06110	CP089586.1	1197188	1197904	-	717	588	860	749	1077	848	994	1016	727	1090
gene-LUU82_06115	CP089586.1	1198052	1198474	+	423	2119	2414	3369	3184	3379	2780	3256	2504	3607
gene-LUU82_06120	CP089586.1	1198873	1199367	+	495	1822	2040	2487	3179	2848	2873	2993	2160	3120
gene-LUU82_06125	CP089586.1	1199522	1200139	+	618	393	551	568	885	621	761	984	761	1101
gene-LUU82_06130	CP089586.1	1200212	1200793	-	582	411	569	516	793	687	733	644	613	708
gene-LUU82_06135	CP089586.1	1201018	1201254	+	237	3788	3534	5892	6003	5577	4409	5089	4503	5377
gene-LUU82_06140	CP089586.1	1201251	1201454	-	204	4602	4179	7057	6725	6675	5218	5970	5414	6414
gene-LUU82_06145	CP089586.1	1201795	1202055	+	261	628	720	801	1049	898	852	959	785	967
gene-LUU82_06150	CP089586.1	1202084	1202272	+	189	583	700	729	1056	821	833	889	800	919
gene-LUU82_06155	CP089586.1	1202461	1203030	+	570	490	602	599	840	735	785	736	615	750
gene-LUU82_06160	CP089586.1	1203118	1203402	+	285	700	910	974	1229	872	1116	1137	913	1320
gene-LUU82_06165	CP089586.1	1203464	1203682	+	219	577	771	858	1082	793	888	1051	786	1145
gene-LUU82_06170	CP089586.1	1204178	1204378	-	201	11829	15563	9876	18399	17711	14094	12098	22883	8920
gene-LUU82_06175	CP089586.1	1204735	1205421	-	687	711	1486	620	1660	1299	1945	2092	2359	2993
gene-LUU82_06180	CP089586.1	1205762	1206244	-	483	222	190	227	229	330	260	219	223	281
gene-LUU82_06185	CP089586.1	1206579	1207601	-	1023	182	263	203	262	281	258	244	246	323
gene-LUU82_06190	CP089586.1	1207952	1209472	-	1521	545	498	390	510	936	755	473	790	924
gene-LUU82_06195	CP089586.1	1209693	1212575	-	2883	11113	10623	16522	12170	13924	12952	11646	10782	13860
gene-LUU82_06200	CP089586.1	1212838	1213368	-	531	964	782	1337	1119	1264	1183	932	798	1232
gene-LUU82_06205	CP089586.1	1213507	1214028	-	522	178	127	285	278	243	218	208	176	238
gene-LUU82_06210	CP089586.1	1214036	1214191	-	156	36	25	46	59	50	40	37	38	37
gene-LUU82_06215	CP089586.1	1214627	1215355	+	729	650	1539	954	1868	1011	1552	2124	2109	2239
gene-LUU82_06220	CP089586.1	1215768	1216129	-	362	439113	617156	501439	690752	637059	664837	766780	843144	871852
gene-LUU82_06225	CP089586.1	1216220	1216684	-	465	5368	6522	6693	7448	7238	7893	7163	6725	8894
gene-LUU82_06230	CP089586.1	1216706	1219078	-	2373	16904	20906	20198	22236	22395	24407	21516	20773	27277
gene-LUU82_06235	CP089586.1	1219112	1219852	-	741	3554	4097	3956	4272	4597	4763	4038	4006	5112
gene-LUU82_06240	CP089586.1	1219968	1220201	-	234	3985	4818	4741	6255	6706	5758	5201	5617	5670
gene-LUU82_06245	CP089586.1	1220268	1220726	-	459	1829	2221	2290	2987	2719	2749	2777	2573	3280
gene-LUU82_06250	CP089586.1	1221065	1222369	-	1305	84286	155376	107081	132734	112992	157553	144517	122663	188404
gene-LUU82_06255	CP089586.1	1222499	1224016	-	1518	60049	109282	72193	72865	70434	101333	84005	67622	120259
gene-LUU82_06260	CP089586.1	1224019	1224780	-	762	33429	60906	40595	39752	39982	56682	45610	37639	67745
gene-LUU82_06265	CP089586.1	1224902	1226092	-	1191	37345	65324	44494	46098	44104	62239	51415	41810	77216
gene-LUU82_06270	CP089586.1	1226231	1227241	-	1011	112152	183455	133445	155225	145292	182574	160116	130000	208641
gene-LUU82_06275	CP089586.1	1227294	1228307	-	1014	48477	61218	57073	63058	60902	75475	63795	51884	84501
gene-LUU82_06280	CP089586.1	1228949	1229578	-	630	5048	6352	7054	8306	6733	7383	7507	6862	8322
gene-LUU82_06285	CP089586.1	1230281	1231183	+	903	2022	2355	2855	3103	2817	3066	2889	2454	3571
gene-LUU82_06290	CP089586.1	1231426	1232013	-	588	15828	28166	19659	29112	22975	30278	23092	22095	28324
gene-LUU82_06295	CP089586.1	1232587	1233531	-	945	2761	3604	3692	4528	3776	4045	4265	3604	4438
gene-LUU82_06300	CP089586.1	1233641	1234636	-	996	3232	4479	4720	5477	4290	5163	5586	4499	6438
gene-LUU82_06305	CP089586.1	1234633	1235544	-	912	814	1310	1101	1707	1216	1451	1429	1340	1596
gene-LUU82_06310	CP089586.1	1236368	1237303	-	936	8003	13821	10411	18030	12126	17558	16580	14970	19932
gene-LUU82_06315	CP089586.1	1237370	1238809	-	1440	3700	5221	4437	5588	4899	6022	5319	4932	6776
gene-LUU82_06320	CP089586.1	1238817	1239302	-	486	1594	2298	2031	2710	2236	2767	2570	2271	3093
gene-LUU82_06325	CP089586.1	1239310	1240149	-	840	3188	4881	3987	5246	4061	5565	4986	4282	6368
gene-LUU82_06330	CP089586.1	1240155	1241087	-	933	3348	5195	4229	5309	4489	5720	5194	4559	6615
gene-LUU82_06335	CP089586.1	1241694	1244540	-	2847	16251	19684	19901	18314	21438	22613	17251	16045	23655
gene-LUU82_06340	CP089586.1	1244548	1246533	-	1986	9776	11228	11536	11256	12751	12562	9251	8785	12235
gene-LUU82_06345	CP089586.1	1246802	1247038	-	237	217	349	293	479	349	422	437	369	524
gene-LUU82_06350	CP089586.1	1247035	1247685	-	651	636	899	831	1331	1076	1156	1244	1012	1384
gene-LUU82_06355	CP089586.1	1247858	1248697	-	840	459	461	503	593	582	621	537	502	699
gene-LUU82_06360	CP089586.1	1248845	1248952	-	108	110	112	116	154	118	123	108	105	137
gene-LUU82_06365	CP089586.1	1249106	1250216	-	1111	2935	3743	3940	5203	4400	5127	4751	4171	5654
gene-LUU82_06370	CP089586.1	1250385	1250489	-	105	107	119	108	190	130	131	142	137	165
gene-LUU82_06375	CP089586.1	1250531	1253062	-	2532	15218	26024	19545	24909	21472	27962	24797	22541	32955
gene-LUU82_06380	CP089586.1	1253476	1254048	-	573	1724	3550	2715	3731	2862	3273	3950	2978	4490
gene-LUU82_06385	CP089586.1	1254109	1254783	-	675	64	77	106	90	100	98	75	70	95
gene-LUU82_06390	CP089586.1	1254776	1255858	-	1083	201	245	261	281	322	284	234	222	310
gene-LUU82_06395	CP089586.1	1256222	1257088	-	867	7263	8619	8613	12201	11236	10740	9336	9420	10348
gene-LUU82_06400	CP089586.1	1257232	1257873	+	642	884	1325	1270	1874	1532	1864	1493	1458	1658
gene-LUU82_06405	CP089586.1	1258045	1259100	-	1056	2062	2938	2416	3052	2908	3087	2782	2649	3310
gene-LUU82_06410	CP089586.1	1259418	1260488	+	1071	4176	3920	4603	4955	6955	4774	3572	3574	4184
gene-LUU82_06415	CP089586.1	1260684	1261445	+	762	1248	1525	1669	1884	1778	2022	1749	1443	2194
gene-LUU82_06420	CP089586.1	1261463	1261957	+	495	1323	1781	1746	1941	1836	2162	1919	1443	2474
gene-LUU82_06425	CP089586.1	1261971	1263197	+	1227	4319	5945	5467	6580	6604	7341	6514	5470	7934
gene-LUU82_06430	CP089586.1	1263384	1264508	-	1125	3124	3689	4052	4483	4826	4479	3978	3647	4572
gene-LUU82_06435	CP089586.1	1264933	1265253	-	321	2974	3480	4009	5231	5070	4282	4248	4126	4664
gene-LUU82_06440	CP089586.1	1265407	1266285	-	879	1493	1815	2074	2693	2185	2369	2497	1970	2776
gene-LUU82_06445	CP089586.1	1266405	1266923	+	519	1008	1092	1204	1282	1393	1315	1198	1058	1490
gene-LUU82_06450	CP089586.1	1267050	1267973	+	924	4583	5546	5518	6179	6884	6737	5732	4921	7091
gene-LUU82_06455	CP089586.1	1267991	1268305	+	315	2254	2662	2585	2946	3195	3145	2722	2419	3414
gene-LUU82_06460	CP089586.1	1268622	1269650	-	1029	5737	12663	8123	21060	7968	15987	11832	10870	12383
gene-LUU82_06465	CP089586.1	1269769	1270530	-	762	1732	3126	2589	5062	2325	4725	2303	2330	2423
gene-LUU82_06470	CP089586.1	1270527	1271483	-	957	1563	2670	2309	4558	2069	4119	2068	1836	2310
gene-LUU82_06475	CP089586.1	1271470	1272441	-	972	1730	2879	2695	4767	2136	4685	2141	2038	2301
gene-LUU82_06480	CP089586.1	1272480	1272635	-	156	26	21	26	26	12	29	24	24	24
gene-LUU82_06485	CP089586.1	1272816	1273787	-	972	7453	13191	10735	17342	10766	15929	15270	13695	17894
gene-LUU82_06490	CP089586.1	1273905	1276010	-	2106	15156	27745	21910	30786	20140	30900	29256	25351	36549
gene-LUU82_06495	CP089586.1	1275973	1276371	-	399	1773	3035	2414	3584	2805	3379	2870	2951	3236
gene-LUU82_06500	CP089586.1	1277172	1278038	+	867	3069	3320	3712	4249	4310	4139	3524	3246	4170
gene-LUU82_06505	CP089586.1	1278058	1278558	+	501	2323	2574	2855	3295	3349	3294	2723	2527	3218
gene-LUU82_06510	CP089586.1	1278899	1280404	+	1506	18064	35895	27688	41945	26625	41094	51272	42263	59065
gene-LUU82_06515	CP089586.1	1280482	1280583	-	102	31	42	55	83	54	67	88	80	71
gene-LUU82_06520	CP089586.1	1280673	1281590	+	918	1741	1999	2613	2791	2375	2481	2993	2721	3350
