# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR9623113_sorted.bam" "SRR9623111_sorted.bam" "SRR9623115_sorted.bam" "SRR9623114_sorted.bam" "SRR9623109_sorted.bam" "SRR9623110_sorted.bam" "SRR9623112_sorted.bam" "SRR9623108_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR9623113_sorted.bam	SRR9623111_sorted.bam	SRR9623115_sorted.bam	SRR9623114_sorted.bam	SRR9623109_sorted.bam	SRR9623110_sorted.bam	SRR9623112_sorted.bam	SRR9623108_sorted.bam
gene-FLV31_RS04365	NZ_VIQP01000001.1	986390	987187	+	798	18	51	69	45	543	101	37	2492
gene-FLV31_RS04370	NZ_VIQP01000001.1	987239	987312	+	74	0	4	9	2	37	7	5	152
gene-FLV31_RS04375	NZ_VIQP01000001.1	987422	987925	+	504	3	15	12	6	52	17	2	174
gene-FLV31_RS04380	NZ_VIQP01000001.1	987926	989173	+	1248	4	34	42	15	89	51	4	304
gene-FLV31_RS04385	NZ_VIQP01000001.1	989500	989880	+	381	7	13	62	32	12	35	2	10
gene-FLV31_RS04390	NZ_VIQP01000001.1	990108	990254	+	147	2	13	22	14	45	30	1	39
gene-FLV31_RS04395	NZ_VIQP01000001.1	990644	993160	-	2517	32	82	260	172	179	155	16	565
gene-FLV31_RS04400	NZ_VIQP01000001.1	993153	994061	-	909	22	35	133	86	215	82	16	592
gene-FLV31_RS04405	NZ_VIQP01000001.1	994110	994634	-	525	17	9	91	56	82	33	13	318
gene-FLV31_RS04410	NZ_VIQP01000001.1	994745	995887	+	1143	36	108	175	105	371	232	30	809
gene-FLV31_RS04415	NZ_VIQP01000001.1	996008	997777	-	1770	7	59	76	28	71	89	6	113
gene-FLV31_RS04420	NZ_VIQP01000001.1	997784	1001059	-	3276	7	60	91	43	54	132	4	48
gene-FLV31_RS04425	NZ_VIQP01000001.1	1001132	1002046	-	915	2	10	12	5	14	18	0	37
gene-FLV31_RS04430	NZ_VIQP01000001.1	1002104	1002652	-	549	1	2	11	4	7	7	3	11
gene-FLV31_RS04435	NZ_VIQP01000001.1	1002910	1003971	+	1062	2	13	21	10	15	29	0	23
gene-FLV31_RS04440	NZ_VIQP01000001.1	1004083	1004793	+	711	12	112	35	11	780	214	20	3020
gene-FLV31_RS04445	NZ_VIQP01000001.1	1004795	1007524	-	2730	7	79	39	17	257	95	6	1138
gene-FLV31_RS04450	NZ_VIQP01000001.1	1007595	1008935	-	1341	423	3143	863	519	23945	8075	2651	146329
gene-FLV31_RS04455	NZ_VIQP01000001.1	1009049	1010242	-	1194	10	111	48	24	678	226	12	3025
gene-FLV31_RS20200	NZ_VIQP01000001.1	1010252	1013377	-	3126	11	105	64	24	462	170	20	1732
gene-FLV31_RS04465	NZ_VIQP01000001.1	1013499	1014107	+	609	50	588	144	40	5171	1113	857	28333
gene-FLV31_RS04470	NZ_VIQP01000001.1	1014978	1016876	-	1899	11	254	65	22	1490	502	31	7250
gene-FLV31_RS04475	NZ_VIQP01000001.1	1016930	1017856	-	927	14	292	51	28	1915	554	41	8544
gene-FLV31_RS04480	NZ_VIQP01000001.1	1018078	1019568	+	1491	4	21	9	6	183	41	7	791
gene-FLV31_RS04485	NZ_VIQP01000001.1	1019565	1020032	-	468	2	20	9	6	83	26	4	401
gene-FLV31_RS04490	NZ_VIQP01000001.1	1020025	1020591	-	567	3	30	15	4	277	69	5	565
gene-FLV31_RS04495	NZ_VIQP01000001.1	1020751	1020984	+	234	49	1228	136	30	11960	3371	440	35099
gene-FLV31_RS04500	NZ_VIQP01000001.1	1021104	1022354	+	1251	11	245	57	24	1626	528	42	9865
gene-FLV31_RS04505	NZ_VIQP01000001.1	1022362	1023099	+	738	3	30	6	1	154	67	3	1205
gene-FLV31_RS04510	NZ_VIQP01000001.1	1023236	1023682	+	447	5	32	8	5	163	45	8	679
gene-FLV31_RS04515	NZ_VIQP01000001.1	1023686	1025134	+	1449	18	260	64	31	1290	401	59	7701
gene-FLV31_RS04520	NZ_VIQP01000001.1	1025329	1026177	+	849	8	10	10	6	45	16	1	59
gene-FLV31_RS04525	NZ_VIQP01000001.1	1026451	1026987	+	537	3	10	3	6	27	8	0	46
gene-FLV31_RS04530	NZ_VIQP01000001.1	1027042	1027422	+	381	2	12	5	4	39	25	3	86
gene-FLV31_RS04535	NZ_VIQP01000001.1	1027475	1028575	-	1101	2	22	6	7	60	21	2	275
gene-FLV31_RS04540	NZ_VIQP01000001.1	1028604	1029269	+	666	1	17	7	5	104	25	0	309
gene-FLV31_RS04545	NZ_VIQP01000001.1	1029271	1029747	+	477	3	21	6	1	77	32	3	307
gene-FLV31_RS04550	NZ_VIQP01000001.1	1029759	1030352	-	594	1	18	7	4	143	38	1	256
gene-FLV31_RS04555	NZ_VIQP01000001.1	1030371	1031786	-	1416	8	67	27	10	547	125	13	1143
gene-FLV31_RS04560	NZ_VIQP01000001.1	1031792	1034929	-	3138	26	189	96	53	1281	369	52	2970
gene-FLV31_RS04565	NZ_VIQP01000001.1	1034952	1036085	-	1134	14	89	51	33	552	181	31	1434
gene-FLV31_RS04570	NZ_VIQP01000001.1	1036093	1036617	-	525	4	14	15	13	152	51	9	317
gene-FLV31_RS04575	NZ_VIQP01000001.1	1036754	1037149	-	396	6	51	21	8	129	82	7	741
gene-FLV31_RS04580	NZ_VIQP01000001.1	1037201	1038220	-	1020	7	241	60	15	1202	348	24	5604
gene-FLV31_RS04585	NZ_VIQP01000001.1	1038470	1039096	-	627	3	18	17	11	72	17	0	349
gene-FLV31_RS04590	NZ_VIQP01000001.1	1039193	1039819	-	627	8	36	47	19	211	63	8	785
gene-FLV31_RS04595	NZ_VIQP01000001.1	1039858	1041450	-	1593	3	25	43	43	111	45	7	565
gene-FLV31_RS04600	NZ_VIQP01000001.1	1041521	1041838	-	318	5	14	11	10	90	27	3	503
gene-FLV31_RS04605	NZ_VIQP01000001.1	1041889	1042647	-	759	3	32	25	20	99	51	2	624
gene-FLV31_RS04610	NZ_VIQP01000001.1	1042660	1044441	-	1782	7	69	42	37	198	98	3	1532
gene-FLV31_RS04615	NZ_VIQP01000001.1	1044441	1045301	-	861	5	31	22	18	91	40	2	750
gene-FLV31_RS04620	NZ_VIQP01000001.1	1045303	1046349	-	1047	8	25	50	35	136	48	3	955
gene-FLV31_RS04625	NZ_VIQP01000001.1	1046381	1047379	-	999	12	32	64	43	147	73	8	1178
gene-FLV31_RS04630	NZ_VIQP01000001.1	1047383	1049038	-	1656	5	80	40	32	252	104	16	2184
gene-FLV31_RS04635	NZ_VIQP01000001.1	1049041	1049907	-	867	6	78	18	8	346	105	14	2826
gene-FLV31_RS04640	NZ_VIQP01000001.1	1050014	1051015	-	1002	13	122	30	12	750	207	49	5694
gene-FLV31_RS04645	NZ_VIQP01000001.1	1051164	1052036	+	873	3	24	17	9	136	25	3	587
gene-FLV31_RS04650	NZ_VIQP01000001.1	1052056	1052811	+	756	2	22	13	8	110	31	5	829
gene-FLV31_RS04655	NZ_VIQP01000001.1	1052808	1053944	+	1137	2	15	7	5	66	27	2	398
gene-FLV31_RS04660	NZ_VIQP01000001.1	1054014	1055147	+	1134	8	50	19	10	308	76	18	1639
gene-FLV31_RS04665	NZ_VIQP01000001.1	1055212	1056297	+	1086	2	23	10	1	88	18	4	592
gene-FLV31_RS04670	NZ_VIQP01000001.1	1056294	1057019	+	726	3	24	13	3	115	43	8	665
gene-FLV31_RS04675	NZ_VIQP01000001.1	1057088	1058083	+	996	5	103	26	11	586	179	21	3964
gene-FLV31_RS04680	NZ_VIQP01000001.1	1058142	1058744	-	603	2	21	8	0	53	22	4	332
gene-FLV31_RS04685	NZ_VIQP01000001.1	1058776	1059681	-	906	3	16	10	7	66	36	3	402
gene-FLV31_RS04690	NZ_VIQP01000001.1	1060069	1061622	-	1554	107	733	148	67	5339	1355	251	29191
gene-FLV31_RS04695	NZ_VIQP01000001.1	1061690	1062052	-	363	4	16	7	3	123	26	6	594
gene-FLV31_RS04700	NZ_VIQP01000001.1	1062056	1062595	-	540	3	30	24	12	239	65	13	1173
gene-FLV31_RS04705	NZ_VIQP01000001.1	1062730	1063206	-	477	5	15	10	3	148	38	2	395
gene-FLV31_RS04710	NZ_VIQP01000001.1	1063520	1069039	+	5520	32	98	125	109	562	193	45	4207
gene-FLV31_RS04715	NZ_VIQP01000001.1	1069241	1069669	-	429	13	61	17	23	751	170	15	649
gene-FLV31_RS04720	NZ_VIQP01000001.1	1069836	1070333	-	498	2	13	7	2	90	13	5	304
gene-FLV31_RS04725	NZ_VIQP01000001.1	1070475	1070831	+	357	0	15	3	2	92	26	2	411
gene-FLV31_RS04730	NZ_VIQP01000001.1	1070839	1071150	+	312	0	9	3	2	66	23	2	350
gene-FLV31_RS04735	NZ_VIQP01000001.1	1071147	1073495	+	2349	12	52	27	19	171	72	25	744
gene-FLV31_RS04740	NZ_VIQP01000001.1	1073505	1074506	-	1002	5	45	18	8	266	67	9	1295
gene-FLV31_RS04745	NZ_VIQP01000001.1	1074678	1075598	+	921	23	34	60	33	246	61	31	494
gene-FLV31_RS04750	NZ_VIQP01000001.1	1075801	1077429	+	1629	8	70	31	16	494	149	16	1853
gene-FLV31_RS04755	NZ_VIQP01000001.1	1077437	1078249	-	813	6	19	16	4	101	52	4	512
gene-FLV31_RS04760	NZ_VIQP01000001.1	1078417	1078896	-	480	6	61	21	14	796	160	30	3745
gene-FLV31_RS04765	NZ_VIQP01000001.1	1078946	1079905	-	960	1	34	20	6	191	53	5	994
gene-FLV31_RS04770	NZ_VIQP01000001.1	1079912	1080886	-	975	10	109	51	18	783	165	25	3883
gene-FLV31_RS04775	NZ_VIQP01000001.1	1081004	1081480	+	477	3	22	7	2	150	48	7	546
gene-FLV31_RS04780	NZ_VIQP01000001.1	1081464	1082357	-	894	2	26	24	15	122	52	11	746
gene-FLV31_RS04785	NZ_VIQP01000001.1	1082354	1082707	-	354	1	19	10	14	114	26	5	569
gene-FLV31_RS04790	NZ_VIQP01000001.1	1082804	1083262	+	459	1	28	7	6	144	38	4	823
gene-FLV31_RS04795	NZ_VIQP01000001.1	1083264	1084013	-	750	3	29	18	8	147	47	4	633
gene-FLV31_RS04800	NZ_VIQP01000001.1	1084095	1085249	+	1155	2	39	22	8	226	54	8	1162
gene-FLV31_RS04805	NZ_VIQP01000001.1	1085378	1086721	+	1344	33	445	184	78	3832	877	92	19309
gene-FLV31_RS04810	NZ_VIQP01000001.1	1086859	1087578	+	720	5	7	15	14	59	18	8	192
gene-FLV31_RS04815	NZ_VIQP01000001.1	1087562	1089991	+	2430	46	76	195	115	373	110	27	1078
gene-FLV31_RS04820	NZ_VIQP01000001.1	1090051	1090491	-	441	10	36	46	25	233	61	7	1101
gene-FLV31_RS04825	NZ_VIQP01000001.1	1090686	1094087	+	3402	42	583	207	86	3356	1007	88	16838
gene-FLV31_RS04830	NZ_VIQP01000001.1	1094093	1094473	+	381	43	259	91	61	2354	532	99	8974
gene-FLV31_RS04835	NZ_VIQP01000001.1	1094564	1095184	+	621	3	29	42	24	93	40	5	569
gene-FLV31_RS04840	NZ_VIQP01000001.1	1095220	1095891	+	672	14	40	54	36	221	69	12	895
gene-FLV31_RS04845	NZ_VIQP01000001.1	1095888	1096448	-	561	32	55	91	67	586	120	53	2309
gene-FLV31_RS04850	NZ_VIQP01000001.1	1096992	1098779	+	1788	9	44	42	18	270	88	17	1121
gene-FLV31_RS04855	NZ_VIQP01000001.1	1098796	1101048	+	2253	7	35	56	16	83	39	1	513
gene-FLV31_RS04860	NZ_VIQP01000001.1	1101245	1102408	+	1164	13	152	65	32	964	267	35	3800
gene-FLV31_RS04865	NZ_VIQP01000001.1	1102789	1103568	+	780	42	31	134	94	241	58	49	753
gene-FLV31_RS04870	NZ_VIQP01000001.1	1103717	1104685	+	969	19	60	139	76	348	91	17	1644
gene-FLV31_RS04875	NZ_VIQP01000001.1	1104688	1105968	+	1281	27	98	199	114	480	139	16	2333
gene-FLV31_RS04880	NZ_VIQP01000001.1	1105971	1107608	+	1638	30	215	213	94	704	284	28	4546
gene-FLV31_RS04885	NZ_VIQP01000001.1	1107782	1110994	+	3213	77	760	427	249	4512	1827	175	22023
gene-FLV31_RS04890	NZ_VIQP01000001.1	1111097	1111540	+	444	8	38	17	8	651	129	23	2598
gene-FLV31_RS04895	NZ_VIQP01000001.1	1111598	1112656	-	1059	3	2	11	4	22	11	1	60
gene-FLV31_RS04900	NZ_VIQP01000001.1	1112776	1115505	+	2730	2	9	42	21	28	20	2	85
gene-FLV31_RS04905	NZ_VIQP01000001.1	1115567	1116883	+	1317	7	16	34	24	22	15	4	99
gene-FLV31_RS04910	NZ_VIQP01000001.1	1116864	1117283	-	420	4	6	10	11	13	13	2	89
gene-FLV31_RS04915	NZ_VIQP01000001.1	1117286	1119124	-	1839	14	53	74	51	172	62	18	931
gene-FLV31_RS04920	NZ_VIQP01000001.1	1119216	1119623	-	408	8	13	32	20	107	42	12	563
gene-FLV31_RS04925	NZ_VIQP01000001.1	1119628	1121811	-	2184	18	75	82	59	523	157	36	2706
gene-FLV31_RS04930	NZ_VIQP01000001.1	1122131	1122598	+	468	4	28	9	10	315	44	16	1015
gene-FLV31_RS04935	NZ_VIQP01000001.1	1122611	1123384	+	774	6	38	16	11	194	49	16	1033
gene-FLV31_RS04940	NZ_VIQP01000001.1	1123368	1124981	-	1614	8	77	41	21	421	152	12	1767
gene-FLV31_RS04945	NZ_VIQP01000001.1	1125074	1125775	-	702	4	10	15	16	44	15	6	180
gene-FLV31_RS04950	NZ_VIQP01000001.1	1125823	1126719	+	897	16	40	87	63	389	103	7	1579
gene-FLV31_RS04955	NZ_VIQP01000001.1	1126757	1128301	+	1545	31	348	187	82	1727	611	51	9388
gene-FLV31_RS04960	NZ_VIQP01000001.1	1128549	1130783	+	2235	17	67	60	32	603	124	49	1434
gene-FLV31_RS04965	NZ_VIQP01000001.1	1131058	1131801	-	744	6	21	35	18	180	38	11	385
gene-FLV31_RS04970	NZ_VIQP01000001.1	1131947	1132987	-	1041	3	9	43	23	54	19	4	95
gene-FLV31_RS04975	NZ_VIQP01000001.1	1133121	1133639	-	519	3	6	17	9	17	8	7	52
gene-FLV31_RS04980	NZ_VIQP01000001.1	1133809	1134570	+	762	3	11	27	19	71	20	3	294
gene-FLV31_RS04985	NZ_VIQP01000001.1	1134646	1135686	+	1041	13	29	65	29	188	65	7	1250
gene-FLV31_RS04990	NZ_VIQP01000001.1	1135688	1137049	-	1362	16	68	118	59	477	118	20	1909
gene-FLV31_RS05000	NZ_VIQP01000001.1	1137634	1138029	-	396	12	17	74	41	120	47	8	536
gene-FLV31_RS05005	NZ_VIQP01000001.1	1138095	1139237	-	1143	87	60	301	203	572	142	67	3446
gene-FLV31_RS05010	NZ_VIQP01000001.1	1139265	1140227	-	963	24	71	161	92	304	104	20	1035
gene-FLV31_RS05015	NZ_VIQP01000001.1	1140232	1140582	-	351	69	184	138	126	1491	287	85	2856
gene-FLV31_RS05020	NZ_VIQP01000001.1	1140600	1141445	-	846	14	30	28	33	337	89	13	942
gene-FLV31_RS05025	NZ_VIQP01000001.1	1141549	1142358	+	810	18	217	47	38	1473	371	43	5646
gene-FLV31_RS05030	NZ_VIQP01000001.1	1142364	1144214	+	1851	16	241	70	37	1215	396	54	5519
gene-FLV31_RS05035	NZ_VIQP01000001.1	1144342	1146189	+	1848	98	563	276	130	5609	937	140	9214
gene-FLV31_RS05040	NZ_VIQP01000001.1	1146418	1149177	+	2760	21	71	64	29	1066	201	91	4966
gene-FLV31_RS05045	NZ_VIQP01000001.1	1149195	1150847	+	1653	5	24	20	14	142	56	19	1584
gene-FLV31_RS05050	NZ_VIQP01000001.1	1151037	1152545	+	1509	44	786	161	88	4576	1546	170	21378
gene-FLV31_RS05055	NZ_VIQP01000001.1	1152611	1152892	+	282	13	222	44	10	1275	367	53	5598
gene-FLV31_RS05060	NZ_VIQP01000001.1	1153923	1154010	+	88	25	26	41	25	64	46	24	108
gene-FLV31_RS19415	NZ_VIQP01000020.1	1057	1263	-	207	1	3	1	2	10	2	0	12
gene-FLV31_RS19420	NZ_VIQP01000020.1	1314	2138	-	825	0	5	11	0	4	5	2	17
gene-FLV31_RS19425	NZ_VIQP01000020.1	2599	2868	+	270	26	53	38	29	682	136	48	1445
gene-FLV31_RS19430	NZ_VIQP01000020.1	2868	3146	+	279	30	80	68	46	771	164	53	1839
gene-FLV31_RS19440	NZ_VIQP01000020.1	5161	5631	+	471	0	11	9	5	57	20	2	289
gene-FLV31_RS19445	NZ_VIQP01000021.1	33	144	-	112	0	19	3	4	24	27	1	57
gene-FLV31_RS19450	NZ_VIQP01000021.1	322	3156	-	2835	129228	68881	323330	232102	140783	119326	190903	285544
gene-FLV31_RS19455	NZ_VIQP01000021.1	3392	3465	-	74	8	403	27	17	1121	426	37	2690
gene-FLV31_RS19460	NZ_VIQP01000021.1	3639	3712	-	74	2	44	9	4	179	90	5	547
gene-FLV31_RS19465	NZ_VIQP01000021.1	3847	5365	-	1519	48262	24888	112189	81329	52471	41240	67367	96666
gene-FLV31_RS19475	NZ_VIQP01000023.1	189	695	+	507	0	15	11	4	26	17	2	100
gene-FLV31_RS19480	NZ_VIQP01000023.1	910	1728	+	819	2	9	15	11	35	12	1	112
gene-FLV31_RS19485	NZ_VIQP01000023.1	1950	3131	+	1182	6	20	30	13	128	50	8	422
gene-FLV31_RS19490	NZ_VIQP01000023.1	3352	4140	+	789	5	40	37	17	228	65	17	1084
gene-FLV31_RS19495	NZ_VIQP01000024.1	323	775	-	453	4	8	14	5	38	16	2	93
gene-FLV31_RS19500	NZ_VIQP01000024.1	820	1104	-	285	1	5	8	11	33	13	2	118
gene-FLV31_RS19505	NZ_VIQP01000024.1	1315	2562	-	1248	6	29	42	18	116	67	2	379
gene-FLV31_RS19510	NZ_VIQP01000024.1	2615	3205	-	591	5	26	19	4	129	38	15	304
gene-FLV31_RS19515	NZ_VIQP01000024.1	3497	4105	-	609	4	13	19	15	55	24	4	137
gene-FLV31_RS19520	NZ_VIQP01000025.1	395	952	+	558	1	11	8	4	23	12	0	116
gene-FLV31_RS19525	NZ_VIQP01000025.1	1035	1844	+	810	2	8	11	5	27	20	4	134
gene-FLV31_RS19530	NZ_VIQP01000025.1	2139	2696	+	558	1	19	13	6	151	28	5	460
gene-FLV31_RS19535	NZ_VIQP01000025.1	2779	3588	+	810	1	16	13	6	57	24	3	151
gene-FLV31_RS19540	NZ_VIQP01000026.1	142	603	+	462	3	3	3	4	31	6	2	87
gene-FLV31_RS19545	NZ_VIQP01000026.1	600	875	+	276	0	6	2	1	15	4	0	73
gene-FLV31_RS19550	NZ_VIQP01000026.1	1108	1830	+	723	3	3	11	5	9	6	0	14
gene-FLV31_RS19555	NZ_VIQP01000026.1	2054	3049	+	996	1	7	29	15	11	15	0	34
gene-FLV31_RS19560	NZ_VIQP01000027.1	166	1296	+	1131	2	9	22	2	91	16	5	308
gene-FLV31_RS19565	NZ_VIQP01000027.1	1435	2109	+	675	6	15	15	10	132	37	4	565
gene-FLV31_RS19570	NZ_VIQP01000027.1	2461	2895	+	435	0	2	8	1	29	9	1	100
gene-FLV31_RS19575	NZ_VIQP01000028.1	204	602	+	399	0	7	7	7	19	7	5	34
gene-FLV31_RS19580	NZ_VIQP01000028.1	813	1358	+	546	1	1	3	7	6	6	0	17
gene-FLV31_RS19585	NZ_VIQP01000028.1	2250	2765	+	516	3	26	21	15	122	34	8	333
gene-FLV31_RS19590	NZ_VIQP01000029.1	202	1302	-	1101	1	31	45	13	234	72	17	1364
gene-FLV31_RS19595	NZ_VIQP01000029.1	1518	2738	-	1221	3	14	24	16	53	17	2	187
gene-FLV31_RS05065	NZ_VIQP01000002.1	1	95	+	95	0	2	1	0	2	2	0	0
gene-FLV31_RS05070	NZ_VIQP01000002.1	618	1082	-	465	7	19	23	17	177	36	6	349
gene-FLV31_RS05075	NZ_VIQP01000002.1	1271	2434	+	1164	28	35	107	88	436	136	24	1051
gene-FLV31_RS05080	NZ_VIQP01000002.1	2548	6222	+	3675	73	108	324	230	765	243	27	2207
gene-FLV31_RS05085	NZ_VIQP01000002.1	6233	7711	+	1479	20	25	107	80	250	86	5	759
gene-FLV31_RS05090	NZ_VIQP01000002.1	7731	8615	+	885	14	16	71	46	152	49	2	397
gene-FLV31_RS05095	NZ_VIQP01000002.1	8624	9976	+	1353	45	106	255	173	657	376	29	1124
gene-FLV31_RS05100	NZ_VIQP01000002.1	10113	11582	-	1470	14	54	48	26	174	109	11	843
gene-FLV31_RS05105	NZ_VIQP01000002.1	11592	16100	-	4509	5	100	63	43	278	194	20	1715
gene-FLV31_RS05110	NZ_VIQP01000002.1	16421	17563	-	1143	41	301	115	48	2941	560	104	15491
gene-FLV31_RS05115	NZ_VIQP01000002.1	17888	19114	+	1227	8	67	28	18	569	120	20	2384
gene-FLV31_RS05120	NZ_VIQP01000002.1	19128	20489	+	1362	15	211	53	32	1010	365	64	6655
gene-FLV31_RS05125	NZ_VIQP01000002.1	20538	21230	+	693	62	125	194	135	1054	283	123	7364
gene-FLV31_RS05130	NZ_VIQP01000002.1	21240	21626	+	387	39	87	139	97	703	194	38	3189
gene-FLV31_RS05135	NZ_VIQP01000002.1	21626	22513	+	888	31	102	145	87	681	197	26	2896
gene-FLV31_RS05140	NZ_VIQP01000002.1	22517	23728	+	1212	14	48	78	49	167	78	11	1014
gene-FLV31_RS05145	NZ_VIQP01000002.1	23808	23882	+	75	0	1	3	0	4	3	2	18
gene-FLV31_RS05150	NZ_VIQP01000002.1	24022	25035	+	1014	8	220	40	32	364	389	4	257
gene-FLV31_RS05155	NZ_VIQP01000002.1	25245	28259	+	3015	17	104	87	72	228	158	26	619
gene-FLV31_RS05160	NZ_VIQP01000002.1	28278	29834	+	1557	3	38	30	15	140	86	2	402
gene-FLV31_RS05165	NZ_VIQP01000002.1	29925	33257	+	3333	4	35	46	16	120	52	3	226
gene-FLV31_RS05170	NZ_VIQP01000002.1	33272	35041	+	1770	3	38	21	11	96	49	4	337
gene-FLV31_RS05175	NZ_VIQP01000002.1	35054	36709	+	1656	3	24	19	13	80	33	2	156
gene-FLV31_RS05180	NZ_VIQP01000002.1	36738	38225	+	1488	2	20	29	13	65	43	3	214
gene-FLV31_RS05185	NZ_VIQP01000002.1	38251	39900	+	1650	9	51	57	31	222	98	8	695
gene-FLV31_RS05190	NZ_VIQP01000002.1	39961	41235	-	1275	19	101	91	45	460	189	15	2054
gene-FLV31_RS05195	NZ_VIQP01000002.1	41301	42962	-	1662	499	548	1968	1269	6089	1412	446	39922
gene-FLV31_RS05200	NZ_VIQP01000002.1	43389	44537	+	1149	65	98	253	155	831	189	96	6135
gene-FLV31_RS05205	NZ_VIQP01000002.1	44650	45129	+	480	6	41	23	10	271	57	9	1197
gene-FLV31_RS05210	NZ_VIQP01000002.1	45324	46322	+	999	16	312	78	32	2071	578	55	11674
gene-FLV31_RS05215	NZ_VIQP01000002.1	46327	47961	+	1635	28	713	143	50	4076	1198	110	23859
gene-FLV31_RS05220	NZ_VIQP01000002.1	48043	49101	+	1059	6	31	15	10	224	67	14	1670
gene-FLV31_RS05225	NZ_VIQP01000002.1	49103	49783	+	681	2	32	19	9	192	45	8	1287
gene-FLV31_RS05230	NZ_VIQP01000002.1	50017	50619	+	603	8	14	30	18	155	34	13	622
gene-FLV31_RS05235	NZ_VIQP01000002.1	50624	51703	+	1080	26	83	110	66	476	149	50	3372
gene-FLV31_RS05240	NZ_VIQP01000002.1	51707	53215	+	1509	27	74	71	53	365	140	21	2552
gene-FLV31_RS05245	NZ_VIQP01000002.1	53218	53985	-	768	9	42	17	17	207	65	13	1093
gene-FLV31_RS05250	NZ_VIQP01000002.1	53985	54722	-	738	1	29	16	9	206	51	9	813
gene-FLV31_RS05255	NZ_VIQP01000002.1	54922	56607	+	1686	9	133	50	25	825	222	23	4720
gene-FLV31_RS05260	NZ_VIQP01000002.1	56599	57450	-	852	4	23	11	11	100	36	2	338
gene-FLV31_RS05265	NZ_VIQP01000002.1	57696	58931	+	1236	12	20	95	13	163	28	23	28718
gene-FLV31_RS05270	NZ_VIQP01000002.1	59013	60827	+	1815	19	15	150	43	195	44	35	25460
gene-FLV31_RS05275	NZ_VIQP01000002.1	61642	62280	+	639	45	32	108	46	337	69	105	9946
gene-FLV31_RS05280	NZ_VIQP01000002.1	62350	64047	-	1698	42	70	56	46	340	103	96	1113
gene-FLV31_RS05285	NZ_VIQP01000002.1	64157	64669	-	513	4	51	8	8	161	75	2	365
gene-FLV31_RS05290	NZ_VIQP01000002.1	64789	65100	+	312	0	2	10	0	12	5	0	52
gene-FLV31_RS05295	NZ_VIQP01000002.1	65155	66042	-	888	1	8	11	7	40	17	2	86
gene-FLV31_RS05300	NZ_VIQP01000002.1	66099	66635	-	537	3	7	7	6	28	16	0	104
gene-FLV31_RS05305	NZ_VIQP01000002.1	66663	67085	-	423	0	11	6	2	54	18	1	184
gene-FLV31_RS05310	NZ_VIQP01000002.1	67161	67682	-	522	4	27	8	6	123	35	6	638
gene-FLV31_RS05315	NZ_VIQP01000002.1	67697	68755	-	1059	1	81	17	5	526	92	25	3363
gene-FLV31_RS05320	NZ_VIQP01000002.1	68926	71775	-	2850	63	831	191	73	6516	2267	187	26156
gene-FLV31_RS05325	NZ_VIQP01000002.1	71914	72738	+	825	10	51	47	33	225	101	16	700
gene-FLV31_RS05330	NZ_VIQP01000002.1	72735	72965	-	231	6	22	18	18	168	67	5	453
gene-FLV31_RS05335	NZ_VIQP01000002.1	72962	73522	-	561	2	31	12	7	183	58	8	688
gene-FLV31_RS05340	NZ_VIQP01000002.1	73600	73956	+	357	2	8	7	3	90	15	3	355
gene-FLV31_RS05345	NZ_VIQP01000002.1	73958	74866	-	909	2	12	10	1	53	13	4	248
gene-FLV31_RS05350	NZ_VIQP01000002.1	74874	75761	-	888	0	3	8	7	8	10	1	21
gene-FLV31_RS05355	NZ_VIQP01000002.1	75773	76213	-	441	0	2	5	5	8	6	2	11
gene-FLV31_RS05360	NZ_VIQP01000002.1	76267	76653	-	387	2	6	5	4	15	14	0	41
gene-FLV31_RS05365	NZ_VIQP01000002.1	76706	77209	-	504	3	28	9	9	187	56	8	389
gene-FLV31_RS05370	NZ_VIQP01000002.1	77638	78414	+	777	7	10	14	5	34	17	1	355
gene-FLV31_RS05375	NZ_VIQP01000002.1	78426	78989	+	564	5	12	11	6	58	20	3	764
gene-FLV31_RS05380	NZ_VIQP01000002.1	79010	79996	+	987	0	11	13	9	74	21	3	783
gene-FLV31_RS05385	NZ_VIQP01000002.1	80001	80621	+	621	4	11	9	7	35	12	2	321
gene-FLV31_RS05390	NZ_VIQP01000002.1	80638	81513	+	876	3	13	14	6	61	26	4	430
gene-FLV31_RS05395	NZ_VIQP01000002.1	81697	82080	-	384	0	17	13	8	58	26	0	350
gene-FLV31_RS05400	NZ_VIQP01000002.1	82070	82849	-	780	4	26	17	10	116	36	5	650
gene-FLV31_RS05405	NZ_VIQP01000002.1	82899	83303	-	405	2	8	10	5	98	20	8	366
gene-FLV31_RS05410	NZ_VIQP01000002.1	83483	84841	-	1359	2	4	7	4	17	10	1	29
gene-FLV31_RS05415	NZ_VIQP01000002.1	84927	86033	-	1107	2	4	4	7	27	11	2	48
gene-FLV31_RS05420	NZ_VIQP01000002.1	86379	87272	+	894	4	12	19	8	73	23	8	486
gene-FLV31_RS05425	NZ_VIQP01000002.1	87605	88195	-	591	1	14	7	2	64	23	6	244
gene-FLV31_RS05430	NZ_VIQP01000002.1	88305	89036	-	732	2	14	11	4	71	19	3	199
