# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR2932976_sorted.bam" "SRR2932978_sorted.bam" "SRR2932974_sorted.bam" "SRR2932979_sorted.bam" "SRR2932973_sorted.bam" "SRR2932975_sorted.bam" "SRR2932977_sorted.bam" "SRR2932972_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR2932976_sorted.bam	SRR2932978_sorted.bam	SRR2932974_sorted.bam	SRR2932979_sorted.bam	SRR2932973_sorted.bam	SRR2932975_sorted.bam	SRR2932977_sorted.bam	SRR2932972_sorted.bam
gene-SynWH7803_0911	CT971583.1	861160	861891	-	732	7	6	47	3	113	23	21	356
gene-SynWH7803_0912	CT971583.1	861981	862280	-	300	0	3	3	0	21	5	4	38
gene-SynWH7803_0913	CT971583.1	862284	862595	+	312	0	0	4	1	19	3	1	14
gene-SynWH7803_0914	CT971583.1	863199	863939	-	741	0	0	7	1	31	7	5	46
gene-SynWH7803_0915	CT971583.1	864023	864631	+	609	1	1	5	224	40	8	5	75
gene-SynWH7803_0916	CT971583.1	864649	865989	-	1341	1	5	18	2	78	25	7	139
gene-SynWH7803_0917	CT971583.1	866005	866280	+	276	0	1	12	2	56	7	4	118
gene-SynWH7803_0918	CT971583.1	866355	866561	+	207	0	1	6	0	21	6	2	21
gene-SynWH7803_0919	CT971583.1	866705	867442	+	738	2	1	1	3	16	5	4	22
gene-SynWH7803_0920	CT971583.1	867498	867716	+	219	6	5	16	3	70	19	5	145
gene-SynWH7803_0921	CT971583.1	867718	868155	+	438	7	3	22	3	146	15	10	146
gene-SynWH7803_0922	CT971583.1	868779	868976	+	198	0	0	4	0	4	5	2	13
gene-SynWH7803_0923	CT971583.1	869001	869708	+	708	1	0	7	2	27	14	2	24
gene-SynWH7803_0924	CT971583.1	869715	870155	-	441	1	0	5	2	11	6	4	18
gene-SynWH7803_0925	CT971583.1	870299	870451	-	153	1	0	4	0	26	2	3	42
gene-SynWH7803_0926	CT971583.1	870511	870699	-	189	0	0	2	0	7	2	2	6
gene-SynWH7803_0927	CT971583.1	871055	871375	-	321	1	2	15	3	57	13	16	110
gene-SynWH7803_0928	CT971583.1	871421	872167	-	747	1	1	6	2	27	12	3	58
gene-SynWH7803_0929	CT971583.1	872157	873113	-	957	3	2	12	0	30	13	6	74
gene-SynWH7803_0930	CT971583.1	873217	873900	-	684	3	5	7	3	27	13	6	68
gene-SynWH7803_0931	CT971583.1	873921	874154	-	234	2	3	10	2	20	2	3	36
gene-SynWH7803_0932	CT971583.1	874332	874550	+	219	3	2	13	3	62	24	5	75
gene-SynWH7803_0933	CT971583.1	874878	875231	-	354	2	2	15	0	43	12	10	44
gene-SynWH7803_0934	CT971583.1	875397	875651	-	255	7	11	61	7	1767	61	63	2223
gene-SynWH7803_0935	CT971583.1	875872	876096	+	225	1	2	15	2	53	13	9	53
gene-SynWH7803_0936	CT971583.1	876084	877325	+	1242	5	2	25	4	99	33	22	156
gene-SynWH7803_0937	CT971583.1	877292	877492	-	201	1	1	11	0	37	8	5	69
gene-SynWH7803_0938	CT971583.1	877554	878168	-	615	4	3	19	2	80	13	11	112
gene-SynWH7803_0939	CT971583.1	878198	878473	+	276	3	7	12	2	79	13	8	64
gene-SynWH7803_0940	CT971583.1	878481	878789	-	309	4	5	16	6	142	17	14	141
gene-SynWH7803_0941	CT971583.1	878859	879077	+	219	2	3	9	6	39	12	7	94
gene-SynWH7803_0942	CT971583.1	879128	879325	+	198	0	1	3	0	10	6	0	16
gene-SynWH7803_0943	CT971583.1	879356	879625	+	270	1	1	8	1	44	18	7	85
gene-SynWH7803_0944	CT971583.1	879671	880120	+	450	3	3	5	2	30	7	6	44
gene-SynWH7803_0945	CT971583.1	880071	881273	-	1203	4	1	7	0	26	7	3	37
gene-SynWH7803_0946	CT971583.1	881285	881530	+	246	4	5	23	5	97	29	7	153
gene-SynWH7803_0947	CT971583.1	881730	882068	+	339	3	7	13	2	132	12	7	135
gene-SynWH7803_0948	CT971583.1	882187	887421	+	5235	45	86	278	44	757	191	248	1808
gene-SynWH7803_0949	CT971583.1	887772	888296	+	525	2	3	18	3	66	19	7	96
gene-SynWH7803_0950	CT971583.1	888309	889130	-	822	10	22	46	6	199	50	23	360
gene-SynWH7803_0951	CT971583.1	889134	889658	-	525	8	13	35	7	234	50	25	535
gene-SynWH7803_0952	CT971583.1	890307	891158	+	852	0	3	14	2	28	17	4	52
gene-SynWH7803_0953	CT971583.1	891172	891456	+	285	5	5	17	2	75	18	12	145
gene-SynWH7803_0954	CT971583.1	891461	891688	-	228	3	1	7	1	32	7	1	63
gene-SynWH7803_0955	CT971583.1	891727	891969	+	243	3	6	8	3	61	11	7	102
gene-SynWH7803_0956	CT971583.1	892042	892311	+	270	2	1	7	1	15	4	1	35
gene-SynWH7803_0957	CT971583.1	892462	892962	-	501	3	5	22	1	75	10	9	114
gene-SynWH7803_0958	CT971583.1	892949	893266	-	318	7	13	30	5	138	24	13	297
gene-SynWH7803_0959	CT971583.1	893263	893505	-	243	6	9	25	3	136	26	14	249
gene-SynWH7803_0960	CT971583.1	893599	893934	+	336	4	9	21	6	89	27	11	176
gene-SynWH7803_0961	CT971583.1	894087	894293	+	207	0	0	9	0	24	5	3	40
gene-SynWH7803_0962	CT971583.1	894337	894678	+	342	5	13	27	10	119	20	24	214
gene-SynWH7803_0963	CT971583.1	894793	895056	-	264	4	5	30	3	169	18	23	243
gene-SynWH7803_0964	CT971583.1	895058	895225	-	168	2	11	23	2	157	28	25	195
gene-SynWH7803_0965	CT971583.1	895314	895526	-	213	1	0	2	1	24	4	1	6
gene-SynWH7803_0966	CT971583.1	895618	896277	-	660	2	5	17	1	53	20	10	101
gene-SynWH7803_0967	CT971583.1	896274	896807	-	534	1	3	16	1	67	17	9	117
gene-SynWH7803_0968	CT971583.1	896797	897120	-	324	4	2	8	2	17	11	10	47
gene-SynWH7803_0969	CT971583.1	897117	897365	-	249	0	1	7	0	7	8	2	33
gene-SynWH7803_0970	CT971583.1	897362	897811	-	450	2	1	8	0	24	18	8	58
gene-SynWH7803_0971	CT971583.1	897808	899322	-	1515	1	8	23	2	92	33	13	209
gene-SynWH7803_0972	CT971583.1	899322	899684	-	363	5	1	16	2	70	18	7	116
gene-SynWH7803_0973	CT971583.1	899685	900701	-	1017	8	23	61	7	393	66	40	784
gene-SynWH7803_0974	CT971583.1	901091	901390	+	300	1	2	8	2	45	7	3	67
gene-SynWH7803_0975	CT971583.1	901418	901591	+	174	0	3	11	2	39	8	3	76
gene-SynWH7803_0976	CT971583.1	902246	902407	+	162	5	5	26	8	100	22	24	147
gene-SynWH7803_0977	CT971583.1	902492	902875	+	384	3	7	18	4	125	35	24	243
gene-SynWH7803_0978	CT971583.1	902916	903878	+	963	10	20	85	11	395	71	58	590
gene-SynWH7803_0979	CT971583.1	903875	904624	+	750	37	81	269	50	1232	248	163	2199
gene-SynWH7803_0980	CT971583.1	904635	905471	+	837	17	26	115	20	429	78	71	838
gene-SynWH7803_0981	CT971583.1	905462	906553	-	1092	3	4	17	2	43	18	6	67
gene-SynWH7803_0982	CT971583.1	906659	907249	+	591	8	13	46	14	139	42	20	272
gene-SynWH7803_0983	CT971583.1	907359	907616	+	258	33	28	133	25	536	78	81	926
gene-SynWH7803_0984	CT971583.1	907707	908048	+	342	9	26	63	13	215	58	20	335
gene-SynWH7803_0985	CT971583.1	908139	909023	+	885	0	7	11	5	41	10	6	68
gene-SynWH7803_0986	CT971583.1	909039	909728	+	690	3	1	6	2	8	6	2	8
gene-SynWH7803_0987	CT971583.1	909725	911092	+	1368	1	2	3	1	5	9	2	20
gene-SynWH7803_0988	CT971583.1	911132	911833	+	702	0	1	12	0	23	12	6	37
gene-SynWH7803_0989	CT971583.1	911826	912611	+	786	0	3	7	0	22	8	1	19
gene-SynWH7803_0990	CT971583.1	912729	913565	+	837	1	1	7	1	14	9	1	30
gene-SynWH7803_0991	CT971583.1	913673	914260	-	588	0	0	8	1	10	17	8	29
gene-SynWH7803_0992	CT971583.1	914351	914830	+	480	2	2	13	2	45	20	6	50
gene-SynWH7803_0993	CT971583.1	914907	916490	-	1584	27	57	144	27	411	132	75	957
gene-SynWH7803_0994	CT971583.1	916611	917267	-	657	18	51	107	35	661	136	53	926
gene-SynWH7803_0995	CT971583.1	917408	917602	-	195	2	3	3	6	42	11	6	99
gene-SynWH7803_0996	CT971583.1	917705	918529	+	825	4	7	30	7	142	26	15	290
gene-SynWH7803_0997	CT971583.1	918574	919284	+	711	0	3	13	0	50	19	7	93
gene-SynWH7803_0998	CT971583.1	919301	919702	-	402	1	2	5	2	50	5	6	58
gene-SynWH7803_0999	CT971583.1	919725	920354	-	630	5	3	19	3	108	28	12	258
gene-SynWH7803_1000	CT971583.1	920361	920603	-	243	4	1	23	3	91	18	14	199
gene-SynWH7803_1001	CT971583.1	920810	921529	+	720	1	1	11	1	19	9	5	62
gene-SynWH7803_1002	CT971583.1	921529	922671	+	1143	0	1	6	0	16	6	8	29
gene-SynWH7803_1003	CT971583.1	922671	923765	+	1095	4	2	8	1	32	8	7	46
gene-SynWH7803_1004	CT971583.1	923826	924278	+	453	1	5	12	2	92	6	7	139
gene-SynWH7803_1005	CT971583.1	924296	924526	+	231	2	3	18	1	64	14	5	134
gene-SynWH7803_1006	CT971583.1	924546	925844	-	1299	6	10	28	7	144	27	28	282
gene-SynWH7803_1007	CT971583.1	925897	926214	+	318	0	5	13	3	55	20	8	112
gene-SynWH7803_1008	CT971583.1	926211	926441	+	231	0	5	18	1	48	18	5	84
gene-SynWH7803_1009	CT971583.1	926677	926946	-	270	4	5	27	5	62	12	10	153
gene-SynWH7803_1010	CT971583.1	926943	927170	-	228	5	2	15	0	41	10	5	82
gene-SynWH7803_1011	CT971583.1	927176	927391	-	216	4	0	12	0	34	10	7	61
gene-SynWH7803_1012	CT971583.1	927827	928165	+	339	3	3	8	1	21	9	2	44
gene-SynWH7803_1013	CT971583.1	928486	928695	+	210	1	1	6	0	28	5	5	30
gene-SynWH7803_1014	CT971583.1	928832	929050	+	219	3	0	6	1	16	7	1	30
gene-SynWH7803_1015	CT971583.1	929322	929507	+	186	11	5	38	4	136	27	17	166
gene-SynWH7803_1016	CT971583.1	929687	931246	+	1560	14	37	152	11	431	107	68	1453
gene-SynWH7803_1017	CT971583.1	931371	932888	+	1518	24	42	179	27	647	154	88	1264
gene-SynWH7803_1018	CT971583.1	933018	934208	+	1191	17	25	87	21	376	81	42	651
gene-SynWH7803_1019	CT971583.1	934198	934551	-	354	23	38	200	36	871	149	112	1527
gene-SynWH7803_1020	CT971583.1	934566	935183	-	618	2	3	21	2	67	12	10	105
gene-SynWH7803_1021	CT971583.1	935277	937013	+	1737	6	8	19	2	103	21	9	190
gene-SynWH7803_1022	CT971583.1	937028	937903	+	876	2	17	29	6	98	30	12	192
gene-SynWH7803_1023	CT971583.1	937943	938599	+	657	2	7	16	7	81	24	7	167
gene-SynWH7803_1024	CT971583.1	938648	939796	+	1149	2	5	45	3	70	35	36	174
gene-SynWH7803_1025	CT971583.1	939800	941170	+	1371	9	12	74	3	177	51	33	334
gene-SynWH7803_1026	CT971583.1	941282	942856	+	1575	7	26	67	9	178	55	37	340
gene-SynWH7803_1027	CT971583.1	942863	943618	+	756	4	4	18	3	97	23	15	140
gene-SynWH7803_1028	CT971583.1	943615	945030	+	1416	5	5	26	4	132	24	16	184
gene-SynWH7803_1029	CT971583.1	945031	945225	-	195	1	0	8	0	17	7	2	32
gene-SynWH7803_1030	CT971583.1	945410	946789	-	1380	8	13	44	9	86	41	35	235
gene-SynWH7803_1031	CT971583.1	946804	947712	-	909	2	0	8	0	28	13	2	27
gene-SynWH7803_1032	CT971583.1	947687	949006	-	1320	13	9	31	6	129	37	17	219
gene-SynWH7803_1033	CT971583.1	949012	950592	-	1581	4	23	56	18	305	74	38	551
gene-SynWH7803_1034	CT971583.1	950657	951397	+	741	7	21	52	17	163	57	32	246
gene-SynWH7803_1035	CT971583.1	951429	952256	+	828	14	19	59	12	200	77	46	361
gene-SynWH7803_1036	CT971583.1	952265	953356	+	1092	5	7	24	3	96	34	18	166
gene-SynWH7803_1037	CT971583.1	953353	954159	+	807	1	2	15	1	30	11	8	77
gene-SynWH7803_1038	CT971583.1	954182	955153	+	972	29	61	135	22	784	95	88	1276
gene-SynWH7803_1039	CT971583.1	955147	955812	-	666	4	7	16	5	89	15	13	207
gene-SynWH7803_1040	CT971583.1	955956	957926	+	1971	22	69	105	34	332	97	56	454
gene-SynWH7803_1041	CT971583.1	957929	958654	-	726	3	10	32	4	114	29	11	210
gene-SynWH7803_1042	CT971583.1	958651	959109	-	459	8	3	41	6	181	26	22	309
gene-SynWH7803_1043	CT971583.1	959192	960010	+	819	1	4	18	6	72	24	14	165
gene-SynWH7803_1044	CT971583.1	960081	960386	+	306	0	2	4	3	41	8	7	121
gene-SynWH7803_1045	CT971583.1	960478	961458	+	981	17	30	85	19	221	89	58	566
gene-SynWH7803_1046	CT971583.1	961589	962263	+	675	4	9	17	3	60	22	7	102
gene-SynWH7803_1047	CT971583.1	962344	962589	+	246	3	3	8	0	17	6	3	37
gene-SynWH7803_1048	CT971583.1	962586	963098	+	513	1	2	10	1	23	7	4	52
gene-SynWH7803_1049	CT971583.1	963101	964210	+	1110	5	8	14	3	71	21	11	80
gene-SynWH7803_1050	CT971583.1	964216	964974	+	759	3	1	20	2	40	23	8	85
gene-SynWH7803_1051	CT971583.1	964984	966006	+	1023	17	19	96	13	403	76	46	666
gene-SynWH7803_1052	CT971583.1	966003	967511	+	1509	4	8	36	6	113	34	17	217
gene-SynWH7803_1053	CT971583.1	967513	968184	+	672	5	25	80	6	197	58	41	390
gene-RNA_24	CT971583.1	968238	968311	-	74	5	4	14	58	26	14	17	34
gene-SynWH7803_1054	CT971583.1	968326	968613	-	288	2	5	18	3	62	26	4	138
gene-SynWH7803_1055	CT971583.1	968687	968866	-	180	1	5	19	4	110	17	8	143
gene-SynWH7803_1056	CT971583.1	968863	969585	-	723	17	30	85	15	449	88	51	713
gene-SynWH7803_1057	CT971583.1	969610	969867	-	258	13	35	93	10	374	74	56	444
gene-SynWH7803_1058	CT971583.1	969940	971691	-	1752	24	40	158	23	750	116	89	1235
gene-SynWH7803_1059	CT971583.1	971730	972077	+	348	4	1	16	1	55	12	3	112
gene-SynWH7803_1060	CT971583.1	972225	973271	+	1047	10	12	66	13	262	66	41	442
gene-SynWH7803_1061	CT971583.1	973306	974451	+	1146	23	39	153	22	743	140	81	1183
gene-SynWH7803_1062	CT971583.1	974583	974882	+	300	10	33	66	9	211	44	51	355
gene-SynWH7803_1063	CT971583.1	974879	975289	+	411	1	3	13	0	21	11	4	45
gene-SynWH7803_1064	CT971583.1	975301	976671	+	1371	13	15	43	10	272	85	33	464
gene-SynWH7803_1065	CT971583.1	976748	976972	+	225	12	20	49	10	253	42	40	488
gene-SynWH7803_1066	CT971583.1	977031	978494	+	1464	46	70	162	39	750	179	77	1153
gene-SynWH7803_1067	CT971583.1	978564	982085	+	3522	21	46	209	33	871	188	121	1765
gene-SynWH7803_1068	CT971583.1	982139	982516	-	378	21	33	145	20	757	142	73	1179
gene-SynWH7803_1069	CT971583.1	982543	982812	-	270	43	75	283	40	1694	279	132	2636
gene-SynWH7803_1070	CT971583.1	982867	983514	-	648	1	2	12	3	42	10	2	52
gene-SynWH7803_1071	CT971583.1	983536	984003	+	468	4	13	29	4	121	14	16	205
gene-SynWH7803_1072	CT971583.1	983982	984905	-	924	5	10	23	3	138	19	14	210
gene-SynWH7803_1073	CT971583.1	984992	987073	+	2082	4	3	22	3	88	20	18	174
gene-SynWH7803_1074	CT971583.1	987019	988005	-	987	4	0	13	2	46	14	4	84
gene-SynWH7803_1075	CT971583.1	988101	989111	+	1011	12	15	52	11	108	62	24	243
gene-SynWH7803_1076	CT971583.1	989113	989370	+	258	4	5	23	3	52	24	12	114
gene-SynWH7803_1077	CT971583.1	989370	989666	+	297	2	4	10	2	34	18	5	68
gene-SynWH7803_1078	CT971583.1	989669	990535	-	867	3	1	27	2	71	31	8	145
gene-SynWH7803_1079	CT971583.1	990665	991039	+	375	7	8	29	4	95	17	11	155
gene-SynWH7803_1080	CT971583.1	991048	992322	-	1275	0	5	8	3	19	12	7	43
gene-SynWH7803_1081	CT971583.1	992328	992771	-	444	0	1	5	0	8	2	0	9
gene-SynWH7803_1082	CT971583.1	992817	993536	-	720	2	0	3	0	12	7	6	18
gene-SynWH7803_1083	CT971583.1	993635	994027	+	393	3	4	14	3	47	11	10	104
gene-SynWH7803_1084	CT971583.1	994147	994815	+	669	1	6	15	4	65	11	9	120
gene-SynWH7803_1085	CT971583.1	994828	995262	-	435	1	0	7	1	17	8	2	47
gene-SynWH7803_1086	CT971583.1	995259	996599	-	1341	5	3	31	3	75	18	9	143
gene-SynWH7803_1087	CT971583.1	996586	997032	-	447	6	10	37	9	220	22	15	372
gene-SynWH7803_1088	CT971583.1	997032	997508	-	477	9	42	104	24	595	92	71	988
gene-SynWH7803_1089	CT971583.1	997659	998153	-	495	1	0	15	0	48	14	9	106
gene-SynWH7803_1090	CT971583.1	998365	998733	+	369	42	78	366	46	1211	179	217	3464
gene-SynWH7803_1091	CT971583.1	999051	999317	-	267	2	3	22	4	70	15	10	187
gene-SynWH7803_1092	CT971583.1	999458	999781	-	324	5	2	10	0	21	10	4	45
gene-SynWH7803_1093	CT971583.1	1000045	1000758	-	714	0	2	20	1	96	8	7	142
gene-SynWH7803_1094	CT971583.1	1000850	1001569	+	720	4	5	22	6	173	31	20	243
gene-SynWH7803_1095	CT971583.1	1001573	1001932	+	360	3	3	11	0	50	13	5	65
gene-SynWH7803_1096	CT971583.1	1001956	1002180	+	225	7	7	20	3	104	26	13	168
gene-SynWH7803_1097	CT971583.1	1002191	1002400	+	210	2	5	14	3	45	9	4	64
gene-SynWH7803_1098	CT971583.1	1002516	1003715	+	1200	24	30	92	18	552	106	75	931
gene-SynWH7803_1099	CT971583.1	1003712	1004734	-	1023	8	12	56	11	207	35	30	480
gene-SynWH7803_1100	CT971583.1	1004762	1006129	-	1368	34	48	206	26	902	188	91	2126
gene-SynWH7803_1101	CT971583.1	1006132	1007577	-	1446	49	109	323	46	1564	231	176	3170
gene-SynWH7803_1102	CT971583.1	1007577	1008659	-	1083	76	142	535	71	2914	361	333	4809
gene-SynWH7803_1103	CT971583.1	1008731	1009168	-	438	7	24	64	15	363	50	39	536
gene-SynWH7803_1104	CT971583.1	1009228	1009731	-	504	4	6	25	3	179	32	19	275
gene-SynWH7803_1105	CT971583.1	1009728	1010339	-	612	8	0	41	3	206	72	28	303
gene-SynWH7803_1106	CT971583.1	1010336	1012714	-	2379	38	38	212	24	1098	222	134	2030
gene-SynWH7803_1107	CT971583.1	1012841	1013146	-	306	1	9	26	5	62	23	16	141
gene-SynWH7803_1108	CT971583.1	1013195	1013524	-	330	5	8	39	4	96	31	22	192
gene-SynWH7803_1109	CT971583.1	1013521	1013892	-	372	1	1	11	0	68	9	8	166
gene-SynWH7803_1110	CT971583.1	1014129	1015499	-	1371	28	43	124	34	703	144	97	1025
gene-SynWH7803_1111	CT971583.1	1015496	1017391	-	1896	5	7	33	3	90	32	18	174
gene-SynWH7803_1112	CT971583.1	1017474	1018229	+	756	3	6	18	3	61	11	2	116
gene-SynWH7803_1113	CT971583.1	1018226	1018564	+	339	22	99	135	35	122	66	162	285
gene-SynWH7803_1114	CT971583.1	1018554	1019486	+	933	32	47	179	40	807	189	107	1484
gene-SynWH7803_1115	CT971583.1	1019488	1019664	-	177	52	61	308	47	1441	338	170	2628
gene-SynWH7803_1116	CT971583.1	1019752	1021614	+	1863	15	14	77	14	369	69	39	643
gene-SynWH7803_1117	CT971583.1	1021668	1024412	+	2745	3	4	41	6	164	54	27	326
gene-SynWH7803_1118	CT971583.1	1024460	1025062	-	603	37	65	185	24	924	210	107	1450
gene-SynWH7803_1119	CT971583.1	1025216	1025506	+	291	17	22	92	11	457	84	60	981
gene-RNA_25	CT971583.1	1025555	1025628	+	74	9	14	39	8	76	29	77	132
gene-SynWH7803_1120	CT971583.1	1025699	1026685	-	987	10	9	71	9	224	44	38	582
gene-SynWH7803_1121	CT971583.1	1026795	1027292	-	498	2	2	8	0	39	8	6	53
gene-SynWH7803_1122	CT971583.1	1027289	1027843	-	555	3	2	13	5	57	11	9	80
gene-SynWH7803_1123	CT971583.1	1027830	1028978	-	1149	25	32	93	23	436	96	60	655
gene-SynWH7803_1124	CT971583.1	1028986	1029663	-	678	19	57	106	23	520	105	70	922
gene-SynWH7803_1125	CT971583.1	1029694	1030125	-	432	2	1	5	4	39	12	5	80
gene-SynWH7803_1126	CT971583.1	1030157	1030834	+	678	3	6	17	5	97	14	12	171
gene-SynWH7803_1127	CT971583.1	1030764	1031951	-	1188	5	9	63	9	207	38	25	358
gene-SynWH7803_1128	CT971583.1	1031951	1033495	-	1545	18	23	111	13	443	94	68	646
gene-SynWH7803_1129	CT971583.1	1033606	1034214	+	609	1	5	5	0	54	7	2	79
gene-SynWH7803_1130	CT971583.1	1034214	1036001	+	1788	3	17	36	7	164	38	18	252
gene-SynWH7803_1131	CT971583.1	1036002	1037672	-	1671	59	99	305	54	1336	297	164	2210
gene-SynWH7803_1132	CT971583.1	1037726	1038022	-	297	9	11	31	12	202	58	14	384
gene-SynWH7803_1133	CT971583.1	1038047	1038664	-	618	26	43	85	23	420	107	52	706
gene-SynWH7803_1134	CT971583.1	1038750	1039280	+	531	14	36	86	14	287	64	60	519
gene-SynWH7803_1135	CT971583.1	1039271	1040407	+	1137	25	44	174	19	610	110	77	1050
gene-SynWH7803_1136	CT971583.1	1040404	1041771	-	1368	2	12	41	5	166	40	24	304
gene-SynWH7803_1137	CT971583.1	1041810	1042418	-	609	6	10	13	3	31	14	3	96
gene-SynWH7803_1138	CT971583.1	1042488	1043036	-	549	1	6	15	6	42	14	7	75
gene-SynWH7803_1139	CT971583.1	1043067	1043771	+	705	5	1	21	0	41	11	10	86
gene-SynWH7803_1140	CT971583.1	1043774	1044121	-	348	3	2	12	1	50	9	4	57
gene-SynWH7803_1141	CT971583.1	1044219	1044473	+	255	9	13	53	6	292	44	28	595
gene-SynWH7803_1142	CT971583.1	1044470	1045123	+	654	10	25	75	11	411	60	33	740
gene-SynWH7803_1143	CT971583.1	1045127	1046104	+	978	4	15	25	6	136	31	15	229
gene-SynWH7803_1144	CT971583.1	1046114	1047244	+	1131	1	3	23	4	74	19	11	139
gene-SynWH7803_1145	CT971583.1	1047299	1048372	-	1074	73	139	439	85	2744	409	261	4045
gene-SynWH7803_1146	CT971583.1	1048459	1049544	-	1086	10	11	55	3	237	48	32	490
gene-SynWH7803_1147	CT971583.1	1049577	1049972	-	396	6	11	35	7	172	26	11	312
gene-SynWH7803_1148	CT971583.1	1049972	1050850	-	879	30	35	119	14	547	77	51	924
gene-SynWH7803_1149	CT971583.1	1050887	1051702	-	816	2	3	14	1	55	10	14	137
gene-SynWH7803_1150	CT971583.1	1051699	1051995	-	297	2	5	33	5	103	19	21	247
gene-SynWH7803_1151	CT971583.1	1052086	1052988	-	903	118	201	577	128	1688	537	335	3622
gene-SynWH7803_1152	CT971583.1	1053064	1054137	-	1074	7	29	88	16	250	58	31	387
gene-SynWH7803_1153	CT971583.1	1054167	1055243	-	1077	5	8	15	7	55	20	9	99
gene-SynWH7803_1154	CT971583.1	1055248	1056363	-	1116	2	11	23	6	96	28	14	160
gene-SynWH7803_1155	CT971583.1	1056360	1056869	-	510	3	5	19	10	139	26	11	188
gene-SynWH7803_1156	CT971583.1	1056869	1057411	-	543	11	18	63	19	257	43	37	444
gene-SynWH7803_1157	CT971583.1	1057408	1057887	-	480	0	1	10	1	52	5	5	98
gene-SynWH7803_1158	CT971583.1	1057911	1058975	-	1065	13	22	79	10	341	66	44	604
gene-SynWH7803_1159	CT971583.1	1059027	1060193	-	1167	7	28	56	12	184	62	25	361
gene-SynWH7803_1160	CT971583.1	1060255	1060791	-	537	10	21	63	13	224	62	41	429
gene-SynWH7803_1161	CT971583.1	1060852	1062468	-	1617	8	30	83	8	255	66	48	609
gene-SynWH7803_1162	CT971583.1	1062514	1062981	-	468	12	23	60	7	350	59	35	560
gene-SynWH7803_1163	CT971583.1	1063036	1063806	-	771	11	23	65	18	334	83	22	632
gene-SynWH7803_1164	CT971583.1	1063886	1064809	+	924	6	11	30	9	107	32	13	176
gene-SynWH7803_1165	CT971583.1	1064775	1065323	-	549	4	6	15	1	58	13	5	113
gene-SynWH7803_1166	CT971583.1	1065355	1065825	+	471	19	30	93	30	402	80	39	779
gene-SynWH7803_1167	CT971583.1	1065822	1067018	-	1197	20	45	102	30	513	104	63	903
gene-SynWH7803_1168	CT971583.1	1067094	1067567	+	474	16	23	42	9	174	48	31	302
gene-SynWH7803_1169	CT971583.1	1067585	1067866	+	282	5	15	29	2	109	41	22	234
gene-SynWH7803_1170	CT971583.1	1067869	1069254	-	1386	2	20	68	6	225	60	29	413
gene-SynWH7803_1171	CT971583.1	1069317	1069997	-	681	2	6	13	1	63	16	7	97
gene-SynWH7803_1172	CT971583.1	1070085	1070273	+	189	0	0	6	0	7	2	2	13
gene-SynWH7803_1173	CT971583.1	1070355	1071428	+	1074	6	8	40	5	115	26	11	252
gene-SynWH7803_1174	CT971583.1	1071452	1071688	-	237	0	5	22	1	86	7	7	121
gene-SynWH7803_1175	CT971583.1	1071776	1072372	+	597	9	23	67	7	195	63	46	344
gene-SynWH7803_1176	CT971583.1	1072369	1072581	+	213	4	5	14	5	72	15	15	108
gene-SynWH7803_1177	CT971583.1	1072569	1072730	-	162	3	4	26	4	100	17	10	120
gene-SynWH7803_1178	CT971583.1	1072815	1074284	-	1470	3	2	8	0	49	19	5	73
gene-SynWH7803_1179	CT971583.1	1074323	1075132	-	810	2	1	11	2	44	16	7	63
gene-SynWH7803_1180	CT971583.1	1075168	1075383	+	216	0	2	6	3	32	6	4	32
gene-SynWH7803_1181	CT971583.1	1075380	1075799	-	420	1	15	37	9	166	40	17	186
gene-SynWH7803_1182	CT971583.1	1075807	1076058	-	252	10	15	58	13	205	59	31	219
gene-SynWH7803_1183	CT971583.1	1076404	1076925	-	522	10	9	47	12	181	32	35	312
gene-SynWH7803_1184	CT971583.1	1076930	1077400	-	471	5	7	23	2	88	32	7	165
gene-SynWH7803_1185	CT971583.1	1077454	1078155	+	702	3	2	15	5	51	14	7	59
gene-SynWH7803_1186	CT971583.1	1078163	1078768	-	606	1	2	10	1	34	9	7	50
gene-SynWH7803_1187	CT971583.1	1078765	1079952	-	1188	6	3	7	2	42	11	3	44
gene-SynWH7803_1188	CT971583.1	1079980	1082370	-	2391	5	7	35	2	159	43	12	281
gene-SynWH7803_1189	CT971583.1	1082424	1082633	-	210	4	6	22	7	131	14	15	211
gene-SynWH7803_1190	CT971583.1	1082692	1083678	+	987	17	15	146	8	829	120	85	1480
gene-SynWH7803_1191	CT971583.1	1083675	1083950	+	276	7	2	20	1	134	21	10	252
gene-SynWH7803_1192	CT971583.1	1083977	1085524	+	1548	4	5	37	4	151	35	12	294
gene-SynWH7803_1193	CT971583.1	1085623	1086129	+	507	1	5	49	7	95	34	17	193
gene-SynWH7803_1194	CT971583.1	1086126	1087823	-	1698	6	4	29	5	73	27	8	113
gene-SynWH7803_1195	CT971583.1	1087849	1088205	-	357	3	3	7	3	36	8	5	105
gene-SynWH7803_1196	CT971583.1	1088234	1089211	-	978	1	0	10	1	58	9	5	75
gene-SynWH7803_1197	CT971583.1	1089293	1090891	+	1599	14	9	64	7	251	46	32	379
gene-SynWH7803_1198	CT971583.1	1090911	1091843	-	933	6	11	69	7	338	60	23	525
