# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR13160338_sorted.bam" "SRR13160334_sorted.bam" "SRR13160330_sorted.bam" "SRR13160332_sorted.bam" "SRR13160348_sorted.bam" "SRR13160335_sorted.bam" "SRR13160333_sorted.bam" "SRR13160331_sorted.bam" "SRR13160339_sorted.bam" "SRR13160350_sorted.bam" "SRR13160346_sorted.bam" "SRR13160336_sorted.bam" "SRR13160344_sorted.bam" "SRR13160345_sorted.bam" "SRR13160327_sorted.bam" "SRR13160329_sorted.bam" "SRR13160337_sorted.bam" "SRR13160341_sorted.bam" "SRR13160343_sorted.bam" "SRR13160328_sorted.bam" "SRR13160349_sorted.bam" "SRR13160347_sorted.bam" "SRR13160342_sorted.bam" "SRR13160340_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR13160338_sorted.bam	SRR13160334_sorted.bam	SRR13160330_sorted.bam	SRR13160332_sorted.bam	SRR13160348_sorted.bam	SRR13160335_sorted.bam	SRR13160333_sorted.bam	SRR13160331_sorted.bam	SRR13160339_sorted.bam	SRR13160350_sorted.bam	SRR13160346_sorted.bam	SRR13160336_sorted.bam	SRR13160344_sorted.bam	SRR13160345_sorted.bam	SRR13160327_sorted.bam	SRR13160329_sorted.bam	SRR13160337_sorted.bam	SRR13160341_sorted.bam	SRR13160343_sorted.bam	SRR13160328_sorted.bam	SRR13160349_sorted.bam	SRR13160347_sorted.bam	SRR13160342_sorted.bam	SRR13160340_sorted.bam
gene-PA1142	NC_002516.2	1233297	1234013	-	717	2	7	30	24	1	10	13	7	24	140	4	0	78	4	29	28	9	12	14	35	0	10	10	26
gene-PA1143	NC_002516.2	1234095	1234748	-	654	1	3	7	2	1	1	4	1	11	65	1	0	60	1	7	3	0	5	2	6	0	2	3	6
gene-PA1144	NC_002516.2	1234816	1236150	-	1335	1	5	4	7	5	5	3	1	5	245	0	0	210	2	7	4	8	29	2	12	1	19	4	4
gene-PA1145	NC_002516.2	1236644	1237546	+	903	7	20	51	35	1	6	17	13	19	246	2	0	125	3	35	32	17	18	23	53	4	13	11	34
gene-PA1146	NC_002516.2	1237551	1238732	-	1182	5	4	17	18	1	4	7	5	15	211	1	0	89	3	11	17	7	13	12	35	0	13	4	15
gene-PA1147	NC_002516.2	1238834	1240324	-	1491	10	12	40	27	3	5	16	6	12	181	2	0	123	3	35	13	9	15	15	28	1	24	14	13
gene-PA1148	NC_002516.2	1240584	1242500	-	1917	6	10	18	27	17	4	11	15	90	310	40	0	190	52	18	18	14	35	178	29	16	22	185	51
gene-PA1149	NC_002516.2	1242750	1243118	-	369	0	0	3	4	0	2	3	1	4	189	0	0	159	0	3	4	2	12	2	4	0	13	2	5
gene-PA1150	NC_002516.2	1243594	1245663	+	2070	48	54	291	318	46	77	324	101	345	380	127	4	1105	81	769	210	88	537	564	280	24	99	294	754
gene-PA1151	NC_002516.2	1245665	1245928	+	264	20	26	162	205	44	36	259	65	307	136	70	2	670	43	693	92	44	577	286	169	14	35	171	488
gene-PA1153	NC_002516.2	1247932	1248486	-	555	5	8	58	36	3	7	12	4	20	185	7	0	155	3	8	29	10	34	18	37	0	22	10	18
gene-PA1154	NC_002516.2	1249019	1249552	-	534	5	3	22	19	1	2	15	4	17	93	2	0	150	1	26	13	1	23	12	23	1	13	5	13
gene-PA1155	NC_002516.2	1249907	1251154	-	1248	60	88	436	445	37	95	274	217	171	321	80	7	600	59	290	337	86	320	514	429	29	49	261	327
gene-PA1156	NC_002516.2	1251418	1254309	-	2892	69	94	575	511	60	132	196	211	242	454	75	24	959	85	281	470	99	562	616	530	40	85	387	437
gene-PA1157	NC_002516.2	1255042	1255752	+	711	38	63	210	180	17	34	63	29	70	136	24	2	105	17	156	250	61	25	61	260	11	11	32	80
gene-PA1158	NC_002516.2	1256094	1257452	+	1359	25	18	98	108	13	19	19	17	59	432	10	1	190	7	86	133	40	34	54	160	5	14	25	50
gene-PA1159	NC_002516.2	1257772	1257981	+	210	106	170	780	903	27	133	724	207	1862	80	133	5	141	97	1526	518	195	204	1201	701	14	21	767	2069
gene-PA1160	NC_002516.2	1258087	1258470	-	384	15	22	118	98	11	16	30	25	192	71	17	0	68	17	90	130	20	29	135	181	4	4	99	124
gene-PA1161	NC_002516.2	1258488	1259291	-	804	3	7	39	29	4	9	4	11	68	141	11	1	69	18	34	37	6	17	95	63	6	5	59	59
gene-PA1162	NC_002516.2	1259291	1260442	-	1152	12	14	62	54	4	18	10	18	70	322	19	2	192	17	51	67	25	55	126	78	10	17	87	72
gene-PA1163	NC_002516.2	1260557	1263166	-	2610	31	41	84	75	14	14	22	26	46	635	14	1	345	12	73	95	40	53	47	144	6	30	24	55
gene-PA1164	NC_002516.2	1263378	1264190	+	813	14	31	108	82	9	12	32	13	98	211	10	1	116	13	110	149	37	35	52	201	12	16	31	84
gene-PA1165	NC_002516.2	1264191	1264919	-	729	4	13	32	18	1	5	10	5	21	54	2	0	39	2	28	34	15	15	21	70	0	8	11	14
gene-PA1166	NC_002516.2	1265147	1265935	-	789	0	2	10	4	2	2	1	3	27	153	6	0	137	8	8	8	7	19	19	11	0	9	12	28
gene-PA1167	NC_002516.2	1266111	1266782	+	672	0	4	27	14	1	0	9	6	62	128	6	0	112	4	33	16	12	21	34	30	2	9	15	55
gene-PA1168	NC_002516.2	1267282	1267602	+	321	2	1	6	7	0	3	2	3	2	68	0	0	108	0	9	4	1	14	3	7	0	16	2	5
gene-PA1169	NC_002516.2	1267680	1269737	+	2058	4	6	31	18	3	10	15	8	13	528	10	1	327	9	28	16	10	40	85	31	3	44	53	24
gene-PA1170	NC_002516.2	1269781	1270515	-	735	3	7	20	22	3	3	7	6	9	157	19	0	152	11	22	23	10	20	80	31	1	18	52	16
gene-PA1171	NC_002516.2	1270972	1272168	+	1197	16	18	101	86	15	19	35	26	71	293	25	1	153	20	77	77	23	49	82	89	6	33	39	61
gene-PA1172	NC_002516.2	1272200	1272796	-	597	6	4	35	24	4	5	7	7	11	93	8	0	120	4	22	11	8	22	39	27	2	13	30	13
gene-PA1173	NC_002516.2	1272807	1273298	-	492	1	2	11	16	0	3	5	5	9	31	1	0	53	1	17	9	3	18	9	12	1	5	5	5
gene-PA1174	NC_002516.2	1273309	1275798	-	2490	9	13	40	36	6	7	18	4	28	526	9	0	386	4	23	29	10	79	34	39	3	31	18	29
gene-PA1175	NC_002516.2	1275795	1276124	-	330	1	1	6	2	1	2	4	0	14	73	0	0	73	2	8	4	3	13	8	2	0	3	3	9
gene-PA1176	NC_002516.2	1276117	1276608	-	492	2	0	6	1	1	2	1	0	10	26	0	0	31	1	6	5	0	10	6	3	0	3	2	12
gene-PA1177	NC_002516.2	1276617	1276784	-	168	1	0	4	3	2	1	3	1	16	27	1	0	33	1	4	4	1	15	14	4	0	4	9	11
gene-PA1178	NC_002516.2	1277006	1277608	+	603	25	71	408	411	16	53	129	158	33	91	17	9	103	22	1534	856	93	29	45	1121	18	22	38	33
gene-PA1179	NC_002516.2	1277688	1278365	+	678	15	38	158	130	7	17	40	40	44	116	16	2	126	13	583	505	53	24	54	583	6	13	36	41
gene-PA1180	NC_002516.2	1278362	1279708	+	1347	12	27	71	59	7	13	20	17	39	335	9	2	242	10	496	519	48	20	60	485	1	14	37	32
gene-PA1181	NC_002516.2	1279810	1283172	+	3363	29	50	162	166	26	33	44	40	128	611	53	5	427	42	286	320	111	83	244	374	9	58	145	119
gene-PA1182	NC_002516.2	1283176	1284177	-	1002	9	13	34	36	3	4	4	14	49	232	11	0	103	12	47	46	19	20	35	49	4	10	23	26
gene-PA1183	NC_002516.2	1284513	1285823	+	1311	30	149	770	1021	5	132	180	201	21	213	15	1	237	15	462	712	62	25	330	499	4	27	208	22
gene-PA1184	NC_002516.2	1285898	1286788	-	891	8	6	27	28	0	8	5	5	21	306	3	0	97	3	19	25	15	19	12	26	1	15	10	17
gene-PA1185	NC_002516.2	1286990	1287619	+	630	1	0	9	4	1	0	2	0	7	90	4	0	90	1	3	3	2	18	3	5	0	5	2	6
gene-PA1186	NC_002516.2	1287616	1288635	+	1020	2	1	15	3	3	1	3	1	6	194	6	0	109	2	6	7	1	9	4	9	0	9	4	10
gene-PA1187	NC_002516.2	1288737	1289876	+	1140	3	8	28	18	4	3	24	5	28	238	1	1	190	3	36	26	10	33	22	30	6	21	12	32
gene-PA1188	NC_002516.2	1289965	1291146	+	1182	1	4	27	20	2	4	10	4	68	196	2	1	140	4	17	26	10	27	23	29	3	11	20	40
gene-PA1189	NC_002516.2	1291148	1291645	-	498	2	0	9	3	3	6	5	2	29	155	4	2	101	3	10	10	6	30	20	22	1	10	17	32
gene-PA1190	NC_002516.2	1291813	1292412	-	600	4	6	14	8	1	5	4	4	49	150	4	1	107	3	9	16	12	17	25	32	2	17	20	36
gene-PA1191	NC_002516.2	1292571	1293164	-	594	3	4	14	13	3	2	4	2	32	122	3	0	140	3	9	12	2	35	30	14	1	15	23	26
gene-PA1192	NC_002516.2	1293267	1294091	+	825	34	36	175	202	28	32	83	40	82	128	37	3	248	37	139	183	59	61	176	254	16	22	120	126
gene-PA1193	NC_002516.2	1294138	1294809	+	672	14	19	101	102	24	19	31	23	59	163	36	2	110	29	92	114	32	25	141	168	6	12	79	100
gene-PA1194	NC_002516.2	1294811	1296229	-	1419	5	11	59	64	7	5	7	8	16	237	9	3	189	8	39	64	16	38	40	86	2	18	34	32
gene-PA1195	NC_002516.2	1296334	1297098	-	765	4	4	7	13	2	3	8	0	13	93	2	0	86	2	14	11	8	18	11	16	1	10	5	7
gene-PA1196	NC_002516.2	1297309	1298709	+	1401	5	8	40	14	5	7	6	7	19	191	3	2	130	4	262	120	8	171	16	208	1	16	6	24
gene-PA1197	NC_002516.2	1298722	1299492	+	771	14	18	53	36	12	21	34	19	34	116	28	2	152	17	111	68	20	97	57	74	3	14	35	33
gene-PA1198	NC_002516.2	1299558	1300175	+	618	328	363	1903	1422	60	233	412	341	1338	104	70	20	228	49	1699	2262	455	111	193	2542	39	25	145	1307
gene-PA1199	NC_002516.2	1300258	1300791	+	534	11	19	168	112	10	21	46	23	210	113	15	1	45	7	201	201	32	21	66	179	5	8	47	222
gene-PA1200	NC_002516.2	1300811	1301473	+	663	3	3	76	51	1	8	10	14	83	166	10	2	58	9	69	84	17	13	40	89	2	6	21	64
gene-PA1201	NC_002516.2	1301481	1302395	-	915	6	6	33	40	3	2	7	3	64	153	4	0	113	6	33	38	12	29	34	37	4	13	37	60
gene-PA1202	NC_002516.2	1302696	1303313	+	618	12	5	15	16	4	4	15	5	44	107	13	1	108	15	7	12	3	30	29	15	3	17	36	52
gene-PA1203	NC_002516.2	1303457	1303864	+	408	3	8	28	26	1	1	12	6	21	134	5	0	70	1	9	21	4	27	12	20	1	7	13	28
gene-PA1204	NC_002516.2	1303892	1304449	+	558	8	12	52	41	4	1	19	9	62	58	5	0	70	4	22	25	6	19	30	29	4	7	24	57
gene-PA1205	NC_002516.2	1304476	1305423	+	948	12	12	72	58	1	9	20	11	122	281	7	0	166	8	31	32	13	44	68	41	4	15	55	87
gene-PA1206	NC_002516.2	1305583	1306056	+	474	16	11	51	68	8	14	41	11	22	71	18	2	81	9	37	42	14	14	33	52	5	11	28	24
gene-PA1207	NC_002516.2	1306059	1307900	+	1842	21	35	133	137	15	42	54	33	67	315	37	5	266	38	106	121	41	45	96	136	12	23	87	48
gene-PA1208	NC_002516.2	1308067	1309566	+	1500	11	10	64	50	3	6	19	7	34	152	9	2	184	11	48	45	16	36	30	58	1	23	17	30
gene-PA1209	NC_002516.2	1309583	1310518	-	936	3	2	10	10	2	0	1	3	13	141	3	1	65	0	9	6	2	20	8	14	0	13	7	7
gene-PA1210	NC_002516.2	1310688	1311386	-	699	1	1	7	8	2	1	3	3	16	141	1	0	96	1	8	6	3	45	6	9	1	11	5	10
gene-PA1211	NC_002516.2	1311504	1312139	-	636	1	4	10	2	2	1	4	2	2	69	0	0	41	1	5	8	3	14	1	7	0	10	1	4
gene-PA1212	NC_002516.2	1312136	1313365	-	1230	2	2	9	6	2	2	5	2	8	264	0	0	185	0	5	3	0	34	6	11	1	22	2	3
gene-PA1213	NC_002516.2	1313362	1314321	-	960	0	5	6	2	0	1	1	0	7	193	2	0	124	3	3	5	8	14	9	7	0	20	2	4
gene-PA1214	NC_002516.2	1314318	1315916	-	1599	3	1	3	2	0	0	2	0	4	173	1	1	115	3	1	5	7	21	9	10	1	17	2	2
gene-PA1215	NC_002516.2	1315916	1317202	-	1287	2	1	9	6	1	3	2	0	6	181	1	0	98	1	6	5	3	17	2	4	0	11	3	1
gene-PA1216	NC_002516.2	1317404	1318150	-	747	0	3	3	3	0	1	5	1	0	223	2	0	134	2	4	0	1	23	3	4	0	9	2	2
gene-PA1217	NC_002516.2	1318147	1319514	-	1368	6	7	31	28	1	5	14	7	28	283	10	0	213	6	27	23	10	42	15	32	1	18	10	26
gene-PA1218	NC_002516.2	1319511	1320389	-	879	2	5	18	9	0	3	7	2	14	174	5	0	164	1	10	7	3	30	5	10	3	23	4	12
gene-PA1219	NC_002516.2	1320386	1321000	-	615	1	2	4	4	1	0	1	0	2	92	0	0	44	1	2	1	4	10	2	4	1	8	2	3
gene-PA1220	NC_002516.2	1320994	1322256	-	1263	0	2	2	6	2	2	5	2	2	223	1	0	95	0	2	3	4	11	1	12	0	14	1	4
gene-PA1221	NC_002516.2	1322253	1324109	-	1857	2	3	5	7	1	2	5	2	3	412	0	1	233	0	3	2	3	37	3	2	0	19	1	5
gene-PA1222	NC_002516.2	1324793	1325950	-	1158	17	23	113	124	15	16	25	34	135	238	15	1	120	12	85	108	32	32	96	125	4	18	56	105
gene-PA1223	NC_002516.2	1326046	1326939	-	894	4	6	24	17	1	4	6	3	17	146	2	0	76	2	13	12	9	18	9	24	0	7	5	11
gene-PA1224	NC_002516.2	1327024	1327803	+	780	3	7	11	14	4	7	4	5	18	113	0	0	102	0	15	15	7	14	6	23	0	9	1	15
gene-PA1225	NC_002516.2	1327813	1328439	-	627	3	8	10	12	0	2	2	5	15	85	0	0	83	0	14	6	3	22	5	19	0	15	1	10
gene-PA1226	NC_002516.2	1328545	1329153	+	609	2	7	29	14	0	2	3	6	38	156	2	2	88	1	17	22	5	13	19	47	1	10	10	22
gene-PA1227	NC_002516.2	1329192	1330040	+	849	15	5	46	37	1	7	10	15	28	57	0	2	53	3	23	41	6	16	19	55	1	8	11	12
gene-PA1228	NC_002516.2	1330117	1330467	-	351	11	2	21	31	0	13	1	18	4	56	0	1	37	1	26	42	8	8	6	70	0	10	5	8
gene-PA1229	NC_002516.2	1330577	1331383	-	807	2	9	20	6	1	1	4	3	0	161	2	0	142	0	8	18	8	14	10	19	2	13	6	7
gene-PA1230	NC_002516.2	1331517	1331714	+	198	0	1	3	3	1	0	1	1	1	51	1	0	65	0	2	2	3	13	5	4	0	8	1	4
gene-PA1231	NC_002516.2	1331727	1332635	+	909	0	3	11	4	0	0	1	1	3	129	2	0	83	1	3	3	2	4	6	4	0	5	0	7
gene-PA1232	NC_002516.2	1332635	1334674	+	2040	3	6	27	20	1	10	3	5	35	165	6	0	153	3	12	15	5	36	20	21	2	16	15	39
gene-PA1233	NC_002516.2	1334671	1334928	+	258	3	6	24	23	1	8	7	2	40	87	1	0	30	2	15	19	4	12	22	22	2	5	12	38
gene-PA1234	NC_002516.2	1334950	1335453	-	504	7	5	51	37	2	8	15	5	52	148	2	0	41	2	41	37	14	8	27	43	2	7	16	43
gene-PA1235	NC_002516.2	1335645	1336427	+	783	1	7	7	10	0	3	1	4	18	161	1	0	55	3	13	15	4	9	6	10	0	11	4	8
gene-PA1236	NC_002516.2	1336430	1337941	-	1512	2	3	10	6	2	1	1	2	6	323	0	0	152	1	11	12	3	19	7	10	2	20	5	9
gene-PA1237	NC_002516.2	1337931	1339082	-	1152	0	3	4	2	0	0	1	0	6	82	0	0	54	1	4	1	1	4	1	4	1	8	4	4
gene-PA1238	NC_002516.2	1339079	1340527	-	1449	1	2	5	1	0	0	0	0	5	119	4	0	89	1	3	3	5	5	3	10	0	8	2	3
gene-PA1239	NC_002516.2	1340910	1341794	-	885	6	5	6	3	0	4	3	2	8	249	1	0	80	6	3	4	10	12	3	11	1	13	5	6
gene-PA1240	NC_002516.2	1341851	1342648	-	798	4	6	16	10	0	2	5	5	4	109	1	0	72	3	6	12	11	11	3	24	0	17	2	6
gene-PA1241	NC_002516.2	1342813	1343373	+	561	4	7	24	16	1	2	11	4	10	224	2	1	146	4	16	24	14	25	17	35	0	14	8	7
gene-PA1242	NC_002516.2	1343453	1345225	+	1773	7	10	33	39	2	5	6	11	18	375	9	0	176	4	21	53	24	27	23	48	1	42	11	12
gene-PA1243	NC_002516.2	1345248	1347824	-	2577	15	26	82	77	7	18	12	12	66	545	10	2	347	10	45	76	30	70	78	116	8	61	60	54
gene-PA1244	NC_002516.2	1348060	1348401	-	342	16	15	44	82	14	29	44	19	169	201	48	2	151	48	66	56	15	57	150	68	19	13	135	177
gene-PA1245	NC_002516.2	1349416	1350660	+	1245	24	34	165	119	53	26	48	27	1040	259	177	1	215	160	159	110	35	163	721	251	27	20	450	1234
gene-PA1246	NC_002516.2	1350747	1352528	+	1782	5	9	52	37	6	7	4	11	128	322	11	0	135	9	36	40	11	55	123	70	1	22	73	165
gene-PA1247	NC_002516.2	1352525	1353823	+	1299	10	14	40	34	6	4	13	8	94	208	6	0	166	8	29	37	13	56	126	47	0	18	74	121
gene-PA1248	NC_002516.2	1353827	1355272	+	1446	6	13	54	32	1	8	24	16	110	309	10	2	178	9	31	48	15	48	122	79	0	19	42	136
gene-PA1249	NC_002516.2	1355631	1357070	+	1440	8	12	45	26	10	10	20	14	202	241	32	1	231	30	25	40	15	81	299	61	7	17	174	407
gene-PA1250	NC_002516.2	1357317	1357712	+	396	10	9	72	61	3	11	15	7	18	54	3	1	50	2	91	77	11	14	16	97	4	6	11	37
gene-PA1251	NC_002516.2	1357725	1359350	-	1626	9	12	57	63	0	11	8	14	25	271	8	0	181	1	39	58	18	35	26	89	1	22	6	19
gene-PA1252	NC_002516.2	1359590	1360594	+	1005	5	12	33	21	0	8	4	12	57	280	2	0	148	6	18	23	10	22	17	28	1	12	11	38
gene-PA1253	NC_002516.2	1360698	1362278	-	1581	3	2	14	6	2	2	2	0	15	209	1	0	110	1	6	12	3	19	11	9	0	13	4	8
gene-PA1254	NC_002516.2	1362371	1363288	-	918	3	3	9	9	1	0	1	1	7	266	3	0	171	3	1	3	4	25	2	4	0	15	3	5
gene-PA1255	NC_002516.2	1363439	1364473	-	1035	1	3	7	2	0	0	1	0	3	346	0	0	137	1	2	5	4	6	2	3	0	15	2	4
gene-PA1256	NC_002516.2	1364499	1365221	-	723	0	5	5	2	0	1	7	2	5	189	0	1	194	1	7	9	6	22	10	15	1	10	5	4
gene-PA1257	NC_002516.2	1365218	1365862	-	645	2	2	6	12	1	1	3	2	3	131	1	0	147	3	7	5	8	15	4	13	2	8	5	9
gene-PA1258	NC_002516.2	1365873	1366538	-	666	3	1	5	10	1	2	5	0	2	301	1	0	136	0	9	3	6	27	4	5	0	18	5	3
gene-PA1259	NC_002516.2	1366538	1368280	-	1743	2	8	18	13	2	4	3	0	14	173	2	0	122	0	11	14	6	21	4	25	1	19	3	6
gene-PA1260	NC_002516.2	1368339	1369160	-	822	1	4	12	6	0	0	3	2	9	295	1	0	160	3	3	1	4	35	4	10	0	26	1	5
gene-PA1261	NC_002516.2	1369418	1370092	-	675	0	6	13	8	0	4	5	6	7	140	0	0	72	1	7	8	5	11	3	16	1	14	6	7
gene-PA1262	NC_002516.2	1370257	1371699	-	1443	1	4	11	7	1	5	3	1	8	182	1	0	98	0	3	2	10	12	2	8	0	22	0	3
gene-PA1263	NC_002516.2	1371738	1372682	+	945	5	7	24	24	1	8	6	6	22	205	1	0	179	3	25	32	11	21	6	52	0	15	8	13
gene-PA1264	NC_002516.2	1372979	1373845	-	867	3	2	3	5	1	3	3	4	11	102	1	0	59	0	1	3	6	4	2	9	0	7	3	4
gene-PA1265	NC_002516.2	1373945	1374847	+	903	2	3	6	0	0	1	2	2	0	65	0	0	36	0	4	2	1	4	0	5	2	9	0	2
gene-PA1266	NC_002516.2	1374844	1376097	-	1254	1	5	9	3	1	0	3	0	3	56	1	0	40	1	1	9	3	4	2	6	1	8	1	2
gene-PA1267	NC_002516.2	1376327	1377442	-	1116	2	0	5	3	0	0	0	0	1	59	1	0	36	0	2	2	5	11	3	3	0	7	2	2
gene-PA1268	NC_002516.2	1377439	1378383	-	945	1	1	6	2	0	3	0	2	5	140	0	0	63	0	4	6	2	9	1	7	0	7	0	6
gene-PA1269	NC_002516.2	1378500	1379168	-	669	3	6	20	13	1	5	8	6	13	118	3	0	114	0	18	20	6	27	13	26	3	19	6	20
gene-PA1270	NC_002516.2	1379413	1381452	+	2040	2	1	11	2	2	4	2	4	8	190	1	0	138	2	17	12	5	34	1	31	1	19	2	9
gene-PA1271	NC_002516.2	1381804	1383654	+	1851	101	142	503	661	13	121	155	135	32	530	16	4	257	12	393	716	198	36	45	794	4	30	23	34
gene-PA1272	NC_002516.2	1383718	1384329	+	612	45	60	266	413	2	56	70	75	33	127	6	3	83	5	192	329	72	24	20	447	2	11	12	26
gene-PA1273	NC_002516.2	1384361	1385668	+	1308	20	21	112	134	4	22	19	36	20	148	2	1	84	2	113	174	19	24	10	210	0	11	6	12
gene-PA1274	NC_002516.2	1385670	1386326	+	657	12	10	53	65	0	4	5	15	14	93	1	0	67	1	57	65	7	16	2	117	0	8	3	4
gene-PA1275	NC_002516.2	1386323	1387261	+	939	8	7	67	57	0	11	4	16	3	74	0	2	39	1	61	88	7	10	5	129	0	13	4	6
gene-PA1276	NC_002516.2	1387254	1388249	+	996	16	17	93	69	0	12	13	22	8	98	3	1	51	0	88	115	17	5	10	166	0	7	3	10
gene-PA1277	NC_002516.2	1388242	1389714	+	1473	23	29	115	134	0	21	33	35	10	239	1	1	95	2	131	200	22	21	21	311	0	11	9	9
gene-PA1278	NC_002516.2	1389707	1390228	+	522	13	23	103	109	1	13	11	28	13	43	1	2	26	1	93	126	13	10	12	183	0	3	8	14
gene-PA1279	NC_002516.2	1390225	1391280	+	1056	9	20	77	74	3	11	9	25	15	56	2	0	26	2	68	126	13	6	11	168	1	4	5	9
gene-PA1280	NC_002516.2	1391277	1391861	+	585	8	11	46	52	0	10	3	12	8	70	1	0	36	3	30	59	13	9	9	103	0	6	7	9
gene-PA1281	NC_002516.2	1391864	1392601	+	738	6	10	38	28	1	3	2	11	5	72	2	0	43	0	29	35	11	12	8	71	0	3	4	6
gene-PA1282	NC_002516.2	1392564	1394069	-	1506	3	8	33	20	1	1	5	11	4	178	1	0	104	2	23	42	8	11	4	43	0	11	7	7
gene-PA1283	NC_002516.2	1394188	1394748	+	561	6	8	57	44	5	4	12	13	87	188	5	1	81	7	41	27	7	14	35	48	2	10	17	37
gene-PA1284	NC_002516.2	1394779	1396599	-	1821	5	7	37	31	3	4	5	4	39	440	7	0	302	7	22	23	8	51	36	27	2	34	24	29
gene-PA1285	NC_002516.2	1396731	1397180	+	450	5	4	27	18	0	3	2	9	22	87	3	0	57	2	34	24	14	9	3	37	1	8	3	14
gene-PA1286	NC_002516.2	1397254	1398453	+	1200	4	3	18	12	2	3	3	0	12	197	2	0	141	0	24	17	7	21	5	17	0	15	3	11
gene-PA1287	NC_002516.2	1398618	1399172	+	555	8	9	57	72	5	8	32	13	85	73	6	2	95	14	46	48	18	47	65	54	3	4	61	104
gene-PA1288	NC_002516.2	1399231	1400505	-	1275	109	117	582	748	39	137	243	176	582	235	64	13	271	102	372	513	113	326	684	472	37	38	762	530
gene-PA1289	NC_002516.2	1400711	1401190	-	480	3	5	7	7	0	1	4	1	16	36	1	0	47	1	5	16	2	9	7	14	1	8	5	7
gene-PA1290	NC_002516.2	1401412	1402005	-	594	1	4	12	16	2	2	3	6	8	50	0	0	62	2	8	17	6	15	7	19	0	10	5	16
gene-PA1291	NC_002516.2	1402117	1402956	+	840	13	31	59	39	3	9	11	9	30	135	3	1	101	3	31	44	42	13	11	129	1	9	13	25
gene-PA1292	NC_002516.2	1402981	1403835	-	855	21	30	34	49	5	11	10	16	36	206	11	4	175	6	40	45	54	29	38	82	4	19	26	42
gene-PA1293	NC_002516.2	1404136	1405197	-	1062	10	14	94	92	9	14	35	30	96	210	20	1	199	21	137	90	23	75	85	99	9	27	65	108
gene-PA1294	NC_002516.2	1405338	1406462	+	1125	35	38	169	174	14	25	46	49	94	110	31	2	163	22	106	197	52	27	92	245	6	19	71	70
gene-PA1295	NC_002516.2	1406459	1406752	+	294	7	5	29	32	5	2	6	9	15	60	1	0	100	11	18	28	8	17	25	38	3	6	14	27
gene-PA1296	NC_002516.2	1407007	1407939	+	933	20	55	222	160	8	18	40	34	68	331	12	1	219	12	110	135	69	38	61	166	6	18	43	59
gene-PA1297	NC_002516.2	1407951	1408931	-	981	11	22	84	78	2	7	25	15	22	284	3	3	268	4	43	57	36	29	19	83	1	29	8	8
gene-PA1298	NC_002516.2	1408999	1409274	+	276	11	12	36	53	7	5	17	14	20	116	4	0	59	3	26	23	17	7	10	41	0	10	8	18
gene-PA1299	NC_002516.2	1409351	1409800	+	450	27	29	90	103	2	14	41	34	89	79	9	1	110	9	74	105	48	14	50	114	3	3	12	66
gene-PA1300	NC_002516.2	1409949	1410476	+	528	13	33	22	40	6	13	29	17	619	64	8	1	57	4	25	45	39	26	35	61	2	16	27	474
gene-PA1301	NC_002516.2	1410473	1411456	+	984	12	26	34	34	6	9	19	13	821	215	11	1	115	10	19	54	52	38	75	74	6	19	56	582
gene-PA1302	NC_002516.2	1411585	1414140	+	2556	5	16	47	37	7	10	20	11	196	298	14	0	400	10	39	49	43	84	285	99	8	42	178	286
gene-PA1303	NC_002516.2	1414147	1414686	-	540	1	4	6	11	2	2	8	2	42	216	6	0	69	5	16	7	0	16	116	18	1	7	58	48
gene-PA1304	NC_002516.2	1414763	1416814	-	2052	10	21	58	42	11	6	20	18	83	751	18	2	280	9	50	53	14	46	92	61	8	32	62	74
gene-PA1305	NC_002516.2	1416963	1417436	+	474	12	19	86	57	5	11	20	20	36	212	11	4	104	9	47	104	9	19	67	104	4	12	52	36
gene-PA1306	NC_002516.2	1417500	1417961	+	462	8	12	64	72	5	10	11	13	44	231	9	2	84	10	51	82	15	22	46	106	3	10	41	62
gene-PA1307	NC_002516.2	1417965	1418738	+	774	20	31	169	148	15	16	45	31	384	162	47	5	155	39	182	227	33	87	246	233	12	16	178	356
gene-PA1308	NC_002516.2	1418765	1419289	+	525	11	9	99	89	8	10	16	13	144	77	23	1	88	22	111	115	23	22	136	122	9	6	100	148
gene-PA1309	NC_002516.2	1419298	1420158	-	861	8	6	52	45	4	6	10	12	76	336	8	1	167	7	45	67	19	33	50	74	2	14	51	60
gene-PA1310	NC_002516.2	1420326	1421441	+	1116	0	4	5	4	0	2	4	2	10	209	0	0	190	0	8	3	1	29	7	9	0	25	2	7
gene-PA1311	NC_002516.2	1421477	1422304	+	828	3	3	14	13	2	3	6	3	19	233	4	0	149	1	14	12	6	18	12	15	0	26	8	15
gene-PA1312	NC_002516.2	1422355	1423266	-	912	2	2	13	8	0	3	3	1	9	251	3	0	117	3	4	6	5	12	6	18	1	14	7	11
gene-PA1313	NC_002516.2	1423374	1424732	+	1359	2	4	14	20	3	2	2	1	12	236	2	0	184	2	12	11	3	32	7	21	0	21	6	8
gene-PA1314	NC_002516.2	1424746	1425132	+	387	1	6	16	18	1	2	5	0	16	99	3	0	59	1	13	12	6	13	9	25	1	6	7	12
