# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR13084800_sorted.bam" "SRR13084797_sorted.bam" "SRR13084802_sorted.bam" "SRR13084812_sorted.bam" "SRR13084807_sorted.bam" "SRR13084801_sorted.bam" "SRR13084804_sorted.bam" "SRR13084811_sorted.bam" "SRR13084799_sorted.bam" "SRR13084805_sorted.bam" "SRR13084813_sorted.bam" "SRR13084814_sorted.bam" "SRR13084810_sorted.bam" "SRR13084815_sorted.bam" "SRR13084796_sorted.bam" "SRR13084795_sorted.bam" "SRR13084798_sorted.bam" "SRR13084809_sorted.bam" "SRR13084794_sorted.bam" "SRR13084808_sorted.bam" "SRR13084793_sorted.bam" "SRR13084806_sorted.bam" "SRR13084803_sorted.bam" "SRR13084816_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR13084800_sorted.bam	SRR13084797_sorted.bam	SRR13084802_sorted.bam	SRR13084812_sorted.bam	SRR13084807_sorted.bam	SRR13084801_sorted.bam	SRR13084804_sorted.bam	SRR13084811_sorted.bam	SRR13084799_sorted.bam	SRR13084805_sorted.bam	SRR13084813_sorted.bam	SRR13084814_sorted.bam	SRR13084810_sorted.bam	SRR13084815_sorted.bam	SRR13084796_sorted.bam	SRR13084795_sorted.bam	SRR13084798_sorted.bam	SRR13084809_sorted.bam	SRR13084794_sorted.bam	SRR13084808_sorted.bam	SRR13084793_sorted.bam	SRR13084806_sorted.bam	SRR13084803_sorted.bam	SRR13084816_sorted.bam
gene-b1464	U00096.3	1534965	1535858	-	894	800	47	158	135	153	650	66	12	118	28	180	50	10	24	73	439	49	13	521	40	7	129	97	6
gene-b1465	U00096.3	1535937	1536617	-	681	47	23	133	8	7	116	51	3	102	23	9	5	1	1	36	45	30	0	48	1	1	10	101	1
gene-b1466	U00096.3	1536614	1537309	-	696	45	18	71	12	18	101	40	1	71	16	18	8	0	1	20	42	29	4	52	9	2	11	68	2
gene-b1467	U00096.3	1537309	1538853	-	1545	92	39	197	25	50	244	98	2	158	32	31	17	4	7	54	120	50	3	73	13	3	25	119	0
gene-b1468	U00096.3	1538850	1542590	-	3741	304	106	451	66	94	599	204	4	360	109	94	32	0	13	115	311	127	12	263	34	8	59	335	4
gene-b1469	U00096.3	1542672	1544060	-	1389	92	59	161	12	10	183	91	1	152	50	15	2	0	1	47	89	49	1	95	1	0	3	133	1
gene-b1471	U00096.3	1544758	1545714	-	957	17	10	38	1	0	26	23	0	32	12	1	0	0	0	12	13	10	0	9	0	0	0	29	0
gene-b1472	U00096.3	1545738	1546028	-	291	5	3	20	0	1	21	13	0	35	4	0	0	0	0	8	8	4	0	4	0	0	1	19	1
gene-b1473	U00096.3	1546288	1547169	-	882	244	30	156	46	26	233	63	2	142	42	31	12	1	7	38	129	45	2	238	12	1	42	102	2
gene-b1474	U00096.3	1547401	1550448	+	3048	290	96	354	39	57	423	168	10	275	90	42	38	6	17	111	184	112	17	186	49	4	54	250	12
gene-b1475	U00096.3	1550461	1551345	+	885	101	40	126	14	14	182	60	3	95	22	11	11	2	9	41	79	41	5	50	13	6	18	82	5
gene-b1476	U00096.3	1551338	1551991	+	654	84	24	92	15	18	154	43	0	52	22	11	18	3	4	30	61	42	5	57	12	8	19	70	10
gene-b1477	U00096.3	1552398	1552682	-	285	216	22	76	43	96	249	16	3	22	15	92	49	7	17	37	183	21	14	227	30	6	56	35	3
gene-b1478	U00096.3	1552828	1553838	-	1011	915	101	465	169	370	1948	133	17	159	41	382	244	23	93	248	963	99	65	614	230	21	160	151	32
gene-b1479	U00096.3	1553972	1555669	-	1698	8091	485	3059	1372	1769	10138	497	103	313	162	1814	1320	104	577	1741	5546	396	315	6400	1154	140	1312	789	244
gene-b1480	U00096.3	1555826	1555963	-	138	1237	86	413	150	74	1327	81	2	56	56	86	32	0	5	329	1006	38	6	2017	30	1	93	124	2
gene-b1481	U00096.3	1556065	1556280	-	216	101	7	34	0	5	73	10	0	22	6	2	1	0	0	13	36	9	0	84	0	0	6	14	0
gene-b1482	U00096.3	1556625	1557056	+	432	1127	58	254	230	202	1113	93	4	78	51	204	89	6	29	144	678	64	18	901	96	15	271	128	16
gene-b1483	U00096.3	1557112	1558038	-	927	551	74	283	140	255	1328	103	6	130	64	258	106	10	39	132	524	76	21	287	101	10	106	147	11
gene-b1484	U00096.3	1558031	1559017	-	987	589	53	273	141	245	1707	84	4	116	36	273	101	8	37	104	721	87	19	271	95	4	106	124	12
gene-b1485	U00096.3	1559014	1559910	-	897	663	62	300	122	238	1907	93	7	125	41	297	91	11	18	138	832	64	11	514	56	4	120	150	14
gene-b1486	U00096.3	1559907	1560929	-	1023	1087	55	292	144	286	2591	118	7	145	58	294	64	11	21	102	1202	86	16	542	56	12	178	153	12
gene-b1487	U00096.3	1560931	1562481	-	1551	3961	112	511	658	649	5591	205	10	213	102	717	137	22	63	246	2771	176	42	2069	96	18	689	280	29
gene-b1488	U00096.3	1562495	1563076	-	582	2027	45	234	238	179	1859	102	3	93	40	256	43	2	20	106	949	48	6	1387	46	3	201	100	9
gene-b1489	U00096.3	1563334	1565733	-	2400	320	75	297	38	73	421	154	2	238	66	81	14	2	6	78	223	83	2	207	19	3	31	220	3
gene-b1490	U00096.3	1565758	1567140	-	1383	323	43	184	50	52	429	66	5	128	23	91	15	4	3	60	249	44	8	232	14	2	56	116	11
gene-b4746	U00096.3	1567178	1567219	-	42	31	3	11	2	3	43	5	0	12	3	5	3	0	0	7	22	2	0	42	3	0	7	11	1
gene-b1491	U00096.3	1567504	1568823	-	1320	832	57	223	72	81	627	102	3	127	32	77	32	6	20	73	400	81	8	627	27	10	77	137	11
gene-b1492	U00096.3	1568954	1570489	-	1536	732	70	271	123	249	1223	111	11	140	62	184	68	8	22	117	650	79	30	424	101	6	174	142	14
gene-b1493	U00096.3	1570645	1572045	-	1401	1473	108	397	196	350	2043	152	15	180	73	239	130	5	33	217	1198	114	21	1139	136	9	236	189	22
gene-b1494	U00096.3	1572407	1575202	-	2796	315	87	293	44	42	506	120	3	205	73	64	18	3	5	99	285	110	9	276	17	3	46	206	12
gene-b1495	U00096.3	1575247	1577619	-	2373	158	77	279	23	17	296	120	0	201	58	20	8	3	7	75	163	77	4	192	14	1	30	214	2
gene-b1496	U00096.3	1577657	1579342	-	1686	58	40	149	6	9	150	73	1	105	42	3	5	2	2	35	75	52	0	73	4	1	7	125	2
gene-b4747	U00096.3	1579545	1579667	+	123	7	9	33	1	4	24	11	2	11	7	1	3	0	0	16	15	13	0	15	1	0	2	18	1
gene-b1497	U00096.3	1579633	1580790	-	1158	40	25	104	5	5	111	39	2	90	38	6	6	1	1	35	61	32	1	56	1	0	3	82	1
gene-b1498	U00096.3	1580842	1582524	-	1683	82	47	180	9	11	197	86	2	131	59	12	10	1	1	54	83	57	3	74	2	0	7	148	2
gene-b1499	U00096.3	1582926	1583687	-	762	13	18	52	0	0	69	31	4	53	13	4	3	0	1	17	36	19	0	29	0	0	4	35	0
gene-b1500	U00096.3	1583762	1583959	-	198	1	8	15	0	0	12	5	0	7	3	1	0	0	0	9	12	4	0	5	0	0	0	10	0
gene-b1501	U00096.3	1584207	1586486	-	2280	164	52	256	26	29	366	132	8	215	60	27	20	4	8	64	165	75	1	111	12	4	28	159	6
gene-b1502	U00096.3	1586820	1587734	-	915	29	27	94	0	1	98	61	0	79	26	4	3	1	1	23	50	36	0	17	3	0	5	79	0
gene-b1503	U00096.3	1587793	1588296	-	504	25	22	77	1	2	88	47	0	85	30	3	1	0	0	23	27	19	2	28	1	0	4	62	0
gene-b1504	U00096.3	1588309	1588839	-	531	25	17	82	3	3	62	48	1	108	47	1	1	0	1	28	37	30	1	19	3	0	3	75	1
gene-b1505	U00096.3	1588853	1590001	-	1149	44	27	156	11	14	195	68	2	112	56	17	1	4	0	30	132	36	1	51	2	1	9	103	1
gene-b1507	U00096.3	1590854	1592176	-	1323	317	48	157	75	26	235	90	6	130	55	29	8	0	7	44	139	73	4	158	15	3	76	129	1
gene-b1508	U00096.3	1592176	1592442	-	267	99	12	25	35	9	69	13	0	17	5	20	6	3	1	10	50	8	3	96	2	0	35	19	1
gene-b1511	U00096.3	1598617	1600209	-	1593	162	49	241	41	50	234	122	3	217	49	40	16	0	1	63	111	70	8	124	22	5	34	179	5
gene-b1512	U00096.3	1600288	1601241	-	954	64	36	129	39	29	112	60	6	72	39	29	11	6	8	31	38	52	4	57	10	3	43	82	6
gene-b1513	U00096.3	1601490	1603025	+	1536	67	52	174	1	6	150	106	3	183	45	12	2	1	0	34	61	61	0	63	1	1	5	151	4
gene-b1514	U00096.3	1603019	1604047	+	1029	63	32	152	1	3	131	91	1	146	55	6	4	0	1	39	48	50	1	49	2	1	3	118	0
gene-b1515	U00096.3	1604047	1605039	+	993	50	19	132	7	5	119	55	1	72	37	8	4	1	0	23	25	33	1	38	1	0	3	87	1
gene-b1516	U00096.3	1605051	1606073	+	1023	52	34	127	12	3	132	67	0	125	29	12	1	0	2	36	38	37	0	39	3	1	10	94	0
gene-b1517	U00096.3	1606100	1606975	+	876	49	26	92	10	9	100	57	1	90	23	8	3	0	3	14	23	25	0	31	2	1	12	58	1
gene-b1518	U00096.3	1606999	1607289	+	291	22	8	42	0	9	44	18	0	38	8	6	5	0	0	12	22	9	0	23	5	2	5	24	0
gene-b1519	U00096.3	1607346	1608104	+	759	372	34	141	34	63	339	62	2	99	32	65	16	3	5	46	216	48	2	377	20	4	29	81	4
gene-b1520	U00096.3	1608108	1609022	-	915	1154	34	186	40	63	368	65	3	119	29	59	28	2	11	64	280	75	10	1098	17	1	42	82	3
gene-b1521	U00096.3	1609229	1610680	-	1452	100	33	173	17	14	151	105	1	157	38	25	10	2	3	47	75	49	4	85	5	1	14	121	4
gene-b1522	U00096.3	1610907	1611854	-	948	264	42	159	20	40	302	71	5	123	31	56	31	2	12	60	187	42	8	282	21	6	31	111	4
gene-b1523	U00096.3	1611966	1612325	-	360	429	24	131	46	56	340	54	5	59	23	82	48	6	6	47	221	32	7	619	19	6	37	63	3
gene-b1524	U00096.3	1612325	1613251	-	927	838	70	271	77	146	760	100	15	141	44	125	46	7	15	89	438	53	8	634	25	8	69	135	15
gene-b1525	U00096.3	1613315	1614703	-	1389	173	43	179	72	94	272	95	8	146	36	98	39	5	8	54	101	52	11	139	34	8	100	130	7
gene-b1526	U00096.3	1614804	1615685	+	882	220	40	130	25	38	241	56	2	108	27	33	7	1	5	35	137	37	4	198	12	1	35	87	2
gene-b1527	U00096.3	1615763	1616878	+	1116	59	19	127	5	5	107	60	1	89	32	2	0	0	0	25	49	45	0	54	1	0	8	83	1
gene-b1528	U00096.3	1617028	1618218	+	1191	697	65	314	137	138	496	137	11	219	75	134	67	5	27	93	223	69	24	373	43	14	182	166	11
gene-b1529	U00096.3	1618243	1618908	-	666	526	31	168	65	82	487	68	8	96	33	71	25	3	11	60	319	44	9	461	28	6	83	87	8
gene-b1530	U00096.3	1619120	1619554	+	435	343	21	128	61	40	368	47	2	60	27	60	13	1	3	81	232	22	7	378	17	2	42	49	4
gene-b1531	U00096.3	1619574	1619957	+	384	465	25	94	82	52	408	40	5	42	24	77	17	1	5	60	304	26	9	351	17	2	68	47	4
gene-b1532	U00096.3	1619989	1620207	+	219	191	13	59	17	55	205	32	5	56	21	66	14	0	1	31	117	23	3	190	11	3	30	41	6
gene-b1533	U00096.3	1620238	1621137	-	900	253	41	166	147	224	354	89	15	146	75	215	72	10	32	62	183	67	12	241	59	11	160	126	18
gene-b1534	U00096.3	1621332	1622519	+	1188	306	46	173	70	94	336	90	9	151	61	110	33	2	9	59	211	55	5	301	27	5	72	117	4
gene-b4599	U00096.3	1622646	1622741	+	96	387	509	2233	205	281	1020	279	47	320	338	360	339	35	79	1059	653	259	101	1255	245	38	172	510	66
gene-b4775	U00096.3	1622741	1622845	+	105	420	451	2129	227	262	896	242	50	271	289	352	317	49	65	1014	663	244	131	1274	266	31	183	485	78
gene-b4698	U00096.3	1622817	1622914	-	98	203	50	280	104	107	361	57	20	54	38	128	96	30	7	197	297	86	66	367	99	3	74	77	38
gene-b1535	U00096.3	1622960	1623850	-	891	219	36	151	27	55	447	62	5	87	16	82	38	6	5	49	279	37	10	228	33	1	26	94	7
gene-b1536	U00096.3	1624105	1624497	-	393	40	17	59	6	13	116	9	0	36	9	19	7	0	0	23	79	21	1	39	5	2	8	40	0
gene-b1537	U00096.3	1624773	1625291	+	519	84	26	85	23	41	225	37	4	58	17	36	15	7	2	32	126	35	5	44	17	1	12	55	2
gene-b1538	U00096.3	1625335	1627380	-	2046	1232	110	429	625	608	1432	181	39	283	84	587	245	41	65	210	586	148	57	672	228	36	619	239	48
gene-b1539	U00096.3	1627517	1628263	+	747	3858	115	720	701	671	4696	125	29	139	76	640	310	31	80	537	2757	163	75	3342	302	37	905	177	64
gene-b1540	U00096.3	1628352	1629038	+	687	1160	75	196	65	108	616	60	8	73	25	124	43	2	23	114	489	58	20	992	41	6	58	82	12
gene-b1541	U00096.3	1629215	1629418	+	204	62	14	42	17	14	57	22	1	31	10	19	3	1	3	19	47	12	3	67	5	0	25	36	0
gene-b1542	U00096.3	1629453	1630913	-	1461	82	40	154	12	13	179	91	0	128	51	15	17	6	6	36	72	48	5	84	8	2	16	124	11
gene-b1543	U00096.3	1631002	1632285	-	1284	54	36	145	7	10	176	86	5	95	35	15	7	2	2	41	100	53	1	71	8	3	5	110	4
gene-b4748	U00096.3	1632890	1633003	+	114	34	8	36	2	7	143	9	1	11	2	8	1	1	0	21	92	5	1	54	1	0	1	14	1
gene-b1544	U00096.3	1633072	1633305	+	234	25	8	29	2	5	114	14	0	17	9	6	4	0	0	23	103	4	2	36	2	0	0	23	0
gene-b1545	U00096.3	1633622	1634212	+	591	89	19	67	6	22	241	22	1	37	15	27	5	4	2	42	157	22	3	103	10	0	3	46	1
gene-b1546	U00096.3	1634310	1634885	-	576	32	18	88	11	3	77	31	2	46	11	6	2	0	1	23	46	28	2	31	1	1	4	62	0
gene-b1547	U00096.3	1634885	1635847	-	963	47	31	145	8	7	117	31	2	46	11	11	3	1	3	25	45	24	1	60	1	2	5	95	1
gene-b1548	U00096.3	1635798	1636367	-	570	27	25	90	5	4	72	28	2	50	23	9	2	2	2	20	34	25	2	34	1	1	3	70	2
gene-b4533	U00096.3	1636756	1636989	+	234	21	6	48	1	0	33	29	0	30	13	0	0	1	0	12	18	18	0	14	0	0	0	47	0
gene-b1549	U00096.3	1637047	1637457	+	411	8	5	24	1	0	22	6	1	10	6	0	1	0	1	4	14	4	1	13	1	0	0	12	0
gene-b1550	U00096.3	1637609	1637782	-	174	391	123	775	117	27	450	37	4	26	29	30	31	3	2	517	459	27	4	1113	31	0	50	118	1
gene-b1551	U00096.3	1637954	1638109	-	156	11	6	13	1	5	53	11	0	13	7	11	2	1	1	2	35	13	0	3	1	0	0	12	1
gene-b4749	U00096.3	1638188	1638253	-	66	5	4	9	0	3	29	1	1	4	4	7	2	0	0	3	23	6	0	6	1	0	0	5	0
gene-b4724	U00096.3	1638256	1638444	-	189	22	14	41	3	31	189	22	4	16	8	49	17	2	0	17	139	20	6	23	24	1	3	14	0
gene-b1552	U00096.3	1638455	1638667	-	213	42	12	38	9	66	302	26	4	16	13	97	20	3	1	21	248	24	4	28	28	1	6	23	2
gene-b1553	U00096.3	1639030	1639527	-	498	29	22	56	1	4	50	22	0	36	17	8	2	1	1	11	26	7	2	30	5	2	2	39	1
gene-b4689	U00096.3	1639080	1639334	-	255	23	11	37	1	2	26	14	0	22	13	6	2	0	1	4	15	6	1	20	3	0	1	21	1
gene-b1554	U00096.3	1639524	1640057	-	534	17	15	58	1	3	73	34	3	38	17	9	1	2	0	21	21	26	1	18	1	2	3	44	1
gene-b1555	U00096.3	1640054	1640365	-	312	18	14	34	0	2	45	24	1	29	15	8	1	0	0	11	28	9	0	15	3	0	0	32	0
gene-b1556	U00096.3	1640370	1640585	-	216	10	7	29	0	4	27	19	1	25	14	4	1	1	1	8	14	7	1	8	5	1	0	24	0
gene-b4776	U00096.3	1640805	1640975	+	171	113	12	66	3	30	201	7	1	11	5	47	32	2	1	84	185	22	8	191	33	0	3	23	5
gene-b1557	U00096.3	1641339	1641554	-	216	265	34	226	54	236	483	21	6	37	22	431	185	5	1	145	461	29	38	679	161	0	47	46	17
gene-b1558	U00096.3	1641855	1642067	+	213	311	19	78	21	74	238	28	5	35	15	120	37	2	9	47	179	20	11	493	26	3	17	36	3
gene-b4750	U00096.3	1642122	1642211	+	90	170	9	57	19	35	190	14	1	19	9	72	31	1	2	35	131	15	9	196	22	5	15	14	3
gene-b1559	U00096.3	1642489	1643241	-	753	78	33	146	27	20	122	78	2	126	65	31	27	1	12	28	69	45	6	65	17	3	35	109	1
gene-b1560	U00096.3	1643255	1644304	-	1050	63	35	153	4	12	131	78	0	124	51	11	11	1	3	40	64	44	0	62	7	1	5	86	0
gene-b1561	U00096.3	1644651	1644902	-	252	35	15	46	12	8	62	23	0	40	21	14	8	1	3	12	36	22	3	37	9	0	13	33	0
gene-b1562	U00096.3	1645119	1645274	-	156	332	140	358	80	99	524	99	13	72	61	82	54	9	33	218	355	98	16	221	49	10	89	148	16
gene-b1563	U00096.3	1645346	1645633	-	288	590	26	144	110	138	826	44	15	47	17	114	62	12	16	90	528	54	10	371	59	11	146	61	15
gene-b1564	U00096.3	1645633	1645872	-	240	338	23	77	82	81	498	26	6	25	11	101	39	5	8	60	287	18	7	233	28	3	87	30	9
gene-b1565	U00096.3	1645897	1646202	+	306	80	13	59	12	19	89	26	0	40	14	20	5	0	1	20	54	12	2	80	10	2	17	21	2
gene-b1566	U00096.3	1646405	1646737	+	333	29	8	65	6	4	60	25	1	55	22	2	3	0	3	22	34	14	1	43	2	0	6	33	2
gene-b1567	U00096.3	1647174	1647323	-	150	8	14	34	3	1	30	21	0	21	7	0	3	0	0	13	10	5	2	22	2	0	2	26	0
gene-b1568	U00096.3	1647346	1647636	-	291	14	15	53	5	6	28	29	1	49	10	1	1	0	1	11	13	13	3	24	4	1	2	41	0
gene-b1569	U00096.3	1647620	1647850	-	231	3	5	23	4	1	15	12	1	31	9	3	0	0	1	4	5	11	1	10	3	0	4	15	0
gene-b1570	U00096.3	1647934	1648341	+	408	566	36	132	32	41	261	43	8	47	23	38	15	2	4	66	215	27	5	1223	9	2	42	38	7
gene-b1571	U00096.3	1648508	1648663	+	156	21	7	23	4	1	17	15	0	15	3	2	1	0	0	6	15	6	1	21	3	0	5	21	4
gene-b1572	U00096.3	1648665	1648793	+	129	24	8	18	8	4	21	12	0	13	2	2	0	0	2	11	14	6	0	19	1	0	10	11	0
gene-b1573	U00096.3	1648823	1649041	+	219	47	17	63	9	4	46	21	0	26	7	12	2	0	5	18	22	18	2	72	4	0	11	19	1
gene-b1574	U00096.3	1649382	1649434	+	53	25	27	59	2	2	32	37	1	20	8	2	1	1	1	32	22	27	1	33	0	0	1	39	2
gene-b1575	U00096.3	1649609	1649797	+	189	5	3	14	1	1	16	7	0	13	3	2	0	0	0	8	3	3	1	5	0	0	1	8	1
gene-b1576	U00096.3	1649794	1649985	+	192	10	5	26	1	1	17	12	0	25	7	2	0	0	0	9	14	9	1	4	0	1	3	14	1
gene-b4534	U00096.3	1652728	1652838	-	111	9	8	25	0	0	17	7	0	14	8	1	0	0	0	6	3	11	0	5	0	0	0	21	0
gene-b1580	U00096.3	1652896	1653915	-	1020	38	39	119	16	13	144	32	1	41	22	11	10	3	1	38	70	20	5	53	5	3	8	74	1
gene-b1581	U00096.3	1653927	1655141	-	1215	70	56	158	8	3	133	67	0	95	20	4	1	1	4	35	56	41	2	64	3	0	9	137	3
gene-b1582	U00096.3	1655347	1655673	-	327	92	23	104	16	23	108	45	1	61	30	23	11	2	8	34	45	29	5	122	17	2	21	63	3
gene-b1583	U00096.3	1655808	1656149	+	342	1136	43	164	201	128	1034	55	11	54	18	219	60	16	34	102	583	52	21	879	70	12	193	57	17
gene-b1584	U00096.3	1656184	1656744	+	561	1148	39	163	187	148	1278	67	16	88	27	217	65	13	24	110	740	55	24	876	71	10	156	67	17
gene-b1585	U00096.3	1656747	1657457	-	711	300	35	129	87	60	377	55	5	75	24	69	17	3	4	46	228	37	10	307	19	2	75	55	4
gene-b1586	U00096.3	1657565	1657870	+	306	233	23	93	29	19	238	30	0	46	15	14	8	4	2	39	143	17	2	197	7	3	27	39	1
gene-b1587	U00096.3	1658069	1660495	+	2427	226	80	317	30	41	365	171	5	235	57	42	20	3	8	100	173	93	6	245	18	0	26	230	3
gene-b1588	U00096.3	1660556	1662979	+	2424	216	70	281	34	28	368	155	3	222	54	26	11	1	13	68	176	94	10	156	17	2	46	223	5
gene-b1589	U00096.3	1662990	1663607	+	618	51	26	96	17	17	99	50	0	55	17	23	0	2	2	22	48	35	3	51	5	1	7	50	0
gene-b1590	U00096.3	1663609	1664463	+	855	265	50	197	43	49	369	76	6	80	26	67	27	5	9	75	184	48	7	299	16	3	46	96	11
gene-b1591	U00096.3	1664506	1665120	+	615	424	35	99	99	131	370	38	7	56	18	150	47	12	21	35	160	34	9	166	57	11	107	60	13
gene-b1592	U00096.3	1665315	1666571	+	1257	217	38	201	18	38	258	110	2	168	47	35	10	0	5	68	138	77	4	201	10	2	22	159	10
gene-b1593	U00096.3	1666524	1667219	-	696	129	37	110	32	38	197	76	3	93	31	26	8	0	5	35	84	45	2	148	15	1	25	84	3
gene-b1594	U00096.3	1667344	1668564	-	1221	281	62	240	127	123	319	102	13	165	68	153	50	14	19	78	112	64	15	226	42	11	131	165	27
gene-b1595	U00096.3	1668699	1669592	-	894	130	25	113	19	18	164	56	3	99	21	17	5	3	1	34	80	32	2	108	5	0	19	75	1
gene-b1596	U00096.3	1669699	1670952	+	1254	791	104	434	99	95	1544	211	7	200	75	89	29	9	17	210	1155	161	7	753	32	8	90	227	10
gene-b1597	U00096.3	1671376	1671684	+	309	48	9	89	22	5	90	48	0	49	20	5	7	1	1	22	49	17	2	45	4	0	6	47	1
gene-b4601	U00096.3	1671777	1671860	+	84	15	8	34	2	2	20	23	0	35	19	0	2	0	1	13	20	6	2	20	1	0	0	27	0
gene-b1598	U00096.3	1671960	1672781	+	822	634	90	241	119	125	567	76	6	76	36	133	58	6	12	109	387	64	11	513	54	10	151	120	8
gene-b1599	U00096.3	1672820	1673149	-	330	124	26	60	11	32	175	30	3	60	18	42	18	1	6	30	87	38	3	91	22	3	17	40	5
gene-b1600	U00096.3	1673136	1673501	-	366	117	16	71	12	52	177	30	2	45	14	65	33	0	6	31	110	30	3	110	23	2	13	43	4
gene-b4777	U00096.3	1673608	1673709	-	102	129	16	68	6	27	131	18	0	14	9	21	13	1	1	26	70	6	0	358	7	2	4	30	2
gene-b1601	U00096.3	1673913	1674947	+	1035	98	38	172	15	36	202	70	3	116	44	31	14	0	2	50	96	54	2	109	6	0	14	110	6
gene-b1602	U00096.3	1674972	1676360	-	1389	2248	194	821	1540	2149	3840	245	99	278	116	1938	924	71	245	394	916	210	141	767	789	137	1797	266	147
gene-b1603	U00096.3	1676371	1677903	-	1533	3727	151	548	2245	2263	4394	177	95	194	75	2185	891	82	274	253	1050	140	152	927	754	154	2572	217	161
gene-b1604	U00096.3	1678427	1679371	+	945	1532	91	323	737	766	1008	136	55	129	49	729	287	35	115	156	487	95	88	1109	292	64	863	137	83
gene-b1605	U00096.3	1679557	1680939	+	1383	666	76	313	92	237	811	115	25	188	44	228	100	25	53	128	409	96	30	484	66	23	110	172	27
gene-b1606	U00096.3	1680976	1681698	+	723	778	45	204	87	164	633	96	13	91	28	174	66	9	25	63	354	62	16	612	48	16	112	88	15
gene-b1607	U00096.3	1681695	1682030	-	336	482	28	106	65	78	279	53	4	69	18	74	27	3	7	60	179	30	10	712	15	3	91	51	7
gene-b1608	U00096.3	1682159	1682878	+	720	965	34	155	97	127	458	48	7	92	30	184	70	7	32	80	262	44	12	897	32	10	80	80	8
gene-b1609	U00096.3	1682882	1684183	+	1302	886	67	259	155	216	797	102	8	162	44	218	53	5	36	84	537	47	19	767	43	8	137	154	15
gene-b1610	U00096.3	1684259	1685188	+	930	389	53	178	66	67	339	109	8	137	50	94	27	9	10	71	194	52	9	258	34	5	82	104	13
gene-b1611	U00096.3	1685185	1686588	-	1404	891	57	291	378	378	885	112	28	165	49	372	166	19	70	94	330	83	38	359	173	20	418	127	43
gene-b1612	U00096.3	1686731	1688377	-	1647	3372	190	956	1027	1153	4971	290	86	255	131	1047	507	86	165	544	2598	227	135	2620	492	95	1118	364	131
gene-b1613	U00096.3	1688576	1689751	+	1176	2373	107	462	504	471	3070	136	33	141	73	465	204	20	74	304	1793	98	42	1690	180	42	477	168	37
gene-b1614	U00096.3	1689852	1691360	+	1509	4669	192	1154	1326	1123	8205	231	99	169	96	1627	736	122	195	992	5011	318	232	2719	879	93	1219	305	186
gene-b1615	U00096.3	1691586	1692851	-	1266	39	47	158	6	10	147	86	0	160	44	11	7	3	3	41	92	55	3	43	2	0	8	110	3
gene-b1616	U00096.3	1692890	1694263	-	1374	75	41	214	7	5	181	80	0	108	21	5	3	1	5	60	67	59	1	80	4	0	7	123	0
gene-b1617	U00096.3	1694260	1696071	-	1812	89	60	257	5	9	208	103	0	158	25	7	9	3	5	53	62	57	1	90	3	0	4	187	3
gene-b1618	U00096.3	1696462	1697052	-	591	467	58	194	52	80	414	91	5	108	28	85	33	6	10	92	235	53	12	471	41	4	65	89	17
gene-b1619	U00096.3	1697273	1698040	-	768	263	41	162	89	81	446	65	4	98	25	73	35	3	10	51	264	42	7	217	32	9	113	81	8
gene-b1620	U00096.3	1698152	1699180	-	1029	148	44	164	44	69	238	76	6	111	40	77	17	9	14	41	116	44	6	126	22	8	54	108	9
gene-b1621	U00096.3	1699355	1700947	+	1593	301	48	227	31	57	325	125	3	159	46	55	21	1	14	77	191	56	10	309	26	7	47	155	10
gene-b1622	U00096.3	1700957	1702129	+	1173	527	62	198	60	91	561	95	7	123	47	91	31	5	12	75	344	58	12	391	35	12	100	118	10
gene-b1623	U00096.3	1702233	1703234	+	1002	642	58	287	49	148	980	119	9	161	61	125	59	7	11	106	489	94	10	419	49	4	59	122	7
gene-b1624	U00096.3	1703268	1704308	-	1041	2089	92	391	399	469	1750	194	20	203	108	401	146	22	61	158	998	126	36	1470	125	39	450	178	42
gene-b4409	U00096.3	1704551	1704676	+	126	200	37	248	28	28	295	28	5	38	24	40	22	2	7	104	228	19	4	684	17	0	38	66	7
gene-b1625	U00096.3	1704949	1705164	+	216	139	13	57	30	51	272	24	2	30	5	58	7	3	2	41	203	12	5	127	14	2	39	29	4
gene-b1626	U00096.3	1705250	1705690	+	441	706	70	292	71	185	1149	56	11	63	37	177	75	7	26	156	778	50	16	845	54	6	76	97	16
gene-b1627	U00096.3	1705767	1706348	+	582	1089	56	291	105	195	1456	68	13	67	23	224	92	12	29	159	909	56	21	1019	65	9	105	123	15
gene-b1628	U00096.3	1706348	1706926	+	579	1162	55	192	148	343	1663	62	18	70	24	337	118	10	55	130	986	50	39	765	110	24	156	80	33
gene-b1629	U00096.3	1706919	1709141	+	2223	2936	215	743	432	940	3657	240	54	276	110	823	293	51	157	367	2046	196	99	2058	260	63	394	331	83
gene-b1630	U00096.3	1709142	1710200	+	1059	1176	77	349	128	248	1344	114	10	149	56	263	82	23	40	141	685	93	28	974	69	25	133	187	24
gene-b1631	U00096.3	1710204	1710824	+	621	963	26	131	115	230	1066	51	12	62	23	214	57	12	37	60	582	34	26	640	49	12	128	65	16
gene-b1632	U00096.3	1710828	1711523	+	696	968	44	191	83	188	1135	70	12	109	43	190	52	13	34	81	639	48	18	865	38	19	115	104	18
