Geneid	0_R1	0_R2	0_R3	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-SERP1827	27609	14330	37633	27537	17386	45086	5205	2146	9025	2395	486	2485	host	rpsS
gene-SERP2075	3313	4217	2313	2456	3924	2005	283	189	282	118	36	112	host	gene-SERP2075
gene-FDH45_gp168	0	0	0	4447	4539	3541	64421	59757	52312	7254	10638	10883	phage	gene-FDH45_gp168
gene-SERP0555	14329	11229	12423	11267	11311	9054	1816	802	1896	1143	246	790	host	rexA
gene-SERP1860	1041	772	409	433	487	377	66	37	65	63	13	44	host	modB
gene-SERP1430	3861	5154	3273	2911	3608	2556	448	236	427	212	74	163	host	gene-SERP1430
gene-FDH45_gp063	0	1	0	23824	16230	19060	309351	269530	272722	121540	142590	163039	phage	gene-FDH45_gp063
gene-SERP2342	1111	645	1891	1039	572	1580	181	48	277	255	14	127	host	gene-SERP2342
gene-SERP0860	3730	3215	4355	3152	3017	3466	536	259	622	569	55	299	host	miaB
gene-SERP1599	3380	3352	2260	2830	2384	2168	624	311	853	351	74	361	host	gene-SERP1599
gene-SERP1911	255	269	221	221	228	216	50	20	54	57	14	21	host	gene-SERP1911
gene-SERP0611	3823	3135	2884	2335	2423	2367	442	214	566	411	63	312	host	gene-SERP0611
gene-SERP1989	674	4077	107	183	440	76	20	20	22	37	5	7	host	nirD
gene-SERP2047	4101	4222	2617	2741	3165	2197	503	253	624	413	84	256	host	ppk
gene-SERP0690	7110	6728	6678	6014	6583	4489	817	555	1119	1086	131	557	host	gene-SERP0690
gene-SERP0039	1266	882	1148	769	873	964	206	92	228	119	35	115	host	gene-SERP0039
gene-SERP2079	931	656	1047	670	582	838	117	43	188	203	9	90	host	gene-SERP2079
gene-SERP1691	3868	5137	3152	3156	3237	3039	374	239	396	267	40	149	host	gene-SERP1691
gene-SERP1180	12746	14359	9390	9033	9016	7101	1192	812	1371	974	163	606	host	gene-SERP1180
gene-SERP0823	45442	27617	59350	40145	26872	50445	7015	3723	11769	7080	909	4006	host	rpsB
gene-SERP1105	47	13	17	27	9	12	6	5	0	12	1	4	host	gene-SERP1105
gene-SERP0638	125	83	105	92	65	90	14	3	11	5	3	9	host	gene-SERP0638
gene-SERP0876	43116	29756	51643	52666	23299	47350	16892	4983	15511	4353	1071	3452	host	femC
gene-SERP0882	1043	1183	499	487	609	456	88	41	103	70	14	58	host	gene-SERP0882
gene-SERP0947	14916	13887	13367	12731	12980	11133	1744	948	1762	750	158	657	host	femB
gene-SERP0078	731	577	354	362	319	420	93	87	114	48	13	56	host	pfoR
gene-SERP1932	494	500	335	460	427	370	81	48	110	107	14	49	host	gene-SERP1932
gene-SERP2192	1916	967	476	387	266	273	67	32	67	47	11	48	host	cysH
gene-SERP1331	1180	596	634	663	487	468	106	38	77	99	17	42	host	gene-SERP1331
gene-SERP0191	151	125	107	82	93	58	17	9	28	27	2	6	host	gene-SERP0191
gene-SERP1739	3013	2272	1202	1368	1489	1130	295	115	256	193	47	191	host	gene-SERP1739
gene-SERP_tRNA-Gln-2	362	206	469	492	199	660	80	27	91	47	11	20	host	gene-SERP_tRNA-Gln-2
gene-SERP0911	1098	1526	786	788	1327	529	105	68	103	51	20	49	host	gene-SERP0911
gene-FDH45_gp184	0	0	0	22891	17581	16171	65446	80250	79663	5340	8562	8532	phage	gene-FDH45_gp184
gene-SERP1499	182	122	146	165	127	133	63	51	85	45	10	39	host	gene-SERP1499
gene-SERP2122	7751	7647	5858	5259	6307	4284	859	554	1005	383	125	404	host	gene-SERP2122
gene-SERP2474	14696	10347	11064	9645	9249	9171	1441	675	1678	998	120	708	host	hsdR
gene-SERP1108	307	133	221	266	122	190	33	13	46	59	6	20	host	gene-SERP1108
gene-SERP0512	3905	3392	2683	2876	2973	2459	470	226	534	251	33	176	host	gene-SERP0512
gene-SERP1061	2125	2268	1590	1876	1949	1454	306	146	332	320	46	158	host	gene-SERP1061
gene-SERP1385	659	517	588	510	500	553	108	56	100	73	11	46	host	gene-SERP1385
gene-SERP1042	6286	7078	6253	4952	7132	4846	908	527	1117	371	143	445	host	gpsA
gene-SERP1701	311	497	220	263	547	166	70	50	46	38	12	26	host	gene-SERP1701
gene-SERP0315	5757	5485	8420	5580	4301	7406	546	309	925	971	70	302	host	gene-SERP0315
gene-SERP0230	1138	955	902	847	708	844	171	65	188	109	11	85	host	gene-SERP0230
gene-SERP0732	9288	6808	3389	5000	5324	4206	981	650	1735	475	168	444	host	gene-SERP0732
gene-SERP0640	8986	7770	6887	6678	6596	5867	855	522	1075	1084	132	518	host	gene-SERP0640
gene-SERP0845	4980	5383	4291	4184	4647	3743	485	223	507	216	39	245	host	gene-SERP0845
gene-SERP2478	2005	1474	1245	1250	1261	1042	263	111	262	126	28	178	host	gene-SERP2478
gene-SERP1825	43411	21880	56262	44622	28137	74400	8498	3969	16281	3855	785	3892	host	rpsC
gene-SERP0341	1067	927	940	986	999	811	121	99	135	190	24	60	host	gene-SERP0341
gene-SERP0991	2774	2543	2764	2493	1901	2685	600	436	808	268	88	242	host	gene-SERP0991
gene-SERP1575	34	18	14	25	19	10	3	3	7	4	2	0	host	gene-SERP1575
gene-SERP2170	986	1224	733	680	824	598	121	53	154	120	18	63	host	ppdK
gene-SERP2544	259	190	216	232	136	226	27	4	41	48	0	17	host	hlb
gene-SERP1236	13191	11750	8317	7711	8023	7210	1299	649	1580	987	166	689	host	hemA
gene-SERP2128	983	647	455	438	514	429	97	77	140	61	18	41	host	gene-SERP2128
gene-SERP1868	193	94	165	115	95	114	31	6	18	42	14	17	host	gene-SERP1868
gene-SERP1779	957	646	957	980	922	840	137	77	136	130	14	63	host	gene-SERP1779
gene-SERP2194	998	486	1148	836	717	765	165	111	194	114	17	114	host	gpxA-2
gene-SERP0950	656	326	492	519	323	404	51	25	81	139	8	30	host	gene-SERP0950
gene-SERP1503	64	37	94	47	29	82	17	11	47	12	3	38	host	gene-SERP1503
gene-SERP0239	3482	2625	7390	5140	3943	5936	762	376	981	521	83	355	host	mvaD
gene-SERP1821	36898	15999	43250	32189	18545	55393	5082	1905	10258	2723	468	2889	host	rplN
gene-SERP2135	38	10	39	46	6	29	0	1	7	16	0	5	host	gene-SERP2135
gene-SERP0367	5707	880	3303	1887	360	1267	481	104	412	352	38	324	host	gene-SERP0367
gene-SERP2268	93	67	61	57	83	48	14	4	24	15	4	7	host	gene-SERP2268
gene-SERP0369	60	22	26	37	9	18	10	0	3	13	0	7	host	gene-SERP0369
gene-SERP0482	1767	1758	1920	1913	2045	1616	293	211	384	232	42	140	host	gene-SERP0482
gene-SERP2172	7616	10324	5574	6417	8253	4761	1029	617	892	559	152	380	host	gene-SERP2172
gene-SERP1526	88	67	131	89	70	99	19	20	81	16	6	33	host	gene-SERP1526
gene-SERP1997	1584	1085	1080	878	726	896	146	83	214	152	18	90	host	gene-SERP1997
gene-SERP1443	4552	4784	3944	4267	5009	3175	662	442	777	421	88	302	host	pcrA
gene-SERP2319	154	126	84	87	77	88	16	7	20	11	0	9	host	gene-SERP2319
gene-SERP0204	1151	818	786	687	600	710	178	82	173	111	22	78	host	gene-SERP0204
gene-SERP1417	3868	3218	3425	2611	3279	2162	459	247	533	258	51	236	host	gene-SERP1417
gene-SERP1600	4527	3976	2577	3271	2366	2352	840	415	1102	504	139	533	host	gene-SERP1600
gene-SERP1738	6817	4865	4395	4003	3380	3798	636	247	695	569	80	394	host	gene-SERP1738
gene-SERP2101	1410	584	86	215	276	112	50	26	46	22	5	15	host	gene-SERP2101
gene-SERP2089	933	787	745	620	503	618	99	31	110	96	3	55	host	srtA
gene-SERP0208	3156	2512	2504	2255	1997	2012	306	186	376	218	31	135	host	gene-SERP0208
gene-SERP0632	10434	12754	9431	8814	11856	8384	1759	1144	1992	610	298	725	host	menB
gene-SERP1126	1536	1338	1662	1277	1244	1309	131	78	149	110	42	58	host	gene-SERP1126
gene-FDH45_gp117	0	0	0	2517	2334	1943	60158	72485	72727	3225	6117	4698	phage	gene-FDH45_gp117
gene-SERP0744	23474	32580	19019	17041	20123	15238	2315	1420	2339	926	299	972	host	mraW
gene-SERP0843	7917	9046	6549	6902	6920	6380	981	462	1068	411	115	395	host	gene-SERP0843
gene-SERP1375	1634	694	1427	1140	748	987	130	55	152	156	8	63	host	gene-SERP1375
gene-SERP2059	117	59	38	48	75	48	10	7	9	9	4	13	host	gntR
gene-SERP0452	378	141	445	294	150	378	39	28	70	71	4	18	host	gene-SERP0452
gene-SERP_tRNA-Ile-1	20	16	21	26	22	28	6	1	3	10	2	1	host	gene-SERP_tRNA-Ile-1
gene-SERP0664	15	6	15	18	9	12	3	3	9	9	1	5	host	gene-SERP0664
gene-SERP1177	2855	1428	3542	2453	1588	2608	388	176	599	583	38	225	host	gene-SERP1177
gene-SERP0281	4173	3433	5249	4659	4869	4397	572	285	687	387	74	284	host	gene-SERP0281
gene-SERP2200	262	228	325	284	269	286	54	12	39	45	3	17	host	gene-SERP2200
gene-SERP1898	2943	1867	1936	2268	1469	1654	384	125	304	239	37	132	host	gene-SERP1898
gene-SERP0161	4653	2015	3724	1952	1880	2733	522	230	731	426	65	355	host	nupC
gene-SERP1813	23934	10117	22586	20576	11398	36756	3554	1094	7123	1757	226	1703	host	rpmD
gene-SERP1933	228	283	142	209	225	170	41	23	56	34	8	22	host	gene-SERP1933
gene-SERP0099	1073	1646	487	654	553	424	140	55	122	80	18	43	host	gene-SERP0099
gene-FDH45_gp095	0	0	0	11007	8474	8439	61496	67959	63052	5783	8632	8362	phage	gene-FDH45_gp095
gene-SERP0742	2204	3001	2553	2755	3874	2162	306	226	372	263	55	165	host	gene-SERP0742
gene-SERP_tRNA-Glu-1	646	447	804	494	210	629	167	77	121	63	14	45	host	gene-SERP_tRNA-Glu-1
gene-SERP_tRNA-Asn-2	1023	717	1211	708	322	920	217	118	153	93	18	54	host	gene-SERP_tRNA-Asn-2
gene-SERP1465	3996	1666	2802	2330	1368	3582	357	125	430	319	41	173	host	gene-SERP1465
gene-SERP1392	2373	1695	2497	1596	1786	1776	249	126	306	193	40	143	host	gene-SERP1392
gene-SERP0786	6921	5150	7215	5725	5680	5915	960	428	1345	791	88	455	host	gene-SERP0786
gene-SERP0724	1416	815	1088	1058	555	965	222	71	221	169	16	94	host	gene-SERP0724
gene-SERP2483	1039	1025	868	872	884	686	103	55	134	117	10	55	host	gene-SERP2483
gene-SERP0570	705	825	98	183	162	154	50	25	69	21	9	28	host	oppB
gene-SERP1582	16364	16574	10837	8612	9893	8064	1602	890	1831	905	234	781	host	thyA-2
gene-SERP1742	6287	6903	3848	5091	5916	3213	754	520	572	405	110	321	host	gene-SERP1742
gene-SERP2513	457	288	353	258	199	197	66	18	64	79	5	34	host	gene-SERP2513
gene-SERP2517	805	602	489	421	395	323	91	30	70	48	6	43	host	xylR
gene-SERP0941	103	64	46	58	28	33	10	5	5	10	0	4	host	trpF
gene-FDH45_gp017	0	0	0	62	72	46	1186	665	608	132985	145202	150044	phage	gene-FDH45_gp017
gene-SERP1896	1480	1288	1532	1519	1198	1433	184	118	285	78	25	77	host	gene-SERP1896
gene-SERP0630	4398	4035	5054	5205	5147	4908	847	468	959	362	89	367	host	menD
gene-SERP1360	100	44	53	91	27	41	9	7	10	36	2	10	host	gene-SERP1360
gene-SERP2334	7633	2624	3068	2489	2384	3237	676	413	1428	352	76	305	host	gene-SERP2334
gene-SERP0520	5183	2711	7423	4514	4083	8717	480	290	1154	784	65	316	host	dltC
gene-SERP2004	10316	8648	8332	6011	6552	4699	1147	518	1159	942	135	540	host	gene-SERP2004
gene-SERP0819	2317	1709	1220	1453	1369	1376	204	114	287	459	37	121	host	hslV
gene-SERP0436	9832	11200	9671	7407	9347	6431	1179	869	1420	1120	304	825	host	clpP
gene-SERP1446	14277	19594	8840	12699	13675	5228	2267	1126	1683	1330	341	916	host	purB
gene-SERP2394	303	188	388	309	286	242	35	16	38	44	5	18	host	gene-SERP2394
gene-SERP0195	5060	7237	2734	2718	4812	2051	484	300	460	278	98	292	host	ilvE
gene-SERP2292	1411	1771	694	1252	1326	886	137	83	169	65	21	49	host	icaR
gene-SERP0418	391	239	199	210	168	173	26	24	40	55	3	22	host	gene-SERP0418
gene-SERP1312	8782	6142	8640	7496	6396	6284	921	565	1095	635	103	434	host	gene-SERP1312
gene-SERP0137	5375	7065	3907	4034	5635	2893	720	337	577	316	95	281	host	glmU
gene-SERP1223	3251	2774	2150	2362	2618	1757	309	167	303	261	58	163	host	tnpB-1
gene-SERP1026	3010	3340	2742	3119	3086	2744	288	157	359	202	25	125	host	birA
gene-SERP1144	5061	2806	7604	4760	2975	5904	1220	948	1778	1134	146	531	host	gene-SERP1144
gene-SERP0898	517	1091	281	322	247	277	77	40	141	61	12	44	host	thrC
gene-SERP0056	432	142	167	82	79	123	16	5	18	16	2	5	host	gene-SERP0056
gene-SERP1971	111058	69099	120012	68435	60374	112900	19608	11689	45323	3248	1588	7209	host	gene-SERP1971
gene-SERP1818	23013	10133	25471	18436	11020	32930	3128	1117	6419	1823	274	1812	host	rpsN-2
gene-SERP1553	45	6	15	24	14	5	5	2	4	3	0	4	host	gene-SERP1553
gene-SERP0186	48588	21065	72866	43332	24673	65051	6789	2276	11647	3928	561	3197	host	rpsL
gene-SERP1424	1785	1442	1203	1162	1076	1080	231	171	367	158	40	160	host	gene-SERP1424
gene-SERP0693	9266	11399	6726	6739	8900	4785	842	589	862	466	154	438	host	gene-SERP0693
gene-SERP0770	3102	1737	2282	2977	1564	5643	475	167	944	589	27	292	host	pyrF
gene-SERP0626	2898	3707	2071	2289	2627	1871	353	214	395	144	38	159	host	gene-SERP0626
gene-SERP2062	199	152	148	152	126	120	19	13	27	21	4	11	host	gene-SERP2062
gene-FDH45_gp162	0	0	0	1913	1686	1350	67252	57983	59801	276801	223581	337556	phage	gene-FDH45_gp162
gene-SERP1711	39728	24265	32086	29494	20973	28962	5247	1996	6853	2715	498	2421	host	atpA
gene-SERP0038	338	284	227	242	271	199	52	23	52	54	8	32	host	gene-SERP0038
gene-SERP0299	3091	3719	2519	2695	3196	2074	385	242	407	259	50	166	host	gene-SERP0299
gene-SERP0312	1975	2233	1405	1510	1592	1487	250	171	304	126	32	97	host	gene-SERP0312
gene-SERP1607	44	10	35	30	4	38	12	0	21	16	7	18	host	gene-SERP1607
gene-SERP1432	757	865	529	760	777	543	121	68	151	177	15	105	host	gene-SERP1432
gene-SERP0164	3259	3108	2642	2758	2882	1917	526	283	649	709	179	524	host	gene-SERP0164
gene-SERP0541	5229	5367	3968	4568	3250	3770	511	241	416	284	50	185	host	gene-SERP0541
gene-SERP2108	72	31	31	48	18	28	16	5	8	22	4	9	host	gene-SERP2108
gene-SERP2398	70542	91096	49363	64678	61842	57184	10414	5711	13013	5359	1899	4931	host	aap
gene-SERP2383	781	502	643	458	342	429	87	26	94	108	10	30	host	gene-SERP2383
gene-SERP1725	3171	2322	4194	2863	2186	3309	447	155	710	378	68	242	host	prfA
gene-SERP0022	204	209	238	164	221	154	36	24	60	45	3	18	host	gene-SERP0022
gene-SERP0794	1103	1288	1768	1042	1187	1233	215	94	214	103	22	103	host	gene-SERP0794
gene-SERP0588	1801	2206	1180	1291	1666	1134	217	121	222	92	30	106	host	gene-SERP0588
gene-SERP2542	90	59	42	74	57	63	8	4	6	4	3	2	host	gene-SERP2542
gene-SERP0651	2113	6401	470	2677	2685	305	612	277	457	310	52	275	host	purC
gene-SERP1816	31938	13678	32571	26640	15147	47400	4409	1606	8800	2394	381	2475	host	rplF
gene-SERP1674	42	20	38	35	16	33	27	14	15	16	2	9	host	gene-SERP1674
gene-SERP1914	2564	1829	1868	1675	1522	1407	305	129	312	323	41	162	host	gene-SERP1914
gene-SERP1188	2614	1904	1791	2072	1353	1598	281	101	248	102	36	126	host	gene-SERP1188
gene-SERP0903	19194	12321	16097	14704	13881	11878	2974	1778	3060	1076	393	1249	host	katA
gene-SERP0499	6044	6588	4689	5715	5762	4228	940	516	1128	642	118	458	host	gene-SERP0499
gene-SERP0812	1889	1363	1455	1284	1287	1278	228	97	267	179	27	110	host	rnhB
gene-SERP0689	2401	1043	2576	2012	1789	1575	295	146	432	607	56	264	host	potD
gene-SERP1366	2474	1639	1397	1586	1653	1100	251	127	309	340	34	164	host	hemG
gene-SERP1774	3139	2156	2587	1780	1313	2701	307	150	498	332	49	153	host	gene-SERP1774
gene-SERP1415	2897	1928	3163	2125	1773	2248	319	124	373	364	37	194	host	gene-SERP1415
gene-SERP2423	244	152	186	184	138	153	44	17	42	27	6	29	host	gene-SERP2423
gene-SERP0203	1823	1150	1915	1157	959	1578	195	85	247	147	11	97	host	gene-SERP0203
gene-SERP0275	225	71	161	189	98	108	24	8	33	55	4	23	host	gene-SERP0275
gene-SERP0579	1443	1524	886	1033	1137	710	116	69	134	110	13	61	host	gene-SERP0579
gene-SERP2182	2049	5479	162	305	320	130	31	12	28	37	1	16	host	nrdG
gene-SERP2426	464	271	281	329	211	253	88	28	72	68	14	46	host	gene-SERP2426
gene-FDH45_gp134	0	0	0	9844	6598	7294	16866	21980	18270	2447	2131	2896	phage	gene-FDH45_gp134
gene-SERP0509	548	459	623	531	503	437	74	27	91	52	6	49	host	gene-SERP0509
gene-SERP_tRNA-Gly-3	927	724	1034	993	707	1107	341	187	323	123	62	93	host	gene-SERP_tRNA-Gly-3
gene-SERP1399	5987	6998	3568	3868	4820	2579	450	311	514	358	75	249	host	gene-SERP1399
gene-SERP0500	16574	17956	13462	15707	18648	11531	2899	1796	3091	1999	422	1361	host	sufB
gene-SERP0747	4203	3781	4177	3606	3798	3614	593	283	686	314	81	297	host	mraY
gene-SERP0138	12896	15558	7897	7415	11804	5788	1491	880	1408	735	260	660	host	prsA
gene-SERP1307	4820	4017	4566	3274	3710	3993	664	310	787	361	74	335	host	trmB
gene-SERP2490	763	881	685	694	750	554	120	73	140	97	19	63	host	kdeP
gene-SERP1014	7672	9743	6402	7452	8816	6207	955	730	1053	711	140	445	host	gene-SERP1014
gene-SERP2428	617	410	484	497	433	331	79	46	147	156	20	81	host	arsA
gene-SERP1543	1685	943	1274	1044	784	999	235	74	250	139	22	82	host	gene-SERP1543
gene-FDH45_gp001	0	0	0	31546	27690	24707	140442	148113	118679	88833	99840	108690	phage	gene-FDH45_gp001
gene-SERP0269	2647	3269	1971	2056	3031	1529	375	223	385	238	50	155	host	gene-SERP0269
gene-SERP1183	5575	4545	5377	4266	3562	4034	554	283	670	658	61	256	host	gene-SERP1183
gene-SERP1235	3217	2433	1983	1913	1918	1644	312	119	358	235	44	158	host	gene-SERP1235
gene-SERP0128	13405	12537	14968	13507	13091	13476	2679	1179	3003	1253	306	1143	host	metS
gene-SERP1547	32	24	13	11	8	10	5	0	6	5	0	3	host	gene-SERP1547
gene-SERP2420	68	35	58	80	45	62	13	5	10	16	1	2	host	gene-SERP2420
gene-SERP2078	123	95	105	90	72	90	19	10	12	30	0	10	host	gene-SERP2078
gene-SERP2480	2102	2149	1637	1704	2170	1536	300	134	300	130	38	115	host	gene-SERP2480
gene-SERP1714	11688	7882	11420	8481	7421	8566	1490	672	2070	704	156	691	host	atpE
gene-SERP2509	1591	1490	1202	1292	1361	1108	281	146	274	141	31	107	host	spC
gene-SERP2165	2370	994	2868	1903	2191	1470	293	188	412	201	49	172	host	gene-SERP2165
gene-SERP2389	12	4	17	8	8	7	1	1	1	2	0	2	host	gene-SERP2389
gene-SERP0620	521	272	314	166	122	217	35	41	82	32	6	17	host	gene-SERP0620
gene-SERP0156	13996	13773	12070	11606	12763	10856	2037	973	2233	1152	276	880	host	lysS
gene-SERP2191	2907	2734	774	1095	897	586	200	82	155	111	40	117	host	cysJ
gene-SERP1885	648	330	613	612	414	392	85	63	140	93	29	35	host	gene-SERP1885
gene-SERP1348	58	50	52	55	58	38	13	9	21	21	2	5	host	gene-SERP1348
gene-SERP0242	1017	1086	918	954	1381	733	161	124	199	179	42	103	host	gene-SERP0242
gene-SERP0325	25537	70499	7611	13667	31295	6029	2071	2316	1245	789	504	483	host	gene-SERP0325
gene-SERP0706	9909	6172	5226	4413	3248	4205	848	513	972	601	99	405	host	ctaB
gene-SERP0970	5384	7781	4112	5360	4827	3832	793	492	807	408	117	299	host	lysA
gene-SERP0469	1028	696	1170	993	800	908	188	95	210	172	35	104	host	gene-SERP0469
gene-FDH45_gp084	0	0	0	21731	17861	15729	33997	55294	38143	6588	7763	7285	phage	gene-FDH45_gp084
gene-SERP1012	1905	1702	1982	1964	2279	1721	317	146	313	249	30	135	host	gene-SERP1012
gene-SERP0973	257	323	235	246	247	176	36	2	12	13	6	9	host	gene-SERP0973
gene-SERP1502	151	134	122	142	135	95	203	173	251	61	42	67	host	gene-SERP1502
gene-SERP1324	285	172	111	128	163	120	24	14	18	32	12	16	host	putA
gene-SERP1477	4011	2840	888	1279	1302	588	279	201	322	168	57	168	host	gene-SERP1477
gene-SERP1894	446	449	305	291	402	240	53	47	79	36	5	22	host	gene-SERP1894
gene-SERP0398	11797	18106	8525	10978	11604	5807	1153	818	1020	642	180	550	host	nrdF-1
gene-SERP1211	28777	18657	43369	24799	16184	38965	5159	2869	8827	4203	754	2747	host	rplU
gene-SERP0729	3180	4177	3177	3202	3670	2459	443	226	503	387	48	215	host	uvrC
gene-SERP2155	32799	34856	18305	16457	17336	13169	3500	1537	3358	1227	362	1303	host	budB
gene-SERP0705	4643	2975	1419	1208	1195	1016	181	74	190	177	17	88	host	ctaA
gene-SERP2485	113	40	83	101	45	51	9	3	30	33	3	11	host	kdpC
gene-SERP1021	1247	903	1153	955	752	821	129	46	143	51	9	61	host	gene-SERP1021
gene-SERP2419	39	26	36	36	50	33	10	8	7	6	3	4	host	gene-SERP2419
gene-SERP0527	26030	21527	21231	17471	24234	15546	3256	2027	3592	1765	600	1878	host	gene-SERP0527
gene-SERP0642	958	1212	696	699	891	529	76	41	107	93	10	39	host	gene-SERP0642
gene-SERP0912	23607	25667	17076	18183	23514	15152	3211	2141	3619	1498	601	1431	host	tkt
gene-SERP1955	3694	3796	2115	2391	3452	2322	470	256	580	255	71	218	host	mqo-1
gene-SERP0966	3207	3288	1479	2776	1493	1761	365	156	377	136	46	91	host	dapB
gene-SERP1064	438	305	482	457	375	357	64	28	55	99	9	39	host	gene-SERP1064
gene-SERP1611	5	1	3	12	2	4	2	4	10	4	1	5	host	gene-SERP1611
gene-SERP2287	467	252	322	350	275	263	52	26	51	78	8	34	host	gene-SERP2287
gene-SERP0498	12532	14454	9757	11661	12005	8680	1824	1037	2166	1248	252	878	host	sufS
gene-SERP1076	6128	4898	6686	4041	5867	4271	740	479	971	671	140	453	host	gene-SERP1076
gene-FDH45_gp163	0	0	0	59	82	67	1659	1415	1141	75739	58203	78799	phage	gene-FDH45_gp163
gene-SERP2429	351	230	257	272	249	185	38	20	47	50	11	35	host	arsR-2
gene-SERP1570	38	32	35	19	28	22	4	3	4	7	2	5	host	gene-SERP1570
gene-SERP1046	1442	1090	1373	1039	1188	984	214	104	270	152	31	139	host	ansA
gene-SERP2001	4939	4522	5912	4025	3836	5209	588	247	874	465	77	328	host	fmhA
gene-SERP1622	673	423	1189	505	388	1228	397	239	1025	221	101	643	host	gene-SERP1622
gene-SERP1322	3891	1667	2999	2562	1567	2496	450	128	504	295	51	233	host	rot
gene-SERP0317	9748	5893	8987	5911	4875	7104	870	429	1341	828	117	539	host	gene-SERP0317
gene-SERP0023	171	168	182	127	172	135	30	18	53	29	3	20	host	gene-SERP0023
gene-FDH45_gp146	0	0	0	85731	88648	62355	24146	24157	28522	12499	12043	15933	phage	gene-FDH45_gp146
gene-FDH45_gp125	0	0	0	536	346	608	15186	16263	15181	615	1308	1081	phage	gene-FDH45_gp125
gene-SERP0092	3129	2511	3458	2924	2957	2936	532	235	592	381	46	222	host	gene-SERP0092
gene-SERP1693	2409	2109	1554	1711	1115	1307	132	71	178	142	7	69	host	gene-SERP1693
gene-SERP0730	1680	1490	735	694	1030	964	145	101	314	73	16	104	host	sdhC
gene-SERP1103	15831	10582	9859	12755	7169	8053	1810	730	1826	758	157	833	host	aroK
gene-SERP_SernpB1	180055	171041	113798	148494	154970	126446	99700	101808	100643	63965	56321	72489	host	gene-SERP_SernpB1
gene-SERP1580	15012	13997	10472	9958	10914	9619	1639	973	1881	857	226	723	host	gene-SERP1580
gene-SERP0677	5535	4387	4928	3927	3404	3999	719	404	791	338	95	310	host	gene-SERP0677
gene-SERP1659	61	48	72	78	69	77	8	5	17	16	2	4	host	gene-SERP1659
gene-SERP0018	318	179	212	224	174	164	31	22	39	62	10	25	host	gene-SERP0018
gene-SERP0070	17526	9409	14716	8542	7951	7718	2016	929	2195	1072	240	1009	host	guaA
gene-SERP1746	586	767	389	420	726	265	98	86	72	44	13	47	host	gene-SERP1746
gene-SERP2240	100	61	109	65	48	68	13	4	21	22	1	7	host	gene-SERP2240
gene-SERP1141	6845	5470	5472	4366	4519	4187	708	395	884	285	80	280	host	gene-SERP1141
gene-SERP1542	600	552	356	515	382	357	114	40	149	60	34	61	host	gene-SERP1542
gene-SERP1163	2045	1461	1884	1499	1422	1598	300	113	438	170	41	145	host	aroE
gene-FDH45_gp115	0	0	0	3697	3265	2886	30803	41190	36309	1898	3177	2500	phage	gene-FDH45_gp115
gene-SERP0385	4604	4736	3872	4023	5322	2561	561	386	483	213	104	192	host	gene-SERP0385
gene-SERP0604	7959	8522	4098	4582	5648	3951	767	456	992	447	84	350	host	gene-SERP0604
gene-SERP0157	182	81	134	88	67	111	28	10	17	31	1	14	host	gene-SERP0157
