# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR29715797_sorted.bam" "SRR29715796_sorted.bam" "SRR29715803_sorted.bam" "SRR29715802_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR29715797_sorted.bam	SRR29715796_sorted.bam	SRR29715803_sorted.bam	SRR29715802_sorted.bam
gene-PA2027	AE004091.2	2219253	2219645	-	393	9	18	15	4
gene-PA2028	AE004091.2	2219778	2220251	+	474	21	17	15	8
gene-PA2029	AE004091.2	2220275	2220574	+	300	5	15	10	5
gene-PA2030	AE004091.2	2220649	2220906	-	258	7	18	15	6
gene-PA2031	AE004091.2	2220903	2221157	-	255	5	11	9	2
gene-PA2032	AE004091.2	2221337	2222761	+	1425	100	150	75	48
gene-PA2033	AE004091.2	2222896	2223804	+	909	5	12	13	5
gene-PA2034	AE004091.2	2223804	2224478	+	675	1	11	4	2
gene-PA2035	AE004091.2	2224486	2226144	-	1659	18	16	9	20
gene-PA2036	AE004091.2	2226879	2227400	+	522	58	72	22	16
gene-PA2037	AE004091.2	2227541	2229001	+	1461	228	343	141	99
gene-PA2038	AE004091.2	2229126	2229440	-	315	45	36	36	25
gene-PA2039	AE004091.2	2229425	2230183	-	759	68	91	52	37
gene-PA2040	AE004091.2	2230689	2232065	+	1377	493	554	560	426
gene-PA2041	AE004091.2	2232222	2233592	+	1371	149	197	226	207
gene-PA2042	AE004091.2	2234080	2235309	+	1230	149	258	146	141
gene-PA2043	AE004091.2	2235430	2236332	+	903	76	91	91	88
gene-PA2044	AE004091.2	2236492	2238366	-	1875	164	213	132	113
gene-PA2045	AE004091.2	2238541	2238801	-	261	66	106	47	32
gene-PA2046	AE004091.2	2238860	2239267	-	408	12	2	2	3
gene-PA2047	AE004091.2	2240302	2241291	-	990	27	40	27	10
gene-PA2048	AE004091.2	2241705	2242112	+	408	22	30	7	15
gene-PA2049	AE004091.2	2242170	2243603	-	1434	125	175	144	103
gene-PA2050	AE004091.2	2244492	2244998	+	507	13	15	5	1
gene-PA2051	AE004091.2	2244995	2245948	+	954	3	6	0	1
gene-PA2052	AE004091.2	2245986	2246456	-	471	13	24	6	3
gene-PA2053	AE004091.2	2246496	2247158	-	663	6	9	12	8
gene-PA2054	AE004091.2	2247273	2248160	+	888	15	12	13	12
gene-PA2055	AE004091.2	2248167	2249582	-	1416	11	23	5	9
gene-PA2056	AE004091.2	2249693	2250595	+	903	35	90	43	25
gene-PA2057	AE004091.2	2251275	2253815	+	2541	51	55	28	17
gene-PA2058	AE004091.2	2253819	2255627	+	1809	16	17	9	6
gene-PA2059	AE004091.2	2255629	2256702	+	1074	13	22	13	6
gene-PA2060	AE004091.2	2256704	2257720	+	1017	4	10	7	7
gene-PA2061	AE004091.2	2257722	2259332	+	1611	21	33	19	11
gene-PA2062	AE004091.2	2259478	2260659	+	1182	25	20	6	7
gene-PA2063	AE004091.2	2260862	2262085	+	1224	86	117	93	64
gene-PA2064	AE004091.2	2262105	2263082	-	978	20	32	31	12
gene-PA2065	AE004091.2	2263079	2264977	-	1899	16	22	12	10
gene-PA2066	AE004091.2	2265126	2265764	-	639	6	12	9	6
gene-PA2067	AE004091.2	2265761	2266429	-	669	4	7	10	3
gene-PA2068	AE004091.2	2266431	2267594	-	1164	21	9	9	4
gene-PA2069	AE004091.2	2267638	2269362	-	1725	20	16	7	4
gene-PA2070	AE004091.2	2269542	2272184	-	2643	29	47	17	21
gene-PA2071	AE004091.2	2272460	2274568	+	2109	161	192	100	75
gene-PA2072	AE004091.2	2274740	2277334	+	2595	57	62	34	29
gene-PA2073	AE004091.2	2277552	2278982	+	1431	29	27	30	25
gene-PA2074	AE004091.2	2278982	2279794	+	813	11	14	6	6
gene-PA2075	AE004091.2	2279917	2281578	-	1662	39	39	28	23
gene-PA2076	AE004091.2	2282480	2283382	+	903	18	39	16	17
gene-PA2077	AE004091.2	2283419	2285323	-	1905	15	24	19	15
gene-PA2078	AE004091.2	2285363	2287237	-	1875	25	31	11	15
gene-PA2079	AE004091.2	2287523	2288929	-	1407	34	46	41	15
gene-PA2080	AE004091.2	2289085	2290335	-	1251	70	87	77	59
gene-PA2081	AE004091.2	2290339	2290980	-	642	123	152	107	67
gene-PA2082	AE004091.2	2291113	2291589	+	477	84	124	53	55
gene-PA2083	AE004091.2	2291791	2293065	+	1275	52	59	43	43
gene-PA2084	AE004091.2	2293153	2294985	+	1833	26	34	24	5
gene-PA2085	AE004091.2	2295013	2295522	+	510	3	10	2	2
gene-PA2086	AE004091.2	2295533	2296435	+	903	5	10	7	6
gene-PA2087	AE004091.2	2296432	2297088	+	657	8	4	1	2
gene-PA2088	AE004091.2	2297072	2297920	+	849	10	10	9	5
gene-PA2089	AE004091.2	2298012	2300663	+	2652	57	85	39	30
gene-PA2090	AE004091.2	2300676	2301755	+	1080	12	5	3	4
gene-PA2091	AE004091.2	2301752	2303035	+	1284	6	9	6	1
gene-PA2092	AE004091.2	2303022	2304215	+	1194	11	10	8	5
gene-PA2093	AE004091.2	2304318	2304827	+	510	10	15	11	12
gene-PA2094	AE004091.2	2304824	2305780	+	957	17	17	11	6
gene-PA2095	AE004091.2	2305782	2306627	-	846	18	28	23	15
gene-PA2096	AE004091.2	2306776	2307810	-	1035	19	25	7	9
gene-PA2097	AE004091.2	2307957	2309432	+	1476	9	18	6	7
gene-PA2098	AE004091.2	2309443	2310372	+	930	2	5	4	4
gene-PA2099	AE004091.2	2310357	2311112	+	756	20	53	59	36
gene-PA2100	AE004091.2	2311333	2312766	-	1434	28	59	38	39
gene-PA2101	AE004091.2	2312899	2313789	+	891	55	59	32	26
gene-PA2102	AE004091.2	2313791	2314249	+	459	48	45	43	23
gene-PA2103	AE004091.2	2314512	2315690	+	1179	104	115	63	64
gene-PA2104	AE004091.2	2315709	2316626	+	918	78	139	69	44
gene-PA2105	AE004091.2	2316708	2317403	+	696	63	105	77	46
gene-PA2106	AE004091.2	2317400	2318134	+	735	53	78	44	24
gene-PA2107	AE004091.2	2318226	2318624	-	399	3	4	4	2
gene-PA2108	AE004091.2	2318795	2320567	+	1773	15	32	15	9
gene-PA2109	AE004091.2	2320586	2321062	-	477	6	7	5	5
gene-PA2110	AE004091.2	2321130	2322071	-	942	23	23	22	9
gene-PA2111	AE004091.2	2322068	2322781	-	714	2	12	14	5
gene-PA2112	AE004091.2	2322778	2323521	-	744	13	15	19	15
gene-PA2113	AE004091.2	2323554	2324783	-	1230	26	19	38	9
gene-PA2114	AE004091.2	2324808	2326079	-	1272	187	169	87	112
gene-PA2115	AE004091.2	2326334	2327287	+	954	50	44	29	16
gene-PA2116	AE004091.2	2327394	2328191	+	798	50	47	42	24
gene-PA2117	AE004091.2	2328176	2329156	-	981	80	90	57	32
gene-PA2118	AE004091.2	2329348	2330424	+	1077	40	39	15	16
gene-PA2119	AE004091.2	2330959	2332059	-	1101	416	639	174	205
gene-PA2120	AE004091.2	2332392	2332820	-	429	4	12	7	4
gene-PA2121	AE004091.2	2332968	2333873	-	906	24	32	15	5
gene-PA2122	AE004091.2	2333999	2335135	+	1137	21	29	19	18
gene-PA2123	AE004091.2	2335172	2336104	+	933	28	51	31	26
gene-PA2124	AE004091.2	2336209	2337846	+	1638	10	14	3	12
gene-PA2125	AE004091.2	2337868	2339316	+	1449	20	32	14	17
gene-PA2126	AE004091.2	2339352	2339987	-	636	61	95	49	28
gene-PA2127	AE004091.2	2340414	2341640	-	1227	444	528	256	194
gene-PA2128	AE004091.2	2342493	2343044	+	552	16	25	11	12
gene-PA2129	AE004091.2	2343132	2343878	+	747	19	21	11	1
gene-PA2130	AE004091.2	2343862	2346480	+	2619	16	34	31	12
gene-PA2131	AE004091.2	2346477	2347838	+	1362	12	17	27	10
gene-PA2132	AE004091.2	2347828	2348541	+	714	3	2	2	3
gene-PA2133	AE004091.2	2348538	2349395	+	858	5	12	6	5
gene-PA2134	AE004091.2	2349488	2350060	+	573	10	9	5	1
gene-PA2135	AE004091.2	2350089	2351453	+	1365	12	22	7	11
gene-PA2136	AE004091.2	2351906	2352430	-	525	30	48	7	15
gene-PA2137	AE004091.2	2352532	2353068	+	537	3	11	3	4
gene-PA2138	AE004091.2	2353086	2355608	+	2523	12	24	8	2
gene-PA2139	AE004091.2	2355684	2355806	+	123	0	0	1	0
gene-PA2140	AE004091.2	2355918	2356157	+	240	0	0	0	1
gene-PA2141	AE004091.2	2356168	2356716	+	549	3	1	0	1
gene-PA2142	AE004091.2	2356713	2357573	+	861	3	13	1	4
gene-PA2143	AE004091.2	2358024	2358311	+	288	0	1	0	5
gene-PA2144	AE004091.2	2358364	2360802	+	2439	127	183	64	47
gene-PA2145	AE004091.2	2360809	2361207	-	399	17	9	2	8
gene-PA2146	AE004091.2	2361706	2361873	+	168	4	0	1	1
gene-PA2147	AE004091.2	2361954	2364083	+	2130	50	40	20	24
gene-PA2148	AE004091.2	2364311	2364802	+	492	6	3	4	1
gene-PA2149	AE004091.2	2364816	2365058	+	243	0	2	0	1
gene-PA2150	AE004091.2	2365081	2365962	+	882	8	5	4	1
gene-PA2151	AE004091.2	2366106	2368100	+	1995	31	29	18	17
gene-PA2152	AE004091.2	2368111	2371413	+	3303	49	79	39	30
gene-PA2153	AE004091.2	2371410	2373608	+	2199	15	15	10	13
gene-PA2154	AE004091.2	2373610	2374605	-	996	8	7	1	2
gene-PA2155	AE004091.2	2374602	2375807	-	1206	6	8	4	3
gene-PA2156	AE004091.2	2375804	2376541	-	738	1	5	2	1
gene-PA2157	AE004091.2	2376538	2377476	-	939	9	17	11	7
gene-PA2158	AE004091.2	2377480	2378727	-	1248	16	14	13	9
gene-PA2159	AE004091.2	2378794	2379210	-	417	4	3	2	3
gene-PA2160	AE004091.2	2379310	2381460	-	2151	16	24	17	8
gene-PA2161	AE004091.2	2381473	2381778	-	306	0	0	1	1
gene-PA2162	AE004091.2	2381775	2384555	-	2781	17	20	8	16
gene-PA2163	AE004091.2	2384548	2386602	-	2055	20	17	20	13
gene-PA2164	AE004091.2	2386595	2388346	-	1752	15	15	17	6
gene-PA2165	AE004091.2	2388346	2389887	-	1542	37	56	27	16
gene-PA2166	AE004091.2	2390255	2390620	+	366	21	15	12	8
gene-PA2167	AE004091.2	2390949	2392046	+	1098	10	15	7	9
gene-PA2168	AE004091.2	2392043	2392819	+	777	9	12	5	4
gene-PA2169	AE004091.2	2392945	2393397	+	453	6	9	4	1
gene-PA2170	AE004091.2	2393424	2393633	+	210	2	4	3	2
gene-PA2171	AE004091.2	2393708	2394178	+	471	7	10	0	4
gene-PA2172	AE004091.2	2394182	2395258	+	1077	13	18	12	10
gene-PA2173	AE004091.2	2395285	2395635	+	351	2	6	0	2
gene-PA2174	AE004091.2	2395944	2396252	-	309	109	131	75	72
gene-PA2175	AE004091.2	2396536	2396883	-	348	6	3	6	0
gene-PA2176	AE004091.2	2396896	2397486	-	591	17	8	4	4
gene-PA2177	AE004091.2	2397569	2399668	+	2100	41	50	19	20
gene-PA2178	AE004091.2	2399672	2400280	-	609	4	7	4	5
gene-PA2179	AE004091.2	2400655	2401605	-	951	4	19	3	4
gene-PA2180	AE004091.2	2401589	2402965	-	1377	11	5	5	2
gene-PA2181	AE004091.2	2403151	2404284	+	1134	5	9	5	4
gene-PA2182	AE004091.2	2404386	2404655	-	270	1	8	4	2
gene-PA2183	AE004091.2	2404949	2405233	-	285	12	12	3	10
gene-PA2184	AE004091.2	2405230	2405739	-	510	7	13	7	5
gene-PA2185	AE004091.2	2405993	2406877	+	885	26	17	13	9
gene-PA2186	AE004091.2	2406961	2407131	+	171	3	1	1	1
gene-PA2187	AE004091.2	2407236	2407661	+	426	13	14	8	2
gene-PA2188	AE004091.2	2407681	2408847	-	1167	4	10	7	7
gene-PA2189	AE004091.2	2409107	2409661	+	555	15	17	7	14
gene-PA2190	AE004091.2	2409837	2410181	+	345	6	6	5	4
gene-PA2191	AE004091.2	2410344	2411480	-	1137	51	67	55	44
gene-PA2192	AE004091.2	2411709	2412122	+	414	0	3	3	4
gene-PA2193	AE004091.2	2412546	2412860	+	315	16	18	10	6
gene-PA2194	AE004091.2	2412857	2414251	+	1395	49	92	29	21
gene-PA2195	AE004091.2	2414254	2415507	+	1254	56	87	29	19
gene-PA2196	AE004091.2	2415661	2416245	+	585	62	83	39	22
gene-PA2197	AE004091.2	2416376	2417413	+	1038	40	51	34	18
gene-PA2198	AE004091.2	2417410	2417754	+	345	7	10	12	6
gene-PA2199	AE004091.2	2417760	2418635	+	876	85	124	111	64
gene-PA2200	AE004091.2	2418723	2420318	+	1596	89	145	100	66
gene-PA2201	AE004091.2	2420443	2421327	+	885	52	65	38	31
gene-PA2202	AE004091.2	2421343	2422020	-	678	82	70	32	25
gene-PA2203	AE004091.2	2422022	2422738	-	717	38	44	15	13
gene-PA2204	AE004091.2	2422819	2423625	-	807	97	103	43	38
gene-PA2205	AE004091.2	2423924	2424400	-	477	33	37	21	17
gene-PA2206	AE004091.2	2424482	2425429	-	948	35	44	37	26
gene-PA2207	AE004091.2	2425497	2427017	-	1521	21	12	19	17
gene-PA2208	AE004091.2	2427014	2427544	-	531	2	8	3	3
gene-PA2209	AE004091.2	2427572	2428669	-	1098	11	15	11	10
gene-PA2210	AE004091.2	2428852	2430177	+	1326	12	20	10	7
gene-PA2211	AE004091.2	2430170	2431129	+	960	4	12	5	2
gene-PA2212	AE004091.2	2431126	2432139	+	1014	8	2	6	3
gene-PA2213	AE004091.2	2432312	2433562	+	1251	8	9	6	3
gene-PA2214	AE004091.2	2433748	2435070	+	1323	5	9	11	4
gene-PA2215	AE004091.2	2435101	2436276	+	1176	23	20	8	10
gene-PA2216	AE004091.2	2436304	2437299	+	996	5	13	2	3
gene-PA2217	AE004091.2	2437428	2439011	+	1584	17	13	5	3
gene-PA2218	AE004091.2	2439150	2440253	-	1104	22	49	22	16
gene-PA2219	AE004091.2	2440347	2441555	-	1209	17	26	14	16
gene-PA2220	AE004091.2	2441771	2442691	+	921	38	59	30	36
gene-PA2221	AE004091.2	2443161	2444366	+	1206	115	140	53	32
gene-PA2222	AE004091.2	2444886	2445533	-	648	52	56	23	19
gene-PA2223	AE004091.2	2445545	2446564	-	1020	80	110	41	26
gene-PA2224	AE004091.2	2446597	2447325	-	729	48	67	19	16
gene-PA2225	AE004091.2	2447573	2447989	-	417	17	23	7	5
gene-PA2226	AE004091.2	2448033	2448533	-	501	46	57	16	14
gene-PA2227	AE004091.2	2448568	2449545	-	978	226	247	71	62
gene-PA2228	AE004091.2	2449554	2450765	-	1212	56	125	44	23
gene-PA2229	AE004091.2	2451707	2452426	+	720	42	46	29	28
gene-PA2230	AE004091.2	2452469	2453140	+	672	114	170	102	84
gene-PA2231	AE004091.2	2453667	2455103	+	1437	619	991	522	410
gene-PA2232	AE004091.2	2455103	2456569	+	1467	279	439	264	184
gene-PA2233	AE004091.2	2456569	2457480	+	912	225	264	183	98
gene-PA2234	AE004091.2	2457510	2458280	+	771	230	323	288	145
gene-PA2235	AE004091.2	2458295	2460283	+	1989	513	713	511	376
gene-PA2236	AE004091.2	2460283	2461470	+	1188	245	344	246	193
gene-PA2237	AE004091.2	2461460	2462788	+	1329	268	476	296	226
gene-PA2238	AE004091.2	2462797	2464005	+	1209	229	333	183	142
gene-PA2239	AE004091.2	2463996	2465099	+	1104	169	251	128	122
gene-PA2240	AE004091.2	2465102	2466538	+	1437	249	364	226	151
gene-PA2241	AE004091.2	2466540	2467949	+	1410	144	246	75	71
gene-PA2242	AE004091.2	2468032	2469099	+	1068	216	294	153	126
gene-PA2243	AE004091.2	2469286	2471019	+	1734	29	37	20	11
gene-PA2244	AE004091.2	2471075	2472076	+	1002	17	23	7	7
gene-PA2245	AE004091.2	2472104	2472409	+	306	12	18	4	8
gene-PA2246	AE004091.2	2472442	2472903	-	462	35	44	21	15
gene-PA2247	AE004091.2	2473213	2474445	+	1233	69	101	118	96
gene-PA2248	AE004091.2	2474442	2475494	+	1053	68	65	61	50
gene-PA2249	AE004091.2	2475495	2476781	+	1287	84	92	120	55
gene-PA2250	AE004091.2	2476785	2478179	+	1395	45	71	52	26
gene-PA2251	AE004091.2	2478312	2479130	-	819	55	42	22	9
gene-PA2252	AE004091.2	2479299	2480744	+	1446	246	341	277	157
gene-PA2253	AE004091.2	2480844	2481830	+	987	142	220	148	90
gene-PA2254	AE004091.2	2482045	2483031	+	987	13	14	6	16
gene-PA2255	AE004091.2	2483049	2483924	+	876	7	14	9	2
gene-PA2256	AE004091.2	2483976	2485478	+	1503	18	17	9	2
gene-PA2257	AE004091.2	2485471	2486118	+	648	3	10	5	5
gene-PA2258	AE004091.2	2486355	2487293	-	939	38	51	28	15
gene-PA2259	AE004091.2	2487856	2488878	+	1023	44	43	38	24
gene-PA2260	AE004091.2	2488950	2489732	+	783	12	17	7	5
gene-PA2261	AE004091.2	2489725	2490675	+	951	7	9	10	8
gene-PA2262	AE004091.2	2490738	2492045	+	1308	22	22	26	12
gene-PA2263	AE004091.2	2492064	2493050	+	987	5	5	8	5
gene-PA2264	AE004091.2	2493218	2493934	+	717	26	45	23	33
gene-PA2265	AE004091.2	2493937	2495712	+	1776	166	194	96	78
gene-PA2266	AE004091.2	2495724	2497043	+	1320	69	66	35	41
gene-PA2267	AE004091.2	2497116	2498012	-	897	37	35	35	24
gene-PA2268	AE004091.2	2498099	2499169	+	1071	8	23	28	10
gene-PA2269	AE004091.2	2499133	2500338	-	1206	59	58	43	41
gene-PA2270	AE004091.2	2500485	2501075	+	591	42	70	40	27
gene-PA2271	AE004091.2	2501083	2501598	+	516	16	27	20	13
gene-PA2272	AE004091.2	2501720	2503417	+	1698	90	129	100	63
gene-PA2273	AE004091.2	2503425	2503895	-	471	22	43	22	12
gene-PA2274	AE004091.2	2503973	2504350	+	378	16	24	6	3
gene-PA2275	AE004091.2	2504375	2505436	-	1062	10	10	5	3
gene-PA2276	AE004091.2	2505645	2506535	+	891	25	31	17	15
gene-PA2277	AE004091.2	2506614	2506964	+	351	23	48	22	25
gene-PA2278	AE004091.2	2506978	2508261	+	1284	89	110	69	40
gene-PA2279	AE004091.2	2508293	2508763	+	471	15	21	16	20
gene-PA2280	AE004091.2	2508775	2509467	+	693	47	91	55	50
gene-PA2281	AE004091.2	2509480	2510334	-	855	75	91	66	37
gene-PA2282	AE004091.2	2510622	2511050	+	429	44	38	25	14
gene-PA2283	AE004091.2	2511057	2512514	+	1458	19	25	19	10
gene-PA2284	AE004091.2	2512511	2513182	+	672	10	14	3	1
gene-PA2285	AE004091.2	2513179	2513841	+	663	13	13	7	3
gene-PA2286	AE004091.2	2513842	2515386	+	1545	34	46	29	22
gene-PA2287	AE004091.2	2515373	2516008	+	636	36	36	34	14
gene-PA2288	AE004091.2	2516021	2516308	-	288	44	36	34	14
gene-PA2289	AE004091.2	2516429	2518561	-	2133	178	241	210	98
gene-PA2290	AE004091.2	2518693	2521104	-	2412	338	438	353	270
gene-PA2291	AE004091.2	2521258	2522616	-	1359	240	330	258	221
gene-PA2292	AE004091.2	2522958	2523239	-	282	5	7	3	1
gene-PA2293	AE004091.2	2523236	2524201	-	966	6	15	10	5
gene-PA2294	AE004091.2	2524198	2525052	-	855	3	7	4	4
gene-PA2295	AE004091.2	2525049	2525846	-	798	7	8	10	6
gene-PA2296	AE004091.2	2525871	2527277	-	1407	31	25	19	19
gene-PA2297	AE004091.2	2527412	2527657	-	246	1	3	2	3
gene-PA2298	AE004091.2	2527743	2529467	-	1725	19	39	17	11
gene-PA2299	AE004091.2	2529464	2530213	-	750	36	30	16	11
gene-PA2300	AE004091.2	2530389	2531840	-	1452	19	19	20	19
gene-PA2301	AE004091.2	2532059	2532601	-	543	9	25	18	9
gene-PA2302	AE004091.2	2532669	2539043	-	6375	119	136	72	53
gene-PA2303	AE004091.2	2539063	2540082	-	1020	21	16	11	11
gene-PA2304	AE004091.2	2540079	2541167	-	1089	26	26	14	11
gene-PA2305	AE004091.2	2541197	2544946	-	3750	121	159	90	66
gene-PA2306	AE004091.2	2545042	2545659	-	618	144	176	62	50
gene-PA2307	AE004091.2	2545769	2546635	-	867	7	16	21	9
gene-PA2308	AE004091.2	2546652	2547500	-	849	6	2	9	3
gene-PA2309	AE004091.2	2547508	2548530	-	1023	8	10	1	2
gene-PA2310	AE004091.2	2548571	2549458	-	888	22	14	0	5
gene-PA2311	AE004091.2	2549748	2549906	+	159	4	2	3	1
gene-PA2312	AE004091.2	2549961	2550542	+	582	9	11	8	7
gene-PA2313	AE004091.2	2550626	2551240	+	615	16	38	9	18
gene-PA2314	AE004091.2	2551422	2552675	-	1254	6	8	7	3
gene-PA2315	AE004091.2	2552675	2553850	-	1176	7	10	4	2
gene-PA2316	AE004091.2	2553965	2554858	+	894	48	49	18	35
gene-PA2317	AE004091.2	2554962	2556260	+	1299	23	35	26	14
gene-PA2318	AE004091.2	2556293	2556658	+	366	25	39	17	18
gene-PA2319	AE004091.2	2556948	2557964	+	1017	31	44	28	20
gene-PA2320	AE004091.2	2558918	2559949	-	1032	60	63	38	37
gene-PA2321	AE004091.2	2560144	2560665	+	522	13	16	4	11
gene-PA2322	AE004091.2	2560762	2562114	+	1353	39	64	25	23
gene-PA2323	AE004091.2	2562447	2564072	+	1626	157	245	106	148
gene-PA2324	AE004091.2	2564290	2565549	+	1260	13	20	3	3
gene-PA2325	AE004091.2	2565580	2566815	+	1236	3	7	3	5
gene-PA2326	AE004091.2	2566875	2568284	-	1410	12	11	6	1
gene-PA2327	AE004091.2	2568929	2569693	-	765	17	38	22	15
gene-PA2328	AE004091.2	2569690	2570889	-	1200	16	18	19	12
gene-PA2329	AE004091.2	2570855	2571691	-	837	14	19	9	11
gene-PA2330	AE004091.2	2571688	2572755	-	1068	19	19	14	9
gene-PA2331	AE004091.2	2572805	2573365	-	561	15	27	23	19
gene-PA2332	AE004091.2	2573470	2574375	+	906	63	68	44	31
gene-PA2333	AE004091.2	2574376	2575992	-	1617	25	49	17	20
gene-PA2334	AE004091.2	2576089	2577000	-	912	24	31	5	3
gene-PA2335	AE004091.2	2577150	2579519	+	2370	19	14	16	8
gene-PA2336	AE004091.2	2579542	2580882	+	1341	10	17	3	5
gene-PA2337	AE004091.2	2581034	2581939	+	906	46	52	30	25
gene-PA2338	AE004091.2	2582097	2583407	+	1311	20	17	12	6
gene-PA2339	AE004091.2	2583483	2584415	+	933	8	9	11	12
gene-PA2340	AE004091.2	2584426	2585259	+	834	7	18	5	2
gene-PA2341	AE004091.2	2585299	2586411	+	1113	15	10	4	6
gene-PA2342	AE004091.2	2586434	2587909	+	1476	12	11	13	4
gene-PA2343	AE004091.2	2587906	2589414	+	1509	5	7	7	4
gene-PA2344	AE004091.2	2589455	2590387	+	933	15	30	13	11
gene-PA2345	AE004091.2	2590430	2591665	-	1236	19	22	18	14
gene-PA2346	AE004091.2	2592084	2593319	+	1236	6	19	9	3
gene-PA2347	AE004091.2	2593330	2594547	+	1218	9	11	8	6
gene-PA2348	AE004091.2	2594565	2595953	+	1389	7	6	4	6
gene-PA2349	AE004091.2	2595985	2596779	+	795	3	13	7	1
gene-PA2350	AE004091.2	2596776	2597885	+	1110	8	8	1	1
gene-PA2351	AE004091.2	2597869	2598522	+	654	7	4	4	5
gene-PA2352	AE004091.2	2598700	2599827	+	1128	65	42	43	30
gene-PA2353	AE004091.2	2599893	2601047	-	1155	68	64	53	32
gene-PA2354	AE004091.2	2601219	2602349	-	1131	19	18	15	10
gene-PA2355	AE004091.2	2602346	2603530	-	1185	8	14	5	1
gene-PA2356	AE004091.2	2603560	2604705	-	1146	9	2	4	9
gene-PA2357	AE004091.2	2604715	2605275	-	561	12	16	7	6
gene-PA2358	AE004091.2	2605435	2605824	-	390	92	105	120	59
gene-PA2359	AE004091.2	2605937	2607022	-	1086	48	41	29	14
gene-PA2360	AE004091.2	2607132	2608232	-	1101	11	9	10	2
gene-PA2361	AE004091.2	2608229	2612044	-	3816	42	45	32	15
gene-PA2362	AE004091.2	2612041	2612799	-	759	8	7	5	1
gene-PA2363	AE004091.2	2612817	2614148	-	1332	25	33	21	14
gene-PA2364	AE004091.2	2614208	2614684	-	477	22	31	14	9
gene-PA2365	AE004091.2	2614893	2615438	+	546	16	26	7	3
gene-PA2366	AE004091.2	2615461	2616945	+	1485	60	88	25	28
gene-PA2367	AE004091.2	2617019	2617516	+	498	36	44	14	12
gene-PA2368	AE004091.2	2617529	2617954	+	426	3	3	3	0
gene-PA2369	AE004091.2	2617938	2619731	+	1794	16	22	8	9
gene-PA2370	AE004091.2	2619695	2620711	+	1017	7	1	3	2
gene-PA2371	AE004091.2	2620713	2623262	+	2550	73	95	22	28
gene-PA2372	AE004091.2	2623284	2623856	+	573	152	222	91	52
gene-PA2373	AE004091.2	2624204	2626210	+	2007	35	43	28	21
gene-PA2374	AE004091.2	2626221	2626757	+	537	6	5	2	0
gene-PA2375	AE004091.2	2626780	2627175	-	396	6	4	3	0
gene-PA2376	AE004091.2	2627452	2628093	+	642	22	27	18	9
gene-PA2377	AE004091.2	2628225	2629499	+	1275	39	46	30	25
gene-PA2378	AE004091.2	2629916	2632231	-	2316	144	203	167	128
gene-PA2379	AE004091.2	2632228	2632698	-	471	124	171	114	77
gene-PA2380	AE004091.2	2632963	2633199	-	237	182	220	119	67
gene-PA2381	AE004091.2	2633494	2633736	+	243	33	36	18	8
gene-PA2382	AE004091.2	2633803	2634954	-	1152	82	110	37	32
gene-PA2383	AE004091.2	2635051	2635971	-	921	75	94	57	23
gene-PA2384	AE004091.2	2636013	2636336	-	324	6	9	4	5
gene-PA2385	AE004091.2	2636517	2638805	-	2289	13	20	14	3
gene-PA2386	AE004091.2	2638928	2640259	-	1332	15	27	13	8
gene-PA2387	AE004091.2	2640392	2640871	-	480	169	172	84	47
gene-PA2388	AE004091.2	2641035	2642030	+	996	197	221	138	89
gene-PA2389	AE004091.2	2642131	2643306	+	1176	36	41	41	22
gene-PA2390	AE004091.2	2643306	2645297	+	1992	30	56	28	31
gene-PA2391	AE004091.2	2645303	2646727	+	1425	21	33	18	22
gene-PA2392	AE004091.2	2646776	2648410	-	1635	43	47	22	9
gene-PA2393	AE004091.2	2648626	2649972	+	1347	17	15	6	3
gene-PA2394	AE004091.2	2649995	2651278	+	1284	19	17	15	3
gene-PA2395	AE004091.2	2651307	2652161	+	855	16	23	17	2
gene-PA2396	AE004091.2	2652230	2653057	-	828	41	49	19	19
gene-PA2397	AE004091.2	2653435	2655084	+	1650	45	94	39	26
gene-PA2398	AE004091.2	2655187	2657634	+	2448	181	236	97	77
gene-PA2399	AE004091.2	2657798	2665144	-	7347	233	238	140	107
gene-PA2400	AE004091.2	2665156	2671629	-	6474	158	183	117	67
gene-PA2402	AE004091.2	2671729	2687178	-	15450	205	289	147	92
gene-PA2403	AE004091.2	2687497	2688708	+	1212	53	71	52	31
gene-PA2404	AE004091.2	2688705	2689244	+	540	30	24	9	9
gene-PA2405	AE004091.2	2689241	2689570	+	330	9	13	9	8
gene-PA2406	AE004091.2	2689567	2690127	+	561	12	13	3	3
gene-PA2407	AE004091.2	2690160	2691113	+	954	22	23	20	11
gene-PA2408	AE004091.2	2691110	2691865	+	756	18	23	10	5
gene-PA2409	AE004091.2	2691862	2692767	+	906	35	25	14	22
gene-PA2410	AE004091.2	2692764	2693681	+	918	14	34	19	10
gene-PA2411	AE004091.2	2693781	2694545	-	765	4	7	10	1
gene-PA2412	AE004091.2	2694546	2694764	-	219	0	5	3	1
gene-PA2413	AE004091.2	2694842	2696251	-	1410	5	16	7	5
gene-PA2414	AE004091.2	2696430	2697749	-	1320	6	22	9	8
gene-PA2415	AE004091.2	2697742	2698167	-	426	5	15	4	3
