# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR2932986_sorted.bam" "SRR2932982_sorted.bam" "SRR2932985_sorted.bam" "SRR2932987_sorted.bam" "SRR2932981_sorted.bam" "SRR2932980_sorted.bam" "SRR2932983_sorted.bam" "SRR2932984_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR2932986_sorted.bam	SRR2932982_sorted.bam	SRR2932985_sorted.bam	SRR2932987_sorted.bam	SRR2932981_sorted.bam	SRR2932980_sorted.bam	SRR2932983_sorted.bam	SRR2932984_sorted.bam
gene-TX72_RS04960	NC_005070.1	993113	993466	-	354	25	136	87	33	1155	1322	252	88
gene-TX72_RS04965	NC_005070.1	993515	994108	-	594	6	53	25	12	220	270	74	28
gene-TX72_RS04970	NC_005070.1	994163	995845	+	1683	3	18	9	2	115	143	30	18
gene-TX72_RS04975	NC_005070.1	995851	996720	+	870	0	16	6	0	141	124	28	18
gene-TX72_RS04980	NC_005070.1	996725	997270	+	546	1	10	3	2	95	80	20	6
gene-TX72_RS04985	NC_005070.1	997326	998867	+	1542	22	84	37	36	666	593	173	71
gene-TX72_RS04990	NC_005070.1	998870	999517	+	648	3	18	5	5	80	61	20	10
gene-TX72_RS04995	NC_005070.1	999514	1000863	+	1350	2	23	6	8	103	123	31	16
gene-TX72_RS05000	NC_005070.1	1000860	1002212	-	1353	9	52	11	11	297	326	105	37
gene-TX72_RS05005	NC_005070.1	1002240	1003166	-	927	3	13	6	0	100	97	30	13
gene-TX72_RS05010	NC_005070.1	1003147	1004472	-	1326	9	55	23	9	517	508	110	50
gene-TX72_RS05015	NC_005070.1	1004497	1006059	-	1563	4	33	11	11	281	278	62	25
gene-TX72_RS05020	NC_005070.1	1006124	1006852	+	729	3	16	7	3	125	123	33	13
gene-TX72_RS05025	NC_005070.1	1006887	1007708	+	822	4	27	13	7	203	206	58	20
gene-TX72_RS05030	NC_005070.1	1007714	1008808	+	1095	2	11	6	2	66	82	18	11
gene-TX72_RS05035	NC_005070.1	1008805	1009593	+	789	2	8	0	4	49	38	18	11
gene-TX72_RS05040	NC_005070.1	1009631	1010602	+	972	9	75	21	15	552	531	130	48
gene-TX72_RS05045	NC_005070.1	1010586	1011245	-	660	3	19	6	0	145	151	38	12
gene-TX72_RS05050	NC_005070.1	1011380	1013353	+	1974	30	103	33	25	808	890	168	83
gene-TX72_RS05055	NC_005070.1	1013355	1014077	-	723	5	35	8	5	187	236	47	14
gene-TX72_RS05060	NC_005070.1	1014084	1014539	-	456	2	6	2	6	82	77	26	9
gene-TX72_RS05065	NC_005070.1	1014624	1015394	+	771	5	12	4	6	125	151	25	13
gene-TX72_RS05070	NC_005070.1	1015491	1015739	+	249	4	16	10	4	84	78	19	12
gene-TX72_RS05075	NC_005070.1	1015895	1016869	+	975	11	79	31	24	311	262	124	90
gene-TX72_RS05080	NC_005070.1	1017059	1017694	+	636	1	19	5	3	115	124	32	9
gene-TX72_RS05085	NC_005070.1	1017787	1017860	-	74	6	40	17	11	160	255	37	18
gene-TX72_RS05090	NC_005070.1	1017875	1018210	-	336	4	26	7	5	159	158	42	9
gene-TX72_RS14125	NC_005070.1	1018278	1018433	-	156	0	17	4	2	88	84	29	2
gene-TX72_RS05095	NC_005070.1	1018435	1019145	-	711	18	77	21	18	461	462	111	48
gene-TX72_RS05100	NC_005070.1	1019170	1019433	-	264	26	91	22	24	600	689	148	63
gene-TX72_RS05105	NC_005070.1	1019502	1021256	-	1755	11	80	22	16	590	485	113	69
gene-TX72_RS05110	NC_005070.1	1021307	1021630	+	324	0	7	2	0	33	31	10	0
gene-TX72_RS05115	NC_005070.1	1021689	1022723	+	1035	3	22	5	5	126	117	42	20
gene-TX72_RS05120	NC_005070.1	1022765	1023916	+	1152	10	86	43	15	734	730	145	60
gene-TX72_RS05125	NC_005070.1	1023950	1024336	+	387	13	52	24	9	262	289	110	44
gene-TX72_RS05130	NC_005070.1	1024333	1024758	+	426	3	16	4	6	66	60	26	7
gene-TX72_RS05135	NC_005070.1	1024755	1026197	+	1443	9	64	13	13	352	368	83	63
gene-TX72_RS05140	NC_005070.1	1026255	1026500	+	246	8	24	5	6	281	262	61	23
gene-TX72_RS05145	NC_005070.1	1026544	1028004	+	1461	23	188	65	29	1347	1270	312	109
gene-TX72_RS05150	NC_005070.1	1028073	1031591	+	3519	16	130	44	23	665	651	219	98
gene-TX72_RS05155	NC_005070.1	1031592	1032008	-	417	13	115	44	19	861	717	181	99
gene-TX72_RS05160	NC_005070.1	1032020	1032289	-	270	24	157	69	30	1773	1673	323	144
gene-TX72_RS05165	NC_005070.1	1032334	1032951	-	618	2	12	14	5	83	83	35	16
gene-TX72_RS05170	NC_005070.1	1033344	1033664	+	321	2	11	8	4	102	123	14	10
gene-TX72_RS05175	NC_005070.1	1033670	1034557	-	888	1	11	4	5	64	78	24	15
gene-TX72_RS05180	NC_005070.1	1034616	1036667	+	2052	10	55	24	3	367	316	87	40
gene-TX72_RS05185	NC_005070.1	1036709	1037719	+	1011	8	73	19	14	524	567	109	42
gene-TX72_RS05190	NC_005070.1	1037721	1037978	+	258	3	13	4	3	104	86	36	11
gene-TX72_RS05195	NC_005070.1	1037978	1038274	+	297	0	9	0	3	54	56	21	5
gene-TX72_RS05200	NC_005070.1	1038271	1038453	-	183	1	2	2	2	16	10	4	0
gene-TX72_RS05205	NC_005070.1	1038549	1039829	-	1281	2	10	0	2	55	49	17	7
gene-TX72_RS05210	NC_005070.1	1039831	1040262	-	432	0	3	1	1	23	20	4	2
gene-TX72_RS05215	NC_005070.1	1040354	1040743	+	390	1	8	1	2	64	88	11	3
gene-TX72_RS14690	NC_005070.1	1040712	1040927	-	216	0	7	1	1	35	35	6	1
gene-TX72_RS14695	NC_005070.1	1040961	1041311	-	351	0	5	1	1	24	12	8	1
gene-TX72_RS05225	NC_005070.1	1041318	1041752	-	435	4	76	12	7	360	409	83	18
gene-TX72_RS05230	NC_005070.1	1041749	1042171	-	423	11	66	15	10	391	436	84	30
gene-TX72_RS05235	NC_005070.1	1042176	1042664	-	489	8	38	13	7	480	454	75	44
gene-TX72_RS05240	NC_005070.1	1042693	1043097	+	405	2	9	2	2	74	70	19	10
gene-TX72_RS05245	NC_005070.1	1043549	1044457	+	909	7	25	10	8	169	186	38	22
gene-TX72_RS05250	NC_005070.1	1044372	1045316	+	945	5	26	7	7	216	205	34	15
gene-TX72_RS05255	NC_005070.1	1045313	1045630	+	318	3	17	3	1	122	115	29	12
gene-TX72_RS05260	NC_005070.1	1045813	1046796	+	984	73	384	145	84	2330	2401	594	313
gene-TX72_RS05265	NC_005070.1	1046801	1048282	+	1482	40	254	109	57	1640	1560	421	205
gene-TX72_RS05270	NC_005070.1	1048286	1049266	+	981	9	88	20	14	476	458	113	43
gene-TX72_RS05275	NC_005070.1	1049253	1049471	+	219	2	35	9	4	190	185	46	17
gene-TX72_RS05280	NC_005070.1	1049462	1049680	-	219	2	40	9	5	277	253	63	30
gene-TX72_RS05285	NC_005070.1	1049798	1050058	+	261	18	55	35	16	379	388	113	30
gene-TX72_RS14830	NC_005070.1	1050348	1050476	-	129	1	6	1	2	11	20	9	3
gene-TX72_RS05290	NC_005070.1	1050641	1050880	+	240	27	89	60	22	455	446	150	71
gene-TX72_RS05295	NC_005070.1	1052404	1052586	-	183	11	32	9	6	57	101	53	19
gene-TX72_RS05300	NC_005070.1	1053045	1053248	-	204	0	7	8	4	53	62	14	9
gene-TX72_RS05305	NC_005070.1	1053364	1053543	-	180	3	4	4	0	34	27	11	2
gene-TX72_RS05310	NC_005070.1	1053683	1054687	-	1005	10	29	15	3	165	192	45	26
gene-TX72_RS05315	NC_005070.1	1054684	1055760	-	1077	7	27	9	8	284	222	64	33
gene-TX72_RS05320	NC_005070.1	1055757	1056140	-	384	23	86	30	9	1049	929	179	50
gene-TX72_RS05325	NC_005070.1	1056166	1057209	-	1044	9	88	28	18	521	481	107	35
gene-TX72_RS05330	NC_005070.1	1057250	1057984	+	735	17	91	31	19	634	569	167	46
gene-TX72_RS05335	NC_005070.1	1058064	1058516	+	453	6	20	5	4	152	155	36	15
gene-TX72_RS05340	NC_005070.1	1058476	1058730	-	255	2	12	2	4	81	87	15	4
gene-TX72_RS05345	NC_005070.1	1058759	1059049	+	291	1	18	2	5	173	136	26	14
gene-TX72_RS05350	NC_005070.1	1059063	1059386	-	324	7	40	18	6	343	341	60	15
gene-TX72_RS05355	NC_005070.1	1059462	1060535	-	1074	6	58	25	14	453	455	77	45
gene-TX72_RS05360	NC_005070.1	1060651	1062072	-	1422	150	947	166	191	3702	3726	1401	675
gene-TX72_RS05365	NC_005070.1	1062294	1062818	+	525	48	255	103	55	1734	2019	375	191
gene-TX72_RS05370	NC_005070.1	1062914	1064098	+	1185	68	404	128	82	2957	3017	608	295
gene-TX72_RS05375	NC_005070.1	1064070	1064513	-	444	6	34	10	9	377	336	53	33
gene-TX72_RS05380	NC_005070.1	1064615	1066021	+	1407	5	39	5	11	238	235	63	24
gene-TX72_RS05385	NC_005070.1	1066145	1067737	-	1593	9	38	11	9	237	251	47	24
gene-TX72_RS05390	NC_005070.1	1067789	1068268	-	480	3	19	8	2	104	96	20	18
gene-TX72_RS05395	NC_005070.1	1068265	1068834	-	570	1	21	7	6	162	143	31	15
gene-TX72_RS05400	NC_005070.1	1068891	1069112	+	222	5	15	6	2	102	122	27	11
gene-TX72_RS05405	NC_005070.1	1069082	1070350	-	1269	6	20	5	4	140	137	40	18
gene-TX72_RS05410	NC_005070.1	1070350	1071642	-	1293	3	26	10	4	130	129	37	19
gene-TX72_RS05415	NC_005070.1	1071661	1072404	+	744	11	29	10	2	248	233	48	14
gene-TX72_RS05420	NC_005070.1	1072401	1073312	+	912	2	14	8	8	133	150	35	18
gene-TX72_RS05425	NC_005070.1	1073309	1074478	+	1170	7	51	19	6	253	256	51	24
gene-TX72_RS05430	NC_005070.1	1074478	1075158	+	681	3	15	2	2	87	79	15	11
gene-TX72_RS14375	NC_005070.1	1075191	1075346	+	156	44	256	104	37	1343	1787	465	151
gene-TX72_RS05435	NC_005070.1	1075439	1076371	+	933	20	79	18	16	525	522	108	51
gene-TX72_RS05440	NC_005070.1	1076510	1077229	+	720	59	379	147	78	4236	4017	637	296
gene-TX72_RS05445	NC_005070.1	1077317	1077976	+	660	20	142	53	32	1646	1413	358	123
gene-TX72_RS05450	NC_005070.1	1077982	1079154	+	1173	13	62	21	16	454	319	91	44
gene-TX72_RS05455	NC_005070.1	1079115	1081625	+	2511	3	24	13	9	181	142	37	25
gene-TX72_RS05460	NC_005070.1	1081637	1082365	+	729	3	13	7	2	101	96	27	9
gene-TX72_RS05465	NC_005070.1	1082329	1084086	-	1758	12	66	29	13	548	566	119	43
gene-TX72_RS05470	NC_005070.1	1084160	1086322	+	2163	23	122	38	27	796	769	170	96
gene-TX72_RS05475	NC_005070.1	1086381	1086575	+	195	7	45	10	9	288	254	67	30
gene-TX72_RS05480	NC_005070.1	1086597	1087949	-	1353	155	668	265	146	5493	5843	1089	450
gene-TX72_RS05485	NC_005070.1	1088059	1088811	+	753	4	12	5	4	98	103	28	10
gene-TX72_RS05490	NC_005070.1	1088808	1091345	+	2538	10	44	13	8	263	255	58	24
gene-TX72_RS05495	NC_005070.1	1091397	1091591	+	195	0	0	0	0	6	11	1	1
gene-TX72_RS05500	NC_005070.1	1091581	1091799	+	219	1	5	1	0	10	10	7	4
gene-TX72_RS14835	NC_005070.1	1091937	1092059	+	123	0	0	1	1	1	2	1	3
gene-TX72_RS14130	NC_005070.1	1092509	1092733	-	225	1	0	1	1	3	11	4	3
gene-TX72_RS05505	NC_005070.1	1092950	1094341	+	1392	3	15	8	3	37	47	30	8
gene-TX72_RS14135	NC_005070.1	1094520	1094678	-	159	0	3	0	0	6	6	3	3
gene-TX72_RS14380	NC_005070.1	1095033	1095203	+	171	0	1	2	1	8	5	7	1
gene-TX72_RS05515	NC_005070.1	1095286	1095498	+	213	0	2	3	2	4	5	8	3
gene-TX72_RS05520	NC_005070.1	1096246	1097154	+	909	2	4	2	2	18	10	10	5
gene-TX72_RS13160	NC_005070.1	1097703	1098260	+	558	38	107	52	20	311	405	130	62
gene-TX72_RS05535	NC_005070.1	1098470	1098748	-	279	5	33	11	6	82	79	43	20
gene-TX72_RS05540	NC_005070.1	1098964	1099152	+	189	2	13	10	3	58	67	30	20
gene-TX72_RS05545	NC_005070.1	1099250	1099705	-	456	6	23	9	3	111	142	45	16
gene-TX72_RS05550	NC_005070.1	1099790	1101688	-	1899	9	47	9	8	200	218	72	28
gene-TX72_RS05555	NC_005070.1	1101855	1103657	+	1803	126	863	369	128	9255	8792	1579	597
gene-TX72_RS05560	NC_005070.1	1103657	1104013	+	357	9	91	22	17	741	658	131	48
gene-TX72_RS05565	NC_005070.1	1104066	1104476	+	411	8	49	15	5	254	298	67	13
gene-TX72_RS05570	NC_005070.1	1104473	1105201	+	729	7	43	15	10	197	196	62	24
gene-TX72_RS05575	NC_005070.1	1105198	1106355	+	1158	13	72	17	18	425	395	124	64
gene-TX72_RS05580	NC_005070.1	1106395	1107312	+	918	5	38	4	7	179	178	32	15
gene-TX72_RS05585	NC_005070.1	1107531	1108214	-	684	137	758	289	156	6959	6802	1293	509
gene-TX72_RS05590	NC_005070.1	1108367	1109371	+	1005	103	707	195	147	5673	4510	1035	590
gene-TX72_RS05595	NC_005070.1	1109403	1110701	+	1299	61	346	137	99	2293	1974	599	268
gene-TX72_RS05600	NC_005070.1	1110821	1112116	+	1296	131	465	236	164	3105	2838	790	343
gene-TX72_RS05605	NC_005070.1	1112215	1113633	+	1419	29	84	41	29	421	434	135	74
gene-TX72_RS05610	NC_005070.1	1113645	1114358	+	714	2	13	3	2	66	81	32	14
gene-TX72_RS05615	NC_005070.1	1114339	1114899	+	561	3	28	4	3	113	132	45	15
gene-TX72_RS05620	NC_005070.1	1114904	1115269	+	366	3	11	4	1	90	82	23	8
gene-TX72_RS05625	NC_005070.1	1115271	1116944	-	1674	19	141	32	39	1457	1436	262	114
gene-TX72_RS05630	NC_005070.1	1116992	1117270	-	279	3	27	10	11	223	239	50	27
gene-TX72_RS05635	NC_005070.1	1117295	1117912	-	618	9	30	18	8	317	309	66	27
gene-TX72_RS05640	NC_005070.1	1117968	1118477	+	510	4	18	4	6	266	187	43	18
gene-TX72_RS05645	NC_005070.1	1118483	1119619	+	1137	13	85	22	12	521	462	116	45
gene-TX72_RS05650	NC_005070.1	1119559	1120383	-	825	0	6	2	4	71	56	14	5
gene-TX72_RS05655	NC_005070.1	1120402	1121337	-	936	0	8	1	3	73	79	14	5
gene-TX72_RS05660	NC_005070.1	1121330	1122142	-	813	0	10	2	2	98	121	18	7
gene-TX72_RS05665	NC_005070.1	1122217	1122786	+	570	1	10	2	0	107	97	14	8
gene-TX72_RS05670	NC_005070.1	1122786	1123481	+	696	2	15	3	2	65	77	14	9
gene-TX72_RS05675	NC_005070.1	1123550	1123837	+	288	1	2	0	0	29	35	14	1
gene-TX72_RS05680	NC_005070.1	1123854	1124315	+	462	2	22	10	2	127	166	43	14
gene-TX72_RS05685	NC_005070.1	1124329	1124748	-	420	10	44	9	6	483	536	88	35
gene-TX72_RS05690	NC_005070.1	1124751	1124987	-	237	6	36	15	3	376	472	65	18
gene-TX72_RS05700	NC_005070.1	1125474	1125791	-	318	81	254	96	69	1279	1436	381	181
gene-TX72_RS13845	NC_005070.1	1126133	1126327	+	195	1	5	1	2	22	35	9	0
gene-TX72_RS05705	NC_005070.1	1127433	1127681	+	249	3	5	1	0	29	28	9	3
gene-TX72_RS14385	NC_005070.1	1127723	1127899	+	177	3	9	1	0	104	75	16	6
gene-TX72_RS13165	NC_005070.1	1128197	1128364	+	168	20	100	40	8	4540	8587	152	31
gene-TX72_RS14310	NC_005070.1	1130728	1130877	+	150	2	30	5	2	47	56	27	21
gene-TX72_RS14390	NC_005070.1	1130883	1131029	+	147	1	9	2	1	38	37	16	5
gene-TX72_RS14980	NC_005070.1	1131303	1131476	-	174	2	7	4	2	16	21	16	6
gene-TX72_RS14840	NC_005070.1	1132740	1132868	-	129	2	14	2	8	69	70	21	12
gene-TX72_RS05725	NC_005070.1	1133126	1133320	-	195	10	31	12	13	53	66	81	41
gene-TX72_RS05730	NC_005070.1	1133437	1133661	-	225	0	2	0	0	7	13	4	3
gene-TX72_RS05735	NC_005070.1	1133804	1134142	-	339	0	1	2	2	13	14	5	2
gene-TX72_RS05740	NC_005070.1	1134161	1134577	-	417	4	70	22	9	437	357	91	19
gene-TX72_RS05745	NC_005070.1	1135145	1135720	+	576	1	7	4	1	11	11	4	4
gene-TX72_RS14145	NC_005070.1	1135990	1136166	-	177	38	111	38	32	484	621	138	65
gene-TX72_RS13850	NC_005070.1	1136514	1136771	-	258	1	6	3	0	29	22	13	9
gene-TX72_RS13600	NC_005070.1	1137081	1139390	-	2310	12	68	35	11	267	259	139	74
gene-TX72_RS05760	NC_005070.1	1140192	1141334	-	1143	7	28	10	4	132	120	27	7
gene-TX72_RS05765	NC_005070.1	1141506	1141592	-	87	47	187	85	51	172	256	151	45
gene-TX72_RS05770	NC_005070.1	1141653	1143983	-	2331	7	46	17	15	386	353	79	38
gene-TX72_RS05775	NC_005070.1	1144099	1144767	+	669	1	6	0	1	47	39	9	6
gene-TX72_RS05780	NC_005070.1	1144777	1146420	+	1644	21	128	46	18	1224	1331	157	72
gene-TX72_RS05785	NC_005070.1	1146428	1146619	-	192	14	64	20	7	857	913	81	33
gene-TX72_RS05790	NC_005070.1	1146732	1146953	+	222	0	7	1	1	26	25	9	2
gene-TX72_RS05795	NC_005070.1	1146996	1147682	+	687	8	45	11	11	396	375	74	33
gene-TX72_RS05800	NC_005070.1	1147679	1148596	-	918	6	21	6	7	229	209	40	25
gene-TX72_RS05805	NC_005070.1	1148606	1149250	-	645	4	11	7	2	170	161	22	11
gene-TX72_RS05810	NC_005070.1	1149296	1149745	+	450	4	47	12	13	331	327	83	21
gene-TX72_RS05815	NC_005070.1	1149738	1150466	+	729	5	34	5	7	283	221	52	26
gene-TX72_RS05820	NC_005070.1	1150479	1150934	-	456	26	143	42	26	1233	1373	187	80
gene-TX72_RS05825	NC_005070.1	1150980	1151699	+	720	2	12	3	4	128	152	26	15
gene-TX72_RS05830	NC_005070.1	1151665	1152075	-	411	3	21	6	9	149	168	34	17
gene-TX72_RS13855	NC_005070.1	1152273	1152596	+	324	4	35	10	6	123	140	44	18
gene-TX72_RS05835	NC_005070.1	1152593	1153048	+	456	6	24	5	4	92	91	31	11
gene-TX72_RS13860	NC_005070.1	1153041	1153343	+	303	1	16	5	0	31	39	19	11
gene-TX72_RS13865	NC_005070.1	1153617	1153886	+	270	0	5	3	3	6	5	19	14
gene-TX72_RS13870	NC_005070.1	1154041	1154361	+	321	0	21	2	1	51	47	31	13
gene-TX72_RS13875	NC_005070.1	1154611	1155651	-	1041	145	693	331	111	2402	2914	1234	454
gene-TX72_RS13880	NC_005070.1	1156514	1157080	+	567	4	12	8	5	34	25	43	16
gene-TX72_RS14985	NC_005070.1	1157952	1158554	-	603	42	187	110	54	793	995	452	137
gene-TX72_RS05850	NC_005070.1	1158553	1158717	+	165	4	18	9	2	136	187	28	12
gene-TX72_RS05855	NC_005070.1	1158721	1158903	-	183	2	48	14	3	637	657	70	20
gene-TX72_RS05865	NC_005070.1	1159618	1161126	-	1509	2	23	9	6	138	144	33	16
gene-TX72_RS05870	NC_005070.1	1161105	1161806	-	702	1	5	1	1	58	54	11	4
gene-TX72_RS05875	NC_005070.1	1161806	1162726	-	921	5	44	17	9	339	311	85	42
gene-TX72_RS05880	NC_005070.1	1162753	1163931	-	1179	13	104	36	18	919	910	149	97
gene-TX72_RS05885	NC_005070.1	1164016	1164411	+	396	1	6	3	0	35	40	15	5
gene-TX72_RS05890	NC_005070.1	1164411	1164974	+	564	2	17	7	5	87	92	23	5
gene-TX72_RS05895	NC_005070.1	1164997	1166193	+	1197	28	147	54	31	1176	1058	267	94
gene-TX72_RS05900	NC_005070.1	1166228	1167565	+	1338	33	146	68	27	913	937	282	101
gene-TX72_RS14395	NC_005070.1	1167583	1167747	-	165	3	21	4	0	174	167	32	14
gene-TX72_RS05905	NC_005070.1	1167825	1171403	-	3579	4	60	19	9	544	574	119	45
gene-TX72_RS13180	NC_005070.1	1171466	1171702	+	237	0	4	0	0	28	31	9	2
gene-TX72_RS05910	NC_005070.1	1171902	1172423	-	522	7	33	17	6	201	223	69	30
gene-TX72_RS05915	NC_005070.1	1173010	1173420	+	411	1	4	0	0	7	4	7	4
gene-TX72_RS05920	NC_005070.1	1173420	1173773	+	354	0	1	0	2	10	14	12	4
gene-TX72_RS05925	NC_005070.1	1173906	1174097	+	192	0	2	1	1	7	9	1	3
gene-TX72_RS13885	NC_005070.1	1174578	1175051	+	474	4	9	3	1	29	36	23	10
gene-TX72_RS13890	NC_005070.1	1175861	1176232	-	372	5	6	3	4	17	20	27	9
gene-TX72_RS05930	NC_005070.1	1177112	1177495	+	384	4	9	6	1	43	56	17	13
gene-TX72_RS05935	NC_005070.1	1177744	1179060	-	1317	2	17	7	1	50	49	17	7
gene-TX72_RS05940	NC_005070.1	1179050	1179964	-	915	1	15	5	4	57	74	28	4
gene-TX72_RS05945	NC_005070.1	1180135	1180353	-	219	0	8	3	0	27	22	7	2
gene-TX72_RS05955	NC_005070.1	1180912	1182267	-	1356	4	21	2	5	48	54	27	9
gene-TX72_RS05960	NC_005070.1	1182413	1183174	-	762	1	9	3	0	84	61	25	11
gene-TX72_RS05965	NC_005070.1	1183212	1183940	+	729	1	21	6	2	119	118	19	11
gene-TX72_RS05970	NC_005070.1	1183930	1184268	+	339	1	15	1	1	57	50	17	2
gene-TX72_RS05975	NC_005070.1	1184265	1184918	+	654	0	8	4	1	65	54	16	10
gene-TX72_RS14150	NC_005070.1	1184980	1185144	+	165	0	5	0	0	30	25	4	5
gene-TX72_RS05980	NC_005070.1	1185151	1186167	-	1017	13	51	15	9	220	271	77	48
gene-TX72_RS05985	NC_005070.1	1186170	1187534	-	1365	34	162	76	35	1144	1087	264	141
gene-TX72_RS05990	NC_005070.1	1187537	1188946	-	1410	47	215	58	56	1437	1350	356	141
gene-TX72_RS05995	NC_005070.1	1188950	1190020	-	1071	94	466	177	102	4472	3788	730	275
gene-TX72_RS06000	NC_005070.1	1190078	1190518	-	441	8	51	15	5	366	383	61	25
gene-TX72_RS06005	NC_005070.1	1190564	1191034	-	471	1	11	5	1	91	71	10	4
gene-TX72_RS06010	NC_005070.1	1191031	1191639	-	609	4	15	7	7	140	153	35	17
gene-TX72_RS06015	NC_005070.1	1191642	1193969	-	2328	19	137	56	20	985	995	202	97
gene-TX72_RS06020	NC_005070.1	1194065	1194373	-	309	0	9	1	1	86	89	14	12
gene-TX72_RS06025	NC_005070.1	1194377	1194709	-	333	1	13	6	1	96	96	13	14
gene-TX72_RS06030	NC_005070.1	1194715	1195080	-	366	0	8	3	2	74	98	12	6
gene-TX72_RS06035	NC_005070.1	1195189	1195296	+	108	13	86	24	14	555	655	145	59
gene-TX72_RS06040	NC_005070.1	1195302	1197206	-	1905	25	158	60	30	1096	1072	259	98
gene-TX72_RS06045	NC_005070.1	1197240	1197992	+	753	5	30	8	3	219	193	68	16
gene-TX72_RS06050	NC_005070.1	1197989	1198327	+	339	2	7	5	2	57	73	17	8
gene-TX72_RS06055	NC_005070.1	1198317	1199303	+	987	37	184	97	51	1243	1297	350	168
gene-TX72_RS13185	NC_005070.1	1199267	1199443	-	177	16	108	49	26	1003	1056	200	87
gene-TX72_RS06060	NC_005070.1	1199470	1201317	+	1848	23	65	32	31	438	453	120	57
gene-TX72_RS06065	NC_005070.1	1201314	1204034	+	2721	22	117	43	29	680	631	170	86
gene-TX72_RS06070	NC_005070.1	1204065	1204667	-	603	90	841	247	139	8702	6342	1274	537
gene-TX72_RS06075	NC_005070.1	1205148	1205221	+	74	20	87	18	12	149	145	64	23
gene-TX72_RS06080	NC_005070.1	1205298	1206239	-	942	18	163	59	27	1340	1197	263	100
gene-TX72_RS06085	NC_005070.1	1206412	1206912	-	501	1	16	4	2	141	139	40	15
gene-TX72_RS06090	NC_005070.1	1206909	1207460	-	552	1	17	9	2	91	79	29	10
gene-TX72_RS06095	NC_005070.1	1207450	1208598	-	1149	13	55	26	18	370	316	105	33
gene-TX72_RS06100	NC_005070.1	1208611	1209282	-	672	15	108	32	23	805	821	163	61
gene-TX72_RS06105	NC_005070.1	1209320	1209727	-	408	6	18	5	3	107	103	32	12
gene-TX72_RS06110	NC_005070.1	1209793	1210452	+	660	4	32	19	2	212	169	39	21
gene-TX72_RS06115	NC_005070.1	1210394	1211545	-	1152	7	47	37	10	346	307	122	30
gene-TX72_RS06120	NC_005070.1	1211549	1213093	-	1545	11	85	29	18	801	649	164	57
gene-TX72_RS06125	NC_005070.1	1213168	1214928	+	1761	2	18	7	3	66	70	24	11
gene-TX72_RS06130	NC_005070.1	1214922	1216955	-	2034	12	73	34	14	661	503	149	48
gene-TX72_RS06135	NC_005070.1	1216967	1217188	-	222	16	175	71	28	2161	1707	332	120
gene-TX72_RS06140	NC_005070.1	1217227	1217421	-	195	24	181	66	40	2601	2166	305	115
gene-TX72_RS06145	NC_005070.1	1217536	1219980	+	2445	35	264	75	47	1990	1704	424	174
gene-TX72_RS06150	NC_005070.1	1219970	1221367	-	1398	13	39	13	18	325	336	97	36
gene-TX72_RS06155	NC_005070.1	1221449	1221943	+	495	57	208	79	48	1822	1904	327	112
gene-TX72_RS06160	NC_005070.1	1222531	1223514	-	984	3	16	8	1	149	133	23	17
gene-TX72_RS06165	NC_005070.1	1223539	1225131	-	1593	5	27	13	9	350	315	61	19
gene-TX72_RS06175	NC_005070.1	1225446	1226075	-	630	15	78	24	13	278	314	107	33
gene-TX72_RS06180	NC_005070.1	1226156	1227025	-	870	10	37	12	4	200	216	68	20
gene-TX72_RS06185	NC_005070.1	1227098	1227826	+	729	4	17	3	7	175	153	32	19
gene-TX72_RS06190	NC_005070.1	1227808	1228200	-	393	2	14	7	2	221	179	26	12
gene-TX72_RS06195	NC_005070.1	1228312	1228542	+	231	14	109	46	17	627	637	160	61
gene-TX72_RS06200	NC_005070.1	1228577	1228849	-	273	26	136	50	21	976	1027	263	94
gene-TX72_RS06205	NC_005070.1	1228875	1232504	-	3630	69	317	111	59	2773	2651	519	207
gene-TX72_RS06210	NC_005070.1	1232555	1233469	-	915	23	115	46	31	964	1073	217	79
gene-TX72_RS06215	NC_005070.1	1233534	1237262	+	3729	16	127	39	26	928	839	188	93
gene-TX72_RS06220	NC_005070.1	1237252	1237806	-	555	53	273	100	67	2682	2613	413	187
gene-TX72_RS06225	NC_005070.1	1237834	1238481	-	648	5	41	11	3	329	284	78	31
gene-TX72_RS06230	NC_005070.1	1238483	1239061	-	579	7	56	25	14	447	434	100	32
gene-TX72_RS06235	NC_005070.1	1239097	1240584	-	1488	8	44	17	8	354	324	82	36
gene-TX72_RS06240	NC_005070.1	1240585	1240872	-	288	3	8	2	0	68	84	19	3
gene-TX72_RS06245	NC_005070.1	1240869	1242827	-	1959	6	26	10	3	176	166	61	17
gene-TX72_RS06250	NC_005070.1	1242853	1243335	-	483	2	33	11	15	283	329	66	33
gene-TX72_RS06255	NC_005070.1	1243409	1243900	+	492	1	23	12	3	176	195	25	4
gene-TX72_RS06260	NC_005070.1	1243902	1244831	+	930	16	85	50	16	610	709	186	59
gene-TX72_RS06265	NC_005070.1	1244776	1246092	-	1317	9	37	16	9	254	273	68	25
gene-TX72_RS06270	NC_005070.1	1246089	1246598	-	510	5	17	7	7	134	147	28	15
