Geneid	10_R1	10_R2	10_R3	50_R1	50_R2	50_R3	90_R1	90_R2	90_R3	Entity	Symbol
gene-SPD_RS10430	4561	7734	7322	528	653	499	237	355	145	host	gene-SPD_RS10430
gene-SPD_RS07280	1515	2654	2469	1839	2740	1753	1745	2992	1630	host	ssbA
gene-SPD_RS09825	7	5	15	8	13	11	11	8	6	host	gene-SPD_RS09825
gene-SPD_RS05870	78	116	144	42	99	52	37	59	32	host	gene-SPD_RS05870
gene-SPD_RS04455	18	35	40	12	18	11	18	30	15	host	gene-SPD_RS04455
gene-SPD_RS11580	59	96	103	54	135	81	47	53	44	host	gene-SPD_RS11580_gene_tnpB
gene-SPD_RS00755	240	347	370	214	337	222	207	287	181	host	tsaD
gene-SPD_RS06745	75	114	134	73	128	74	114	132	65	host	gene-SPD_RS06745
gene-SPD_RS08905	522	993	972	512	635	430	287	455	323	host	gene-SPD_RS08905
gene-SPD_RS00675	18	48	36	14	29	20	9	32	14	host	gene-SPD_RS00675
gene-SPD_RS00905	20	38	44	32	42	24	20	35	19	host	gene-SPD_RS00905
gene-SPD_RS04630	9	40	31	12	21	13	8	18	15	host	gene-SPD_RS04630_gene_rpmG
gene-SPD_RS09445	781	1347	1154	616	985	608	522	776	385	host	pflA
gene-SPD_RS05235	592	975	904	509	907	510	489	735	428	host	pcrA
gene-SPD_RS08545	16	29	36	22	16	19	20	16	16	host	gene-SPD_RS08545
gene-SPD_RS09515	167	268	262	109	169	95	127	136	88	host	rnmV
gene-SPD_RS03375	6	23	18	16	15	10	12	11	8	host	gene-SPD_RS03375
gene-SPD_RS07330	19	28	22	25	57	24	17	29	8	host	gene-SPD_RS07330
gene-SPD_RS03555	154	243	242	156	208	131	100	143	86	host	gene-SPD_RS03555
gene-SPD_RS00505	550	991	949	281	441	265	216	325	280	host	gene-SPD_RS00505
gene-SPD_RS01005	1164	2030	1941	843	1503	797	690	1097	514	host	ruvX
gene-SPD_RS01205	460	738	726	474	579	431	271	414	259	host	rplQ
gene-SPD_RS01850	4185	5362	5473	5606	9083	4714	5397	5936	5206	host	rnpB
gene-SPD_RS01285	35	67	85	8	35	14	21	21	9	host	gene-SPD_RS01285
gene-SPD_RS08720	196	286	296	146	246	117	93	118	68	host	galR
gene-SPD_RS03265	35	81	70	33	47	16	28	49	37	host	gene-SPD_RS03265
gene-SPD_RS04130	25	41	52	32	25	16	19	20	17	host	gene-SPD_RS04130
gene-SPD_RS07785	277	360	351	114	210	130	59	96	41	host	tpx
gene-SPD_RS10225	54	84	77	62	109	41	26	48	20	host	gene-SPD_RS10225
gene-SPD_RS06535	172	304	311	200	274	199	161	253	179	host	murB
gene-SPD_RS02625	52	65	74	62	127	72	46	72	49	host	gene-SPD_RS02625
gene-SPD_RS05765	1500	2717	2518	1245	1871	1092	1021	1539	861	host	gyrA
gene-SPD_RS00580	10	14	23	3	9	8	9	10	4	host	gene-SPD_RS00580
gene-SPD_RS04930	1159	1793	1709	1201	2070	1085	1041	1441	840	host	gene-SPD_RS04930
gene-SPD_RS05420	83	126	146	104	199	107	109	132	86	host	gene-SPD_RS05420
gene-SPD_RS07470	418	727	685	404	574	350	316	492	298	host	gene-SPD_RS07470
gene-SPD_RS01390	145	209	202	144	210	136	95	123	92	host	gene-SPD_RS01390
gene-SPD_RS08910	2055	3163	3264	1668	2529	1487	1466	2224	1270	host	gene-SPD_RS08910
gene-SPD_RS03235	491	747	775	363	629	307	340	537	275	host	gene-SPD_RS03235
gene-SPD_RS01465	380	748	651	309	535	329	325	472	248	host	folP
gene-SPD_RS00460	158	250	263	94	149	90	100	104	53	host	gene-SPD_RS00460
gene-SPD_RS02060	1779	2603	2702	1321	2480	1194	922	1117	741	host	gene-SPD_RS02060
gene-SPD_RS09990	10	16	14	13	25	19	50	59	44	host	gene-SPD_RS09990
gene-SPD_RS06985	526	718	671	511	928	502	430	550	361	host	gene-SPD_RS06985
gene-SPD_RS09760	197	381	373	49	62	51	39	27	23	host	gene-SPD_RS09760
gene-SPD_RS03750	174	229	237	144	262	123	113	155	121	host	gene-SPD_RS03750
gene-SPD_RS02950	1006	1569	1554	802	1141	800	715	966	576	host	rplA
gene-SPD_RS09145	86	125	129	177	173	149	166	190	131	host	gene-SPD_RS09145
gene-SPD_RS00320	5080	7909	7673	598	895	524	268	330	180	host	strH
gene-SPD_RS05745	253	332	312	209	328	179	200	220	141	host	gene-SPD_RS05745
gene-SPD_RS00080	8	5	7	3	2	7	4	4	4	host	gene-SPD_RS00080
gene-SPD_RS10205	779	1212	1180	849	1432	787	630	949	583	host	gene-SPD_RS10205
gene-SPD_RS01405	820	1136	1090	586	835	513	489	590	440	host	gene-SPD_RS01405
gene-SPD_RS03115	914	1318	1258	614	798	644	566	650	456	host	gene-SPD_RS03115
gene-SPD_RS01350	485	763	761	431	736	380	245	431	250	host	glmS
gene-SPD_RS09955	83	123	140	64	84	76	56	68	36	host	gene-SPD_RS09955
gene-SPD_RS09440	484	667	684	299	502	306	227	379	225	host	yidC
gene-SPD_RS01680	555	818	898	465	688	440	343	437	340	host	mraY
gene-SPD_RS09405	206	287	280	196	314	198	177	213	181	host	coaD
gene-SPD_RS10760	3	4	12	4	19	10	5	8	3	host	gene-SPD_RS10760
gene-SPD_RS07025	540	924	833	512	732	504	277	494	282	host	gla
gene-SPD_RS06770	22	48	29	14	33	22	25	27	15	host	gene-SPD_RS06770
gene-SPD_RS04895	248	378	389	243	372	233	159	304	164	host	gene-SPD_RS04895
gene-SPD_RS09185	3155	4575	5061	3857	6899	3756	3017	3990	2616	host	ply
gene-SPD_RS11690	162	282	319	142	230	134	141	175	97	host	gene-SPD_RS11690
gene-SPD_RS09335	76	109	137	88	115	78	50	62	58	host	gene-SPD_RS09335
gene-SPD_RS05800	1554	2789	2585	1167	1716	1061	1099	1503	833	host	vicK
gene-SPD_RS05450	425	675	634	393	584	327	373	561	322	host	rexB
gene-SPD_RS06560	2338	3206	3190	1826	2737	1917	1218	1526	1234	host	gene-SPD_RS06560_gene_phoU
gene-SPD_RS01490	1754	2828	2559	1598	2072	1324	1241	1784	1098	host	rplM
gene-SPD_RS05220	643	1028	1009	518	887	510	464	583	427	host	gene-SPD_RS05220
gene-SPD_RS05490	482	708	674	468	798	567	496	626	519	host	gene-SPD_RS05490
gene-SPD_RS05530	1185	2000	1914	1177	1714	1157	553	914	601	host	pdrM
gene-SPD_RS07880	329	428	441	302	565	275	293	419	253	host	gene-SPD_RS07880
gene-SPD_RS07110	1543	2683	2452	929	1558	896	528	852	491	host	atpD
gene-SPD_RS09480	269	419	465	263	412	224	206	311	181	host	rpe
gene-SPD_RS02740	27	32	33	21	32	23	17	13	11	host	metE
gene-SPD_RS01355	179	266	253	86	185	93	80	89	62	host	gene-SPD_RS01355
gene-SPD_RS00045	484	892	789	532	874	499	555	765	566	host	gene-SPD_RS00045
gene-SPD_RS07380	348	635	600	261	408	230	235	391	180	host	gene-SPD_RS07380
gene-SPD_RS02460	37	64	73	17	27	18	27	15	26	host	gene-SPD_RS02460
gene-SPD_RS08225	479	677	657	428	663	423	319	418	269	host	gene-SPD_RS08225
gene-SPD_RS09595	15	27	35	20	53	25	28	42	21	host	gene-SPD_RS09595
gene-SPD_RS11260	35	62	55	26	27	31	13	24	13	host	gene-SPD_RS11260
gene-SPD_RS10845	109	266	259	128	254	142	151	162	106	host	rodZ
gene-SPD_RS02390	3062	4452	4768	1920	2804	1492	1012	1410	945	host	gene-SPD_RS02390
gene-SPD_RS06375	669	1113	1126	505	782	456	344	517	326	host	gene-SPD_RS06375_gene_msrB
gene-SPD_RS02925	192	483	399	83	186	97	50	83	50	host	brnQ
gene-SpSL1_26	4075	5184	6337	4037	5797	3465	3174	3455	2399	phage	gene-SpSL1_26
gene-SPD_RS01545	95	243	196	41	70	37	38	46	25	host	celB
gene-SPD_RS09570	940	1418	1774	1299	1752	881	894	1270	672	host	ccpA
gene-SPD_RS06070	191	349	327	189	388	176	171	267	112	host	gene-SPD_RS06070
gene-SPD_RS10320	20	50	49	21	37	20	9	18	6	host	gene-SPD_RS10320
gene-SPD_RS11330	5	21	17	6	6	5	6	16	3	host	gene-SPD_RS11330
gene-SPD_RS09555	220	323	357	234	428	229	131	190	121	host	gene-SPD_RS09555
gene-SPD_RS02825	12	25	29	17	37	17	17	26	24	host	gene-SPD_RS02825
gene-SPD_RS08595	12	15	19	11	18	10	7	16	4	host	gene-SPD_RS08595_gene_galE
gene-SPD_RS05430	26	48	69	12	34	21	30	24	18	host	gene-SPD_RS05430
gene-SPD_RS07290	495	863	928	418	684	410	354	470	276	host	asnS
gene-SPD_RS06825	202	351	421	179	281	160	185	215	145	host	gene-SPD_RS06825
gene-SpSL1_30	74	123	120	5980	6644	5726	9832	14080	8323	phage	gene-SpSL1_30
gene-SPD_RS08835	438	750	750	355	546	308	209	344	200	host	xerD
gene-SPD_RS09005	3	16	16	3	9	14	17	21	13	host	gene-SPD_RS09005
gene-SPD_RS11425	7	8	9	9	20	6	3	6	4	host	gene-SPD_RS11425
gene-SPD_RS01725	0	0	0	0	0	0	0	0	0	host	gene-SPD_RS01725
gene-SPD_RS07180	701	1054	962	531	883	534	416	577	377	host	murC
gene-SPD_RS08150	15	22	27	16	24	10	20	18	8	host	gene-SPD_RS08150
gene-SPD_RS09870	2	3	3	4	3	3	3	5	6	host	comGF
gene-SPD_RS10815	29	87	89	46	57	48	39	35	35	host	mreD
gene-SPD_RS01880	187	279	326	154	369	186	135	227	129	host	mvk
gene-SPD_RS01770	0	0	0	0	0	0	0	0	0	host	gene-SPD_RS01770
gene-SPD_RS08400	222	317	335	329	578	293	287	390	222	host	gene-SPD_RS08400
gene-SPD_RS03220	260	402	493	264	366	272	201	237	174	host	gene-SPD_RS03220
gene-SPD_RS07845	192	394	358	177	228	167	143	251	107	host	gene-SPD_RS07845
gene-SpSL1_22	1070	2071	1865	1257	1670	997	868	1015	672	phage	gene-SpSL1_22
gene-SPD_RS04085	994	1352	1245	573	973	638	419	661	337	host	sufC
gene-SPD_RS07590	416	592	670	451	729	409	184	265	185	host	cmk
gene-SPD_RS08365	455	616	623	313	378	284	239	319	208	host	gene-SPD_RS08365_gene_pepF
gene-SPD_RS03950	252	303	338	319	485	302	328	453	274	host	coaA
gene-SPD_RS07085	190	258	216	197	320	181	103	155	84	host	gene-SPD_RS07085
gene-SPD_RS10285	584	922	875	570	926	554	453	674	426	host	aspS
gene-SPD_RS03590	1638	1923	2045	1133	1802	1231	601	889	597	host	sodA
gene-SPD_RS02705	32	52	50	16	32	17	28	25	15	host	gene-SPD_RS02705
gene-SPD_RS01540	34	55	72	11	29	10	7	13	7	host	gene-SPD_RS01540
gene-SPD_RS06155	1579	2393	2246	2772	4223	2812	1744	2070	1871	host	gene-SPD_RS06155
gene-SPD_RS10395	622	774	820	465	516	458	554	653	464	host	rpmF
gene-SPD_RS07140	222	403	389	166	279	162	168	254	123	host	gene-SPD_RS07140
gene-SPD_RS10865	200	265	256	256	377	245	237	298	222	host	recF
gene-SPD_RS09085	379	646	522	408	665	391	385	570	359	host	gene-SPD_RS09085
gene-SPD_RS11545	10	24	14	8	13	5	6	13	7	host	gene-SPD_RS11545
gene-SPD_RS00965	283	392	430	280	455	245	201	289	183	host	gene-SPD_RS00965
gene-SPD_RS09265	903	1414	1280	706	1160	741	692	927	586	host	recA
gene-SPD_RS05135	1237	1954	1896	1358	2068	1239	1275	1750	1103	host	ppc
gene-SPD_RS01175	178	332	333	227	216	188	222	359	194	host	gene-SPD_RS01175
gene-SPD_RS02285	122	109	167	134	258	131	99	122	88	host	gene-SPD_RS02285
gene-SPD_RS05960	108	202	198	110	178	125	102	146	71	host	gene-SPD_RS05960
gene-SPD_RS00270	15	13	14	15	16	17	14	14	9	host	purN
gene-SPD_RS01910	151	173	229	52	113	76	46	59	39	host	gene-SPD_RS01910
gene-SPD_RS00545	98	159	139	77	138	70	51	86	46	host	sdaAA
gene-SPD_RS07220	252	327	355	309	363	223	155	184	135	host	gene-SPD_RS07220
gene-SPD_RS05795	474	965	890	342	443	250	260	447	228	host	gene-SPD_RS05795
gene-SPD_RS06875	568	824	859	372	620	404	364	534	287	host	trxB
gene-SPD_RS02205	24	43	29	22	26	18	12	18	7	host	gene-SPD_RS02205
gene-SPD_RS03185	223	296	341	264	615	252	258	290	213	host	gene-SPD_RS03185
gene-SPD_RS04855	39	31	60	49	167	62	34	49	21	host	gene-SPD_RS04855
gene-SPD_RS09755	262	591	528	54	74	55	49	39	20	host	gene-SPD_RS09755
gene-SPD_RS02350	520	758	759	474	730	531	315	658	362	host	gene-SPD_RS02350
gene-SPD_RS03120	13274	19169	19766	8303	11766	7606	6174	8063	5006	host	zmpB
gene-SPD_RS01075	664	1229	1044	606	733	476	463	904	443	host	rplD
gene-SPD_RS04815	114	212	225	265	292	135	165	203	173	host	hemH
gene-SPD_RS10100	837	1214	1140	942	1341	886	694	1038	703	host	argS
gene-SPD_RS01000	465	842	717	335	578	355	242	427	230	host	gene-SPD_RS01000
gene-SPD_RS07285	532	991	886	648	996	716	558	1038	500	host	rpsF
gene-SPD_RS08425	216	375	322	222	387	208	142	222	173	host	gene-SPD_RS08425
gene-SPD_RS11570	4	8	11	8	12	5	3	10	3	host	gene-SPD_RS11570
gene-SPD_RS08505	202	288	268	442	806	394	714	1014	602	host	gene-SPD_RS08505
gene-SPD_RS01190	1586	2562	2551	1701	2378	1527	1234	2141	1238	host	rpsM
gene-SPD_RS00750	123	179	213	106	169	93	103	169	102	host	rimI
gene-SPD_RS10075	344	530	596	224	268	202	164	276	151	host	patB
gene-SPD_RS03550	630	1118	1088	609	970	569	560	807	498	host	ftsX
gene-SPD_RS08170	42	76	93	46	64	48	47	59	31	host	gene-SPD_RS08170
gene-SPD_RS00950	128	137	136	76	147	87	72	93	69	host	gene-SPD_RS00950
gene-SPD_RS00425	43	97	62	32	86	45	42	65	39	host	gene-SPD_RS00425
gene-SPD_RS09240	6	6	11	8	7	8	2	2	6	host	gene-SPD_RS09240
gene-SPD_RS10445	648	1129	1272	128	128	100	55	51	33	host	gene-SPD_RS10445
gene-SPD_RS03790	134	232	205	133	194	108	97	152	94	host	gene-SPD_RS03790
gene-SPD_RS02695	4	16	7	6	12	5	6	4	6	host	licT
gene-SPD_RS05535	594	858	988	475	824	449	431	450	297	host	gene-SPD_RS05535
gene-SPD_RS01695	531	801	766	443	773	437	266	395	257	host	gene-SPD_RS01695
gene-SPD_RS07360	232	390	347	154	271	146	198	235	144	host	mntE
gene-SPD_RS11550	25	36	37	27	26	15	10	20	12	host	gene-SPD_RS11550
gene-SPD_RS11415	34	46	42	12	35	17	19	14	12	host	pep27
gene-SPD_RS04740	180	347	382	130	225	108	116	177	102	host	gene-SPD_RS04740
gene-SPD_RS04450	77	151	143	84	141	68	89	107	78	host	gene-SPD_RS04450
gene-SPD_RS02335	311	530	546	262	395	285	219	333	177	host	gene-SPD_RS02335
gene-SPD_RS07715	270	323	306	209	416	231	178	310	193	host	gene-SPD_RS07715
gene-SPD_RS10520	80	91	113	48	82	44	42	52	27	host	gene-SPD_RS10520
gene-SPD_RS04210	652	1032	1084	543	900	467	475	724	439	host	gene-SPD_RS04210
gene-SPD_RS02370	1110	1523	1557	1055	1755	1014	1042	1249	842	host	rpoE
gene-SPD_RS07365	425	804	729	278	437	294	236	310	208	host	gene-SPD_RS07365
gene-SPD_RS09600	18	28	27	19	35	18	24	37	19	host	gene-SPD_RS09600
gene-SPD_RS03925	273	452	471	243	401	244	234	297	167	host	gene-SPD_RS03925
gene-SpSL1_50	101	148	149	207	303	191	541	708	519	phage	gene-SpSL1_50
gene-SPD_RS00880	399	580	729	325	491	351	338	434	292	host	gene-SPD_RS00880
gene-SPD_RS11795	5	9	6	5	7	6	5	7	6	host	gene-SPD_RS11795
gene-SPD_RS03075	239	404	406	143	227	173	149	218	129	host	gene-SPD_RS03075
gene-SPD_RS07150	80	159	169	46	87	50	49	80	45	host	gene-SPD_RS07150
gene-SPD_RS07760	169	227	269	135	226	169	132	167	115	host	gene-SPD_RS07760
gene-SPD_RS04720	68	177	181	70	120	71	49	72	60	host	macP
gene-SPD_RS07640	633	1042	1029	640	1026	582	749	850	539	host	gene-SPD_RS07640
gene-SPD_RS00240	30	34	45	25	32	25	32	27	14	host	comB
gene-SPD_RS06400	554	870	849	410	641	391	305	410	296	host	gene-SPD_RS06400
gene-SPD_RS08935	13	18	32	10	21	15	12	25	11	host	gene-SPD_RS08935
gene-SPD_RS09175	419	686	759	489	812	504	333	544	318	host	gene-SPD_RS09175
gene-SPD_RS06750	19	27	28	11	13	13	18	16	11	host	gene-SPD_RS06750
gene-SPD_RS04700	127	231	190	159	233	142	102	162	117	host	gene-SPD_RS04700
gene-SPD_RS05710	92	124	163	96	182	118	69	96	68	host	gene-SPD_RS05710
gene-SPD_RS08440	13	19	19	7	11	5	4	8	5	host	gene-SPD_RS08440
gene-SPD_RS05030	0	2	4	0	2	6	1	4	1	host	gene-SPD_RS05030
gene-SPD_RS04695	113	206	149	117	223	119	103	125	101	host	gene-SPD_RS04695
gene-SPD_RS02930	275	339	374	197	325	186	146	203	102	host	gene-SPD_RS02930
gene-SPD_RS00855	92	135	146	88	113	97	56	89	55	host	gene-SPD_RS00855
gene-SPD_RS01200	2930	4681	4699	2938	4062	2563	2493	3615	2082	host	gene-SPD_RS01200
gene-SPD_RS04645	143	247	248	138	211	132	105	164	96	host	smpB
gene-SPD_RS07940	37	61	66	25	39	23	32	53	23	host	gene-SPD_RS07940
gene-SPD_RS08995	9	32	15	23	17	20	30	52	34	host	gene-SPD_RS08995
gene-SPD_RS08020	163	229	209	108	188	127	128	141	89	host	acpS
gene-SPD_RS08010	593	937	886	527	809	532	366	603	417	host	recG
gene-SPD_RS10740	761	1312	1326	928	1234	835	735	893	731	host	dnaB
gene-SPD_RS00930	90	125	133	92	141	83	47	70	39	host	gene-SPD_RS00930
gene-SPD_RS02775	465	788	783	397	517	323	345	524	321	host	cysS
gene-SPD_RS03180	134	205	177	180	251	108	111	192	112	host	gene-SPD_RS03180
gene-SPD_RS07710	297	415	453	317	553	295	231	301	204	host	gene-SPD_RS07710
gene-SPD_RS03420	19	29	30	16	31	12	9	16	21	host	gene-SPD_RS03420
gene-SPD_RS07130	638	1099	1062	473	817	438	316	485	266	host	atpF
gene-SPD_RS00530	425	691	695	527	861	525	362	603	358	host	gene-SPD_RS00530
gene-SPD_RS01635	3	2	4	1	2	1	2	4	2	host	gene-SPD_RS01635
gene-SPD_RS02330	89	129	182	83	153	110	107	94	64	host	gene-SPD_RS02330
gene-SPD_RS08535	23	28	37	20	22	21	10	35	16	host	trpC
gene-SPD_RS03510	257	457	461	262	558	272	195	378	184	host	gene-SPD_RS03510
gene-SPD_RS02940	281	366	347	216	280	187	147	190	114	host	ldcB
gene-SPD_RS09410	161	191	202	157	210	150	114	166	131	host	rsmD
gene-SPD_RS00945	72	121	108	60	112	70	51	95	50	host	ruvA
gene-SPD_RS03545	1183	1757	1534	1084	1637	986	955	1328	844	host	ftsE
gene-SPD_RS10930	14	9	13	14	12	11	17	23	11	host	comC
gene-SPD_RS09115	187	276	277	168	269	182	118	141	97	host	gene-SPD_RS09115
gene-SPD_RS08115	820	1400	1268	252	431	205	203	254	177	host	gene-SPD_RS08115
gene-SPD_RS03090	12	23	26	10	10	11	14	7	6	host	gene-SPD_RS03090
gene-SPD_RS04190	1366	1973	2189	1290	2095	1144	1102	1657	988	host	gene-SPD_RS04190
gene-SPD_RS00940	53	109	80	86	115	83	52	82	39	host	ribD
gene-SPD_RS03525	114	208	155	85	145	85	86	111	80	host	gene-SPD_RS03525
gene-SPD_RS11770	7	11	7	3	12	6	10	4	9	host	gene-SPD_RS11770
gene-SPD_RS06630	449	685	792	440	732	314	272	397	205	host	gene-SPD_RS06630
gene-SPD_RS07095	653	1132	1177	621	969	579	541	650	501	host	gene-SPD_RS07095
gene-SPD_RS09360	2252	3488	3398	2284	2366	2121	1410	1978	1385	host	rpoC
gene-SPD_RS09720	40	63	80	16	35	21	30	23	16	host	nadC
gene-SPD_RS06440	503	666	657	489	801	458	316	551	307	host	aroA
gene-SPD_RS03495	824	1212	1222	666	1355	672	650	804	432	host	clpP
gene-SPD_RS01165	761	1151	1068	663	595	552	342	664	379	host	rplO
gene-SPD_RS01855	928	1218	1386	695	1188	649	558	730	437	host	gene-SPD_RS01855
gene-SPD_RS03430	16376	24144	23059	9261	13991	8766	3330	6436	3155	host	spxB
gene-SPD_RS00365	26	30	35	17	25	24	20	13	16	host	gene-SPD_RS00365
gene-SPD_RS08585	31	48	48	30	45	30	39	34	22	host	gene-SPD_RS08585
gene-SPD_RS02085	876	1450	1502	958	1678	924	564	944	499	host	accB
gene-SPD_RS00990	2626	3324	3491	1705	3507	1752	1633	2254	1079	host	spx
gene-SPD_RS09375	373	647	581	310	502	524	325	520	349	host	gene-SPD_RS09375
gene-SPD_RS02185	55	80	111	59	101	55	29	40	39	host	gene-SPD_RS02185
gene-SPD_RS11285	1	2	0	0	0	2	1	1	0	host	gene-SPD_RS11285
gene-SPD_RS04355	225	413	403	203	253	179	141	183	124	host	gene-SPD_RS04355
gene-SPD_RS04250	145	186	214	139	231	135	112	129	110	host	gene-SPD_RS04250
gene-SPD_RS04305	1110	1774	1640	585	1270	709	597	730	470	host	gene-SPD_RS04305
gene-SPD_RS03150	713	840	925	1218	2072	1178	698	707	803	host	gene-SPD_RS03150
gene-SPD_RS04980	52	85	67	40	63	33	53	45	23	host	gene-SPD_RS04980
gene-SPD_RS10265	57	89	90	48	73	47	47	73	46	host	gene-SPD_RS10265
gene-SPD_RS04655	4	5	6	6	8	5	5	10	3	host	coiA
gene-SPD_RS05145	23	53	53	33	34	34	23	24	16	host	gene-SPD_RS05145
gene-SPD_RS05990	6	9	9	5	17	4	6	7	4	host	dprA
gene-SPD_RS08785	3	7	11	6	7	4	6	9	3	host	gene-SPD_RS08785_gene_galE
gene-SPD_RS06390	526	858	771	391	696	402	280	450	314	host	gene-SPD_RS06390
gene-SPD_RS04030	213	374	337	248	378	229	178	212	148	host	gene-SPD_RS04030
gene-SPD_RS04465	8	6	15	5	8	13	5	8	6	host	gene-SPD_RS04465
gene-SPD_RS08075	73	131	148	94	136	85	82	123	79	host	gene-SPD_RS08075
gene-SPD_RS09750	546	1093	993	95	134	85	46	62	23	host	gene-SPD_RS09750
gene-SPD_RS03695	424	632	665	347	545	343	258	388	223	host	gor
gene-SPD_RS08285	301	433	440	235	411	204	151	236	149	host	yhbY
gene-SPD_RS10370	316	554	529	233	300	232	150	218	122	host	gene-SPD_RS10370
gene-SPD_RS06505	110	168	156	124	178	112	111	167	124	host	gene-SPD_RS06505
gene-SPD_RS05645	4490	9198	9848	4086	7519	3865	1336	2877	2486	host	lacB
gene-SPD_RS07680	475	691	626	354	501	354	340	464	294	host	thrS
gene-SpSL1_47	3	6	10	2170	1461	2118	7669	10243	6531	phage	gene-SpSL1_47
gene-SPD_RS06435	205	326	313	236	345	235	156	214	151	host	gene-SPD_RS06435
gene-SPD_RS08940	36	52	51	31	21	38	23	35	19	host	gene-SPD_RS08940
gene-SPD_RS01150	720	1170	1239	557	637	439	418	663	423	host	rplR
gene-SPD_RS10665	573	803	760	318	468	287	250	344	193	host	dusB
gene-SPD_RS08080	1069	1558	1606	881	1482	905	606	830	548	host	der
gene-SPD_RS11950	44	57	55	54	93	41	39	50	32	host	gene-SPD_RS11950
gene-SpSL1_20	1772	2340	3072	1448	2225	1314	1101	1140	718	phage	gene-SpSL1_20
gene-SPD_RS08435	15	16	23	14	19	9	15	12	11	host	gene-SPD_RS08435
gene-SPD_RS07415	658	1053	975	1019	1040	488	335	490	323	host	whiA
gene-SPD_RS08620	32	39	64	42	51	30	24	32	23	host	pfbA
gene-SPD_RS05315	1557	2514	3092	1577	2167	1212	1981	2704	1276	host	rplU
gene-SPD_RS10800	1694	2528	2537	1427	1783	1265	1333	1909	1235	host	tsf
gene-SPD_RS08860	131	202	217	127	164	92	106	172	80	host	gene-SPD_RS08860
gene-SPD_RS08605	6	9	8	7	4	2	9	6	3	host	gene-SPD_RS08605
gene-SPD_RS08570	18	37	31	10	15	18	7	13	4	host	gene-SPD_RS08570
gene-SPD_RS06190	482	687	647	497	783	409	451	649	415	host	gene-SPD_RS06190
gene-SPD_RS07740	44	101	107	46	110	51	66	65	57	host	gene-SPD_RS07740
gene-SPD_RS10965	1	1	0	1	0	1	3	0	1	host	shp3
gene-SPD_RS01410	144	252	253	143	213	129	116	143	103	host	gene-SPD_RS01410
gene-SPD_RS07950	172	241	285	209	278	150	176	264	182	host	gene-SPD_RS07950
gene-SPD_RS06805	1	2	7	3	2	5	6	3	3	host	gene-SPD_RS06805
gene-SPD_RS10060	1159	1648	1487	1152	2017	1082	627	999	632	host	gene-SPD_RS10060
gene-SPD_RS06765	18	44	36	40	48	24	28	52	22	host	gene-SPD_RS06765
gene-SPD_RS07125	274	504	510	166	298	171	130	204	85	host	gene-SPD_RS07125
gene-SPD_RS06060	387	550	521	366	561	338	264	338	226	host	gene-SPD_RS06060
gene-SPD_RS10580	84	129	118	85	144	61	92	100	56	host	adcR
gene-SPD_RS04590	2536	2479	2328	1880	5629	2025	1509	2262	1116	host	lytB
gene-SPD_RS02310	27	46	56	28	55	33	27	33	21	host	gene-SPD_RS02310
gene-SPD_RS09890	15	10	19	8	16	8	14	8	8	host	comGB
gene-SPD_RS09465	270	366	384	221	369	216	169	229	138	host	gene-SPD_RS09465
gene-SPD_RS03860	2057	2752	2601	1528	3123	1566	1217	1629	938	host	gene-SPD_RS03860
gene-SPD_RS05855	120	182	185	115	179	100	92	130	69	host	gene-SPD_RS05855
gene-SPD_RS06760	7	10	14	6	15	16	8	15	5	host	gene-SPD_RS06760
gene-SPD_RS08775	38	58	73	32	64	37	10	22	9	host	gene-SPD_RS08775
gene-SPD_RS08830	1179	1687	1533	747	1187	762	570	767	466	host	gene-SPD_RS08830
gene-SPD_RS00310	237	391	415	213	415	226	220	266	195	host	gene-SPD_RS00310
gene-SPD_RS10680	289	447	525	188	327	189	147	203	115	host	hk06
gene-SPD_RS08125	793	1023	1075	594	907	554	363	477	268	host	gene-SPD_RS08125
gene-SPD_RS09455	512	800	809	450	702	393	524	751	382	host	purR
gene-SPD_RS03035	29628	43900	45110	28590	29662	25762	17696	26616	18677	host	bgaA
gene-SPD_RS08900	341	559	515	258	279	247	138	247	138	host	oppC
gene-SPD_RS02615	0	1	0	0	2	0	0	0	1	host	gene-SPD_RS02615
gene-SPD_RS03765	97	106	160	66	136	66	57	90	50	host	gene-SPD_RS03765
gene-SPD_RS02640	19	50	58	32	64	35	19	45	34	host	gene-SPD_RS02640
gene-SPD_RS02945	2325	4380	3619	1821	2592	1504	2366	3780	1855	host	rplK
gene-SPD_RS07580	125	238	195	197	305	172	84	204	98	host	gene-SPD_RS07580
gene-SPD_RS01320	61	117	127	64	88	53	45	53	38	host	gene-SPD_RS01320
gene-SPD_RS09195	741	1136	1332	1355	2058	954	850	1351	752	host	gene-SPD_RS09195
gene-SPD_RS02175	509	696	848	342	681	353	303	461	244	host	gene-SPD_RS02175
gene-SPD_RS03315	21	48	54	26	47	31	25	25	20	host	gene-SPD_RS03315
gene-SPD_RS01235	7	20	18	10	17	10	3	11	4	host	gene-SPD_RS01235
gene-SPD_RS07635	107	123	133	96	164	80	65	97	48	host	gene-SPD_RS07635
gene-SPD_RS00825	53	110	106	46	72	62	42	51	29	host	gene-SPD_RS00825
gene-SPD_RS08670	687	982	945	444	701	459	336	525	304	host	gene-SPD_RS08670
gene-SPD_RS09785	796	1211	1082	780	1228	667	412	628	409	host	tkt
gene-SPD_RS03290	92	146	165	139	256	124	58	139	63	host	gene-SPD_RS03290
