Geneid	0_R1	0_R2	0_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	15_R1	15_R2	15_R3	Entity	Symbol
gene-PA2655	58	49	49	55	10	38	8	7	5	0	9	6	host	gene-PA2655
gene-PA3791	110	64	43	54	11	36	28	7	12	0	10	4	host	gene-PA3791
gene-PA3564	20	38	31	32	5	20	5	4	3	0	9	4	host	gene-PA3564
gene-PA2573	40	53	37	51	16	46	32	18	8	1	16	3	host	gene-PA2573
gene-PA1735	40	60	61	39	8	30	17	5	4	0	12	2	host	gene-PA1735
gene-PA3795	49	83	64	128	20	121	51	18	10	1	27	11	host	gene-PA3795
gene-PA2242	35	39	27	28	4	21	8	5	2	1	5	1	host	pslL
gene-PA5552	335	784	672	366	151	684	87	70	110	7	108	85	host	glmU
gene-PA3846	50	87	82	89	14	49	12	11	7	1	16	6	host	gene-PA3846
gene-PA3988	188	251	226	247	55	317	68	34	24	6	42	38	host	gene-PA3988
gene-PA4773	267	208	179	122	16	78	17	6	10	0	8	0	host	gene-PA4773
gene-PA3038	16	32	36	72	14	56	28	9	10	1	12	7	host	gene-PA3038
gene-PA0429	166	242	209	215	51	193	48	26	31	7	24	26	host	gene-PA0429
gene-PA4542	766	1631	609	509	302	1034	1480	546	395	20	826	380	host	clpB
gene-PA3575	20	36	26	15	4	24	7	18	6	0	17	4	host	gene-PA3575
gene-PA2042	134	211	290	209	43	239	45	30	27	1	35	23	host	gene-PA2042
gene-PA0004	1488	2562	2129	2078	467	2345	742	339	405	39	509	323	host	gyrB
gene-PA1155	290	429	337	436	217	445	274	88	95	7	86	60	host	nrdB
gene-PA1593	51	63	48	38	6	28	8	9	13	0	12	4	host	gene-PA1593
gene-PA0361	139	109	104	92	21	80	18	22	11	1	11	17	host	gene-PA0361
gene-PA1599	29	38	35	25	16	48	5	10	7	0	15	6	host	gene-PA1599
gene-PA1291	31	129	44	59	9	39	11	31	9	1	42	13	host	gene-PA1291
gene-PA0362	74	59	62	70	16	62	30	9	11	3	14	15	host	fdx1
gene-PA2566	11	16	16	14	1	9	10	4	6	0	6	4	host	gene-PA2566
gene-PA1992	18	30	27	67	6	38	14	13	7	1	4	5	host	ercS
gene-PA0976.1	1766	2231	1259	1919	283	1326	1027	372	365	6	343	126	host	gene-PA0976.1
gene-PA2762	9	24	30	32	3	12	9	5	5	0	9	2	host	gene-PA2762
gene-PA2159	2	2	2	3	0	3	2	0	0	0	0	0	host	gene-PA2159
gene-PA3394	3	14	5	57	10	4	5	3	1	0	2	1	host	nosF
gene-PA1813	22	22	14	20	10	14	12	5	6	0	3	3	host	gene-PA1813
gene-PA4891	6	21	23	6	5	6	3	1	1	1	16	1	host	ureE
gene-PA0998	445	611	543	903	220	562	292	114	77	12	191	75	host	pqsC
gene-PA4531	53	32	36	29	2	17	9	5	2	0	3	2	host	gene-PA4531
gene-PPLUZ19_gp34	0	2	40	7374	7854	28386	47412	71237	52621	23558	252153	164292	phage	gp34
gene-PA1290	8	19	17	12	6	16	3	4	2	0	6	1	host	gene-PA1290
gene-PA0071	882	928	767	776	227	732	233	145	124	6	146	85	host	gene-PA0071
gene-PA3877	13	18	9	41	1	5	10	1	4	1	6	6	host	narK1
gene-PA5401	10	13	1	17	3	8	6	4	4	0	24	2	host	gene-PA5401
gene-PA4982	21	28	10	25	4	16	6	1734	3	0	7	6	host	gene-PA4982
gene-PA2168	2	1	2	2	0	2	0	1	0	0	0	1	host	gene-PA2168
gene-PA4622	18	30	31	21	7	24	7	2	2	0	5	37	host	gene-PA4622
gene-PA1455	503	517	422	395	85	346	203	113	85	10	149	72	host	fliA
gene-PA4546	68	113	1204	121	14	77	22	19	11	1	18	10	host	pilS
gene-PA0958	1185	1595	1305	2190	517	2346	947	324	417	33	388	298	host	oprD
gene-PA3864	122	173	165	161	30	145	43	24	25	1	31	16	host	dauR
gene-PA2901	252	361	306	242	79	317	117	79	73	11	77	63	host	gene-PA2901
gene-PA1478	41	66	65	32	4	20	5	5	4	1	4	5	host	gene-PA1478
gene-PA0614	48	44	29	51	6	26	18	7	13	0	6	9	host	gene-PA0614
gene-PA5043	453	709	426	488	116	611	239	116	106	5	114	87	host	pilN
gene-PA3917	31	33	40	43	9	19	10	5	9	0	6	4	host	moaD
gene-PA2837	4	15	5	6	5	5	9	3	3	0	4	4	host	gene-PA2837
gene-PA2105	37	44	24	44	7	35	22	10	5	0	20	6	host	gene-PA2105
gene-PA5293	23	44	27	37	8	25	6	6	2	0	7	2	host	gene-PA5293
gene-PA4666	271	520	416	351	60	304	86	63	51	7	84	49	host	hemA
gene-PA0885	4	6	8	5	2	2	3	3	0	0	1	1	host	gene-PA0885
gene-PA4457	296	533	519	426	109	449	125	83	93	10	83	63	host	gene-PA4457
gene-PA2107	2	2	3	3	0	1	0	2	1	0	1	0	host	gene-PA2107
gene-PA2666	19	20	8	11	1	12	5	4	0	0	2	0	host	gene-PA2666
gene-PA2746a	22	45	50	70	6	43	18	15	11	0	15	10	host	gene-PA2746a
gene-PA5511	208	241	227	201	44	181	50	32	26	3	45	21	host	mifR
gene-PA1800	3183	5573	3909	3810	1376	6893	2011	766	887	64	1167	806	host	tig
gene-PA1798	41	94	70	57	15	51	30	21	11	1	45	18	host	parS
gene-PA0280	102	303	97	43	11	38	14	7	23	5	20	14	host	cysA
gene-PA4288	9	16	9	23	1	9	7	5	1	1	9	4	host	gene-PA4288
gene-PA1112a	38	62	68	82	10	47	52	28	12	0	16	10	host	gene-PA1112a
gene-PA4056	124	309	224	195	43	124	20	34	23	5	36	18	host	ribD
gene-PA0068	57	53	64	66	11	47	22	9	17	0	8	10	host	gene-PA0068
gene-PA5498	79	141	116	121	21	68	18	15	6	0	26	8	host	gene-PA5498
gene-PA4503	50	57	46	78	16	40	25	12	6	0	12	1	host	gene-PA4503
gene-PA3968	77	195	207	185	35	146	24	36	23	4	45	27	host	gene-PA3968
gene-PA4268	8254	15733	12859	9583	3746	18846	4070	2150	2616	229	2641	2126	host	rpsL
gene-PA3075	44	70	61	59	23	46	12	13	6	2	10	7	host	gene-PA3075
gene-PA4625	2318	240	160	277	50	35316	71	50	41	3	1756	19	host	gene-PA4625
gene-PA0350	172	201	194	200	30	144	41	43	25	0	35	22	host	folA
gene-PA1444	105	142	119	75	22	111	29	19	17	1	22	16	host	fliN
gene-PA2155	7	2	3	5	1	3	1	2	0	0	1	0	host	gene-PA2155
gene-PPLUZ19_gp5	1	0	2	3729	4591	7764	14755	9313	8170	255	2269	1453	phage	gp5
gene-PA0320	30	34	46	37	3	24	9	8	8	0	11	4	host	gene-PA0320
gene-PA3715	79	107	123	131	42	189	41	38	22	2	39	18	host	gene-PA3715
gene-PA3521	2	11	5	13	2	8	1	6	3	1	4	3	host	gene-PA3521
gene-PA3510	2	4	0	5	2	4	4	4	1	0	1	1	host	gene-PA3510
gene-PA2986	223	381	351	460	38	253	50	31	23	0	62	21	host	gene-PA2986
gene-PA2648	93	93	120	130	35	103	37	20	18	2	17	11	host	nuoM
gene-PA0868	60	128	79	124	20	90	15	15	13	0	18	17	host	gene-PA0868
gene-PA3238	49	44	31	52	10	37	20	11	8	0	12	4	host	gene-PA3238
gene-PA4825	42	38	31	68	14	54	24	12	8	0	19	5	host	mgtA
gene-PA0197	5	5	3	9	1	7	3	2	0	0	4	1	host	tonB2
gene-PA4690.4	11479	9910	7049	9734	1414	6959	5025	2765	2512	61	1534	920	host	gene-PA4690.4
gene-PA2650	32	30	35	44	7	30	12	11	9	1	12	2	host	gene-PA2650
gene-PA4465	283	292	221	208	30	132	61	41	33	2	31	26	host	gene-PA4465
gene-PA0159	60	107	79	64	22	76	17	19	12	0	15	10	host	gene-PA0159
gene-PA0268	28	32	45	28	6	27	3	3	1	0	11	8	host	gene-PA0268
gene-PA5493	588	998	871	808	175	938	219	139	111	5	173	104	host	polA
gene-PA2937	3	5	5	3	0	0	0	0	1	0	1	0	host	gene-PA2937
gene-PA4090	15	19	21	13	4	7	8	1	3	1	6	3	host	gene-PA4090
gene-PA2689	5	18	7	7	2	6	3	4	2	0	11	2	host	gene-PA2689
gene-PA1939	353	432	246	459	75	289	145	66	45	4	66	40	host	gene-PA1939
gene-PA1701	18	46	31	10	1	8	1	6	1	0	2	4	host	gene-PA1701
gene-PA0527.1	4971	9644	6185	7734	2069	4192	2957	4747	3363	161	2189	1075	host	rsmY
gene-PA3023	34	48	42	63	18	47	11	16	8	2	9	5	host	gene-PA3023
gene-PA2831	48	40	41	60	16	48	25	6	8	0	11	6	host	gene-PA2831
gene-PA1694	18	55	48	28	13	28	11	11	10	1	11	4	host	pscQ
gene-PA5173	36	37	39	1083	516	769	320	217	67	10	91	32	host	arcC
gene-PA5021	107	98	91	76	15	60	14	9	10	1	16	6	host	gene-PA5021
gene-PA4359	11	11	8	4	0	3	1	3	0	0	2	1	host	gene-PA4359
gene-PA4198	33	47	45	108	19	62	23	13	12	1	20	8	host	gene-PA4198
gene-PA3285	140	176	150	126	24	122	54	22	25	1	38	19	host	gene-PA3285
gene-PA3818	476	797	691	567	141	710	371	170	181	14	156	112	host	gene-PA3818
gene-PA3819	373	625	542	1479	240	1322	381	213	132	8	233	97	host	gene-PA3819
gene-PA4691	43	41	33	42	6	27	9	9	5	0	15	2	host	gene-PA4691
gene-PA2333	15	18	16	9	1	8	6	1	3	0	7	4	host	gene-PA2333
gene-PA1882	39	57	25	19	12	12	6	9	4	1	18	5	host	gene-PA1882
gene-PA3867	37	24	12	12	2	8	5	3	2	0	2	0	host	gene-PA3867
gene-PA1394	10	7	8	14	1	6	3	2	3	0	2	1	host	gene-PA1394
gene-PA0163	60	61	51	36	11	37	9	6	4	0	12	4	host	gene-PA0163
gene-PA2936	4	6	2	3	0	2	1	0	0	0	0	0	host	gene-PA2936
gene-PA3685	89	216	165	155	33	135	25	31	28	4	29	22	host	gene-PA3685
gene-PA4582	27	51	57	59	5	57	28	11	3	1	11	8	host	gene-PA4582
gene-PA2740	311	600	459	396	155	812	219	104	109	7	130	79	host	pheS
gene-PA5380	41	61	63	99	13	45	31	14	20	0	25	14	host	gbdR
gene-PA1934	22	44	29	29	11	55	21	12	11	1	15	11	host	gene-PA1934
gene-PA4182	12	13	14	23	1	8	2	7	0	0	2	2	host	gene-PA4182
gene-PA4563	716	1408	1457	1175	357	1168	252	170	220	28	183	149	host	rpsT
gene-PA5306	44	80	54	73	15	90	32	13	24	1	20	15	host	gene-PA5306
gene-PA4394	298	470	5262	556	79	634	137	74	58	2	68	33	host	gene-PA4394
gene-PA4315	295	441	334	274	112	310	93	40	88	13	65	41	host	mvaT
gene-PA4905	10	31	23	33	4	13	3	1	0	0	0	3	host	vanB
gene-PA0252	16	21	21	9	9	17	7	5	2	1	4	2	host	gene-PA0252
gene-PA1239	3	11	4	6	2	3	3	5	4	0	10	6	host	gene-PA1239
gene-PA2687	18	41	28	14	4	12	11	15	9	0	10	5	host	pfeS
gene-PA2289	172	220	238	144	21	145	22	16	14	0	16	20	host	gene-PA2289
gene-PA3555	69	49	43	19	3	12	3	4	0	1	1	0	host	arnD
gene-PA3730	351	496	313	363	90	361	75	62	36	3	65	42	host	gene-PA3730
gene-PA3636	344	602	423	474	147	663	204	78	92	9	135	89	host	kdsA
gene-PA1438	40	57	34	62	8	28	9	8	8	0	13	8	host	gene-PA1438
gene-PA4992	67	93	66	70	16	61	19	10	11	1	22	7	host	gene-PA4992
gene-PA4069	175	184	203	203	32	165	46	28	19	2	33	16	host	gene-PA4069
gene-PA4325	115	231	164	139	21	112	32	33	24	3	43	29	host	gene-PA4325
gene-PA1367	70	80	61	38	14	64	21	13	16	0	14	10	host	gene-PA1367
gene-PA2468	17	39	32	25	9	22	25	21	10	1	13	11	host	foxI
gene-PA0317	465	562	473	456	122	502	173	90	76	9	109	81	host	gene-PA0317
gene-PA0483	53	47	37	164	17	54	22	15	6	0	8	15	host	gene-PA0483
gene-PA1782	7	11	11	5	1	10	7	5	1	0	7	6	host	gene-PA1782
gene-PA1914	11	10	9	9	5	15	6	7	6	0	6	3	host	gene-PA1914
gene-PA3135	47	77	63	44	4	36	10	5	11	0	11	6	host	gene-PA3135
gene-PA2467	16	35	31	28	4	23	13	14	7	0	9	9	host	foxR
gene-PA0151	27	46	22	40	9	32	18	11	4	0	12	9	host	gene-PA0151
gene-PA4569	305	540	448	552	136	400	134	78	72	10	91	55	host	ispB
gene-PA5507	49	56	86	123	20	78	18	24	17	4	20	16	host	gene-PA5507
gene-PA0606	33	28	29	32	8	29	23	20	13	1	32	11	host	gene-PA0606
gene-PA1556	112	64	80	210	71	160	31	10	2	0	9	6	host	ccoO2
gene-PA4731	47	71	71	78	24	81	39	27	20	2	17	28	host	panD
gene-PA1092	1182	1853	2140	1765	419	1891	624	321	318	38	358	230	host	fliC
gene-PA1070	94	86	117	250	30	271	123	64	47	2	46	33	host	braG
gene-PA3497	46	79	45	43	7	34	14	9	10	0	11	7	host	gene-PA3497
gene-PA0609	306	462	396	376	73	380	92	82	58	8	104	45	host	trpE
gene-PA4276.1	1451	675	396	675	163	581	799	126	156	4	130	94	host	gene-PA4276.1
gene-PA5299	184	213	215	179	37	166	53	29	37	2	38	22	host	gene-PA5299
gene-PA2639	336	352	336	351	111	306	92	48	69	8	61	35	host	nuoD
gene-PA0590	55	90	71	63	18	61	14	13	13	2	14	11	host	apaH
gene-PA3138	146	209	165	179	56	212	51	30	34	2	35	29	host	uvrB
gene-PA0476	41	85	48	71	11	46	27	21	22	1	23	7	host	gene-PA0476
gene-PA3841	126	369	179	134	68	217	75	55	36	2	53	40	host	exoS
gene-PA4049	102	121	100	124	20	63	49	16	16	0	18	16	host	gene-PA4049
gene-PA4936	201	375	390	624	107	644	90	50	44	0	63	27	host	gene-PA4936
gene-PA1320	40	84	59	55	8	23	9	4	3	2	6	4	host	cyoD
gene-PA2734	554	1179	666	573	153	834	165	83	78	6	128	81	host	gene-PA2734
gene-PA1942	11	6	1	5	3	3	6	2	1	0	4	2	host	gene-PA1942
gene-PA2505	13	22	16	12	3	11	2	2	2	0	2	0	host	opdT
gene-PA4272.1	10462	16207	16935	6681	2365	10679	2618	1764	2038	208	2316	1560	host	gene-PA4272.1
gene-PA2228	25	25	16	26	6	28	11	5	7	1	6	2	host	gene-PA2228
gene-PA5353	5	8	5	10	1	12	2	0	2	1	5	3	host	glcF
gene-PA4579	163	182	183	217	42	177	46	46	31	5	45	26	host	gene-PA4579
gene-PA5536	2	4	3	11	0	2	4	3	1	0	1	0	host	gene-PA5536
gene-PA1734	10	13	14	9	4	14	2	1	2	0	1	1	host	gene-PA1734
gene-PA0114	62	101	82	96	24	82	18	11	9	3	19	7	host	senC
gene-PA3326	105	122	130	216	47	282	118	44	27	2	45	32	host	gene-PA3326
gene-PA4084	14	22	17	26	7	15	20	4	3	0	6	1	host	cupB3
gene-PA3593	13	18	10	13	1	10	5	5	1	1	3	3	host	gene-PA3593
gene-PA3731	311	743	424	410	125	432	57	89	62	3	113	84	host	gene-PA3731
gene-PA3262.1	1048	1069	769	1077	133	503	368	169	80	8	130	53	host	gene-PA3262.1
gene-PA0782	395	797	706	817	194	797	437	297	230	18	319	177	host	putA
gene-PA3925	42	49	48	40	14	43	25	18	13	1	16	14	host	gene-PA3925
gene-PA4885	15	35	34	24	3	18	6	2	0	0	5	3	host	irlR
gene-PA5426	178	296	338	185	40	212	118	63	52	8	50	53	host	purE
gene-PA1511	89	115	96	143	15	121	34	31	14	0	26	12	host	gene-PA1511
gene-PA1267	2	3	2	5	0	3	0	0	0	0	5	2	host	gene-PA1267
gene-PA4991	98	158	138	125	43	103	46	27	21	5	44	29	host	gene-PA4991
gene-PA1655	88	73	48	49	10	61	24	14	8	1	12	10	host	gene-PA1655
gene-PA2845	5	15	8	9	0	4	1	2	1	1	2	2	host	gene-PA2845
gene-PA2768	66	70	54	52	21	83	27	17	9	1	29	16	host	gene-PA2768
gene-PA2491	203	254	205	230	41	186	55	34	26	1	41	22	host	gene-PA2491
gene-PA3000	294	413	425	323	67	379	134	62	33	2	71	33	host	aroP1
gene-PA5112	238	241	267	312	64	324	110	69	52	3	66	43	host	estA
gene-PA0239	21	24	15	27	3	16	9	3	4	0	10	4	host	gene-PA0239
gene-PA2244	25	20	8	27	9	21	7	6	4	0	13	4	host	pslN
gene-PA4144	13	11	9	6	3	6	5	3	1	1	6	3	host	gene-PA4144
gene-PPLUZ19_gp12.1	3	1	2	13596	20981	40755	47456	27824	39386	923	11030	8438	phage	gp12.1
gene-PA3156	767	972	644	850	195	902	242	103	107	5	126	74	host	wbpD
gene-PA4347	124	96	112	43	4	23	11	13	10	2	17	8	host	gene-PA4347
gene-PA0024	367	373	337	324	35	173	78	38	36	4	43	26	host	hemF
gene-PA4223	25	24	21	49	0	24	7	11	5	1	13	10	host	gene-PA4223
gene-PA4994	37	43	33	30	5	32	4	9	4	1	20	3	host	gene-PA4994
gene-PA1499	4	6	7	11	2	9	5	2	2	0	5	0	host	gene-PA1499
gene-PA1468	13	18	7	9	4	7	6	5	1	0	5	2	host	gene-PA1468
gene-PA0914	56	68	67	38	9	58	26	9	3	2	9	11	host	gene-PA0914
gene-PA2506	2	2	1	2	0	1	1	0	1	0	0	1	host	gene-PA2506
gene-PA3787	86	124	81	75	19	64	29	11	8	2	23	11	host	gene-PA3787
gene-PA0276	6	7	9	14	2	3	2	1	0	0	1	0	host	gene-PA0276
gene-PA5026	11	13	4	15	1	6	9	2	2	0	3	3	host	gene-PA5026
gene-PA2181	2	4	2	3	0	2	0	1	1	0	1	0	host	gene-PA2181
gene-PA4155	5	7	5	3	3	3	1	0	2	0	1	0	host	gene-PA4155
gene-PA1894	1	9	3	2	1	3	7	4	3	1	7	1	host	gene-PA1894
gene-PA3013	408	815	559	817	403	995	382	273	195	8	240	115	host	foaB
gene-PA0283	48	178	78	32	7	34	21	17	31	2	14	15	host	sbp
gene-PA4270.1	1338	673	506	582	197	727	506	194	148	8	178	130	host	gene-PA4270.1
gene-PA2604	79	93	78	61	11	41	22	15	11	1	22	9	host	gene-PA2604
gene-PA0437	111	164	155	132	29	129	32	28	23	1	26	24	host	codA
gene-PA5422	62	113	105	113	29	122	34	17	16	2	25	17	host	gene-PA5422
gene-PA0495	51	80	72	370	24	157	64	20	17	1	9	9	host	gene-PA0495
gene-PA3079	103	89	120	191	34	151	64	29	13	0	24	16	host	gene-PA3079
gene-PA0946	108	133	118	129	25	108	24	14	16	2	23	12	host	gene-PA0946
gene-PA3837	38	67	51	62	19	42	35	27	15	1	10	17	host	gene-PA3837
gene-PA4366	703	790	589	718	259	714	620	259	243	29	245	149	host	sodB
gene-PA2324	6	7	4	12	1	2	2	0	0	0	2	1	host	gene-PA2324
gene-PA2985	30	37	35	24	7	27	11	8	7	0	12	5	host	gene-PA2985
gene-PA1454	387	548	507	342	95	419	106	79	55	3	80	49	host	fleN
gene-PA4024	15	34	20	37	10	30	8	8	4	1	20	11	host	eutB
gene-PA3595	15	19	20	25	7	21	5	8	7	0	5	5	host	gene-PA3595
gene-PA0303	109	143	122	141	37	149	87	26	32	2	24	15	host	spuG
gene-PA5275	236	352	254	326	56	171	76	73	43	2	73	49	host	gene-PA5275
gene-PA3186	214	270	272	394	72	515	334	181	96	4	122	84	host	oprB
gene-PA3470	34	44	31	39	14	39	5	1	9	0	13	4	host	gene-PA3470
gene-PA4159	8	9	6	4	3	2	3	2	0	1	3	1	host	fepB
gene-PA1082	155	171	174	138	35	173	52	21	22	1	25	24	host	flgG
gene-PA1703	138	396	252	124	30	179	39	34	22	1	31	23	host	pcrD
gene-PA0634	129	83	111	85	36	126	179	44	55	12	58	49	host	gene-PA0634
gene-PA2270	24	55	22	25	5	18	6	5	6	0	7	3	host	gene-PA2270
gene-PA2015	39	35	26	196	17	53	48	20	15	1	20	9	host	liuA
gene-PA5023	41	39	35	43	7	22	18	17	6	1	20	7	host	gene-PA5023
gene-PA1204	22	29	25	52	9	41	19	12	1	0	6	8	host	gene-PA1204
gene-PA4904	7	15	11	10	1	4	5	6	1	0	3	3	host	vanA
gene-PA5415	41	35	25	45	12	34	23	12	11	1	17	11	host	glyA1
gene-PA1799	21	52	24	15	8	24	13	15	6	1	22	8	host	parR
gene-PA5310	57	61	77	74	5	41	24	29	22	8	17	27	host	gene-PA5310
gene-PA5543	7	4	3	8	4	7	2	2	1	0	5	0	host	gene-PA5543
gene-PA2941	24	49	27	21	4	21	7	5	6	0	8	2	host	gene-PA2941
gene-PA5554	7587	13349	9563	6112	2514	14750	3069	1204	1506	91	1636	1245	host	atpD
gene-PA2835	4	16	6	10	2	7	2	9	2	0	7	0	host	gene-PA2835
gene-PA5183	85	178	173	192	33	84	22	18	16	0	11	19	host	gene-PA5183
gene-PA3742	4127	6110	4473	3989	950	5879	1945	997	854	48	1149	671	host	rplS
gene-PA4939	825	1375	1196	1188	299	1406	460	214	175	9	300	154	host	gene-PA4939
gene-PA4740	1224	2383	2519	2642	864	4080	992	498	543	45	443	332	host	pnp
gene-PA4389	237	411	269	252	71	324	92	79	61	7	101	62	host	speA
gene-PA2620	987	1545	1188	1193	289	1440	351	227	220	10	323	222	host	clpA
gene-PA3468	68	140	115	154	27	116	53	14	30	1	24	22	host	gene-PA3468
gene-PA0006	100	110	96	95	16	87	48	33	27	3	21	18	host	gene-PA0006
gene-PA1964	135	224	264	211	50	226	42	31	24	8	40	26	host	gene-PA1964
gene-PA4098	13	17	14	16	3	10	10	5	4	0	6	4	host	gene-PA4098
gene-PA4319	181	242	184	177	31	111	29	30	6	2	29	12	host	gene-PA4319
gene-PA2057	9	22	19	13	4	9	7	5	5	0	4	3	host	gene-PA2057
gene-PA2197	30	92	68	68	13	63	17	11	6	0	13	5	host	gene-PA2197
gene-PA5176	235	397	346	286	73	277	99	68	39	3	88	64	host	gene-PA5176
gene-PA3183	476	722	371	771	87	247	116	96	50	11	178	67	host	zwf
gene-PA2036	3	4	0	4	1	2	5	0	1	0	0	2	host	gene-PA2036
gene-PA3933	74	88	95	145	22	72	20	11	8	0	10	5	host	gene-PA3933
gene-PA5001	782	1014	908	768	130	936	136	84	59	4	101	67	host	gene-PA5001
gene-PA4593	29	43	38	45	4	28	13	6	4	0	6	3	host	gene-PA4593
gene-PA1904	6	7	4	7	1	5	5	4	1	0	3	1	host	phzF2
gene-PA1027	16	31	15	17	8	22	6	4	5	1	7	5	host	gene-PA1027
gene-PA3157	820	786	619	809	114	603	178	65	75	4	98	51	host	gene-PA3157
gene-PA1126	65	76	79	33	5	48	13	9	4	1	9	7	host	gene-PA1126
gene-PA2514	8	7	1	6	0	4	1	1	4	0	0	0	host	antC
gene-PA2948	29	22	30	38	7	38	7	6	2	1	6	5	host	cobM
gene-PA1458	1012	1623	1413	1499	322	1394	341	249	209	10	272	158	host	gene-PA1458
gene-PA4590	13	16	7	19	2	14	6	3	0	2	4	0	host	pra
gene-PA2931	46	94	47	58	13	50	13	25	11	0	44	11	host	cifR
gene-PA0348	23	60	23	44	10	18	12	9	12	0	9	6	host	gene-PA0348
gene-PA3990	15	24	24	22	5	17	5	5	4	1	17	5	host	gene-PA3990
gene-PA0419	55	86	69	81	16	68	17	4	20	1	18	14	host	gene-PA0419
gene-PA3099	33	63	54	79	18	69	14	16	11	1	13	7	host	xcpV
gene-PA3364	51	48	44	84	15	46	25	7	6	0	15	8	host	amiC
gene-PA0732	50	71	27	52	10	49	25	12	19	1	45	19	host	gene-PA0732
gene-PA1740	23	40	38	31	14	20	7	8	4	0	7	2	host	gene-PA1740
gene-PA1647	78	59	59	39	5	24	13	16	5	0	17	9	host	gene-PA1647
gene-PA0798	11	25	25	16	3	8	2	6	3	0	2	2	host	pmtA
gene-PA2625	19	25	21	26	6	20	9	6	5	0	10	5	host	gene-PA2625
gene-PA0900	46	59	54	50	14	78	22	7	6	2	9	6	host	gene-PA0900
gene-PA5311	32	34	31	54	7	37	12	5	6	0	14	3	host	gene-PA5311
gene-PA4305	15	13	17	20	3	11	5	5	5	3	6	4	host	rcpC
gene-PA0032a	60	64	49	54	11	55	25	13	3	0	15	6	host	gene-PA0032a
gene-PA4826	56	33	27	28	5	17	7	7	1	1	2	2	host	gene-PA4826
gene-PA4719	77	149	144	123	25	123	45	35	34	2	29	14	host	gene-PA4719
gene-PA1483	250	345	335	309	94	267	27	54	23	4	40	32	host	cycH
gene-PA4974	195	325	271	334	65	237	128	89	73	7	71	43	host	gene-PA4974
gene-PA0178	36	30	22	36	5	20	6	13	3	0	12	7	host	gene-PA0178
gene-PA4001	817	885	764	742	165	670	231	128	88	7	166	82	host	sltB1
gene-PA3056	62	78	59	60	19	60	21	7	14	1	12	6	host	gene-PA3056
gene-PA1225	14	19	6	10	5	12	2	8	2	0	3	3	host	gene-PA1225
gene-PA5018	82	137	141	94	30	120	47	21	31	2	28	27	host	msrA
gene-PA3350	538	420	364	275	76	264	194	71	65	6	108	68	host	gene-PA3350
gene-PA2323	67	56	44	70	12	38	24	6	10	3	14	3	host	gene-PA2323
gene-PA3746	1187	1955	1615	1201	297	1462	415	286	291	13	358	260	host	ffh
gene-PA5249	44	64	66	71	9	47	11	11	4	0	10	5	host	gene-PA5249
gene-PA1142	29	35	28	30	7	24	13	7	10	0	9	2	host	gene-PA1142
gene-PA3248	40	37	45	39	14	36	6	6	6	1	9	1	host	gene-PA3248
gene-PA3960	15	19	18	34	4	23	4	4	3	0	2	1	host	gene-PA3960
gene-PA4102	5	18	18	17	5	12	2	5	6	0	5	7	host	bfmS
gene-PA4823	1	4	3	1	2	5	2	0	1	0	1	1	host	gene-PA4823
gene-PA5210	180	199	190	211	37	148	104	60	39	3	50	23	host	gene-PA5210
gene-PA2002	13	14	13	6	1	13	3	3	2	0	2	3	host	gene-PA2002
gene-PA1817	72	85	93	96	12	51	21	16	4	0	15	5	host	gene-PA1817
gene-PA5113	281	336	361	302	60	316	59	65	35	2	58	26	host	gene-PA5113
gene-PA1306	51	106	82	64	13	72	11	12	10	2	15	8	host	gene-PA1306
gene-PA1866a	18	18	18	19	4	18	5	4	2	2	4	1	host	gene-PA1866a
gene-PA0805	242	270	143	311	64	172	78	63	22	6	104	14	host	gene-PA0805
gene-PA2247	8	22	8	27	4	11	9	5	4	1	8	2	host	bkdA1
gene-PA4738	107	146	116	137	36	116	75	38	25	2	46	27	host	gene-PA4738
gene-PA3309	2211	1903	1451	2094	373	1008	81	102	57	3	43	25	host	gene-PA3309
gene-PA1980	2	3	0	0	0	0	0	1	0	0	3	1	host	eraR
gene-PA2480	37	36	45	238	33	179	28	37	11	0	16	7	host	gene-PA2480
gene-PA2786	4	8	7	4	1	7	1	3	1	1	3	0	host	gene-PA2786
gene-PA2138	7	8	6	9	3	4	4	4	6	0	7	1	host	gene-PA2138
gene-PA5351	391	780	699	1734	134	907	201	159	101	6	189	91	host	rubA1
gene-PA0307	80	53	54	49	15	35	29	10	5	0	9	8	host	gene-PA0307
gene-PA5150	208	239	197	150	40	186	114	71	62	0	43	44	host	gene-PA5150
gene-PA5252	331	417	355	304	53	287	107	55	46	2	74	34	host	gene-PA5252
gene-PA1108	14	16	7	5	4	8	3	7	1	0	7	6	host	gene-PA1108
gene-PA3031	498	523	422	885	201	667	151	102	102	8	125	78	host	gene-PA3031
gene-PA4668	98	106	125	107	19	87	17	9	11	2	11	11	host	gene-PA4668
gene-PA3336	30	23	18	14	3	12	12	0	4	0	8	3	host	gene-PA3336
gene-PA1188	17	29	26	27	4	20	10	4	4	1	10	1	host	gene-PA1188
gene-PA0219	11	16	3	13	3	5	5	2	2	0	4	2	host	gene-PA0219
gene-PA3335	13	14	15	15	4	17	10	2	1	0	16	10	host	gene-PA3335
gene-PA1174	23	39	29	40	4	36	18	13	7	0	10	9	host	napA
