	seq_id	source	type	start	end	phase	strand	score	ID	Name	gbkey	gene_biotype	locus_tag	gene	product	ClassThreshold	ClassMax
1098	NC_002516.2	RefSeq	gene	1165882.0	1167270.0	.	+	.	gene-PA1080	flgE	Gene	protein_coding	PA1080	flgE	flagellar hook protein FlgE	None	None
1099	NC_002516.2	RefSeq	gene	1167488.0	1168237.0	.	+	.	gene-PA1081	flgF	Gene	protein_coding	PA1081	flgF	flagellar basal body rod protein FlgF	None	None
1100	NC_002516.2	RefSeq	gene	1168284.0	1169069.0	.	+	.	gene-PA1082	flgG	Gene	protein_coding	PA1082	flgG	flagellar basal body rod protein FlgG	None	None
1101	NC_002516.2	RefSeq	gene	1169115.0	1169810.0	.	+	.	gene-PA1083	flgH	Gene	protein_coding	PA1083	flgH	flagellar basal body L-ring protein	None	None
1102	NC_002516.2	RefSeq	gene	1169822.0	1170931.0	.	+	.	gene-PA1084	flgI	Gene	protein_coding	PA1084	flgI	flagellar basal body P-ring protein	None	None
1103	NC_002516.2	RefSeq	gene	1170942.0	1172144.0	.	+	.	gene-PA1085	flgJ	Gene	protein_coding	PA1085	flgJ	peptidoglycan hydrolase FlgJ	None	None
1104	NC_002516.2	RefSeq	gene	1172163.0	1174214.0	.	+	.	gene-PA1086	flgK	Gene	protein_coding	PA1086	flgK	flagellar hook-associated protein FlgK	None	None
1105	NC_002516.2	RefSeq	gene	1174240.0	1175559.0	.	+	.	gene-PA1087	flgL	Gene	protein_coding	PA1087	flgL	flagellar hook-associated protein FlgL	None	None
1106	NC_002516.2	RefSeq	gene	1175614.0	1176375.0	.	+	.	gene-PA1088	PA1088	Gene	protein_coding	PA1088	gene-PA1088	hypothetical protein	None	None
1107	NC_002516.2	RefSeq	gene	1176380.0	1176982.0	.	+	.	gene-PA1089	PA1089	Gene	protein_coding	PA1089	gene-PA1089	hypothetical protein	None	None
1108	NC_002516.2	RefSeq	gene	1176958.0	1177620.0	.	+	.	gene-PA1090	PA1090	Gene	protein_coding	PA1090	gene-PA1090	hypothetical protein	None	None
1109	NC_002516.2	RefSeq	gene	1177613.0	1182697.0	.	+	.	gene-PA1091	fgtA	Gene	protein_coding	PA1091	fgtA	flagellar glycosyl transferase FgtA	None	None
1110	NC_002516.2	RefSeq	gene	1183058.0	1184524.0	.	+	.	gene-PA1092	fliC	Gene	protein_coding	PA1092	fliC	B-type flagellin	None	None
1111	NC_002516.2	RefSeq	gene	1184603.0	1184974.0	.	+	.	gene-PA1093	PA1093	Gene	protein_coding	PA1093	gene-PA1093	hypothetical protein	None	None
1112	NC_002516.2	RefSeq	gene	1185060.0	1186484.0	.	+	.	gene-PA1094	fliD	Gene	protein_coding	PA1094	fliD	B-type flagellar hook-associated protein	None	None
1113	NC_002516.2	RefSeq	gene	1186606.0	1186986.0	.	+	.	gene-PA1095	PA1095	Gene	protein_coding	PA1095	gene-PA1095	B-type flagellar protein FliS	None	None
1114	NC_002516.2	RefSeq	gene	1187009.0	1187305.0	.	+	.	gene-PA1096	PA1096	Gene	protein_coding	PA1096	gene-PA1096	hypothetical protein	None	None
1115	NC_002516.2	RefSeq	gene	1187587.0	1189059.0	.	+	.	gene-PA1097	fleQ	Gene	protein_coding	PA1097	fleQ	transcriptional regulator FleQ	None	None
1116	NC_002516.2	RefSeq	gene	1189172.0	1190380.0	.	+	.	gene-PA1098	fleS	Gene	protein_coding	PA1098	fleS	two-component sensor	None	None
1117	NC_002516.2	RefSeq	gene	1190385.0	1191806.0	.	+	.	gene-PA1099	fleR	Gene	protein_coding	PA1099	fleR	two-component response regulator	None	None
1118	NC_002516.2	RefSeq	gene	1192053.0	1192382.0	.	+	.	gene-PA1100	fliE	Gene	protein_coding	PA1100	fliE	flagellar hook-basal body complex protein FliE	None	None
1119	NC_002516.2	RefSeq	gene	1192405.0	1194201.0	.	+	.	gene-PA1101	fliF	Gene	protein_coding	PA1101	fliF	flagellar MS-ring protein	None	None
1120	NC_002516.2	RefSeq	gene	1194207.0	1195223.0	.	+	.	gene-PA1102	fliG	Gene	protein_coding	PA1102	fliG	flagellar motor switch protein FliG	None	None
1121	NC_002516.2	RefSeq	gene	1195225.0	1196031.0	.	+	.	gene-PA1103	PA1103	Gene	protein_coding	PA1103	gene-PA1103	flagellar assembly protein FliH	None	None
1122	NC_002516.2	RefSeq	gene	1196021.0	1197376.0	.	+	.	gene-PA1104	fliI	Gene	protein_coding	PA1104	fliI	flagellum-specific ATP synthase	None	None
1123	NC_002516.2	RefSeq	gene	1197390.0	1197833.0	.	+	.	gene-PA1105	fliJ	Gene	protein_coding	PA1105	fliJ	flagellar biosynthesis chaperone	None	None
1124	NC_002516.2	RefSeq	gene	1197838.0	1198551.0	.	-	.	gene-PA1106	PA1106	Gene	protein_coding	PA1106	gene-PA1106	hypothetical protein	None	None
1125	NC_002516.2	RefSeq	gene	1198750.0	1199946.0	.	-	.	gene-PA1107	PA1107	Gene	protein_coding	PA1107	gene-PA1107	hypothetical protein	None	None
1126	NC_002516.2	RefSeq	gene	1200063.0	1201220.0	.	-	.	gene-PA1108	PA1108	Gene	protein_coding	PA1108	gene-PA1108	major facilitator superfamily transporter	None	None
1127	NC_002516.2	RefSeq	gene	1201310.0	1202089.0	.	+	.	gene-PA1109	PA1109	Gene	protein_coding	PA1109	gene-PA1109	transcriptional regulator	None	None
1128	NC_002516.2	RefSeq	gene	1202094.0	1202804.0	.	-	.	gene-PA1110	PA1110	Gene	protein_coding	PA1110	gene-PA1110	hypothetical protein	None	None
1129	NC_002516.2	RefSeq	gene	1202917.0	1203540.0	.	+	.	gene-PA1111	PA1111	Gene	protein_coding	PA1111	gene-PA1111	hypothetical protein	None	None
1130	NC_002516.2	RefSeq	gene	1203633.0	1204781.0	.	+	.	gene-PA1112	PA1112	Gene	protein_coding	PA1112	gene-PA1112	hypothetical protein	None	None
1131	NC_002516.2	RefSeq	gene	1204785.0	1205006.0	.	-	.	gene-PA1112a	PA1112a	Gene	protein_coding	PA1112a	gene-PA1112a	hypothetical protein	None	None
1132	NC_002516.2	RefSeq	gene	1205031.0	1205330.0	.	-	.	gene-PA1112.1	PA1112.1	Gene	ncRNA	PA1112.1	gene-PA1112.1	ncRNA	None	None
1133	NC_002516.2	RefSeq	gene	1205107.0	1205298.0	.	-	.	gene-PA1112b	PA1112b	Gene	protein_coding	PA1112b	gene-PA1112b	hypothetical protein	None	None
1134	NC_002516.2	RefSeq	gene	1205771.0	1207537.0	.	+	.	gene-PA1113	PA1113	Gene	protein_coding	PA1113	gene-PA1113	ABC transporter ATP-binding protein/permease	None	None
1135	NC_002516.2	RefSeq	gene	1207540.0	1207875.0	.	-	.	gene-PA1114	PA1114	Gene	protein_coding	PA1114	gene-PA1114	hypothetical protein	None	None
1136	NC_002516.2	RefSeq	gene	1207979.0	1210303.0	.	-	.	gene-PA1115	PA1115	Gene	protein_coding	PA1115	gene-PA1115	hypothetical protein	None	None
1137	NC_002516.2	RefSeq	gene	1210558.0	1211397.0	.	+	.	gene-PA1116	PA1116	Gene	protein_coding	PA1116	gene-PA1116	hypothetical protein	None	None
1138	NC_002516.2	RefSeq	gene	1211407.0	1211781.0	.	-	.	gene-PA1117	PA1117	Gene	protein_coding	PA1117	gene-PA1117	hypothetical protein	None	None
1139	NC_002516.2	RefSeq	gene	1211888.0	1212571.0	.	-	.	gene-PA1118	PA1118	Gene	protein_coding	PA1118	gene-PA1118	hypothetical protein	None	None
1140	NC_002516.2	RefSeq	gene	1212717.0	1213223.0	.	-	.	gene-PA1119	yfiB	Gene	protein_coding	PA1119	yfiB	hypothetical protein	None	None
1141	NC_002516.2	RefSeq	gene	1213195.0	1214502.0	.	-	.	gene-PA1120	tpbB	Gene	protein_coding	PA1120	tpbB	diguanylate cyclase	None	None
1142	NC_002516.2	RefSeq	gene	1214502.0	1215074.0	.	-	.	gene-PA1121	yfiR	Gene	protein_coding	PA1121	yfiR	hypothetical protein	None	None
1143	NC_002516.2	RefSeq	gene	1216120.0	1216440.0	.	-	.	gene-PA1123	PA1123	Gene	protein_coding	PA1123	gene-PA1123	hypothetical protein	None	None
1144	NC_002516.2	RefSeq	gene	1216671.0	1218167.0	.	+	.	gene-PA1124	dgt	Gene	protein_coding	PA1124	dgt	deoxyguanosinetriphosphate triphosphohydrolase	None	None
1145	NC_002516.2	RefSeq	gene	1218181.0	1218933.0	.	+	.	gene-PA1125	PA1125	Gene	protein_coding	PA1125	gene-PA1125	NAD-dependent protein deacylase	None	None
1146	NC_002516.2	RefSeq	gene	1218940.0	1219527.0	.	-	.	gene-PA1126	PA1126	Gene	protein_coding	PA1126	gene-PA1126	hypothetical protein	None	None
1147	NC_002516.2	RefSeq	gene	1219621.0	1220610.0	.	-	.	gene-PA1127	PA1127	Gene	protein_coding	PA1127	gene-PA1127	oxidoreductase	None	None
1148	NC_002516.2	RefSeq	gene	1220745.0	1221656.0	.	+	.	gene-PA1128	PA1128	Gene	protein_coding	PA1128	gene-PA1128	transcriptional regulator	None	None
1149	NC_002516.2	RefSeq	gene	1221691.0	1222098.0	.	+	.	gene-PA1129	PA1129	Gene	protein_coding	PA1129	gene-PA1129	glutathione transferase FosA	None	None
1150	NC_002516.2	RefSeq	gene	1222095.0	1223072.0	.	-	.	gene-PA1130	rhlC	Gene	protein_coding	PA1130	rhlC	rhamnosyltransferase	None	None
1151	NC_002516.2	RefSeq	gene	1223060.0	1224328.0	.	-	.	gene-PA1131	PA1131	Gene	protein_coding	PA1131	gene-PA1131	major facilitator superfamily transporter	None	None
1152	NC_002516.2	RefSeq	gene	1224641.0	1225330.0	.	+	.	gene-PA1132	PA1132	Gene	protein_coding	PA1132	gene-PA1132	hypothetical protein	None	None
1153	NC_002516.2	RefSeq	gene	1225340.0	1225690.0	.	-	.	gene-PA1133	PA1133	Gene	protein_coding	PA1133	gene-PA1133	hypothetical protein	None	None
1154	NC_002516.2	RefSeq	gene	1225757.0	1226278.0	.	-	.	gene-PA1134	PA1134	Gene	protein_coding	PA1134	gene-PA1134	hypothetical protein	None	None
1155	NC_002516.2	RefSeq	gene	1226427.0	1227302.0	.	-	.	gene-PA1135	PA1135	Gene	protein_coding	PA1135	gene-PA1135	molecular chaperone Hsp31/glyoxalase	None	None
1156	NC_002516.2	RefSeq	gene	1227474.0	1228205.0	.	+	.	gene-PA1136	PA1136	Gene	protein_coding	PA1136	gene-PA1136	transcriptional regulator	None	None
1157	NC_002516.2	RefSeq	gene	1228212.0	1229198.0	.	-	.	gene-PA1137	PA1137	Gene	protein_coding	PA1137	gene-PA1137	oxidoreductase	None	None
1158	NC_002516.2	RefSeq	gene	1229344.0	1230219.0	.	+	.	gene-PA1138	PA1138	Gene	protein_coding	PA1138	gene-PA1138	transcriptional regulator	None	None
1159	NC_002516.2	RefSeq	gene	1230310.0	1231158.0	.	+	.	gene-PA1139	PA1139	Gene	protein_coding	PA1139	gene-PA1139	hypothetical protein	None	None
1160	NC_002516.2	RefSeq	gene	1231256.0	1232092.0	.	-	.	gene-PA1140	PA1140	Gene	protein_coding	PA1140	gene-PA1140	hypothetical protein	None	None
1161	NC_002516.2	RefSeq	gene	1232229.0	1233131.0	.	-	.	gene-PA1141	PA1141	Gene	protein_coding	PA1141	gene-PA1141	transcriptional regulator	None	None
1162	NC_002516.2	RefSeq	gene	1233297.0	1234013.0	.	-	.	gene-PA1142	PA1142	Gene	protein_coding	PA1142	gene-PA1142	transcriptional regulator	None	None
1163	NC_002516.2	RefSeq	gene	1234095.0	1234748.0	.	-	.	gene-PA1143	PA1143	Gene	protein_coding	PA1143	gene-PA1143	hypothetical protein	None	None
1164	NC_002516.2	RefSeq	gene	1234816.0	1236150.0	.	-	.	gene-PA1144	PA1144	Gene	protein_coding	PA1144	gene-PA1144	major facilitator superfamily transporter	None	None
1165	NC_002516.2	RefSeq	gene	1236644.0	1237546.0	.	+	.	gene-PA1145	PA1145	Gene	protein_coding	PA1145	gene-PA1145	transcriptional regulator	None	None
1166	NC_002516.2	RefSeq	gene	1237551.0	1238732.0	.	-	.	gene-PA1146	PA1146	Gene	protein_coding	PA1146	gene-PA1146	iron-containing alcohol dehydrogenase	None	None
1167	NC_002516.2	RefSeq	gene	1238834.0	1240324.0	.	-	.	gene-PA1147	PA1147	Gene	protein_coding	PA1147	gene-PA1147	amino acid permease	None	None
1168	NC_002516.2	RefSeq	gene	1240584.0	1242500.0	.	-	.	gene-PA1148	toxA	Gene	protein_coding	PA1148	toxA	exotoxin A	None	None
1169	NC_002516.2	RefSeq	gene	1242750.0	1243118.0	.	-	.	gene-PA1149	PA1149	Gene	protein_coding	PA1149	gene-PA1149	hypothetical protein	None	None
1170	NC_002516.2	RefSeq	gene	1243594.0	1245663.0	.	+	.	gene-PA1150	pys2	Gene	protein_coding	PA1150	pys2	pyocin-S2	None	None
1171	NC_002516.2	RefSeq	gene	1245665.0	1245928.0	.	+	.	gene-PA1151	imm2	Gene	protein_coding	PA1151	imm2	pyocin-S2 immunity protein	None	None
1172	NC_002516.2	RefSeq	gene	1247932.0	1248486.0	.	-	.	gene-PA1153	PA1153	Gene	protein_coding	PA1153	gene-PA1153	hypothetical protein	None	None
1173	NC_002516.2	RefSeq	gene	1249019.0	1249552.0	.	-	.	gene-PA1154	PA1154	Gene	protein_coding	PA1154	gene-PA1154	hypothetical protein	None	None
1174	NC_002516.2	RefSeq	gene	1249907.0	1251154.0	.	-	.	gene-PA1155	nrdB	Gene	protein_coding	PA1155	nrdB	ribonucleotide-diphosphate reductase subunit beta	None	None
1175	NC_002516.2	RefSeq	gene	1251418.0	1254309.0	.	-	.	gene-PA1156	nrdA	Gene	protein_coding	PA1156	nrdA	ribonucleotide-diphosphate reductase subunit alpha	None	None
1176	NC_002516.2	RefSeq	gene	1255042.0	1255752.0	.	+	.	gene-PA1157	PA1157	Gene	protein_coding	PA1157	gene-PA1157	two-component response regulator	None	None
1177	NC_002516.2	RefSeq	gene	1256094.0	1257452.0	.	+	.	gene-PA1158	PA1158	Gene	protein_coding	PA1158	gene-PA1158	two-component sensor	None	None
1178	NC_002516.2	RefSeq	gene	1257772.0	1257981.0	.	+	.	gene-PA1159	PA1159	Gene	protein_coding	PA1159	gene-PA1159	cold-shock protein	None	None
1179	NC_002516.2	RefSeq	gene	1258087.0	1258470.0	.	-	.	gene-PA1160	PA1160	Gene	protein_coding	PA1160	gene-PA1160	hypothetical protein	None	None
1180	NC_002516.2	RefSeq	gene	1258488.0	1259291.0	.	-	.	gene-PA1161	rrmA	Gene	protein_coding	PA1161	rrmA	rRNA methyltransferase	None	None
1181	NC_002516.2	RefSeq	gene	1259291.0	1260442.0	.	-	.	gene-PA1162	dapE	Gene	protein_coding	PA1162	dapE	succinyl-diaminopimelate desuccinylase	None	None
1182	NC_002516.2	RefSeq	gene	1260557.0	1263166.0	.	-	.	gene-PA1163	ndvB	Gene	protein_coding	PA1163	ndvB	glycosyl transferase	None	None
1183	NC_002516.2	RefSeq	gene	1263378.0	1264190.0	.	+	.	gene-PA1164	PA1164	Gene	protein_coding	PA1164	gene-PA1164	hypothetical protein	None	None
1184	NC_002516.2	RefSeq	gene	1264191.0	1264919.0	.	-	.	gene-PA1165	pcpS	Gene	protein_coding	PA1165	pcpS	4'-phosphopantetheinyl transferase	None	None
1185	NC_002516.2	RefSeq	gene	1265147.0	1265935.0	.	-	.	gene-PA1166	PA1166	Gene	protein_coding	PA1166	gene-PA1166	hypothetical protein	None	None
1186	NC_002516.2	RefSeq	gene	1266111.0	1266782.0	.	+	.	gene-PA1167	PA1167	Gene	protein_coding	PA1167	gene-PA1167	hypothetical protein	None	None
1187	NC_002516.2	RefSeq	gene	1267282.0	1267602.0	.	+	.	gene-PA1168	PA1168	Gene	protein_coding	PA1168	gene-PA1168	hypothetical protein	None	None
1188	NC_002516.2	RefSeq	gene	1267680.0	1269737.0	.	+	.	gene-PA1169	PA1169	Gene	protein_coding	PA1169	gene-PA1169	arachidonate 15-lipoxygenase	None	None
1189	NC_002516.2	RefSeq	gene	1269781.0	1270515.0	.	-	.	gene-PA1170	PA1170	Gene	protein_coding	PA1170	gene-PA1170	hypothetical protein	None	None
1190	NC_002516.2	RefSeq	gene	1270972.0	1272168.0	.	+	.	gene-PA1171	PA1171	Gene	protein_coding	PA1171	gene-PA1171	transglycosylase	None	None
1191	NC_002516.2	RefSeq	gene	1272200.0	1272796.0	.	-	.	gene-PA1172	napC	Gene	protein_coding	PA1172	napC	cytochrome C protein NapC	None	None
1192	NC_002516.2	RefSeq	gene	1272807.0	1273298.0	.	-	.	gene-PA1173	napB	Gene	protein_coding	PA1173	napB	cytochrome C protein NapB	None	None
1193	NC_002516.2	RefSeq	gene	1273309.0	1275798.0	.	-	.	gene-PA1174	napA	Gene	protein_coding	PA1174	napA	nitrate reductase catalytic subunit	None	None
1194	NC_002516.2	RefSeq	gene	1275795.0	1276124.0	.	-	.	gene-PA1175	napD	Gene	protein_coding	PA1175	napD	nitrate reductase biosynthesis protein NapD	None	None
1195	NC_002516.2	RefSeq	gene	1276117.0	1276608.0	.	-	.	gene-PA1176	napF	Gene	protein_coding	PA1176	napF	ferredoxin protein NapF	None	None
1196	NC_002516.2	RefSeq	gene	1276617.0	1276784.0	.	-	.	gene-PA1177	napE	Gene	protein_coding	PA1177	napE	nitrate reductase protein NapE	None	None
1197	NC_002516.2	RefSeq	gene	1277006.0	1277608.0	.	+	.	gene-PA1178	oprH	Gene	protein_coding	PA1178	oprH	PhoP/Q and low Mg2+ inducible outer membrane protein H1	None	None
1198	NC_002516.2	RefSeq	gene	1277688.0	1278365.0	.	+	.	gene-PA1179	phoP	Gene	protein_coding	PA1179	phoP	two-component response regulator PhoP	None	None
1199	NC_002516.2	RefSeq	gene	1278362.0	1279708.0	.	+	.	gene-PA1180	phoQ	Gene	protein_coding	PA1180	phoQ	two-component sensor PhoQ	None	None
1200	NC_002516.2	RefSeq	gene	1279810.0	1283172.0	.	+	.	gene-PA1181	PA1181	Gene	protein_coding	PA1181	gene-PA1181	sensor protein	None	None
1201	NC_002516.2	RefSeq	gene	1283176.0	1284177.0	.	-	.	gene-PA1182	PA1182	Gene	protein_coding	PA1182	gene-PA1182	transcriptional regulator	None	None
1202	NC_002516.2	RefSeq	gene	1284513.0	1285823.0	.	+	.	gene-PA1183	dctA	Gene	protein_coding	PA1183	dctA	C4-dicarboxylate transport protein	None	None
1203	NC_002516.2	RefSeq	gene	1285898.0	1286788.0	.	-	.	gene-PA1184	PA1184	Gene	protein_coding	PA1184	gene-PA1184	transcriptional regulator	None	None
1204	NC_002516.2	RefSeq	gene	1286990.0	1287619.0	.	+	.	gene-PA1185	PA1185	Gene	protein_coding	PA1185	gene-PA1185	glutathione S-transferase	None	None
1205	NC_002516.2	RefSeq	gene	1287616.0	1288635.0	.	+	.	gene-PA1186	PA1186	Gene	protein_coding	PA1186	gene-PA1186	hypothetical protein	None	None
1206	NC_002516.2	RefSeq	gene	1288737.0	1289876.0	.	+	.	gene-PA1187	PA1187	Gene	protein_coding	PA1187	gene-PA1187	acyl-CoA dehydrogenase	None	None
1207	NC_002516.2	RefSeq	gene	1289965.0	1291146.0	.	+	.	gene-PA1188	PA1188	Gene	protein_coding	PA1188	gene-PA1188	hypothetical protein	None	None
1208	NC_002516.2	RefSeq	gene	1291148.0	1291645.0	.	-	.	gene-PA1189	PA1189	Gene	protein_coding	PA1189	gene-PA1189	Zn-dependent metalloprotease	None	None
1209	NC_002516.2	RefSeq	gene	1291813.0	1292412.0	.	-	.	gene-PA1190	PA1190	Gene	protein_coding	PA1190	gene-PA1190	hypothetical protein	None	None
1210	NC_002516.2	RefSeq	gene	1292571.0	1293164.0	.	-	.	gene-PA1191	PA1191	Gene	protein_coding	PA1191	gene-PA1191	hypothetical protein	None	None
1211	NC_002516.2	RefSeq	gene	1293267.0	1294091.0	.	+	.	gene-PA1192	PA1192	Gene	protein_coding	PA1192	gene-PA1192	tRNA 2-thiocytidine biosynthesis protein TtcA	None	None
1212	NC_002516.2	RefSeq	gene	1294138.0	1294809.0	.	+	.	gene-PA1193	PA1193	Gene	protein_coding	PA1193	gene-PA1193	hypothetical protein	None	None
1213	NC_002516.2	RefSeq	gene	1294811.0	1296229.0	.	-	.	gene-PA1194	PA1194	Gene	protein_coding	PA1194	gene-PA1194	amino acid permease	None	None
1214	NC_002516.2	RefSeq	gene	1296334.0	1297098.0	.	-	.	gene-PA1195	PA1195	Gene	protein_coding	PA1195	gene-PA1195	hypothetical protein	None	None
1215	NC_002516.2	RefSeq	gene	1297309.0	1298709.0	.	+	.	gene-PA1196	PA1196	Gene	protein_coding	PA1196	gene-PA1196	transcriptional regulator	None	None
1216	NC_002516.2	RefSeq	gene	1298722.0	1299492.0	.	+	.	gene-PA1197	PA1197	Gene	protein_coding	PA1197	gene-PA1197	NAD-dependent protein deacylase	None	None
1217	NC_002516.2	RefSeq	gene	1299558.0	1300175.0	.	+	.	gene-PA1198	PA1198	Gene	protein_coding	PA1198	gene-PA1198	hypothetical protein	None	None
1218	NC_002516.2	RefSeq	gene	1300258.0	1300791.0	.	+	.	gene-PA1199	PA1199	Gene	protein_coding	PA1199	gene-PA1199	lipoprotein	None	None
1219	NC_002516.2	RefSeq	gene	1300811.0	1301473.0	.	+	.	gene-PA1200	PA1200	Gene	protein_coding	PA1200	gene-PA1200	hypothetical protein	None	None
1220	NC_002516.2	RefSeq	gene	1301481.0	1302395.0	.	-	.	gene-PA1201	PA1201	Gene	protein_coding	PA1201	gene-PA1201	transcriptional regulator	None	None
1221	NC_002516.2	RefSeq	gene	1302696.0	1303313.0	.	+	.	gene-PA1202	PA1202	Gene	protein_coding	PA1202	gene-PA1202	hydrolase	None	None
1222	NC_002516.2	RefSeq	gene	1303457.0	1303864.0	.	+	.	gene-PA1203	PA1203	Gene	protein_coding	PA1203	gene-PA1203	hypothetical protein	None	None
1223	NC_002516.2	RefSeq	gene	1303892.0	1304449.0	.	+	.	gene-PA1204	PA1204	Gene	protein_coding	PA1204	gene-PA1204	NAD(P)H-dependent FMN reductase	None	None
1224	NC_002516.2	RefSeq	gene	1304476.0	1305423.0	.	+	.	gene-PA1205	PA1205	Gene	protein_coding	PA1205	gene-PA1205	quercetin 2%2C3-dioxygenase	None	None
1225	NC_002516.2	RefSeq	gene	1305583.0	1306056.0	.	+	.	gene-PA1206	PA1206	Gene	protein_coding	PA1206	gene-PA1206	hypothetical protein	None	None
1226	NC_002516.2	RefSeq	gene	1306059.0	1307900.0	.	+	.	gene-PA1207	kefB	Gene	protein_coding	PA1207	kefB	glutathione-regulated potassium-efflux system protein KefB	None	None
1227	NC_002516.2	RefSeq	gene	1308067.0	1309566.0	.	+	.	gene-PA1208	PA1208	Gene	protein_coding	PA1208	gene-PA1208	hypothetical protein	None	None
1228	NC_002516.2	RefSeq	gene	1309583.0	1310518.0	.	-	.	gene-PA1209	PA1209	Gene	protein_coding	PA1209	gene-PA1209	hypothetical protein	None	None
1229	NC_002516.2	RefSeq	gene	1310688.0	1311386.0	.	-	.	gene-PA1210	PA1210	Gene	protein_coding	PA1210	gene-PA1210	quercetin 2%2C3-dioxygenase	None	None
1230	NC_002516.2	RefSeq	gene	1311504.0	1312139.0	.	-	.	gene-PA1211	PA1211	Gene	protein_coding	PA1211	gene-PA1211	hypothetical protein	None	None
1231	NC_002516.2	RefSeq	gene	1312136.0	1313365.0	.	-	.	gene-PA1212	PA1212	Gene	protein_coding	PA1212	gene-PA1212	major facilitator superfamily transporter	None	None
1232	NC_002516.2	RefSeq	gene	1313362.0	1314321.0	.	-	.	gene-PA1213	PA1213	Gene	protein_coding	PA1213	gene-PA1213	hypothetical protein	None	None
1233	NC_002516.2	RefSeq	gene	1314318.0	1315916.0	.	-	.	gene-PA1214	PA1214	Gene	protein_coding	PA1214	gene-PA1214	hypothetical protein	None	None
1234	NC_002516.2	RefSeq	gene	1315916.0	1317202.0	.	-	.	gene-PA1215	PA1215	Gene	protein_coding	PA1215	gene-PA1215	hypothetical protein	None	None
1235	NC_002516.2	RefSeq	gene	1317404.0	1318150.0	.	-	.	gene-PA1216	PA1216	Gene	protein_coding	PA1216	gene-PA1216	hypothetical protein	None	None
1236	NC_002516.2	RefSeq	gene	1318147.0	1319514.0	.	-	.	gene-PA1217	PA1217	Gene	protein_coding	PA1217	gene-PA1217	2-isopropylmalate synthase	None	None
1237	NC_002516.2	RefSeq	gene	1319511.0	1320389.0	.	-	.	gene-PA1218	PA1218	Gene	protein_coding	PA1218	gene-PA1218	hypothetical protein	None	None
1238	NC_002516.2	RefSeq	gene	1320386.0	1321000.0	.	-	.	gene-PA1219	PA1219	Gene	protein_coding	PA1219	gene-PA1219	hypothetical protein	None	None
1239	NC_002516.2	RefSeq	gene	1320994.0	1322256.0	.	-	.	gene-PA1220	PA1220	Gene	protein_coding	PA1220	gene-PA1220	hypothetical protein	None	None
1240	NC_002516.2	RefSeq	gene	1322253.0	1324109.0	.	-	.	gene-PA1221	PA1221	Gene	protein_coding	PA1221	gene-PA1221	hypothetical protein	None	None
1241	NC_002516.2	RefSeq	gene	1324793.0	1325950.0	.	-	.	gene-PA1222	PA1222	Gene	protein_coding	PA1222	gene-PA1222	membrane-bound lytic murein transglycosylase A	None	None
1242	NC_002516.2	RefSeq	gene	1326046.0	1326939.0	.	-	.	gene-PA1223	PA1223	Gene	protein_coding	PA1223	gene-PA1223	transcriptional regulator	None	None
1243	NC_002516.2	RefSeq	gene	1327024.0	1327803.0	.	+	.	gene-PA1224	PA1224	Gene	protein_coding	PA1224	gene-PA1224	NAD(P)H dehydrogenase	None	None
1244	NC_002516.2	RefSeq	gene	1327813.0	1328439.0	.	-	.	gene-PA1225	PA1225	Gene	protein_coding	PA1225	gene-PA1225	NAD(P)H dehydrogenase	None	None
1245	NC_002516.2	RefSeq	gene	1328545.0	1329153.0	.	+	.	gene-PA1226	PA1226	Gene	protein_coding	PA1226	gene-PA1226	transcriptional regulator	None	None
1246	NC_002516.2	RefSeq	gene	1329192.0	1330040.0	.	+	.	gene-PA1227	PA1227	Gene	protein_coding	PA1227	gene-PA1227	hypothetical protein	None	None
