# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR1393883_sorted.bam" "SRR1393887_sorted.bam" "SRR1393886_sorted.bam" "SRR1393882_sorted.bam" "SRR1393881_sorted.bam" "SRR1393880_sorted.bam" "SRR1393885_sorted.bam" "SRR1393884_sorted.bam" "SRR1393888_sorted.bam" "SRR1393889_sorted.bam" "SRR1393891_sorted.bam" "SRR1393890_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR1393883_sorted.bam	SRR1393887_sorted.bam	SRR1393886_sorted.bam	SRR1393882_sorted.bam	SRR1393881_sorted.bam	SRR1393880_sorted.bam	SRR1393885_sorted.bam	SRR1393884_sorted.bam	SRR1393888_sorted.bam	SRR1393889_sorted.bam	SRR1393891_sorted.bam	SRR1393890_sorted.bam
gene-PA1099	NC_002516.2	1190385	1191806	+	1422	17	3	3	20	9	8	9	3	2	5	16	7
gene-PA1100	NC_002516.2	1192053	1192382	+	330	7	21	1	10	11	5	1	2	0	1	3	2
gene-PA1101	NC_002516.2	1192405	1194201	+	1797	34	10	5	39	26	27	11	8	3	1	1	3
gene-PA1102	NC_002516.2	1194207	1195223	+	1017	45	2130	5	40	19	12	7	8	12	11	6	10
gene-PA1103	NC_002516.2	1195225	1196031	+	807	28	3	0	23	24	7	5	2	1	2	0	2
gene-PA1104	NC_002516.2	1196021	1197376	+	1356	7	4	2	15	13	13	3	2	0	1	0	2
gene-PA1105	NC_002516.2	1197390	1197833	+	444	5	4	0	5	3	3	2	1	0	0	0	0
gene-PA1106	NC_002516.2	1197838	1198551	-	714	7	195	2	6	5	5	5	4	0	0	0	0
gene-PA1107	NC_002516.2	1198750	1199946	-	1197	15	9	1	5	5	11	7	4	0	1	1	4
gene-PA1108	NC_002516.2	1200063	1201220	-	1158	6	3	2	5	3	6	2	1	0	1	0	1
gene-PA1109	NC_002516.2	1201310	1202089	+	780	8	6	2	4	6	5	4	0	0	0	0	0
gene-PA1110	NC_002516.2	1202094	1202804	-	711	9	3	1	11	8	4	8	5	0	0	0	0
gene-PA1111	NC_002516.2	1202917	1203540	+	624	0	3	0	6	2	4	4	0	1	0	0	2
gene-PA1112	NC_002516.2	1203633	1204781	+	1149	10	4	2	6	11	10	6	1	0	0	0	0
gene-PA1112a	NC_002516.2	1204785	1205006	-	222	4	6	2	7	5	10	5	2	3	2	1	3
gene-PA1112.1	NC_002516.2	1205031	1205330	-	300	32	11	3	33	50	8	15	15	0	0	1	0
gene-PA1112b	NC_002516.2	1205107	1205298	-	192	30	10	1	30	48	6	13	14	0	0	0	0
gene-PA1113	NC_002516.2	1205771	1207537	+	1767	8	10	5	11	10	9	6	6	3	5	0	10
gene-PA1114	NC_002516.2	1207540	1207875	-	336	2	3	1	5	5	0	2	2	0	0	0	0
gene-PA1115	NC_002516.2	1207979	1210303	-	2325	19	17	8	22	21	19	25	7	0	0	0	0
gene-PA1116	NC_002516.2	1210558	1211397	+	840	15	5	1	23	16	8	7	4	8	12	6	5
gene-PA1117	NC_002516.2	1211407	1211781	-	375	4	5	0	7	7	6	2	1	0	0	0	0
gene-PA1118	NC_002516.2	1211888	1212571	-	684	3	10	0	12	7	8	4	2	1	2	2	4
gene-PA1119	NC_002516.2	1212717	1213223	-	507	2	5	0	9	4	4	5	2	4	3	1	2
gene-PA1120	NC_002516.2	1213195	1214502	-	1308	8	14	0	10	6	8	11	1	4	2	1	2
gene-PA1121	NC_002516.2	1214502	1215074	-	573	5	2	1	7	9	3	2	1	0	0	0	0
gene-PA1123	NC_002516.2	1216120	1216440	-	321	4	3	0	4	5	4	1	0	0	0	0	0
gene-PA1124	NC_002516.2	1216671	1218167	+	1497	14	8	1	9	3	6	6	2	2	2	2	1
gene-PA1125	NC_002516.2	1218181	1218933	+	753	2	121	0	10	5	10	8	3	0	0	0	0
gene-PA1126	NC_002516.2	1218940	1219527	-	588	7	2	0	9	7	10	4	7	1	0	0	1
gene-PA1127	NC_002516.2	1219621	1220610	-	990	11	3	0	8	7	11	8	3	0	0	0	0
gene-PA1128	NC_002516.2	1220745	1221656	+	912	3	2	4	10	6	8	6	2	0	1	0	1
gene-PA1129	NC_002516.2	1221691	1222098	+	408	4	1	1	2	2	2	0	0	0	1	0	0
gene-PA1130	NC_002516.2	1222095	1223072	-	978	0	5	1	9	3	7	4	1	0	0	0	0
gene-PA1131	NC_002516.2	1223060	1224328	-	1269	17	5	2	13	9	6	1	2	0	0	1	0
gene-PA1132	NC_002516.2	1224641	1225330	+	690	8	5	0	11	7	10	5	0	0	0	0	0
gene-PA1133	NC_002516.2	1225340	1225690	-	351	0	5	0	1	2	0	1	1	0	0	0	0
gene-PA1134	NC_002516.2	1225757	1226278	-	522	2	1	3	1	0	3	1	1	0	0	0	0
gene-PA1135	NC_002516.2	1226427	1227302	-	876	5	7	3	6	4	9	6	3	2	2	2	2
gene-PA1136	NC_002516.2	1227474	1228205	+	732	5	4	0	8	1	0	3	1	0	0	0	0
gene-PA1137	NC_002516.2	1228212	1229198	-	987	6	5	0	4	3	8	7	4	0	0	0	0
gene-PA1138	NC_002516.2	1229344	1230219	+	876	7	6	0	5	3	5	3	0	1	0	3	2
gene-PA1139	NC_002516.2	1230310	1231158	+	849	1	4	2	4	1	2	3	3	0	0	0	0
gene-PA1140	NC_002516.2	1231256	1232092	-	837	9	6	0	6	3	8	3	1	0	0	2	2
gene-PA1141	NC_002516.2	1232229	1233131	-	903	7	3	0	4	0	5	1	0	0	0	3	1
gene-PA1142	NC_002516.2	1233297	1234013	-	717	3	3	0	8	3	1	1	3	0	0	0	1
gene-PA1143	NC_002516.2	1234095	1234748	-	654	1	1	1	1	0	6	2	1	1	0	0	0
gene-PA1144	NC_002516.2	1234816	1236150	-	1335	4	4	3	2	8	3	4	0	0	1	1	0
gene-PA1145	NC_002516.2	1236644	1237546	+	903	8	3	1	2	4	6	6	2	0	0	0	1
gene-PA1146	NC_002516.2	1237551	1238732	-	1182	5	4	0	4	3	8	4	1	0	0	0	1
gene-PA1147	NC_002516.2	1238834	1240324	-	1491	3	3	1	12	4	3	5	1	0	1	0	0
gene-PA1148	NC_002516.2	1240584	1242500	-	1917	8	4	2	13	3	3	15	3	0	0	2	0
gene-PA1149	NC_002516.2	1242750	1243118	-	369	1	4	1	1	1	2	4	0	2	0	1	2
gene-PA1150	NC_002516.2	1243594	1245663	+	2070	30	16	3	26	72	45	13	7	469	471	617	626
gene-PA1151	NC_002516.2	1245665	1245928	+	264	22	3	2	23	109	22	13	12	29	41	25	24
gene-PA1153	NC_002516.2	1247932	1248486	-	555	6	2	0	5	3	6	2	2	1	0	3	3
gene-PA1154	NC_002516.2	1249019	1249552	-	534	5	5	1	2	2	5	3	0	1	0	1	1
gene-PA1155	NC_002516.2	1249907	1251154	-	1248	38	9	9	50	83	22	9	6	18	13	10	7
gene-PA1156	NC_002516.2	1251418	1254309	-	2892	63	34	18	73	98	27	32	22	105	106	60	60
gene-PA1157	NC_002516.2	1255042	1255752	+	711	10	3	0	15	12	11	4	0	0	0	0	0
gene-PA1158	NC_002516.2	1256094	1257452	+	1359	12	6	1	12	10	11	10	1	0	0	1	2
gene-PA1159	NC_002516.2	1257772	1257981	+	210	53	7	2	46	97	30	15	18	7	9	24	29
gene-PA1160	NC_002516.2	1258087	1258470	-	384	13	3	2	8	9	5	3	2	0	0	0	0
gene-PA1161	NC_002516.2	1258488	1259291	-	804	5	5	0	7	2	2	5	1	0	0	0	0
gene-PA1162	NC_002516.2	1259291	1260442	-	1152	23	5	4	19	15	8	8	9	2	1	1	2
gene-PA1163	NC_002516.2	1260557	1263166	-	2610	29	12	2	27	26	16	16	3	4	2	8	2
gene-PA1164	NC_002516.2	1263378	1264190	+	813	9	6	2	10	7	4	3	3	1	0	3	4
gene-PA1165	NC_002516.2	1264191	1264919	-	729	12	6	3	3	4	1	3	3	0	0	0	1
gene-PA1166	NC_002516.2	1265147	1265935	-	789	4	1	1	3	1	3	2	3	0	1	1	0
gene-PA1167	NC_002516.2	1266111	1266782	+	672	9	3	1	5	3	2	3	3	0	0	0	0
gene-PA1168	NC_002516.2	1267282	1267602	+	321	3	3	0	0	0	2	3	1	0	0	0	0
gene-PA1169	NC_002516.2	1267680	1269737	+	2058	15	5	2	20	8	12	9	0	1	1	6	0
gene-PA1170	NC_002516.2	1269781	1270515	-	735	7	7	5	3	4	4	5	0	1	0	1	2
gene-PA1171	NC_002516.2	1270972	1272168	+	1197	5	4	2	10	10	4	7	0	3	0	3	0
gene-PA1172	NC_002516.2	1272200	1272796	-	597	4	2	1	3	3	11	3	1	0	1	0	1
gene-PA1173	NC_002516.2	1272807	1273298	-	492	0	1	0	4	0	2	2	0	0	0	1	0
gene-PA1174	NC_002516.2	1273309	1275798	-	2490	13	15	3	22	17	13	16	4	2	1	2	1
gene-PA1175	NC_002516.2	1275795	1276124	-	330	5	3	0	4	1	5	6	0	0	0	0	0
gene-PA1176	NC_002516.2	1276117	1276608	-	492	2	2	1	4	3	1	2	1	0	0	1	0
gene-PA1177	NC_002516.2	1276617	1276784	-	168	3	1	0	0	3	1	2	2	0	0	0	0
gene-PA1178	NC_002516.2	1277006	1277608	+	603	159	40	50	217	151	108	120	205	337	284	135	153
gene-PA1179	NC_002516.2	1277688	1278365	+	678	19	7	4	24	17	9	9	7	5	6	2	2
gene-PA1180	NC_002516.2	1278362	1279708	+	1347	21	11	1	18	12	9	11	9	1	1	1	0
gene-PA1181	NC_002516.2	1279810	1283172	+	3363	36	26	5	39	24	35	27	12	1	1	1	0
gene-PA1182	NC_002516.2	1283176	1284177	-	1002	10	3	1	7	12	9	5	3	0	0	0	0
gene-PA1183	NC_002516.2	1284513	1285823	+	1311	51	12	1	81	74	31	20	26	24	27	21	30
gene-PA1184	NC_002516.2	1285898	1286788	-	891	5	5	1	4	4	7	7	5	0	0	0	0
gene-PA1185	NC_002516.2	1286990	1287619	+	630	2	7	0	5	3	5	6	2	0	0	0	0
gene-PA1186	NC_002516.2	1287616	1288635	+	1020	5	4	0	4	3	8	1	0	2	0	0	0
gene-PA1187	NC_002516.2	1288737	1289876	+	1140	9	8	2	7	10	9	10	3	0	1	12	3
gene-PA1188	NC_002516.2	1289965	1291146	+	1182	6	7	0	8	4	8	8	1	0	1	2	3
gene-PA1189	NC_002516.2	1291148	1291645	-	498	6	5	0	4	6	5	5	4	0	1	0	0
gene-PA1190	NC_002516.2	1291813	1292412	-	600	6	3	2	4	1	4	6	0	1	1	2	2
gene-PA1191	NC_002516.2	1292571	1293164	-	594	10	4	0	8	7	7	3	1	0	0	1	1
gene-PA1192	NC_002516.2	1293267	1294091	+	825	12	7	1	15	18	6	8	8	7	6	5	5
gene-PA1193	NC_002516.2	1294138	1294809	+	672	5	3	1	13	6	6	8	7	0	2	1	3
gene-PA1194	NC_002516.2	1294811	1296229	-	1419	10	4	3	9	10	12	9	3	1	0	2	2
gene-PA1195	NC_002516.2	1296334	1297098	-	765	4	3	2	7	1	4	7	1	0	0	0	0
gene-PA1196	NC_002516.2	1297309	1298709	+	1401	12	9	1	11	2	8	5	1	0	0	0	0
gene-PA1197	NC_002516.2	1298722	1299492	+	771	10	2	2	4	7	3	3	5	1	1	0	1
gene-PA1198	NC_002516.2	1299558	1300175	+	618	65	11	13	84	161	21	29	40	2	0	0	1
gene-PA1199	NC_002516.2	1300258	1300791	+	534	23	4	6	33	47	8	12	11	0	0	0	0
gene-PA1200	NC_002516.2	1300811	1301473	+	663	9	3	0	7	8	4	8	3	0	0	1	0
gene-PA1201	NC_002516.2	1301481	1302395	-	915	4	6	0	10	6	10	6	1	1	0	10	16
gene-PA1202	NC_002516.2	1302696	1303313	+	618	2	6	1	1	1	3	5	2	2	2	0	0
gene-PA1203	NC_002516.2	1303457	1303864	+	408	6	2	1	3	2	8	6	1	0	0	0	0
gene-PA1204	NC_002516.2	1303892	1304449	+	558	5	2	0	8	4	2	2	1	0	0	0	0
gene-PA1205	NC_002516.2	1304476	1305423	+	948	7	0	1	9	4	7	6	1	0	1	1	0
gene-PA1206	NC_002516.2	1305583	1306056	+	474	5	1	1	10	7	0	6	2	1	2	0	0
gene-PA1207	NC_002516.2	1306059	1307900	+	1842	19	11	2	18	11	18	13	5	0	2	0	1
gene-PA1208	NC_002516.2	1308067	1309566	+	1500	13	4	5	16	6	10	14	1	0	0	0	2
gene-PA1209	NC_002516.2	1309583	1310518	-	936	4	12	1	10	7	7	9	3	0	0	1	0
gene-PA1210	NC_002516.2	1310688	1311386	-	699	0	2	0	6	1	3	5	1	0	0	0	0
gene-PA1211	NC_002516.2	1311504	1312139	-	636	3	3	2	4	0	4	2	0	0	0	1	0
gene-PA1212	NC_002516.2	1312136	1313365	-	1230	9	5	1	10	5	11	5	1	1	2	0	3
gene-PA1213	NC_002516.2	1313362	1314321	-	960	3	3	0	10	2	4	9	4	0	0	3	4
gene-PA1214	NC_002516.2	1314318	1315916	-	1599	9	6	0	10	5	9	3	1	1	0	0	0
gene-PA1215	NC_002516.2	1315916	1317202	-	1287	9	15	2	8	6	11	4	1	0	0	0	0
gene-PA1216	NC_002516.2	1317404	1318150	-	747	9	3	0	7	3	6	6	3	0	0	1	1
gene-PA1217	NC_002516.2	1318147	1319514	-	1368	9	4	2	11	5	16	10	3	0	0	0	0
gene-PA1218	NC_002516.2	1319511	1320389	-	879	8	4	1	5	5	10	3	1	1	1	0	0
gene-PA1219	NC_002516.2	1320386	1321000	-	615	5	4	0	2	0	3	5	2	0	0	0	0
gene-PA1220	NC_002516.2	1320994	1322256	-	1263	12	9	0	8	2	8	4	2	0	2	3	1
gene-PA1221	NC_002516.2	1322253	1324109	-	1857	10	17	1	22	4	20	9	7	0	0	2	2
gene-PA1222	NC_002516.2	1324793	1325950	-	1158	12	6	3	8	7	8	8	9	0	0	0	0
gene-PA1223	NC_002516.2	1326046	1326939	-	894	2	3	0	10	3	3	3	1	0	0	0	0
gene-PA1224	NC_002516.2	1327024	1327803	+	780	7	4	0	9	3	3	5	7	0	0	1	0
gene-PA1225	NC_002516.2	1327813	1328439	-	627	4	1	1	9	5	7	7	3	2	1	1	1
gene-PA1226	NC_002516.2	1328545	1329153	+	609	3	3	2	6	3	1	6	0	0	0	0	0
gene-PA1227	NC_002516.2	1329192	1330040	+	849	16	6	1	6	9	7	6	1	0	0	2	0
gene-PA1228	NC_002516.2	1330117	1330467	-	351	7	3	0	10	10	5	4	2	2	3	2	1
gene-PA1229	NC_002516.2	1330577	1331383	-	807	6	7	2	6	3	16	3	3	0	1	0	1
gene-PA1230	NC_002516.2	1331517	1331714	+	198	3	3	0	4	1	2	2	1	0	1	0	0
gene-PA1231	NC_002516.2	1331727	1332635	+	909	1	4	0	3	2	6	7	0	0	0	1	0
gene-PA1232	NC_002516.2	1332635	1334674	+	2040	12	10	0	16	4	15	9	5	0	0	0	0
gene-PA1233	NC_002516.2	1334671	1334928	+	258	2	1	0	3	0	0	0	0	0	0	0	0
gene-PA1234	NC_002516.2	1334950	1335453	-	504	3	1	0	9	2	1	1	0	0	0	0	0
gene-PA1235	NC_002516.2	1335645	1336427	+	783	2	5	0	8	1	2	5	2	1	1	3	1
gene-PA1236	NC_002516.2	1336430	1337941	-	1512	8	7	2	12	4	14	6	3	0	0	0	0
gene-PA1237	NC_002516.2	1337931	1339082	-	1152	10	2	1	8	1	6	4	1	0	0	1	0
gene-PA1238	NC_002516.2	1339079	1340527	-	1449	4	4	0	11	5	14	4	3	0	0	0	0
gene-PA1239	NC_002516.2	1340910	1341794	-	885	7	0	0	4	0	8	6	1	0	0	0	1
gene-PA1240	NC_002516.2	1341851	1342648	-	798	4	5	0	5	5	1	3	2	0	1	0	2
gene-PA1241	NC_002516.2	1342813	1343373	+	561	6	2	2	6	5	7	4	1	3	6	3	4
gene-PA1242	NC_002516.2	1343453	1345225	+	1773	9	5	2	17	6	17	13	2	0	2	1	1
gene-PA1243	NC_002516.2	1345248	1347824	-	2577	20	7	2	28	15	15	16	4	2	4	5	2
gene-PA1244	NC_002516.2	1348060	1348401	-	342	18	1	1	11	22	11	11	8	12	11	6	3
gene-PA1245	NC_002516.2	1349416	1350660	+	1245	12	8	4	22	12	5	12	3	0	0	0	0
gene-PA1246	NC_002516.2	1350747	1352528	+	1782	20	5	0	17	5	11	13	4	1	0	0	0
gene-PA1247	NC_002516.2	1352525	1353823	+	1299	9	7	1	14	6	7	10	3	0	0	0	0
gene-PA1248	NC_002516.2	1353827	1355272	+	1446	9	7	2	8	5	11	9	4	0	0	0	0
gene-PA1249	NC_002516.2	1355631	1357070	+	1440	7	6	1	10	8	15	14	2	0	1	0	1
gene-PA1250	NC_002516.2	1357317	1357712	+	396	1	3	1	5	1	0	8	3	1	1	2	1
gene-PA1251	NC_002516.2	1357725	1359350	-	1626	13	7	2	17	4	9	11	4	0	1	0	0
gene-PA1252	NC_002516.2	1359590	1360594	+	1005	10	4	2	6	5	6	4	2	0	0	0	0
gene-PA1253	NC_002516.2	1360698	1362278	-	1581	8	7	0	7	3	11	7	1	1	0	2	0
gene-PA1254	NC_002516.2	1362371	1363288	-	918	11	5	2	6	3	4	3	1	1	0	1	1
gene-PA1255	NC_002516.2	1363439	1364473	-	1035	3	2	0	7	4	4	5	0	0	0	1	0
gene-PA1256	NC_002516.2	1364499	1365221	-	723	4	3	0	9	9	8	10	2	0	0	0	0
gene-PA1257	NC_002516.2	1365218	1365862	-	645	5	3	0	7	3	1	6	0	0	0	0	0
gene-PA1258	NC_002516.2	1365873	1366538	-	666	3	2	1	11	5	5	9	2	0	0	0	0
gene-PA1259	NC_002516.2	1366538	1368280	-	1743	13	9	3	16	1	5	10	2	0	0	1	2
gene-PA1260	NC_002516.2	1368339	1369160	-	822	7	6	1	9	5	4	10	4	0	0	0	0
gene-PA1261	NC_002516.2	1369418	1370092	-	675	6	5	1	2	2	4	1	0	0	0	0	1
gene-PA1262	NC_002516.2	1370257	1371699	-	1443	4	9	3	9	4	6	10	1	0	1	2	1
gene-PA1263	NC_002516.2	1371738	1372682	+	945	7	6	1	19	5	12	13	4	0	0	0	0
gene-PA1264	NC_002516.2	1372979	1373845	-	867	3	3	0	6	1	3	3	1	0	0	0	1
gene-PA1265	NC_002516.2	1373945	1374847	+	903	1	4	0	0	3	8	5	0	0	0	0	0
gene-PA1266	NC_002516.2	1374844	1376097	-	1254	4	7	0	3	2	5	3	1	0	0	0	0
gene-PA1267	NC_002516.2	1376327	1377442	-	1116	3	8	0	7	1	4	2	0	0	0	0	0
gene-PA1268	NC_002516.2	1377439	1378383	-	945	4	6	1	5	3	5	5	1	3	17	30	9
gene-PA1269	NC_002516.2	1378500	1379168	-	669	13	5	1	5	5	7	4	6	0	1	1	0
gene-PA1270	NC_002516.2	1379413	1381452	+	2040	12	14	3	15	2	14	11	2	0	0	2	0
gene-PA1271	NC_002516.2	1381804	1383654	+	1851	28	9	4	43	30	17	19	6	1	0	1	2
gene-PA1272	NC_002516.2	1383718	1384329	+	612	14	8	0	16	10	8	7	4	1	0	2	2
gene-PA1273	NC_002516.2	1384361	1385668	+	1308	15	7	0	18	16	6	9	1	0	0	1	0
gene-PA1274	NC_002516.2	1385670	1386326	+	657	3	8	1	9	12	2	6	3	0	0	0	0
gene-PA1275	NC_002516.2	1386323	1387261	+	939	7	1	0	13	9	3	5	4	1	2	0	0
gene-PA1276	NC_002516.2	1387254	1388249	+	996	5	4	0	17	8	6	4	3	0	0	0	0
gene-PA1277	NC_002516.2	1388242	1389714	+	1473	7	6	1	21	17	8	7	6	1	2	3	0
gene-PA1278	NC_002516.2	1389707	1390228	+	522	4	3	0	18	13	2	2	2	1	0	3	2
gene-PA1279	NC_002516.2	1390225	1391280	+	1056	10	6	1	12	6	6	5	0	0	0	0	1
gene-PA1280	NC_002516.2	1391277	1391861	+	585	7	6	0	1	0	8	2	2	0	0	0	0
gene-PA1281	NC_002516.2	1391864	1392601	+	738	10	2	0	12	6	5	2	2	0	0	0	0
gene-PA1282	NC_002516.2	1392564	1394069	-	1506	11	6	1	7	5	6	9	5	1	1	0	0
gene-PA1283	NC_002516.2	1394188	1394748	+	561	5	3	0	6	3	2	1	1	0	0	0	0
gene-PA1284	NC_002516.2	1394779	1396599	-	1821	10	7	4	13	6	10	11	3	0	1	0	0
gene-PA1285	NC_002516.2	1396731	1397180	+	450	6	2	2	12	16	3	4	4	0	0	0	0
gene-PA1286	NC_002516.2	1397254	1398453	+	1200	5	3	3	8	1	6	7	4	1	2	4	5
gene-PA1287	NC_002516.2	1398618	1399172	+	555	7	4	1	2	3	9	5	1	0	0	0	1
gene-PA1288	NC_002516.2	1399231	1400505	-	1275	64	18	5	81	58	13	21	36	42	45	27	24
gene-PA1289	NC_002516.2	1400711	1401190	-	480	2	4	1	1	2	3	6	1	0	0	0	0
gene-PA1290	NC_002516.2	1401412	1402005	-	594	6	2	1	7	3	5	3	4	0	0	0	0
gene-PA1291	NC_002516.2	1402117	1402956	+	840	4	4	0	5	6	3	1	3	0	0	0	0
gene-PA1292	NC_002516.2	1402981	1403835	-	855	11	1	1	15	8	9	6	1	0	0	0	0
gene-PA1293	NC_002516.2	1404136	1405197	-	1062	12	9	2	21	24	10	11	8	0	1	1	2
gene-PA1294	NC_002516.2	1405338	1406462	+	1125	9	8	6	17	14	2	11	8	1	0	6	6
gene-PA1295	NC_002516.2	1406459	1406752	+	294	4	0	0	5	3	5	3	0	0	0	0	0
gene-PA1296	NC_002516.2	1407007	1407939	+	933	18	11	4	19	6	9	12	7	3	2	1	1
gene-PA1297	NC_002516.2	1407951	1408931	-	981	7	5	0	8	5	7	7	3	0	0	0	2
gene-PA1298	NC_002516.2	1408999	1409274	+	276	1	2	0	1	2	3	1	1	0	0	0	1
gene-PA1299	NC_002516.2	1409351	1409800	+	450	10	4	0	10	11	6	8	1	0	0	0	1
gene-PA1300	NC_002516.2	1409949	1410476	+	528	2	2	1	1	6	0	1	1	0	1	1	0
gene-PA1301	NC_002516.2	1410473	1411456	+	984	3	5	0	9	8	2	8	2	0	0	1	0
gene-PA1302	NC_002516.2	1411585	1414140	+	2556	13	14	2	33	15	25	14	5	2	0	1	3
gene-PA1303	NC_002516.2	1414147	1414686	-	540	6	3	0	6	2	3	2	1	0	0	0	0
gene-PA1304	NC_002516.2	1414763	1416814	-	2052	18	6	5	28	9	17	7	14	0	1	1	0
gene-PA1305	NC_002516.2	1416963	1417436	+	474	10	1	0	17	17	5	9	1	2	1	1	2
gene-PA1306	NC_002516.2	1417500	1417961	+	462	6	4	1	5	8	4	5	1	0	0	0	0
gene-PA1307	NC_002516.2	1417965	1418738	+	774	10	3	2	20	15	9	1	2	5	5	1	1
gene-PA1308	NC_002516.2	1418765	1419289	+	525	8	5	1	8	9	6	5	1	0	0	0	0
gene-PA1309	NC_002516.2	1419298	1420158	-	861	8	6	1	8	6	4	5	1	1	1	0	0
gene-PA1310	NC_002516.2	1420326	1421441	+	1116	8	6	1	5	1	6	7	2	0	0	0	0
gene-PA1311	NC_002516.2	1421477	1422304	+	828	4	4	1	6	2	5	7	1	0	0	0	0
gene-PA1312	NC_002516.2	1422355	1423266	-	912	8	5	2	3	3	7	6	0	0	0	2	1
gene-PA1313	NC_002516.2	1423374	1424732	+	1359	7	9	2	14	5	8	7	3	0	1	1	0
gene-PA1314	NC_002516.2	1424746	1425132	+	387	2	4	0	2	1	2	3	0	0	0	0	0
gene-PA1315	NC_002516.2	1425140	1425754	-	615	10	6	0	7	8	2	6	2	1	0	0	0
gene-PA1316	NC_002516.2	1425912	1427453	+	1542	12	13	1	8	8	8	9	6	1	1	0	0
gene-PA1317	NC_002516.2	1428080	1429075	+	996	12	9	3	18	18	9	7	1	1	1	1	1
gene-PA1318	NC_002516.2	1429082	1431058	+	1977	32	20	5	46	53	23	16	3	6	6	0	1
gene-PA1319	NC_002516.2	1431062	1431691	+	630	5	7	1	6	13	4	6	1	0	0	6	3
gene-PA1320	NC_002516.2	1431691	1432026	+	336	11	1	0	7	9	2	2	0	0	0	1	0
gene-PA1321	NC_002516.2	1432037	1432927	+	891	19	2	0	13	13	2	4	2	0	0	1	1
gene-PA1322	NC_002516.2	1433166	1435364	+	2199	14	17	5	22	19	22	12	3	0	1	0	1
gene-PA1323	NC_002516.2	1435493	1435825	+	333	5	4	2	10	4	0	1	6	1	0	0	1
gene-PA1324	NC_002516.2	1435885	1436397	+	513	5	0	2	2	2	4	4	4	3	4	2	2
gene-PA1324.1	NC_002516.2	1436491	1436618	+	128	3	3	0	2	7	2	1	3	1	0	0	0
gene-PA1325	NC_002516.2	1436663	1437070	+	408	1	3	0	8	0	3	3	1	0	0	0	0
gene-PA1326	NC_002516.2	1437067	1438614	+	1548	13	7	1	8	3	4	8	1	0	0	0	0
gene-PA1327	NC_002516.2	1438706	1440676	+	1971	11	6	2	7	6	11	13	4	1	0	4	4
gene-PA1328	NC_002516.2	1440639	1441547	-	909	6	3	0	2	1	6	5	2	1	0	0	1
gene-PA1329	NC_002516.2	1441632	1442063	+	432	0	0	0	1	0	3	2	0	0	0	0	0
gene-PA1330	NC_002516.2	1442069	1442848	+	780	4	4	1	5	7	9	6	1	0	0	0	0
gene-PA1331	NC_002516.2	1442904	1444451	-	1548	13	9	3	5	2	7	11	4	0	0	2	0
gene-PA1332	NC_002516.2	1444720	1445271	-	552	2	0	3	4	1	4	6	0	0	0	0	1
gene-PA1333	NC_002516.2	1445405	1445611	-	207	8	1	0	5	6	0	4	2	1	1	0	0
gene-PA1334	NC_002516.2	1445806	1446918	-	1113	4	4	2	11	8	2	4	0	0	0	1	1
gene-PA1335	NC_002516.2	1447226	1448503	-	1278	11	4	3	2	2	3	5	5	0	0	0	0
gene-PA1336	NC_002516.2	1448548	1450449	-	1902	23	4	5	17	7	16	9	4	1	1	0	1
gene-PA1337	NC_002516.2	1450545	1451633	-	1089	10	9	0	13	3	13	8	1	1	2	0	0
gene-PA1338	NC_002516.2	1451719	1453392	-	1674	8	4	2	6	5	14	8	2	2	2	0	1
gene-PA1339	NC_002516.2	1453470	1454204	-	735	11	3	1	16	12	10	4	6	1	1	3	2
gene-PA1340	NC_002516.2	1454201	1454869	-	669	4	4	0	8	5	7	5	3	2	3	0	1
gene-PA1341	NC_002516.2	1454866	1455612	-	747	3	5	0	8	4	7	6	1	2	2	0	1
gene-PA1342	NC_002516.2	1455815	1456723	-	909	10	8	2	18	8	5	10	10	32	28	5	5
gene-PA1343	NC_002516.2	1457175	1457633	+	459	5	8	0	12	8	4	5	8	4	4	0	0
gene-PA1344	NC_002516.2	1457729	1458523	+	795	7	3	0	15	6	5	8	14	0	0	0	0
gene-PA1345	NC_002516.2	1458707	1460296	+	1590	12	4	2	21	5	10	4	3	2	1	1	0
gene-PA1346	NC_002516.2	1460307	1461854	-	1548	5	5	0	10	2	4	5	0	3	0	2	1
gene-PA1347	NC_002516.2	1461938	1462630	-	693	8	5	0	4	1	2	5	2	1	1	1	0
gene-PA1348	NC_002516.2	1462696	1463403	+	708	3	7	4	7	2	2	6	3	0	1	1	1
gene-PA1349	NC_002516.2	1463586	1463936	+	351	0	2	0	1	3	2	0	1	0	0	0	0
gene-PA1350	NC_002516.2	1464111	1464860	+	750	3	3	0	8	4	2	4	1	0	1	0	0
gene-PA1351	NC_002516.2	1464878	1466101	+	1224	9	0	2	6	2	6	5	4	0	1	4	0
gene-PA1352	NC_002516.2	1466109	1467320	-	1212	5	4	0	4	4	3	2	2	0	0	5	0
gene-PA1353	NC_002516.2	1467488	1467901	-	414	0	2	0	1	1	1	1	1	0	0	0	0
gene-PA1354	NC_002516.2	1467938	1468363	-	426	3	1	0	2	1	3	2	1	0	0	0	0
